NUM	NUM	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	NUM	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	NUM
10399964	915	冥君斗神圣十字	产地：耶路撒冷	HAN2_Equip_mingyan_weapon_1_7	圣十字	掉落_十字架.lmodel	cj_yingguang_huang	0	ff5400	武器_冥赐十字架_01	武器绑定点03																																39
10399965	918	玄龙战神圣十字	产地：耶路撒冷	HAN2_Equip_xuanwang_wuqi_13	圣十字	掉落_十字架.lmodel	cj_yingguang_huang	0	ff5400	武器_玄王十字架_01	武器绑定点03																																39
10399966	919	玄炎洪荒圣十字	产地：耶路撒冷	HAN2_Equip_xuanhun_wuqi_13	圣十字	掉落_十字架.lmodel	cj_yingguang_huang	0	ff5400	武器_玄王十字架_01	武器绑定点03																																39
10399967	917	玄魂可汗圣十字	产地：耶路撒冷	HAN2_Equip_xuanyan_wuqi_13	圣十字	掉落_十字架.lmodel	cj_yingguang_huang	0	ff5400	武器_玄王十字架_01	武器绑定点03																																39
10399968	916	玄王武威圣十字	产地：耶路撒冷	HAN2_Equip_xuanlong_wuqi_13	圣十字	掉落_十字架.lmodel	cj_yingguang_huang	0	ff5400	武器_玄王十字架_01	武器绑定点03																																39
10399969	912	冥通战神圣十字	产地：耶路撒冷	HAN2_Equip_mingci_weapon_1_7	圣十字	掉落_十字架.lmodel	cj_yingguang_huang	0	ff5400	武器_冥赐十字架_01	武器绑定点03																																39
10399970	914	冥尊战神圣十字	产地：耶路撒冷	HAN2_Equip_minglong_weapon_1_7	圣十字	掉落_十字架.lmodel	cj_yingguang_huang	0	ff5400	武器_冥赐十字架_01	武器绑定点03																																39
10399971	915	冥君战神圣十字	产地：耶路撒冷	HAN2_Equip_mingyan_weapon_1_7	圣十字	掉落_十字架.lmodel	cj_yingguang_huang	0	ff5400	武器_冥赐十字架_01	武器绑定点03																																39
10399972	912	冥龙虚空圣十字	产地：耶路撒冷	HAN2_Equip_mingci_weapon_1_7	圣十字	掉落_十字架.lmodel	cj_yingguang_huang	0	ff5400	武器_冥赐十字架_01	武器绑定点03																																39
10399973	915	冥炎虚空圣十字	产地：耶路撒冷	HAN2_Equip_mingyan_weapon_1_7	圣十字	掉落_十字架.lmodel	cj_yingguang_huang	0	ff5400	武器_冥赐十字架_01	武器绑定点03																																39
10399974	914	冥魂虚空圣十字	产地：耶路撒冷	HAN2_Equip_minglong_weapon_1_7	圣十字	掉落_十字架.lmodel	cj_yingguang_huang	0	ff5400	武器_冥赐十字架_01	武器绑定点03																																39
10399975	913	冥王虚空圣十字	产地：耶路撒冷	HAN2_Equip_minghun_weapon_1_7	圣十字	掉落_十字架.lmodel	cj_yingguang_huang	0	ff5400	武器_冥赐十字架_01	武器绑定点03																																39
10399976	912	冥通虚空圣十字	产地：耶路撒冷	HAN2_Equip_mingci_weapon_1_7	圣十字	掉落_十字架.lmodel	cj_yingguang_huang	0	ff5400	武器_冥赐十字架_01	武器绑定点03																																39
10399977	914	冥尊虚空圣十字	产地：耶路撒冷	HAN2_Equip_minglong_weapon_1_7	圣十字	掉落_十字架.lmodel	cj_yingguang_huang	0	ff5400	武器_冥赐十字架_01	武器绑定点03																																39
10399978	915	冥君虚空圣十字	产地：耶路撒冷	HAN2_Equip_mingyan_weapon_1_7	圣十字	掉落_十字架.lmodel	cj_yingguang_huang	0	ff5400	武器_冥赐十字架_01	武器绑定点03																																39
10399979	912	冥龙战神圣十字	产地：耶路撒冷	HAN2_Equip_mingci_weapon_1_7	圣十字	掉落_十字架.lmodel	cj_yingguang_huang	0	ff2a00	武器_冥赐十字架_01	武器绑定点03																																39
10399980	915	冥炎洪荒圣十字	产地：耶路撒冷	HAN2_Equip_mingyan_weapon_1_7	圣十字	掉落_十字架.lmodel	cj_yingguang_huang	0	ff2a00	武器_冥赐十字架_01	武器绑定点03																																39
10399981	914	冥魂可汗圣十字	产地：耶路撒冷	HAN2_Equip_minglong_weapon_1_7	圣十字	掉落_十字架.lmodel	cj_yingguang_huang	0	ff2a00	武器_冥赐十字架_01	武器绑定点03																																39
10399982	913	冥王武威圣十字	产地：耶路撒冷	HAN2_Equip_minghun_weapon_1_7	圣十字	掉落_十字架.lmodel	cj_yingguang_huang	0	ff2a00	武器_冥赐十字架_01	武器绑定点03																																39
10399983	912	冥通斗神圣十字	产地：耶路撒冷	HAN2_Equip_mingci_weapon_1_7	圣十字	掉落_十字架.lmodel	cj_yingguang_huang	0	ff2a00	武器_冥赐十字架_01	武器绑定点03																																39
10399984	914	冥尊斗神圣十字	产地：耶路撒冷	HAN2_Equip_minglong_weapon_1_7	圣十字	掉落_十字架.lmodel	cj_yingguang_huang	0	ff2a00	武器_冥赐十字架_01	武器绑定点03																																39
10399985	915	冥君斗神圣十字	产地：耶路撒冷	HAN2_Equip_mingyan_weapon_1_7	圣十字	掉落_十字架.lmodel	cj_yingguang_huang	0	ff2a00	武器_冥赐十字架_01	武器绑定点03																																39
10399986	918	玄龙战神圣十字	产地：耶路撒冷	HAN2_Equip_xuanwang_wuqi_13	圣十字	掉落_十字架.lmodel	cj_yingguang_huang	0	ff2a00	武器_玄王十字架_01	武器绑定点03																																39
10399987	919	玄炎洪荒圣十字	产地：耶路撒冷	HAN2_Equip_xuanhun_wuqi_13	圣十字	掉落_十字架.lmodel	cj_yingguang_huang	0	ff2a00	武器_玄王十字架_01	武器绑定点03																																39
10399988	917	玄魂可汗圣十字	产地：耶路撒冷	HAN2_Equip_xuanyan_wuqi_13	圣十字	掉落_十字架.lmodel	cj_yingguang_huang	0	ff2a00	武器_玄王十字架_01	武器绑定点03																																39
10399989	916	玄王武威圣十字	产地：耶路撒冷	HAN2_Equip_xuanlong_wuqi_13	圣十字	掉落_十字架.lmodel	cj_yingguang_huang	0	ff2a00	武器_玄王十字架_01	武器绑定点03																																39
10399990	912	冥通战神圣十字	产地：耶路撒冷	HAN2_Equip_mingci_weapon_1_7	圣十字	掉落_十字架.lmodel	cj_yingguang_huang	0	ff2a00	武器_冥赐十字架_01	武器绑定点03																																39
10399991	914	冥尊战神圣十字	产地：耶路撒冷	HAN2_Equip_minglong_weapon_1_7	圣十字	掉落_十字架.lmodel	cj_yingguang_huang	0	ff2a00	武器_冥赐十字架_01	武器绑定点03																																39
10399992	915	冥君战神圣十字	产地：耶路撒冷	HAN2_Equip_mingyan_weapon_1_7	圣十字	掉落_十字架.lmodel	cj_yingguang_huang	0	ff2a00	武器_冥赐十字架_01	武器绑定点03																																39
10399993	912	冥龙虚空圣十字	产地：耶路撒冷	HAN2_Equip_mingci_weapon_1_7	圣十字	掉落_十字架.lmodel	cj_yingguang_huang	0	ff2a00	武器_冥赐十字架_01	武器绑定点03																																39
10399994	915	冥炎虚空圣十字	产地：耶路撒冷	HAN2_Equip_mingyan_weapon_1_7	圣十字	掉落_十字架.lmodel	cj_yingguang_huang	0	ff2a00	武器_冥赐十字架_01	武器绑定点03																																39
10399995	914	冥魂虚空圣十字	产地：耶路撒冷	HAN2_Equip_minglong_weapon_1_7	圣十字	掉落_十字架.lmodel	cj_yingguang_huang	0	ff2a00	武器_冥赐十字架_01	武器绑定点03																																39
10399996	913	冥王虚空圣十字	产地：耶路撒冷	HAN2_Equip_minghun_weapon_1_7	圣十字	掉落_十字架.lmodel	cj_yingguang_huang	0	ff2a00	武器_冥赐十字架_01	武器绑定点03																																39
10399997	912	冥通虚空圣十字	产地：耶路撒冷	HAN2_Equip_mingci_weapon_1_7	圣十字	掉落_十字架.lmodel	cj_yingguang_huang	0	ff2a00	武器_冥赐十字架_01	武器绑定点03																																39
10399998	914	冥尊虚空圣十字	产地：耶路撒冷	HAN2_Equip_minglong_weapon_1_7	圣十字	掉落_十字架.lmodel	cj_yingguang_huang	0	ff2a00	武器_冥赐十字架_01	武器绑定点03																																39
10399999	915	冥君虚空圣十字	产地：耶路撒冷	HAN2_Equip_mingyan_weapon_1_7	圣十字	掉落_十字架.lmodel	cj_yingguang_huang	0	ff2a00	武器_冥赐十字架_01	武器绑定点03																																39
#1040XXXX幡																																											僧侣武器
10400001	701	家传之幡	产地：蒙古	HAN2_Equip_jiachuan_4_4	幡	掉落_幡.lmodel	cj_yingguang_huang	0	0bc0cb																																	-1	40
10400002	701	草原短穗幡	产地：蒙古	HAN2_Equip_shichuan_lama_5	幡	掉落_幡.lmodel	cj_yingguang_huang	0	0bc0cb																																	-1	40
10400003	701	克烈铁柄幡	产地：蒙古	HAN2_Equip_shichuan_lama_5	幡	掉落_幡.lmodel	cj_yingguang_huang	0	0bc0cb																																	-1	40
10400004	701	鞑靼精钢幡	产地：蒙古	HAN2_Equip_shichuan_lama_5	幡	掉落_幡.lmodel	cj_yingguang_huang	0	0bc0cb																																	-1	40
10400005	701	乃蛮乌金幡	产地：蒙古	HAN2_Equip_shichuan_lama_5	幡	掉落_幡.lmodel	cj_yingguang_huang	0	0bc0cb																																	-1	40
10400006	701	乌月玄铁幡	产地：金国	HAN2_Equip_shichuan_lama_5	幡	掉落_幡.lmodel	cj_yingguang_huang	0	0bc0cb																																	-1	40
10400007	701	凤翔百裂幡	产地：金国	HAN2_Equip_shichuan_lama_5	幡	掉落_幡.lmodel	cj_yingguang_huang	0	0bc0cb																																	-1	40
10400008	701	西辽五行幡	产地：西域	HAN2_Equip_shichuan_lama_5	幡	掉落_幡.lmodel	cj_yingguang_huang	0	0bc0cb																																	-1	40
10400009	701	突厥避邪幡	产地：西域	HAN2_Equip_shichuan_lama_5	幡	掉落_幡.lmodel	cj_yingguang_huang	0	0bc0cb																																	-1	40
10400010	701	金帐七星幡	产地：西域	HAN2_Equip_shichuan_lama_5	幡	掉落_幡.lmodel	cj_yingguang_huang	0	0bc0cb																																		40
10400011	701	中兴八荒幡	产地：西域	HAN2_Equip_shichuan_lama_5	幡	掉落_幡.lmodel	cj_yingguang_huang	0	0bc0cb																																		40
10401001	707	新手之幡	产地：蒙古	HAN2_Equip_common_weapon_1_1	幡	掉落_幡.lmodel	cj_yingguang_huang	0	ffffff																																	-1	40
10401002	701	草原之幡	产地：蒙古	HAN2_Equip_shichuan_lama_5	幡	掉落_幡.lmodel	cj_yingguang_huang	0	ffffff																																	-1	40
10401003	701	克烈之幡	产地：蒙古	HAN2_Equip_shichuan_lama_5	幡	掉落_幡.lmodel	cj_yingguang_huang	0	ffffff																																	-1	40
10401004	701	鞑靼之幡	产地：蒙古	HAN2_Equip_shichuan_lama_5	幡	掉落_幡.lmodel	cj_yingguang_huang	0	ffffff																																	-1	40
10401005	701	乃蛮之幡	产地：蒙古	HAN2_Equip_shichuan_lama_5	幡	掉落_幡.lmodel	cj_yingguang_huang	0	ffffff																																	-1	40
10401006	701	乌月之幡	产地：金国	HAN2_Equip_shichuan_lama_5	幡	掉落_幡.lmodel	cj_yingguang_huang	0	ffffff																																	-1	40
10401007	701	凤翔之幡	产地：金国	HAN2_Equip_shichuan_lama_5	幡	掉落_幡.lmodel	cj_yingguang_huang	0	ffffff																																	-1	40
10401008	701	西辽之幡	产地：西域	HAN2_Equip_shichuan_lama_5	幡	掉落_幡.lmodel	cj_yingguang_huang	0	ffffff																																	-1	40
10401009	701	突厥之幡	产地：西域	HAN2_Equip_shichuan_lama_5	幡	掉落_幡.lmodel	cj_yingguang_huang	0	ffffff																																	-1	40
10401010	701	金帐之幡	产地：欧洲	HAN2_Equip_shichuan_lama_5	幡	掉落_幡.lmodel	cj_yingguang_huang	0	ffffff																																	-1	40
10401011	701	荒雷之幡	产地：莫斯科	HAN2_Equip_shichuan_lama_5	幡	掉落_幡.lmodel	cj_yingguang_huang	0	ffffff																																	-1	40
10401012	701	黄金之幡	产地：蒙古	HAN2_Equip_jiachuan_4_4	幡	掉落_幡.lmodel	cj_yingguang_huang	0	ffcc00																																	-1	40
10402001	701	轻骑兵征服之幡	产地：蒙古	HAN2_Equip_shichuan_lama_5	幡	掉落_幡.lmodel	cj_yingguang_huang	0	26d12b																																	-1	40
10402002	701	重骑兵辕门之幡	产地：蒙古	HAN2_Equip_shichuan_lama_5	幡	掉落_幡.lmodel	cj_yingguang_huang	0	26d12b																																	-1	40
10402003	701	轻骑兵守卫之幡	产地：蒙古	HAN2_Equip_shichuan_lama_5	幡	掉落_幡.lmodel	cj_yingguang_huang	0	26d12b																																	-1	40
10402004	701	塔塔尔杀手之幡	产地：印度地区	HAN2_Equip_shichuan_lama_5	幡	掉落_幡.lmodel	cj_yingguang_huang	0	26d12b																																	-1	40
10402011	707	十夫长名将之幡	产地：蒙古	HAN2_Equip_common_weapon_1_1	幡	掉落_幡.lmodel	cj_yingguang_huang	0	26d12b																																	-1	40
10402012	708	百夫长名将之幡	产地：蒙古	HAN2_Equip_common_weapon_1_2	幡	掉落_幡.lmodel	cj_yingguang_huang	0	26d12b																																	-1	40
10402013	709	千夫长名将之幡	产地：蒙古	HAN2_Equip_common_weapon_1_3	幡	掉落_幡.lmodel	cj_yingguang_huang	0	26d12b																																	-1	40
10402021	701	百度护法之幡	产地：蒙古	HAN2_Equip_shichuan_lama_5	幡	掉落_幡.lmodel	cj_yingguang_huang	0	26d12b																																		40
10402022	701	男爵骑士之幡	产地：蒙古	HAN2_Equip_shichuan_lama_5	幡	掉落_幡.lmodel	cj_yingguang_huang	0	26d12b																																		40
10402023	701	千寻护法之幡	产地：蒙古	HAN2_Equip_shichuan_lama_5	幡	掉落_幡.lmodel	cj_yingguang_huang	0	26d12b																																		40
10402024	701	子爵骑士之幡	产地：蒙古	HAN2_Equip_shichuan_lama_5	幡	掉落_幡.lmodel	cj_yingguang_huang	0	26d12b																																		40
10402025	708	四象江湖之幡	产地：蒙古	HAN2_Equip_common_weapon_1_2	幡	掉落_幡.lmodel	cj_yingguang_huang	0	26d12b																																		40
10402026	709	六合江湖之幡	产地：蒙古	HAN2_Equip_common_weapon_1_3	幡	掉落_幡.lmodel	cj_yingguang_huang	0	26d12b																																		40
10402100	707	阔亦田统帅之幡	产地：蒙古	HAN2_Equip_common_weapon_1_1	幡	掉落_幡.lmodel	cj_yingguang_huang	0	26d12b																																		40
10402101	708	十三翼统帅之幡	产地：蒙古	HAN2_Equip_common_weapon_1_2	幡	掉落_幡.lmodel	cj_yingguang_huang	0	26d12b																																		40
10402102	709	高加索统帅之幡	产地：蒙古	HAN2_Equip_common_weapon_1_3	幡	掉落_幡.lmodel	cj_yingguang_huang	0	26d12b																																		40
10404001	702	世传君主之幡	产地：蒙古	HAN2_Equip_shichuan_lama_5	幡	掉落_幡.lmodel	cj_yingguang_huang	0	ffcc00																																	-1	40
10404002	703	国传君主之幡	产地：金国	HAN2_Equip_guochuan_lama_5	幡	掉落_幡.lmodel	cj_yingguang_huang	0	ffcc00																																	-1	40
10404003	704	神传君主之幡	产地：西域	HAN2_Equip_shenchuan_lama_5	幡	掉落_幡.lmodel	cj_yingguang_huang	0	ffcc00																																	-1	40
10404004	705	天传君主之幡	产地：莱茵河畔	HAN2_Equip_tianchuan_lama_5	幡	掉落_幡.lmodel	cj_yingguang_huang	0	ffcc00																																		40
10404005	706	冥传君主之幡	产地：莱茵河畔	HAN2_Equip_mingchuan_lama_5	幡	掉落_幡.lmodel	cj_yingguang_huang	0	ffcc00																																		40
10404100	710	神赐金牌之幡	产地：西域	HAN2_Equip_shenci_weapon_1_4	幡	掉落_幡.lmodel	cj_yingguang_huang	0	ffcc00																																		40
10404101	711	天赐金牌之幡	产地：西域	HAN2_Equip_tianci_weapon_1_4	幡	掉落_幡.lmodel	cj_yingguang_huang	0	ffcc00																																		40
10404102	712	冥赐金牌之幡	产地：西域	HAN2_Equip_mingci_weapon_1_4	幡	掉落_幡.lmodel	cj_yingguang_huang	0	ffcc00																																		40
10404200	704	神龙掌门之幡	产地：西域	HAN2_Equip_shichuan_lama_5	幡	掉落_幡.lmodel	cj_yingguang_huang	0	ffcc00																																		40
10404201	714	冥龙掌门之幡	产地：中原地区	HAN2_Equip_minglong_weapon_1_4	幡	掉落_幡.lmodel	cj_yingguang_huang	0	ffcc00																																		40
10404202	715	冥炎洪荒之幡	产地：金国	HAN2_Equip_mingyan_weapon_1_4	幡	掉落_幡.lmodel	cj_yingguang_huang	0	ffcc00																																		40
10404203	713	冥魂可汗之幡	产地：蒙古	HAN2_Equip_minghun_weapon_1_4	幡	掉落_幡.lmodel	cj_yingguang_huang	0	ffcc00																																		40
10404301	704	神传远征之幡	产地：西域	HAN2_Equip_shichuan_lama_5	幡	掉落_幡.lmodel	cj_yingguang_huang	0	ffcc00																																		40
10404302	710	神赐可汗之幡	产地：西域	HAN2_Equip_shenci_weapon_1_4	幡	掉落_幡.lmodel	cj_yingguang_huang	0	ffcc00																																		40
10404303	704	神龙刺陵之幡	产地：西域	HAN2_Equip_shichuan_lama_5	幡	掉落_幡.lmodel	cj_yingguang_huang	0	ffcc00																																		40
10404401	705	天传远征之幡	产地：莱茵河畔	HAN2_Equip_shichuan_lama_5	幡	掉落_幡.lmodel	cj_yingguang_huang	0	ffcc00																																		40
10404402	711	天赐可汗之幡	产地：西域	HAN2_Equip_tianci_weapon_1_4	幡	掉落_幡.lmodel	cj_yingguang_huang	0	ffcc00																																		40
10404403	706	冥传君主之幡	产地：西域	HAN2_Equip_mingchuan_lama_5	幡	掉落_幡.lmodel	cj_yingguang_huang	0	ffcc00																																		40
10405001	702	世传君主之幡	产地：蒙古	HAN2_Equip_shichuan_lama_5	幡	掉落_幡.lmodel	cj_yingguang_huang	0	950cff	武器_世传幡_01	武器绑定点02																																40
10405002	703	国传君主之幡	产地：金国	HAN2_Equip_guochuan_lama_5	幡	掉落_幡.lmodel	cj_yingguang_huang	0	950cff	成三_国传男幡01	武器绑定点03																																40
10405003	704	神传君主之幡	产地：西域	HAN2_Equip_shenchuan_lama_5	幡	掉落_幡.lmodel	cj_yingguang_huang	0	950cff	成三_神传男幡01	武器绑定点03																																40
10405004	705	天传君主之幡	产地：莱茵河畔	HAN2_Equip_tianchuan_lama_5	幡	掉落_幡.lmodel	cj_yingguang_huang	0	950cff	武器_天传幡_01	武器绑定点02																																40
10405005	706	冥传君主之幡	产地：莱茵河畔	HAN2_Equip_mingchuan_lama_5	幡	掉落_幡.lmodel	cj_yingguang_huang	0	950cff	成三_冥传男幡02	武器绑定点03																																40
10405100	710	神赐金牌之幡	产地：西域	HAN2_Equip_shenci_weapon_1_4	幡	掉落_幡.lmodel	cj_yingguang_huang	0	950cff	成三_神赐男幡01	武器绑定点03																																40
10405101	711	天赐金牌之幡	产地：西域	HAN2_Equip_tianci_weapon_1_4	幡	掉落_幡.lmodel	cj_yingguang_huang	0	950cff	武器_天赐幡_01	武器绑定点02																																40
10405102	712	冥赐金牌之幡	产地：西域	HAN2_Equip_mingci_weapon_1_4	幡	掉落_幡.lmodel	cj_yingguang_huang	0	950cff	成三_冥赐男幡02	武器绑定点03																																40
10405200	704	神龙掌门之幡	产地：西域	HAN2_Equip_shichuan_lama_5	幡	掉落_幡.lmodel	cj_yingguang_huang	0	950cff	成三_神传男幡01	武器绑定点03																																40
10405201	714	冥龙掌门之幡	产地：中原地区	HAN2_Equip_minglong_weapon_1_4	幡	掉落_幡.lmodel	cj_yingguang_huang	0	950cff	武器_冥赐幡_01	武器绑定点03																																40
10405202	715	冥炎洪荒之幡	产地：金国	HAN2_Equip_mingyan_weapon_1_4	幡	掉落_幡.lmodel	cj_yingguang_huang	0	950cff	武器_冥赐幡_01	武器绑定点03																																40
10405203	713	冥魂可汗之幡	产地：蒙古	HAN2_Equip_minghun_weapon_1_4	幡	掉落_幡.lmodel	cj_yingguang_huang	0	950cff	武器_冥赐幡_01	武器绑定点03																																40
10405301	704	神传远征之幡	产地：西域	HAN2_Equip_shichuan_lama_5	幡	掉落_幡.lmodel	cj_yingguang_huang	0	950cff	成三_神传男幡01	武器绑定点03																																40
10405302	710	神赐可汗之幡	产地：西域	HAN2_Equip_shenci_weapon_1_4	幡	掉落_幡.lmodel	cj_yingguang_huang	0	950cff	成三_神赐男幡01	武器绑定点03																																40
10405303	704	神龙刺陵之幡	产地：西域	HAN2_Equip_shichuan_lama_5	幡	掉落_幡.lmodel	cj_yingguang_huang	0	950cff	成三_神传男幡01	武器绑定点03																																40
10405401	705	天传远征之幡	产地：莱茵河畔	HAN2_Equip_shichuan_lama_5	幡	掉落_幡.lmodel	cj_yingguang_huang	0	950cff	武器_天传幡_01	武器绑定点02																																40
10405402	711	天赐可汗之幡	产地：西域	HAN2_Equip_tianci_weapon_1_4	幡	掉落_幡.lmodel	cj_yingguang_huang	0	950cff	武器_天赐幡_01	武器绑定点02																																40
10405403	706	冥传君主之幡	产地：西域	HAN2_Equip_mingchuan_lama_5	幡	掉落_幡.lmodel	cj_yingguang_huang	0	950cff	武器_冥传幡_01	武器绑定点03																																40
10405404	720	玄传君主之幡	产地：莱茵河畔	HAN2_Equip_xuanchuan_wuqi_1	幡	掉落_幡.lmodel	cj_yingguang_huang	0	ffcc00																																		40
10405405	720	玄传君主之幡	产地：莱茵河畔	HAN2_Equip_xuanchuan_wuqi_1	幡	掉落_幡.lmodel	cj_yingguang_huang	0	950cff	成三_玄传男幡01	武器绑定点04																																40
10409860	721	天·梵音		Khan2_equip_huangjin_01_9	幡	掉落_幡.lmodel	cj_yingguang_huang	0	ff2a00																																		
10409861	721	冥·退魔		Khan2_equip_huangjin_01_9	幡	掉落_幡.lmodel	cj_yingguang_huang	0	ff2a00																																		
10409862	721	玄·金刚		Khan2_equip_huangjin_01_9	幡	掉落_幡.lmodel	cj_yingguang_huang	0	ff2a00																																		
10409863	721	天·梵音		Khan2_equip_huangjin_01_9	幡	掉落_幡.lmodel	cj_yingguang_huang	0	ff2a00	黄金武器70_幡01	武器绑定点01	黄金武器70_幡02	武器绑定点01	黄金武器70_幡03	武器绑定点01	黄金武器70_幡04	武器绑定点01																										
10409864	721	冥·退魔		Khan2_equip_huangjin_01_9	幡	掉落_幡.lmodel	cj_yingguang_huang	0	ff2a00	黄金武器80_幡01	武器绑定点01	黄金武器80_幡02	武器绑定点01	黄金武器80_幡03	武器绑定点01	黄金武器80_幡04	武器绑定点01																										
10409865	721	玄·金刚		Khan2_equip_huangjin_01_9	幡	掉落_幡.lmodel	cj_yingguang_huang	0	ff2a00	黄金武器90_幡01	武器绑定点01	黄金武器90_幡02	武器绑定点01	黄金武器90_幡03	武器绑定点01	黄金武器90_幡04	武器绑定点01																										
10409866	722	天·梵咒		Khan2_equip_huangjin_04_1	幡	掉落_幡.lmodel	cj_yingguang_huang	0	ff2a00	成3_水晶3_幡01	武器绑定点04																																
10409867	722	天·梵咒		Khan2_equip_huangjin_04_1	幡	掉落_幡.lmodel	cj_yingguang_huang	0	ff2a00	成3_水晶2_幡01	武器绑定点04																																
10409868	722	天·梵咒		Khan2_equip_huangjin_04_1	幡	掉落_幡.lmodel	cj_yingguang_huang	0	ff2a00	成3_水晶_幡01	武器绑定点04																																
10409869	722	冥·除魔		Khan2_equip_huangjin_06_1	幡	掉落_幡.lmodel	cj_yingguang_huang	0	ff2a00	成3_水晶3_幡01	武器绑定点04																																
10409870	722	冥·除魔		Khan2_equip_huangjin_06_1	幡	掉落_幡.lmodel	cj_yingguang_huang	0	ff2a00	成3_水晶2_幡01	武器绑定点04																																
10409871	722	冥·除魔		Khan2_equip_huangjin_06_1	幡	掉落_幡.lmodel	cj_yingguang_huang	0	ff2a00	成3_水晶_幡01	武器绑定点04																																
10409872	722	玄·罗汉		Khan2_equip_huangjin_08_1	幡	掉落_幡.lmodel	cj_yingguang_huang	0	ff2a00	成3_水晶3_幡01	武器绑定点04																																
10409873	722	玄·罗汉		Khan2_equip_huangjin_08_1	幡	掉落_幡.lmodel	cj_yingguang_huang	0	ff2a00	成3_水晶2_幡01	武器绑定点04																																
10409874	722	玄·罗汉		Khan2_equip_huangjin_08_1	幡	掉落_幡.lmodel	cj_yingguang_huang	0	ff2a00	成3_水晶_幡01	武器绑定点04																																
10409875	712	神·梵音	#O上古神器，十级可装备，可在大都神兵大师处升级至天级神器！	HAN2_Equip_mingci_weapon_1_4	幡	掉落_幡.lmodel	cj_yingguang_huang	0	ff2a00	武器_冥赐幡_01	武器绑定点03																															-1	40
10409876	712	神·梵音	#O上古神器，十级可装备，可在大都神兵大师处升级至天级神器！	HAN2_Equip_mingci_weapon_1_4	幡	掉落_幡.lmodel	cj_yingguang_huang	0	ff2a00	武器_冥赐幡_01	武器绑定点03																															-1	40
10409877	721	圣·湿婆		Khan2_equip_huangjin_01_9	幡	掉落_幡.lmodel	cj_yingguang_huang	0	ff2a00																																		
10409878	721	圣·湿婆		Khan2_equip_huangjin_01_9	幡	掉落_幡.lmodel	cj_yingguang_huang	0	ff2a00	黄金武器90_幡01	武器绑定点01	黄金武器90_幡02	武器绑定点01	黄金武器90_幡03	武器绑定点01	黄金武器90_幡04	武器绑定点01																										
10409879	722	圣·业舞		Khan2_equip_huangjin_08_1	幡	掉落_幡.lmodel	cj_yingguang_huang	0	ff2a00	成3_水晶3_幡01	武器绑定点04																																
10409916	712	冥龙战神之幡	产地：耶路撒冷	HAN2_Equip_mingci_weapon_1_4	幡	掉落_幡.lmodel	cj_yingguang_huang	0	ff7e00	武器_冥赐幡_01	武器绑定点03																																40
10409917	715	冥炎洪荒之幡	产地：耶路撒冷	HAN2_Equip_mingyan_weapon_1_4	幡	掉落_幡.lmodel	cj_yingguang_huang	0	ff7e00	武器_冥赐幡_01	武器绑定点03																																40
10409918	714	冥魂可汗之幡	产地：耶路撒冷	HAN2_Equip_minglong_weapon_1_4	幡	掉落_幡.lmodel	cj_yingguang_huang	0	ff7e00	武器_冥赐幡_01	武器绑定点03																																40
10409919	713	冥王武威之幡	产地：耶路撒冷	HAN2_Equip_minghun_weapon_1_4	幡	掉落_幡.lmodel	cj_yingguang_huang	0	ff7e00	武器_冥赐幡_01	武器绑定点03																																40
10409920	712	冥通斗神之幡	产地：耶路撒冷	HAN2_Equip_mingci_weapon_1_4	幡	掉落_幡.lmodel	cj_yingguang_huang	0	ff7e00	武器_冥赐幡_01	武器绑定点03																																40
10409921	714	冥尊斗神之幡	产地：耶路撒冷	HAN2_Equip_minglong_weapon_1_4	幡	掉落_幡.lmodel	cj_yingguang_huang	0	ff7e00	武器_冥赐幡_01	武器绑定点03																																40
10409922	715	冥君斗神之幡	产地：耶路撒冷	HAN2_Equip_mingyan_weapon_1_4	幡	掉落_幡.lmodel	cj_yingguang_huang	0	ff7e00	武器_冥赐幡_01	武器绑定点03																																40
10409923	718	玄龙战神之幡	产地：耶路撒冷	HAN2_Equip_xuanwang_wuqi_1	幡	掉落_幡.lmodel	cj_yingguang_huang	0	ff7e00	武器_玄王女幡_01	武器绑定点01																																40
10409924	719	玄炎洪荒之幡	产地：耶路撒冷	HAN2_Equip_xuanhun_wuqi_1	幡	掉落_幡.lmodel	cj_yingguang_huang	0	ff7e00	武器_玄王女幡_01	武器绑定点01																																40
10409925	717	玄魂可汗之幡	产地：耶路撒冷	HAN2_Equip_xuanyan_wuqi_1	幡	掉落_幡.lmodel	cj_yingguang_huang	0	ff7e00	武器_玄王女幡_01	武器绑定点01																																40
10409926	716	玄王武威之幡	产地：耶路撒冷	HAN2_Equip_xuanlong_wuqi_1	幡	掉落_幡.lmodel	cj_yingguang_huang	0	ff7e00	武器_玄王女幡_01	武器绑定点01																																40
10409927	712	冥通战神之幡	产地：耶路撒冷	HAN2_Equip_mingci_weapon_1_4	幡	掉落_幡.lmodel	cj_yingguang_huang	0	ff7e00	武器_冥赐幡_01	武器绑定点03																																40
