NUM	NUM	NUM	NUM	NUM	NUM	NUM			
5994	1	11000906	1	1000	14042350	1	精致的神话级蓝辉石		
5995	1	11000906	1	1000	14042351	1	精致的神话级蓝辉石		
5996	1	11000906	1	1000	14042352	1	精致的神话级蓝辉石		
5997	1	11000906	1	1000	14042353	1	精致的神话级蓝辉石		
5998	1	11000906	1	1000	14042354	1	精致的神话级蓝辉石		
5999	1	11000906	1	1000	14042355	1	精致的神话级蓝辉石		
6000	1	11000906	1	1000	14042356	1	精致的神话级蓝辉石		
6001	1	11000906	1	1000	14042357	1	精致的神话级蓝辉石		
6002	1	11000906	1	1000	14042358	1	精致的神话级蓝辉石		
6003	1	11000906	1	1000	14042359	1	精致的神话级蓝辉石		
6004	1	11000906	1	1000	14042360	1	精致的神话级蓝辉石		
6005	1	11000906	1	1000	14042361	1	精致的神话级蓝辉石		
6006	1	11000906	1	1000	14042362	1	精致的神话级蓝辉石		
6007	1	11000906	1	1000	14042363	1	精致的神话级蓝辉石		
6008	1	11000906	1	1000	14042364	1	精致的神话级蓝辉石		
6009	1	11000906	1	1000	14042365	1	精致的神话级蓝辉石		
6010	1	11000906	1	1000	14042366	1	精致的神话级蓝辉石		
6011	1	11000906	1	1000	14042367	1	精致的神话级蓝辉石		
6012	1	11000906	1	1000	14042368	1	精致的神话级蓝辉石		
6013	1	11000906	1	1000	14042369	1	精致的神话级蓝辉石		
6014	1	11000906	1	1000	14042370	1	精致的神话级蓝辉石		
6015	1	11000906	1	1000	14042371	1	精致的神话级蓝辉石		
6016	1	11000906	1	1000	14042372	1	精致的神话级蓝辉石		
6017	1	11000906	1	1000	14042373	1	精致的神话级蓝辉石		
6018	1	11000906	1	1000	14042374	1	精致的神话级蓝辉石		
6019	1	11000906	1	1000	14042375	1	精致的神话级蓝辉石		
6020	1	11000906	1	1000	14042376	1	精致的神话级蓝辉石		
6021	1	11000906	1	1000	14042377	1	精致的神话级蓝辉石		
6022	1	11000906	1	1000	14042378	1	精致的神话级蓝辉石		
6023	1	11000906	1	1000	14042379	1	精致的神话级蓝辉石		
6024	1	11000906	1	1000	14042380	1	精致的神话级蓝辉石		
6025	1	11000906	1	1000	14042381	1	精致的神话级蓝辉石		
6026	1	11000906	1	1000	14042382	1	精致的神话级蓝辉石		
6027	1	11000906	1	1000	14042383	1	精致的神话级蓝辉石		
6028	1	11000906	1	1000	14042384	1	精致的神话级蓝辉石		
6029	1	11000906	1	1000	14042385	1	精致的神话级蓝辉石		
6030	1	11000906	1	1000	14042386	1	精致的神话级蓝辉石		
6031	1	11000906	1	1000	14042387	1	精致的神话级蓝辉石		
6032	1	11000906	1	1000	14042388	1	精致的神话级蓝辉石		
6033	1	11000906	1	1000	14042389	1	精致的神话级蓝辉石		
6034	1	11000906	1	1000	14042390	1	精致的神话级蓝辉石		
6035	1	11000906	1	1000	14042391	1	精致的神话级蓝辉石		
6036	1	11000906	1	1000	14042392	1	精致的神话级蓝辉石		
6037	1	11000906	1	1000	14042393	1	精致的神话级蓝辉石		
6038	1	11000906	1	1000	14042394	1	精致的神话级蓝辉石		
6039	1	11000906	1	1000	14042395	1	精致的神话级蓝辉石		
6040	1	11000906	1	1000	14042396	1	精致的神话级蓝辉石		
6041	1	11000906	1	1000	14042397	1	精致的神话级蓝辉石		
6042	1	11000906	1	1000	14042398	1	精致的神话级蓝辉石		
6043	1	11000906	1	1000	14042399	1	精致的神话级蓝辉石		
6044	1	11000906	1	1000	14042400	1	精致的神话级蓝辉石		
6045	1	11000906	1	1000	14042401	1	精致的神话级蓝辉石		
6046	1	11000906	1	1000	14042402	1	精致的神话级蓝辉石		
6047	1	11000906	1	1000	14042403	1	精致的神话级蓝辉石		
6048	1	11000906	1	1000	14042404	1	精致的神话级蓝辉石		
6049	1	11000906	1	1000	14042405	1	精致的神话级蓝辉石		
6050	1	11000906	1	1000	14042406	1	精致的神话级蓝辉石		
6051	1	11000906	1	1000	14042407	1	精致的神话级蓝辉石		
6052	1	11000906	1	1000	14042408	1	精致的神话级蓝辉石		
6053	1	11000906	1	1000	14042409	1	精致的神话级蓝辉石		
6054	1	11000906	1	1000	14042410	1	精致的神话级蓝辉石		
6055	1	11000906	1	1000	14042411	1	精致的神话级蓝辉石		
6056	1	11000906	1	1000	14042412	1	精致的神话级蓝辉石		
6057	1	11000906	1	1000	14042413	1	精致的神话级蓝辉石		
6058	1	11000906	1	1000	14042414	1	精致的神话级蓝辉石		
6059	1	11000906	1	1000	14042415	1	精致的神话级蓝辉石		
6060	1	11000906	1	1000	14042416	1	精致的神话级蓝辉石		
6061	1	11000906	1	1000	14042417	1	精致的神话级蓝辉石		
6062	1	11000906	1	1000	14042418	1	精致的神话级蓝辉石		
6063	1	11000905	1	1000	14042507	1	精致的传说级金光石		
6064	1	11000905	1	1000	14042508	1	精致的传说级金光石		
6065	1	11000905	1	1000	14042509	1	精致的传说级金光石		
6066	1	11000905	1	1000	14042510	1	精致的传说级金光石		
6067	1	11000905	1	1000	14042511	1	精致的传说级金光石		
6068	1	11000905	1	1000	14042512	1	精致的传说级金光石		
6069	1	11000905	1	1000	14042513	1	精致的传说级金光石		
6070	1	11000905	1	1000	14042514	1	精致的传说级金光石		
6071	1	11000905	1	1000	14042515	1	精致的传说级金光石		
6072	1	11000905	1	1000	14042516	1	精致的传说级金光石		
6073	1	11000905	1	1000	14042517	1	精致的传说级金光石		
6074	1	11000905	1	1000	14042518	1	精致的传说级金光石		
6075	1	11000905	1	1000	14042519	1	精致的传说级金光石		
6076	1	11000905	1	1000	14042520	1	精致的传说级金光石		
6077	1	11000905	1	1000	14042521	1	精致的传说级金光石		
6078	1	11000905	1	1000	14042522	1	精致的传说级金光石		
6079	1	11000905	1	1000	14042523	1	精致的传说级金光石		
6080	1	11000905	1	1000	14042524	1	精致的传说级金光石		
6081	1	11000905	1	1000	14042525	1	精致的传说级金光石		
6082	1	11000905	1	1000	14042526	1	精致的传说级金光石		
6083	1	11000905	1	1000	14042527	1	精致的传说级金光石		
6084	1	11000905	1	1000	14042528	1	精致的传说级金光石		
6085	1	11000905	1	1000	14042529	1	精致的传说级金光石		
6086	1	11000905	1	1000	14042530	1	精致的传说级金光石		
6087	1	11000905	1	1000	14042531	1	精致的传说级金光石		
6088	1	11000905	1	1000	14042532	1	精致的传说级金光石		
6089	1	11000905	1	1000	14042533	1	精致的传说级金光石		
6090	1	11000905	1	1000	14042534	1	精致的传说级金光石		
6091	1	11000905	1	1000	14042535	1	精致的传说级金光石		
6092	1	11000905	1	1000	14042536	1	精致的传说级金光石		
6093	1	11000905	1	1000	14042537	1	精致的传说级金光石		
6094	1	11000905	1	1000	14042538	1	精致的传说级金光石		
6095	1	11000905	1	1000	14042539	1	精致的传说级金光石		
6096	1	11000905	1	1000	14042540	1	精致的传说级金光石		
6097	1	11000905	1	1000	14042541	1	精致的传说级金光石		
6098	1	11000905	1	1000	14042542	1	精致的传说级金光石		
6099	1	11000905	1	1000	14042543	1	精致的传说级金光石		
6100	1	11000905	1	1000	14042544	1	精致的传说级金光石		
6101	1	11000905	1	1000	14042545	1	精致的传说级金光石		
6102	1	11000905	1	1000	14042546	1	精致的传说级金光石		
6103	1	11000905	1	1000	14042547	1	精致的传说级金光石		
6104	1	11000905	1	1000	14042548	1	精致的传说级金光石		
6105	1	11000905	1	1000	14042549	1	精致的传说级金光石		
6106	1	11000905	1	1000	14042550	1	精致的传说级金光石		
6107	1	11000905	1	1000	14042551	1	精致的传说级金光石		
6108	1	11000905	1	1000	14042552	1	精致的传说级金光石		
6109	1	11000905	1	1000	14042553	1	精致的传说级金光石		
6110	1	11000905	1	1000	14042554	1	精致的传说级金光石		
6111	1	11000905	1	1000	14042555	1	精致的传说级金光石		
6112	1	11000905	1	1000	14042556	1	精致的传说级金光石		
6113	1	11000905	1	1000	14042557	1	精致的传说级金光石		
6114	1	11000905	1	1000	14042558	1	精致的传说级金光石		
6115	1	11000905	1	1000	14042559	1	精致的传说级金光石		
6116	1	11000905	1	1000	14042560	1	精致的传说级金光石		
6117	1	11000905	1	1000	14042561	1	精致的传说级金光石		
6118	1	11000905	1	1000	14042562	1	精致的传说级金光石		
6119	1	11000905	1	1000	14042563	1	精致的传说级金光石		
6120	1	11000905	1	1000	14042564	1	精致的传说级金光石		
6121	1	11000905	1	1000	14042565	1	精致的传说级金光石		
6122	1	11000905	1	1000	14042566	1	精致的传说级金光石		
6123	1	11000905	1	1000	14042567	1	精致的传说级金光石		
6124	1	11000905	1	1000	14042568	1	精致的传说级金光石		
6125	1	11000905	1	1000	14042569	1	精致的传说级金光石		
6126	1	11000905	1	1000	14042570	1	精致的传说级金光石		
6127	1	11000905	1	1000	14042571	1	精致的传说级金光石		
6128	1	11000905	1	1000	14042572	1	精致的传说级金光石		
6129	1	11000905	1	1000	14042573	1	精致的传说级金光石		
6130	1	11000905	1	1000	14042574	1	精致的传说级金光石		
6131	1	11000905	1	1000	14042575	1	精致的传说级金光石		
6132	1	11000905	1	1000	14042576	1	精致的传说级金光石		
6133	1	11000905	1	1000	14042577	1	精致的传说级金光石		
6134	1	11000905	1	1000	14042578	1	精致的传说级金光石		
6135	1	11000905	1	1000	14042579	1	精致的传说级金光石		
6136	1	11000905	1	1000	14042580	1	精致的传说级金光石		
6137	1	11000905	1	1000	14042581	1	精致的传说级金光石		
6138	1	11000905	1	1000	14042582	1	精致的传说级金光石		
6139	1	11000905	1	1000	14042583	1	精致的传说级金光石		
6140	1	11000905	1	1000	14042584	1	精致的传说级金光石		
6141	1	11000905	1	1000	14042585	1	精致的传说级金光石		
6142	1	11000905	1	1000	14042586	1	精致的传说级金光石		
6143	1	11000905	1	1000	14042587	1	精致的传说级金光石		
6144	1	11000905	1	1000	14042588	1	精致的传说级金光石		
6145	1	11000905	1	1000	14042589	1	精致的传说级金光石		
6146	1	11000905	1	1000	14042590	1	精致的传说级金光石		
6147	1	11000905	1	1000	14042591	1	精致的传说级金光石		
6148	1	11000905	1	1000	14042592	1	精致的传说级金光石		
6149	1	11000905	1	1000	14042593	1	精致的传说级金光石		
6150	1	11000905	1	1000	14042594	1	精致的传说级金光石		
6151	1	11000906	1	1000	14042595	1	精致的神话级金光石		
6152	1	11000906	1	1000	14042596	1	精致的神话级金光石		
6153	1	11000906	1	1000	14042597	1	精致的神话级金光石		
6154	1	11000906	1	1000	14042598	1	精致的神话级金光石		
6155	1	11000906	1	1000	14042599	1	精致的神话级金光石		
6156	1	11000906	1	1000	14042600	1	精致的神话级金光石		
6157	1	11000906	1	1000	14042601	1	精致的神话级金光石		
6158	1	11000906	1	1000	14042602	1	精致的神话级金光石		
6159	1	11000906	1	1000	14042603	1	精致的神话级金光石		
6160	1	11000906	1	1000	14042604	1	精致的神话级金光石		
6161	1	11000906	1	1000	14042605	1	精致的神话级金光石		
6162	1	11000906	1	1000	14042606	1	精致的神话级金光石		
6163	1	11000906	1	1000	14042607	1	精致的神话级金光石		
6164	1	11000906	1	1000	14042608	1	精致的神话级金光石		
6165	1	11000906	1	1000	14042609	1	精致的神话级金光石		
6166	1	11000906	1	1000	14042610	1	精致的神话级金光石		
6167	1	11000906	1	1000	14042611	1	精致的神话级金光石		
6168	1	11000906	1	1000	14042612	1	精致的神话级金光石		
6169	1	11000906	1	1000	14042613	1	精致的神话级金光石		
6170	1	11000906	1	1000	14042614	1	精致的神话级金光石		
6171	1	11000906	1	1000	14042615	1	精致的神话级金光石		
6172	1	11000906	1	1000	14042616	1	精致的神话级金光石		
6173	1	11000906	1	1000	14042617	1	精致的神话级金光石		
6174	1	11000906	1	1000	14042618	1	精致的神话级金光石		
6175	1	11000906	1	1000	14042619	1	精致的神话级金光石		
6176	1	11000906	1	1000	14042620	1	精致的神话级金光石		
6177	1	11000906	1	1000	14042621	1	精致的神话级金光石		
6178	1	11000906	1	1000	14042622	1	精致的神话级金光石		
6179	1	11000906	1	1000	14042623	1	精致的神话级金光石		
6180	1	11000906	1	1000	14042624	1	精致的神话级金光石		
6181	1	11000906	1	1000	14042625	1	精致的神话级金光石		
6182	1	11000906	1	1000	14042626	1	精致的神话级金光石		
6183	1	11000906	1	1000	14042627	1	精致的神话级金光石		
6184	1	11000906	1	1000	14042628	1	精致的神话级金光石		
6185	1	11000906	1	1000	14042629	1	精致的神话级金光石		
6186	1	11000906	1	1000	14042630	1	精致的神话级金光石		
6187	1	11000906	1	1000	14042631	1	精致的神话级金光石		
6188	1	11000906	1	1000	14042632	1	精致的神话级金光石		
6189	1	11000906	1	1000	14042633	1	精致的神话级金光石		
6190	1	11000906	1	1000	14042634	1	精致的神话级金光石		
6191	1	11000906	1	1000	14042635	1	精致的神话级金光石		
6192	1	11000906	1	1000	14042636	1	精致的神话级金光石		
6193	1	11000906	1	1000	14042637	1	精致的神话级金光石		
6194	1	11000906	1	1000	14042638	1	精致的神话级金光石		
6195	1	11000906	1	1000	14042639	1	精致的神话级金光石		
6196	1	11000906	1	1000	14042640	1	精致的神话级金光石		
6197	1	11000906	1	1000	14042641	1	精致的神话级金光石		
6198	1	11000906	1	1000	14042642	1	精致的神话级金光石		
6199	1	11000906	1	1000	14042643	1	精致的神话级金光石		
6200	1	11000906	1	1000	14042644	1	精致的神话级金光石		
6201	1	11000906	1	1000	14042645	1	精致的神话级金光石		
6202	1	11000906	1	1000	14042646	1	精致的神话级金光石		
6203	1	11000906	1	1000	14042647	1	精致的神话级金光石		
6204	1	11000906	1	1000	14042648	1	精致的神话级金光石		
6205	1	11000906	1	1000	14042649	1	精致的神话级金光石		
6206	1	11000906	1	1000	14042650	1	精致的神话级金光石		
6207	1	11000906	1	1000	14042651	1	精致的神话级金光石		
6208	1	11000906	1	1000	14042652	1	精致的神话级金光石		
6209	1	11000906	1	1000	14042653	1	精致的神话级金光石		
6210	1	11000906	1	1000	14042654	1	精致的神话级金光石		
6211	1	11000906	1	1000	14042655	1	精致的神话级金光石		
6212	1	11000906	1	1000	14042656	1	精致的神话级金光石		
6213	1	11000906	1	1000	14042657	1	精致的神话级金光石		
6214	1	11000906	1	1000	14042658	1	精致的神话级金光石		
6215	1	11000906	1	1000	14042659	1	精致的神话级金光石		
6216	1	11000906	1	1000	14042660	1	精致的神话级金光石		
6217	1	11000906	1	1000	14042661	1	精致的神话级金光石		
6218	1	11000906	1	1000	14042662	1	精致的神话级金光石		
6219	1	11000906	1	1000	14042663	1	精致的神话级金光石		
6220	1	11000906	1	1000	14042664	1	精致的神话级金光石		
6221	1	11000906	1	1000	14042665	1	精致的神话级金光石		
6222	1	11000906	1	1000	14042666	1	精致的神话级金光石		
6223	1	11000906	1	1000	14042667	1	精致的神话级金光石		
6224	1	11000906	1	1000	14042668	1	精致的神话级金光石		
6225	1	11000906	1	1000	14042669	1	精致的神话级金光石		
6226	1	11000906	1	1000	14042670	1	精致的神话级金光石		
6227	1	11000906	1	1000	14042671	1	精致的神话级金光石		
6228	1	11000906	1	1000	14042672	1	精致的神话级金光石		
6229	1	11000906	1	1000	14042673	1	精致的神话级金光石		
6230	1	11000906	1	1000	14042674	1	精致的神话级金光石		
6231	1	11000906	1	1000	14042675	1	精致的神话级金光石		
6232	1	11000906	1	1000	14042676	1	精致的神话级金光石		
6233	1	11000906	1	1000	14042677	1	精致的神话级金光石		
6234	1	11000906	1	1000	14042678	1	精致的神话级金光石		
6235	1	11000906	1	1000	14042679	1	精致的神话级金光石		
6236	1	11000906	1	1000	14042680	1	精致的神话级金光石		
6237	1	11000906	1	1000	14042681	1	精致的神话级金光石		
6238	1	11000906	1	1000	14042682	1	精致的神话级金光石		
6239	1	11000952	1	1000	14032686	1			
6240	1	11000953	1	1000	14032687	1			
6241	1	11000954	1	1000	14032688	1			
6242	1	11000955	1	1000	14032689	1			
6243	1	11000956	1	1000	14032690	1			
6244	1	11000954	1	1000	14032691	1	纯净的四星爆焱龙珠		
6245	1	11000954	1	1000	14032692	1	纯净的四星爆焱龙珠		
6246	1	11000954	1	1000	14032693	1	纯净的四星爆焱龙珠		
6247	1	11000954	1	1000	14032694	1	纯净的四星爆焱龙珠		
6248	1	11000954	1	1000	14032695	1	纯净的四星爆焱龙珠		
6249	1	11000954	1	1000	14032696	1	纯净的四星爆焱龙珠		
6250	1	11000954	1	1000	14032697	1	纯净的四星爆焱龙珠		
6251	1	11000954	1	1000	14032698	1	纯净的四星爆焱龙珠		
6252	1	11000954	1	1000	14032699	1	纯净的四星爆焱龙珠		
6253	1	11000954	1	1000	14032700	1	纯净的四星爆焱龙珠		
6254	1	11000954	1	1000	14032701	1	纯净的四星爆焱龙珠		
6255	1	11000954	1	1000	14032702	1	纯净的四星爆焱龙珠		
6256	1	11000954	1	1000	14032703	1	纯净的四星爆焱龙珠		
6257	1	11000954	1	1000	14032704	1	纯净的四星爆焱龙珠		
6258	1	11000954	1	1000	14032705	1	纯净的四星爆焱龙珠		
6259	1	11000954	1	1000	14032706	1	纯净的四星爆焱龙珠		
6260	1	11000954	1	1000	14032707	1	纯净的四星爆焱龙珠		
6261	1	11000954	1	1000	14032708	1	纯净的四星爆焱龙珠		
6262	1	11000954	1	1000	14032709	1	纯净的四星爆焱龙珠		
6263	1	11000954	1	1000	14032710	1	纯净的四星爆焱龙珠		
6264	1	11000954	1	1000	14032711	1	纯净的四星爆焱龙珠		
6265	1	11000954	1	1000	14032712	1	纯净的四星爆焱龙珠		
6266	1	11000954	1	1000	14032713	1	纯净的四星爆焱龙珠		
6267	1	11000954	1	1000	14032714	1	纯净的四星爆焱龙珠		
6268	1	11000954	1	1000	14032715	1	纯净的四星爆焱龙珠		
6269	1	11000954	1	1000	14032716	1	纯净的四星爆焱龙珠		
6270	1	11000954	1	1000	14032717	1	纯净的四星爆焱龙珠		
6271	1	11000954	1	1000	14032718	1	纯净的四星爆焱龙珠		
6272	1	11000954	1	1000	14032719	1	纯净的四星爆焱龙珠		
6273	1	11000954	1	1000	14032720	1	纯净的四星爆焱龙珠		
6274	1	11000954	1	1000	14032721	1	纯净的四星爆焱龙珠		
6275	1	11000954	1	1000	14032722	1	纯净的四星爆焱龙珠		
6276	1	11000954	1	1000	14032723	1	纯净的四星爆焱龙珠		
6277	1	11000954	1	1000	14032724	1	纯净的四星爆焱龙珠		
6278	1	11000954	1	1000	14032725	1	纯净的四星爆焱龙珠		
6279	1	11000954	1	1000	14032726	1	纯净的四星爆焱龙珠		
6280	1	11000954	1	1000	14032727	1	纯净的四星爆焱龙珠		
6281	1	11000954	1	1000	14032728	1	纯净的四星爆焱龙珠		
6282	1	11000954	1	1000	14032729	1	纯净的四星爆焱龙珠		
6283	1	11000954	1	1000	14032730	1	纯净的四星爆焱龙珠		
6284	1	11000954	1	1000	14032731	1	纯净的四星爆焱龙珠		
6285	1	11000954	1	1000	14032732	1	纯净的四星爆焱龙珠		
6286	1	11000954	1	1000	14032733	1	纯净的四星爆焱龙珠		
6287	1	11000954	1	1000	14032734	1	纯净的四星爆焱龙珠		
6288	1	11000954	1	1000	14032735	1	纯净的四星爆焱龙珠		
6289	1	11000954	1	1000	14032736	1	纯净的四星爆焱龙珠		
6290	1	11000954	1	1000	14032737	1	纯净的四星爆焱龙珠		
6291	1	11000954	1	1000	14032738	1	纯净的四星爆焱龙珠		
6292	1	11000954	1	1000	14032739	1	纯净的四星爆焱龙珠		
6293	1	11000954	1	1000	14032740	1	纯净的四星爆焱龙珠		
6294	1	11000954	1	1000	14032741	1	纯净的四星爆焱龙珠		
6295	1	11000954	1	1000	14032742	1	纯净的四星爆焱龙珠		
6296	1	11000954	1	1000	14032743	1	纯净的四星爆焱龙珠		
6297	1	11000954	1	1000	14032744	1	纯净的四星爆焱龙珠		
6298	1	11000954	1	1000	14032745	1	纯净的四星爆焱龙珠		
6299	1	11000954	1	1000	14032746	1	纯净的四星爆焱龙珠		
6300	1	11000954	1	1000	14032747	1	纯净的四星爆焱龙珠		
6301	1	11000954	1	1000	14032748	1	纯净的四星爆焱龙珠		
6302	1	11000954	1	1000	14032749	1	纯净的四星爆焱龙珠		
6303	1	11000954	1	1000	14032750	1	纯净的四星爆焱龙珠		
6304	1	11000954	1	1000	14032751	1	纯净的四星爆焱龙珠		
6305	1	11000954	1	1000	14032752	1	纯净的四星爆焱龙珠		
6306	1	11000954	1	1000	14032753	1	纯净的四星爆焱龙珠		
6307	1	11000954	1	1000	14032754	1	纯净的四星爆焱龙珠		
6308	1	11000954	1	1000	14032755	1	纯净的四星爆焱龙珠		
6309	1	11000954	1	1000	14032756	1	纯净的四星爆焱龙珠		
6310	1	11000954	1	1000	14032757	1	纯净的四星爆焱龙珠		
6311	1	11000954	1	1000	14032758	1	纯净的四星爆焱龙珠		
6312	1	11000954	1	1000	14032759	1	纯净的四星爆焱龙珠		
6313	1	11000954	1	1000	14032760	1	纯净的四星爆焱龙珠		
6314	1	11000954	1	1000	14032761	1	纯净的四星爆焱龙珠		
6315	1	11000954	1	1000	14032762	1	纯净的四星爆焱龙珠		
6316	1	11000954	1	1000	14032763	1	纯净的四星爆焱龙珠		
6317	1	11000954	1	1000	14032764	1	纯净的四星爆焱龙珠		
6318	1	11000954	1	1000	14032765	1	纯净的四星爆焱龙珠		
6319	1	11000954	1	1000	14032766	1	纯净的四星爆焱龙珠		
6320	1	11000954	1	1000	14032767	1	纯净的四星爆焱龙珠		
6321	1	11000954	1	1000	14032768	1	纯净的四星爆焱龙珠		
6322	1	11000954	1	1000	14032769	1	纯净的四星爆焱龙珠		
6323	1	11000954	1	1000	14032770	1	纯净的四星爆焱龙珠		
6324	1	11000954	1	1000	14032771	1	纯净的四星爆焱龙珠		
6325	1	11000954	1	1000	14032772	1	纯净的四星爆焱龙珠		
6326	1	11000954	1	1000	14032773	1	纯净的四星爆焱龙珠		
6327	1	11000954	1	1000	14032774	1	纯净的四星爆焱龙珠		
6328	1	11000954	1	1000	14032775	1	纯净的四星爆焱龙珠		
6329	1	11000954	1	1000	14032776	1	纯净的四星爆焱龙珠		
6330	1	11000954	1	1000	14032777	1	纯净的四星爆焱龙珠		
6331	1	11000954	1	1000	14032778	1	纯净的四星爆焱龙珠		
6332	1	11000955	1	1000	14032779	1	纯净的五星爆焱龙珠		
6333	1	11000955	1	1000	14032780	1	纯净的五星爆焱龙珠		
6334	1	11000955	1	1000	14032781	1	纯净的五星爆焱龙珠		
6335	1	11000955	1	1000	14032782	1	纯净的五星爆焱龙珠		
6336	1	11000955	1	1000	14032783	1	纯净的五星爆焱龙珠		
6337	1	11000955	1	1000	14032784	1	纯净的五星爆焱龙珠		
6338	1	11000955	1	1000	14032785	1	纯净的五星爆焱龙珠		
6339	1	11000955	1	1000	14032786	1	纯净的五星爆焱龙珠		
6340	1	11000955	1	1000	14032787	1	纯净的五星爆焱龙珠		
6341	1	11000955	1	1000	14032788	1	纯净的五星爆焱龙珠		
6342	1	11000955	1	1000	14032789	1	纯净的五星爆焱龙珠		
6343	1	11000955	1	1000	14032790	1	纯净的五星爆焱龙珠		
6344	1	11000955	1	1000	14032791	1	纯净的五星爆焱龙珠		
6345	1	11000955	1	1000	14032792	1	纯净的五星爆焱龙珠		
6346	1	11000955	1	1000	14032793	1	纯净的五星爆焱龙珠		
6347	1	11000955	1	1000	14032794	1	纯净的五星爆焱龙珠		
6348	1	11000955	1	1000	14032795	1	纯净的五星爆焱龙珠		
6349	1	11000955	1	1000	14032796	1	纯净的五星爆焱龙珠		
6350	1	11000955	1	1000	14032797	1	纯净的五星爆焱龙珠		
6351	1	11000955	1	1000	14032798	1	纯净的五星爆焱龙珠		
6352	1	11000955	1	1000	14032799	1	纯净的五星爆焱龙珠		
6353	1	11000955	1	1000	14032800	1	纯净的五星爆焱龙珠		
6354	1	11000955	1	1000	14032801	1	纯净的五星爆焱龙珠		
6355	1	11000955	1	1000	14032802	1	纯净的五星爆焱龙珠		
6356	1	11000955	1	1000	14032803	1	纯净的五星爆焱龙珠		
6357	1	11000955	1	1000	14032804	1	纯净的五星爆焱龙珠		
6358	1	11000955	1	1000	14032805	1	纯净的五星爆焱龙珠		
6359	1	11000955	1	1000	14032806	1	纯净的五星爆焱龙珠		
6360	1	11000955	1	1000	14032807	1	纯净的五星爆焱龙珠		
6361	1	11000955	1	1000	14032808	1	纯净的五星爆焱龙珠		
6362	1	11000955	1	1000	14032809	1	纯净的五星爆焱龙珠		
6363	1	11000955	1	1000	14032810	1	纯净的五星爆焱龙珠		
6364	1	11000955	1	1000	14032811	1	纯净的五星爆焱龙珠		
6365	1	11000955	1	1000	14032812	1	纯净的五星爆焱龙珠		
6366	1	11000955	1	1000	14032813	1	纯净的五星爆焱龙珠		
6367	1	11000955	1	1000	14032814	1	纯净的五星爆焱龙珠		
6368	1	11000955	1	1000	14032815	1	纯净的五星爆焱龙珠		
6369	1	11000955	1	1000	14032816	1	纯净的五星爆焱龙珠		
6370	1	11000955	1	1000	14032817	1	纯净的五星爆焱龙珠		
6371	1	11000955	1	1000	14032818	1	纯净的五星爆焱龙珠		
6372	1	11000955	1	1000	14032819	1	纯净的五星爆焱龙珠		
6373	1	11000955	1	1000	14032820	1	纯净的五星爆焱龙珠		
6374	1	11000955	1	1000	14032821	1	纯净的五星爆焱龙珠		
6375	1	11000955	1	1000	14032822	1	纯净的五星爆焱龙珠		
6376	1	11000955	1	1000	14032823	1	纯净的五星爆焱龙珠		
6377	1	11000955	1	1000	14032824	1	纯净的五星爆焱龙珠		
6378	1	11000955	1	1000	14032825	1	纯净的五星爆焱龙珠		
6379	1	11000955	1	1000	14032826	1	纯净的五星爆焱龙珠		
6380	1	11000955	1	1000	14032827	1	纯净的五星爆焱龙珠		
6381	1	11000955	1	1000	14032828	1	纯净的五星爆焱龙珠		
6382	1	11000955	1	1000	14032829	1	纯净的五星爆焱龙珠		
6383	1	11000955	1	1000	14032830	1	纯净的五星爆焱龙珠		
6384	1	11000955	1	1000	14032831	1	纯净的五星爆焱龙珠		
6385	1	11000955	1	1000	14032832	1	纯净的五星爆焱龙珠		
6386	1	11000955	1	1000	14032833	1	纯净的五星爆焱龙珠		
6387	1	11000955	1	1000	14032834	1	纯净的五星爆焱龙珠		
6388	1	11000955	1	1000	14032835	1	纯净的五星爆焱龙珠		
6389	1	11000955	1	1000	14032836	1	纯净的五星爆焱龙珠		
6390	1	11000955	1	1000	14032837	1	纯净的五星爆焱龙珠		
6391	1	11000955	1	1000	14032838	1	纯净的五星爆焱龙珠		
6392	1	11000955	1	1000	14032839	1	纯净的五星爆焱龙珠		
6393	1	11000955	1	1000	14032840	1	纯净的五星爆焱龙珠		
6394	1	11000955	1	1000	14032841	1	纯净的五星爆焱龙珠		
6395	1	11000955	1	1000	14032842	1	纯净的五星爆焱龙珠		
6396	1	11000955	1	1000	14032843	1	纯净的五星爆焱龙珠		
6397	1	11000955	1	1000	14032844	1	纯净的五星爆焱龙珠		
6398	1	11000955	1	1000	14032845	1	纯净的五星爆焱龙珠		
6399	1	11000955	1	1000	14032846	1	纯净的五星爆焱龙珠		
6400	1	11000955	1	1000	14032847	1	纯净的五星爆焱龙珠		
6401	1	11000955	1	1000	14032848	1	纯净的五星爆焱龙珠		
6402	1	11000955	1	1000	14032849	1	纯净的五星爆焱龙珠		
6403	1	11000955	1	1000	14032850	1	纯净的五星爆焱龙珠		
6404	1	11000955	1	1000	14032851	1	纯净的五星爆焱龙珠		
6405	1	11000955	1	1000	14032852	1	纯净的五星爆焱龙珠		
6406	1	11000955	1	1000	14032853	1	纯净的五星爆焱龙珠		
6407	1	11000955	1	1000	14032854	1	纯净的五星爆焱龙珠		
6408	1	11000955	1	1000	14032855	1	纯净的五星爆焱龙珠		
6409	1	11000955	1	1000	14032856	1	纯净的五星爆焱龙珠		
6410	1	11000955	1	1000	14032857	1	纯净的五星爆焱龙珠		
6411	1	11000955	1	1000	14032858	1	纯净的五星爆焱龙珠		
