NUM	TEXT	TEXT	TEXT	FLOAT	FLOAT	NUM	NUM	TEXT	TEXT	TEXT	NUM	
31273	76	楼兰边塞		14	55	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_loulanbiansai         	1	
31274	76	楼兰边塞		52	55	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_loulanbiansai         	1	
31275	76	楼兰边塞		29	8	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_loulanbiansai         	1	
31276	59	楼兰边塞密室		30	24	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_loulanbiansai         	1	
31277	60	楼兰边塞小屋		36	22	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_loulanbiansai         	1	
#31278	150			127	238	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_tianshanwaicheng        	1	
31279	186			111	40	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_tianshanwaicheng        	1	
31280	150			452	77	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_tianshanmuchang         	1	
31281	150			54	83	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_tianshanliechang        	1	
31282	204			71	200	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_tianshanwangcheng       	1	
31284	189			225	116	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_tianshanwangcheng       	1	
31287	150			243	462	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_tianshanbiansai         	1	
31288	3			220	20	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_tianshanbiansai         	1	
31289	176	天山暗道		14	55	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_tianshanbiansai         	1	
31290	176	天山暗道		52	55	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_tianshanbiansai         	1	
31291	176	天山暗道		29	8	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_tianshanbiansai         	1	
31292	159	天山边塞密室		32	24	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_tianshanbiansai         	1	
31293	160	天山边塞密室		35	22	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_tianshanbiansai         	1	
#31294	250	昆仑王城		160	15	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_kunlunwaicheng        	1	
31295	286	哲别村		110	245	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_kunlunwaicheng        	1	
31296	250	昆仑王城		452	77	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_kunlunmuchang         	1	
31297	250	昆仑王城		54	83	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_tianshanliechang        	1	
31298	304			65	67	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_kunlunwangcheng       	1	
31300	289			30	144	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_kunlunwangcheng       	1	
31303	250	哲别村		243	462	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_kunlunbiansai        	1	
31304	3			30	237	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_kunlunbiansai         	1	
31305	276	昆仑暗道		14	55	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_kunlunbiansai         	1	
31306	276	昆仑暗道		52	55	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_kunlunbiansai         	1	
31307	276	昆仑暗道		29	8	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_kunlunbiansai         	1	
31308	259	昆仑边塞密室		31	24	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_kunlunbiansai         	1	
31309	260	昆仑边塞小屋		36	22	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_kunlunbiansai         	1	
#31310	350	敦煌王城		125	240	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_dunhuangwaicheng        	1	
31311	386			171	245	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_dunhuangwaicheng        	1	
31312	350	敦煌王城		452	77	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_dunhuangmuchang         	1	
31313	350	敦煌王城		54	83	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_tianshanliechang        	1	
31314	404			74	56	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_dunhuangwangcheng       	1	
31316	389	敦煌马场		225	116	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_dunhuangwangcheng       	1	
31319	350			243	462	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_dunhuangbiansai          	1	
31320	3			220	235	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_dunhuangbiansai         	1	
31321	376	敦煌暗道		14	55	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_dunhuangbiansai         	1	
31322	376	敦煌暗道		52	55	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_dunhuangbiansai         	1	
31323	376	敦煌暗道		29	8	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_dunhuangbiansai         	1	
31324	359	敦煌边塞密室		30	24	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_dunhuangbiansai         	1	
31325	360	敦煌边塞小屋		36	22	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_dunhuangbiansai         	1	
31326	51			70	84	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_loulanwangcheng  	1	
31327	151			70	84	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_tianshanwangcheng	1	
31328	251			70	84	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_kunlunwangcheng      	1	
31329	351			70	84	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_dunhuangwangcheng	1	
#31326	51			40	128	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_loulanbiansaimishi    	1	
#31327	51			358	349	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_loulanbiansaixiaowu   	1	
#31328	151			40	128	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_tianshanbiansaimishi  	1	
#31329	151			358	349	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_tianshanbiansaixiaowu 	1	
#31330	251	昆仑边塞		40	128	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_kunlunbiansaimishi    	1	
#31331	251	昆仑边塞		358	349	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_kunlunbiansaixiaowu   	1	
#31332	351	敦煌边塞		40	128	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_dunhuangbiansaimishi  	1	
#31333	351	敦煌边塞		358	349	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_dunhuangbiansaixiaowu 	1	
31334	17	莫斯科公国		33	83	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_jifugongguo           	1	
31335	19	波兰王国		215	154	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_jifugongguo	1	
31336	18	基辅公国		33	49	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_bolanwangguo          	1	
31337	20	匈牙利		220	30	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_bolanwangguo          	1	
31338	0			375	467	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_dadunan               	1	
31339	5			130	30	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_dadunan               	1	
31340	0			475	126	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_dadudong              	1	
31341	2			28	155	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_dadudong              	1	
31342	0			40	382	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_daduxi                	1	
31343	4			237	25	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_daduxi                	1	
31344	103|203|303|403	居庸关		200	227	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_daduxi                	1	
31345	3			33	135	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_aerjinshan            	1	
31346	9			221	70	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_aerjinshan            	1	
31347	10			33	126	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_samaerhan             	1	
31348	13	巴格达		221	142	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_samaerhan             	1	
31349	13	巴格达		146	246	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_bosigaoyuan           	1	
31350	99|199|299|399	乞颜部		224	208	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_tataerbu              	1	
31351	5			138	238	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_caizhou               	1	
31352	7			162	17	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_caizhou               	1	
31353	6			125	241	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_qinling               	1	
31354	36	大都南		130	33	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_dadu                  	1	
31355	37	大都东		30	129	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_dadu                  	1	
31356	38	大都西		230	132	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_dadu                 	1	
31357	37	大都东		230	85	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_taishan               	1	
31358	15			25	105	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_taishan               	1	
31359	36	大都南		185	236	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_fengxiangfu           	1	
31360	6			64	19	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_fengxiangfu           	1	
31361	9			33	187	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_hongshamo             	1	
31362	11	撒马尔罕		224	170	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_hongshamo             	1	
31363	8			34	119	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_suiyecheng            	1	
31364	10			225	138	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_suiyecheng            	1	
31365	11	撒马尔罕		33	134	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_bageda                	1	
31366	16	波斯高原		70	28	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_bageda                	1	
31367	17	莫斯科公国		190	233	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_bageda                	1	
31368	38	大都西		35	235	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_taihangshan           	1	
31369	51			455	472	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_zhongxingfu           	1	
31370	151			455	472	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_zhongxingfu           	1	
31371	251	昆仑边塞		455	472	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_zhongxingfu           	1	
31372	351	敦煌边塞		455	472	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_zhongxingfu           	1	
31373	4			35	197	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_zhongxingfu           	1	
31374	8			223	169	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_zhongxingfu           	1	
31375	2			230	146	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_weihaigang            	1	
31376	98|198|298|398	罕难河草原		225	216	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_qiyanbu               	1	
31377	100|200|300|400	塔塔尔		30	147	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_qiyanbu               	1	
31378	101|201|301|401	克烈部		145	26	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_qiyanbu               	1	
31379	102|202|302|402	乃蛮部		220	133	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_qiyanbu               	1	
31380	99|199|299|399	乞颜部		30	130	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_naimanbu              	1	
31381	99|199|299|399	乞颜部		100	230	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_keliebu               	1	
31382	103|203|303|403	居庸关		83	14	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_keliebu               	1	
31383	101|201|301|401	克烈部		123	237	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_juyongguan            	1	
31384	38	大都西		175	21	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_juyongguan            	1	
31385	13	巴格达		42	34	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_mosikegongguo         	1	
31386	18	基辅公国		221	228	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_mosikegongguo         	1	
31387	19	波兰王国		33	204	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_xiongyaligongguo      	1	
31388	21	神圣罗马帝国		223	45	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_xiongyaligongguo      	1	
31389	21	神圣罗马帝国		223	224	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_baizhantingdiguo      	1	
31390	99|199|299|399	乞颜部		216	23	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_hannanhecaoyuan       	1	
31391	50			67	21	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_hannanhecaoyuan       	1	
31392	150			67	21	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_hannanhecaoyuan       	1	
31393	250	昆仑王城		67	21	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_hannanhecaoyuan       	1	
31394	350	敦煌王城		67	21	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_hannanhecaoyuan       	1	
31395	20	匈牙利		35	235	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_shenshengluomadiguo   	1	
31396	22	拜占庭帝国		33	102	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_shenshengluomadiguo   	1	
31398	405			61	55	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_dunhuangfokuyiceng   	1	
31399	404			210	207	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_dunhuangfokuerceng   	1	
31400	406			226	203	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_dunhuangfokuerceng	1	
31401	405			48	138	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_dunhuangfokusanceng  	1	
31402	407			81	216	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_dunhuangfokusanceng	1	
31403	406			65	66	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_dunhuangfokusiceng   	1	
31404	408			226	206	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_dunhuangfokusiceng	1	
31405	407			71	71	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_dunhuangfokuwuceng   	1	
31406	409			68	205	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_dunhuangfokuwuceng	1	
31407	408			194	44	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_dunhuangfokuliuceng  	1	
31408	410			65	202	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_dunhuangfokuliuceng	1	
31409	409			222	72	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_dunhuangfokuqiceng   	1	
31410	411			53	55	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_dunhuangfokuqiceng	1	
31411	410			66	66	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_dunhuangfokubaceng   	1	
31413	105			65	71	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_loulanshagongyiceng	1	
31414	104			196	204	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_loulanshagongerceng   	1	
31415	106			50	176	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_loulanshagongerceng	1	
31416	105			222	202	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_loulanshagongsanceng  	1	
31417	107			72	202	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_loulanshagongsanceng  	1	
31418	106			220	65	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_loulanshagongsiceng   	1	
31419	108			197	57	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_loulanshagongsiceng   	1	
31420	107			72	65	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_loulanshagongwuceng   	1	
31421	109			197	61	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_loulanshagongwuceng   	1	
31422	108			60	137	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_loulanshagongliuceng  	1	
31423	110			76	68	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_loulanshagongliuceng  	1	
31424	109			200	205	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_loulanshagongqiceng   	1	
31425	111			220	202	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_loulanshagongqiceng   	1	
31426	110			65	227	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_loulanshagongbaceng   	1	
31428	205			210	205	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_tianshanxuedianyiceng 	1	
31429	204			72	55	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_tianshanxuedianerceng 	1	
31430	206			48	135	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_tianshanxuedianerceng 	1	
31431	205			205	55	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_tianshanxuediansanceng	1	
31432	207			60	62	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_tianshanxuediansanceng	1	
31433	206			210	42	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_tianshanxuediansiceng 	1	
31434	208			231	70	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_tianshanxuediansiceng 	1	
31435	207			60	204	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_tianshanxuedianwuceng 	1	
31436	209			230	202	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_tianshanxuedianwuceng 	1	
31437	208			42	200	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_tianshanxuedianliuceng	1	
31438	210			196	200	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_tianshanxuedianliuceng	1	
31439	209			65	65	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_tianshanxuedianqiceng 	1	
31440	211			210	188	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_tianshanxuedianqiceng 	1	
31441	210			196	37	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_tianshanxuedianbaceng 	1	
31443	305			72	67	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_kunlunguzhongyiceng    	1	
31444	304			224	201	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_kunlunguzhongerceng    	1	
31445	306			227	83	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_kunlunguzhongerceng    	1	
31446	305			50	195	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_kunlunguzhongsanceng   	1	
31447	307			202	56	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_kunlunguzhongsanceng   	1	
31448	306			60	202	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_kunlunguzhongsiceng    	1	
31449	308			206	55	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_kunlunguzhongsiceng    	1	
31450	307			46	205	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_kunlunguzhongwuceng    	1	
31451	309			208	61	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_kunlunguzhongwuceng    	1	
31452	308			50	133	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_kunlunguzhongliuceng   	1	
31453	310			103	33	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_kunlunguzhongliuceng   	1	
31454	309			196	197	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_kunlunguzhongqiceng    	1	
31455	311			71	67	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_kunlunguzhongqiceng    	1	
31456	310			220	68	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_kunlunguzhongbaceng 	1	
#31457	151			32	20	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_tianshangudao 	1	
#31458	251	昆仑边塞		32	20	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_kunlungudao 	1	
#31459	351	敦煌边塞		32	20	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_dunhuanggudao 	1	
31460	3			230	138	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_taihangshan           	1	
31461	98	罕难河草原		94	231	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_loulanwangcheng           	1	
31462	198	罕难河草原		99	216	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_tianshanwangcheng         	1	
31463	298	罕难河草原		94	216	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_kunlunwangcheng    	1	
31464	398	罕难河草原		94	216	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_dunhuangwangcheng       	1	
#31465	51	 		32	20	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_loulangudao     	1	
31467	40	天上人间·梦聊		76	62	0	5	区域	t	set:UI_placetext_1 image:UI_placetext_1_tianjiangmojun           	1	
31468	40	天上人间·梦聊		131	78	0	5	区域	t	set:UI_placetext_1 image:UI_placetext_1_wabaodazuozhan           	1	
31469	40	天上人间·梦聊		220	33	0	5	区域	t	set:UI_placetext_1 image:UI_placetext_1_qiannvyouhun          	1	
31470	40	天上人间·梦聊		50	124	0	5	区域	t	set:UI_placetext_1 image:UI_placetext_1_huapi           	1	
31471	40	天上人间·梦聊		128	150	0	5	区域	t	set:UI_placetext_1 image:UI_placetext_1_letoucaipiaoduijiang           	1	
31472	40	天上人间·梦聊		58	193	0	5	区域	t	set:UI_placetext_1 image:UI_placetext_1_qianghuaqu           	1	
31473	40	天上人间·梦聊		138	133	0	1	风景	t	set:UI_placetext_1 image:UI_placetext_1_chukou	1	
31474	23	通往领地·拜占庭		50	69	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_baizhantingdiguo      	1	
31475	22	通往领地·大马士革		186	91	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_damashige	1	
31476	23	通往领地·耶路撒冷		108	247	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_yelusaleng	1	
31477	24	通往领地·大马士革		135	6	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_damashige	1	
31478	24	通往领地·西奈半岛		122	247	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_xinaibandao	1	
31479	25	通往领地·耶律撒冷		120	9	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_yelusaleng	1	
31480	41			64	113	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_dadu                 	1	
31481	0			254	79	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_huangcheng                	1	
#31482	51			467	75	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_loulanminju	1	
#31483	151			467	75	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_tianshanminju	1	
#31484	251			467	75	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_kunlunminju	1	
#31485	351			467	75	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_dunhuangminju	1	
31486	61			36	22	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_loulanbiansai         	1	
31487	161			36	22	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_tianshanbiansai          	1	
31488	261			36	22	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_kunlunbiansai    	1	
31489	361			36	22	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_dunhuangbiansai      	1	
31490	62			30	24	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_loulanwangcheng       	1	
31491	162			30	24	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_tianshanwangcheng       	1	
31492	262			30	24	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_kunlunwangcheng       	1	
31493	362			30	24	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_dunhuangwangcheng       	1	
31494	63			36	22	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_loulanwangcheng       	1	
31495	163			36	22	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_tianshanwangcheng       	1	
31496	263			36	22	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_kunlunwangcheng       	1	
31497	363			36	22	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_dunhuangwangcheng       	1	
31498	42			30	24	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_dadu                  	1	
31499	43			36	22	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_dadu                 	1	
31500	67	通往边塞·楼兰边塞		74	219	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_loulanbiansai         	1	
31501	167	通往边塞·天山边塞		158	217	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_tianshanbiansai         	1	
31502	267	通往边塞·昆仑边塞		97	39	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_kunlunbiansai         	1	
31503	367	通往边塞·敦煌边塞		179	36	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_dunhuangbiansai         	1	
31504	51	通往楼兰丝绸古道		60	280	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_loulansichougudao	1	
31505	151	通往天山丝绸古道		60	280	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_tianshansichougudao	1	
31506	251	通往昆仑丝绸古道		60	280	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_kunlunsichougudao	1	
31507	351	通往敦煌丝绸古道		60	280	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_dunhuangsichougudao	1	
31508	67	通往沙城		97	39	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_shacheng	1	
31509	167	通往沙城		179	36	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_shacheng	1	
31510	267	通往沙城		74	219	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_shacheng	1	
31511	367	通往沙城		158	217	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_shacheng	1	
31512	472	通往楼兰丝绸古道		433	382	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_loulansichougudao	1	
31513	472	通往天山丝绸古道		288	489	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_tianshansichougudao	1	
31514	472	通往昆仑丝绸古道		165	471	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_kunlunsichougudao	1	
31515	472	通往敦煌丝绸古道		419	496	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_dunhuangsichougudao	1	
31516	472	通往沙城·皇宫		253	39	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_shachenghuanggong	1	
31517	565	通往沙城西		19	14	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_shachengxi	1	
31518	565	通往沙城西·外城密室		83	111	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_shachengwaimishi	1	
31519	565	通往沙城西·内城密室		67	14	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_shachengneimishi	1	
31520	566	通往沙城东		107	113	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_shachengdong	1	
31521	566	通往沙城东·外城密室		58	112	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_shachengwaimishi	1	
31522	566	通往沙城东·内城密室		44	17	0	5	区域	t	set:UI_placetext_2 image:UI_placetext_2_shachengneimishi	1	
31523	472	城门		253	219	0	-1	风景	t	set:UI_MainUI_6 image:UI_MainUI_6_chengmen	1	
31524	472	城门		212	171	0	-1	风景	t	set:UI_MainUI_6 image:UI_MainUI_6_chengmen	1	
31525	472	城门		295	171	0	-1	风景	t	set:UI_MainUI_6 image:UI_MainUI_6_chengmen	1	
