NUM	NUM	NUM	NUM	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	NUM	NUM	NUM	NUM	NUM	TEXT	TEXT	TEXT	NUM	TEXT	NUM	TEXT	
																							恐惧：被恐惧，不可控制
																							加速：增加移动速度150%
																							超级迟缓：减速95%
																							群体变形
																							狂暴：增加暴击率100%
																							击晕
																							群体沉默：不能使用技能
																							冰冻
																							增加50韧性
																							增加50点火防
																							
																							200点火伤
																							破甲：减少攻击力100点
																							水下呼吸
																							扛旗减速\不能使用技能Buff\增加防御力50
																							
																							中毒：每秒减少10点生命值
																							中毒：每秒减少50点生命值
																							中毒：每秒减少100生命值
																							定身
																							增加100%基础攻击力
																							失准：减少50点命中
																							特效
																							召唤兽嘲讽
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
																							
#	14103	14103	狙击DOT	1	CJSH_skill_huoqiang_1_1			人物身体前置点	状态_狙击_01		人物身体受击点	0	1	1	0						狙击DOT：每秒受到100点远攻伤害	1	
#	14110	14110	冰冻之环	1	CJSH_skill_xianzhi_1_7			人物身体前置点	状态_禁锢箴言_01		人物脚部绑定点	0	1	1	0						冰冻	1	
#	14111	14111	冰冻之环	1	CJSH_skill_xianzhi_1_7			人物身体前置点	状态_禁锢箴言_01		人物脚部绑定点	0	1	1	0						冰冻	1	
#	14112	14112	全屏冰冻之环	1	CJSH_skill_xianzhi_1_7			人物身体前置点	状态_禁锢箴言_01		人物脚部绑定点	0	1	1	0						定身	1	
#	14201	14201	冲锋斩	1	CJSH_skill_wushi_1_1			人物身体前置点	状态_冲锋斩_01		人物头部绑定点	0	1	1	0						眩晕	1	
#	14202	14202	扬威破阵(喊话;侏儒)	1	CJSH_skill_wushi_1_3			人物身体前置点	状态_扬威破阵_01		人物身体受击点	0	1	1	0						减少防御	1	
#	14203	14203	锐不可挡	1	CJSH_skill_wushi_1_8			人物身体前置点	状态_锐不可挡_01		人物身体受击点	0	1	1	0						减少受到伤害	1	
#	14206	14206	虽远必诛	1	CJSH_skill_wushi_1_9			人物身体前置点			人物身体受击点	0	1	1	0						暴击增加100%	1	
#	14207	14207	穴打风池	1	CJSH_skill_jianxia_1_2			人物身体前置点	状态_穴打风池_01		人物头部绑定点	0	1	1	0						定身	1	
#	14208	14208	金蝉脱壳	1	CJSH_skill_jianxia_1_9			人物身体前置点	状态_如影随形_01		人物身体受击点	0	1	1	0						隐身	1	
#	14209	14209	致残箭	1	CJSH_skill_qishe_1_14			人物身体前置点	状态_绊马索_01		人物身体受击点	0	1	1	0						迟缓：减少40%移动速度	1	
#	14210	14210	石神附体	1	CJSH_skill_saman_1_1			人物身体前置点	状态_石神附体		人物身体受击点	0	1	1	0						无敌：免疫所有伤害	1	
#	14211	14211	沉默术	1	CJSH_skill_xianzhi_1_6			人物身体前置点	状态_沉默箴言_01		人物身体受击点	0	1	1	0						沉默：不能使用技能	1	
#	14214	14214	黑鸦蛊惑	1	CJSH_skill_saman_1_4			人物身体前置点	状态_黑鸦蛊惑		人物身体受击点	0	1	1	0						破甲：减少攻击力120点	1	
#	14215	14215	恐惧术	1	CJSH_skill_saman_1_11			人物身体前置点	状态_白蟒蛊惑		人物身体受击点	0	1	1	0						恐惧：被恐惧，不可控制	1	
#	14218	14218	加速100%	1	CJSH_skill_jianxia_1_11			人物身体前置点	状态_梯云纵_01		人物脚部绑定点	0	1	1	0						加速：增加移动速度150%	1	
#	14219	14219	超级迟缓	1	CJSH_skill_qishe_1_14			人物身体前置点	状态_绊马索_01		人物身体受击点	0	1	1	0						超级迟缓：减速95%	1	
#	14220	14220	白袍巫师群体变羊	1	CJSH_skill_wushi_1_5			人物身体前置点			人物身体受击点	0	1	1	0						群体变形	1	
#	14221	14221	大范围增加爆击	1	CJSH_skill_wushi_1_9			人物身体前置点			人物身体受击点	0	1	1	0						狂暴：增加暴击率100%	1	
#	14222	14222	15秒眩晕	1	CJSH_skill_wushi_1_1			人物身体前置点	状态_冲锋斩_01		人物头部绑定点	0	1	1	0						击晕	1	
#	14223	14223	群体沉默术	1	CJSH_skill_xianzhi_1_6			人物身体前置点	状态_沉默箴言_01		人物身体受击点	0	1	1	0						群体沉默：不能使用技能	1	
#	14302	14302	冰冻	1	CJSH_skill_xianzhi_1_7			人物身体前置点	状态_禁锢箴言_01		人物脚部绑定点	0	1	1	0						冰冻	1	
#	14304	14304	韧性强化	1	CJSH_skill_saman_1_1			人物身体前置点	状态_石神附体		人物身体受击点	0	1	1	0						增加50韧性	1	
#	14305	14305	火防	1	CJSH_skill_saman_1_1			人物身体前置点	状态_石神附体		人物身体受击点	0	1	1	0						增加50点火防	1	
#	14306	14306	怪物减7000	1	CJSH_skill_saman_1_14			人物身体前置点	状态_大巫医术		人物身体受击点	0	1	1	0								
#	14307	14307	200点火伤	1	CJSH_skill_saman_1_14			人物身体前置点	状态_大巫医术		人物身体受击点	0	1	1	0						200点火伤	1	
#	14308	14308	扬威破阵	1	CJSH_skill_wushi_1_3			人物身体前置点	状态_扬威破阵_01		人物身体受击点	0	1	1	0						破甲：减少攻击力100点	1	
#	14309	14309	水下呼吸	1	CJSH_skill_add_0_3			人物身体前置点	状态_水下呼吸_01		人物身体受击点	0	1	1	0						水下呼吸	1	
#	14310	14310	抗旗减速\不能使用技能Buff	1	CJSH_wanfa_adda_6_8			人物身体前置点	状态_插旗_01		人物头部绑定点	0	1	1	0						扛旗减速\不能使用技能Buff\增加防御力50	1	
#	14311	14311	抗旗加防	1	CJSH_wanfa_adda_6_8			人物身体前置点			人物头部绑定点	0	1	1	0								
#	14312	14312	群毒	1	CJSH_skill_qishe_1_4			人物身体前置点	状态_淬毒箭_01		人物身体受击点	0	1	1	0						中毒：每秒减少10点生命值	1	
#	14313	14313	大群毒	1	CJSH_skill_qishe_1_4			人物身体前置点	状态_淬毒箭_01		人物身体受击点	0	1	1	0						中毒：每秒减少50点生命值	1	
#	14314	14314	超级群毒	1	CJSH_skill_qishe_1_4			人物身体前置点	状态_淬毒箭_01		人物身体受击点	0	1	1	0						中毒：每秒减少100生命值	1	
#	14315	14315	(Tip不加图标不加)白袍巫师	1	CJSH_skill_xianzhi_1_7			人物身体前置点	状态_禁锢箴言_01		人物脚部绑定点	0	1	1	0						定身	1	
#	14316	14316	增加攻击力	1	CJSH_skill_add_0_4			人物身体前置点			人物头部绑定点	0	1	1	0						增加100%基础攻击力	1	
#	14317	14317	减少50点命中钧窑	1	CJSH_skill_huoqiang_1_2			人物身体前置点	状态_毁灭_01		人物身体受击点	0	1	1	0						失准：减少50点命中	1	
#	14318	14318		1	CJSH_skill_huoqiang_1_2		升级.ogg	人物身体前置点	ui_renwusheng_01		人物脚部绑定点	0	1	1	0						特效	1	
#	14400	14400	召唤兽嘲讽增加9000点仇恨	1	CJSH_skill_wushi_1_5			人物身体前置点	状态_笑骂千军_01		人物身体受击点	0	1	1	0						召唤兽嘲讽	1	
																							
#	骑乘繁殖新增																						
23320	23320	1	1	Han2_Temp_Gift_1_9			人物身体前置点	状态_马狂暴_01		人物身体受击点	0	1	1	0						狂暴：增加攻击力1000点	1	狂暴：增加攻击力1000点	
23321	23321	1	1	Han2_Temp_Gift_1_9			人物身体前置点	状态_马狂暴_01		人物身体受击点	0	1	1	0						狂暴：增加攻击力3000点	1	狂暴：增加攻击力3000点	
23322	23322	1	1	Han2_Temp_Gift_1_13			人物身体前置点	成三_精英剧场boss技能_身体红光01		人物身体受击点	0	1	1	0						嗜血：攻击时有100%的几率将对目标造成伤害的50%转换为给自己增加的生命点数	1	嗜血：攻击时有100%的几率将对目标造成伤害的50%转换为给自己增加的生命点数	
23323	23323	1	1	Han2_Temp_Gift_1_10			人物身体前置点	状态_1级主动冰霜盾_01		人物身体受击点	0	1	1	0						镜盾：反射80%伤害	1	镜盾：反射80%伤害	
23324	23324	1	1	Han2_Skill_Ride_1_4			人物身体前置点			人物身体受击点	0	1	1	0						死亡之指	0	死亡之指	
23325	23325	1	1	HAN2_Skill_Zhanche_1_2			人物身体前置点	成三_boss_绿色聚气		人物身体受击点	0	1	1	0						腐蚀：韧性降低100点	1	腐蚀：韧性降低100点	
23326	23326	1	1	HAN2_Skill_Zhanche_1_2			人物身体前置点	成三_boss_绿色聚气		人物身体受击点	0	1	1	0						腐蚀：韧性降低200点	1	腐蚀：韧性降低200点	
#	箭塔AI																						
23329	23329	10	1	CJSH_skill_qishe_1_13			人物身体前置点	子弹_玩家定身04		人物身体受击点	0	1	1	0						定身，持续时间3秒	1	定身，持续时间3秒	
23330	23330	10	1	CJSH_skill_qishe_1_13			人物身体前置点	子弹_玩家定身04		人物身体受击点	0	1	1	0						定身，持续时间2秒	1	定身，持续时间2秒	
23331	23331	10	1	CJSH_skill_jianxia_1_11			人物身体前置点	子弹_玩家减速01		人物身体受击点	0	1	1	0						减速，移动减少40%，持续时间5秒	1	减速，移动减少40%，持续时间5秒	
23332	23332	10	1	CJSH_skill_huoqiang_1_9			人物身体前置点	状态_武士_热血沸腾_01		人物身体受击点	0	1	1	0						持续伤害箭塔：持续伤害，每秒减少生命值，持续5秒	1	持续伤害箭塔：持续伤害，每秒减少生命值，持续5秒	
#	骑乘合成																						
23401	23401	1	1	Han2_Skill_Ride_1_1			人物身体前置点	状态_骑乘_缓速_01		人物身体受击点	0	1	1	0						缓速：减少移动速度80%	1	缓速：减少移动速度80%	
23402	23402	1	1	Han2_Skill_Ride_1_1			人物身体前置点	状态_骑乘_缓速_01		人物身体受击点	0	1	1	0						缓速：减少移动速度80%	1	缓速：减少移动速度80%	
23403	23403	1	1	Han2_Skill_Ride_1_1			人物身体前置点	状态_骑乘_缓速_01		人物身体受击点	0	1	1	0						缓速：减少移动速度80%	1	缓速：减少移动速度80%	
23404	23404	1	1	Han2_Skill_Ride_1_1			人物身体前置点	状态_骑乘_缓速_01		人物身体受击点	0	1	1	0						缓速：减少移动速度80%	1	缓速：减少移动速度80%	
23405	23405	1	1	Han2_Skill_Ride_1_1			人物身体前置点	状态_骑乘_缓速_01		人物身体受击点	0	1	1	0						缓速：减少移动速度80%	1	缓速：减少移动速度80%	
23406	23406	1	1	Han2_Skill_Ride_1_1			人物身体前置点	状态_骑乘_缓速_01		人物身体受击点	0	1	1	0						缓速：减少移动速度80%	1	缓速：减少移动速度80%	
23407	23407	1	1	Han2_Skill_Ride_1_1			人物身体前置点	状态_骑乘_缓速_01		人物身体受击点	0	1	1	0						缓速：减少移动速度80%	1	缓速：减少移动速度80%	
23408	23408	1	1	Han2_Skill_Ride_1_1			人物身体前置点	状态_骑乘_缓速_01		人物身体受击点	0	1	1	0						缓速：减少移动速度80%	1	缓速：减少移动速度80%	
23409	23409	1	1	Han2_Skill_Ride_1_1			人物身体前置点	状态_骑乘_缓速_01		人物身体受击点	0	1	1	0						缓速：减少移动速度80%	1	缓速：减少移动速度80%	
23410	23410	1	1	Han2_Skill_Ride_1_1			人物身体前置点	状态_骑乘_缓速_01		人物身体受击点	0	1	1	0						缓速：减少移动速度80%	1	缓速：减少移动速度80%	
23421	23421	1	1	Han2_Skill_Ride_1_3			人物身体前置点	状态隐修士_神佑_01		人物身体受击点	0	1	0	0						护佑：吸收3000点伤害	1	护佑：吸收3000点伤害	
23422	23422	1	1	Han2_Skill_Ride_1_3			人物身体前置点	状态隐修士_神佑_01		人物身体受击点	0	1	0	0						护佑：吸收13000点伤害	1	护佑：吸收13000点伤害	
23423	23423	1	1	Han2_Skill_Ride_1_3			人物身体前置点	状态隐修士_神佑_01		人物身体受击点	0	1	0	0						护佑：吸收23000点伤害	1	护佑：吸收23000点伤害	
23424	23424	1	1	Han2_Skill_Ride_1_3			人物身体前置点	状态隐修士_神佑_01		人物身体受击点	0	1	0	0						护佑：吸收33000点伤害	1	护佑：吸收33000点伤害	
23425	23425	1	1	Han2_Skill_Ride_1_3			人物身体前置点	状态隐修士_神佑_01		人物身体受击点	0	1	0	0						护佑：吸收43000点伤害	1	护佑：吸收43000点伤害	
23426	23426	1	1	Han2_Skill_Ride_1_3			人物身体前置点	状态隐修士_神佑_01		人物身体受击点	0	1	0	0						护佑：吸收53000点伤害	1	护佑：吸收53000点伤害	
23427	23427	1	1	Han2_Skill_Ride_1_3			人物身体前置点	状态隐修士_神佑_01		人物身体受击点	0	1	0	0						护佑：吸收63000点伤害	1	护佑：吸收63000点伤害	
23428	23428	1	1	Han2_Skill_Ride_1_3			人物身体前置点	状态隐修士_神佑_01		人物身体受击点	0	1	0	0						护佑：吸收73000点伤害	1	护佑：吸收73000点伤害	
23429	23429	1	1	Han2_Skill_Ride_1_3			人物身体前置点	状态隐修士_神佑_01		人物身体受击点	0	1	0	0						护佑：吸收83000点伤害	1	护佑：吸收83000点伤害	
23430	23430	1	1	Han2_Skill_Ride_1_3			人物身体前置点	状态隐修士_神佑_01		人物身体受击点	0	1	0	0						护佑：吸收93000点伤害	1	护佑：吸收93000点伤害	
23431	23431	1	1	Han2_Skill_Ride_1_4			人物身体前置点	状态_骑乘_致盲_01		人物身体受击点	0	1	1	0						致盲：眩晕状态	1	致盲：眩晕状态	
23432	23432	1	1	Han2_Skill_Ride_1_4			人物身体前置点	状态_骑乘_致盲_01		人物身体受击点	0	1	1	0						致盲：眩晕状态	1	致盲：眩晕状态	
23433	23433	1	1	Han2_Skill_Ride_1_4			人物身体前置点	状态_骑乘_致盲_01		人物身体受击点	0	1	1	0						致盲：眩晕状态	1	致盲：眩晕状态	
23434	23434	1	1	Han2_Skill_Ride_1_4			人物身体前置点	状态_骑乘_致盲_01		人物身体受击点	0	1	1	0						致盲：眩晕状态	1	致盲：眩晕状态	
23435	23435	1	1	Han2_Skill_Ride_1_4			人物身体前置点	状态_骑乘_致盲_01		人物身体受击点	0	1	1	0						致盲：眩晕状态	1	致盲：眩晕状态	
23436	23436	1	1	Han2_Skill_Ride_1_4			人物身体前置点	状态_骑乘_致盲_01		人物身体受击点	0	1	1	0						致盲：眩晕状态	1	致盲：眩晕状态	
23437	23437	1	1	Han2_Skill_Ride_1_4			人物身体前置点	状态_骑乘_致盲_01		人物身体受击点	0	1	1	0						致盲：眩晕状态	1	致盲：眩晕状态	
23438	23438	1	1	Han2_Skill_Ride_1_4			人物身体前置点	状态_骑乘_致盲_01		人物身体受击点	0	1	1	0						致盲：眩晕状态	1	致盲：眩晕状态	
23439	23439	1	1	Han2_Skill_Ride_1_4			人物身体前置点	状态_骑乘_致盲_01		人物身体受击点	0	1	1	0						致盲：眩晕状态	1	致盲：眩晕状态	
23440	23440	1	1	Han2_Skill_Ride_1_4			人物身体前置点	状态_骑乘_致盲_01		人物身体受击点	0	1	1	0						致盲：眩晕状态	1	致盲：眩晕状态	
23441	23441	1	1	Han2_Skill_Ride_1_5			人物脚部绑定点	状态_骑乘_灵动_01		人物身体中心点	0	1	0	0						灵动：闪避增加50点	1	灵动：闪避增加50点	
23442	23442	1	1	Han2_Skill_Ride_1_5			人物脚部绑定点	状态_骑乘_灵动_01		人物身体中心点	0	1	0	0						灵动：闪避增加60点	1	灵动：闪避增加60点	
23443	23443	1	1	Han2_Skill_Ride_1_5			人物脚部绑定点	状态_骑乘_灵动_01		人物身体中心点	0	1	0	0						灵动：闪避增加70点	1	灵动：闪避增加70点	
23444	23444	1	1	Han2_Skill_Ride_1_5			人物脚部绑定点	状态_骑乘_灵动_01		人物身体中心点	0	1	0	0						灵动：闪避增加80点	1	灵动：闪避增加80点	
23445	23445	1	1	Han2_Skill_Ride_1_5			人物脚部绑定点	状态_骑乘_灵动_01		人物身体中心点	0	1	0	0						灵动：闪避增加90点	1	灵动：闪避增加90点	
23446	23446	1	1	Han2_Skill_Ride_1_5			人物脚部绑定点	状态_骑乘_灵动_01		人物身体中心点	0	1	0	0						灵动：闪避增加100点	1	灵动：闪避增加100点	
23447	23447	1	1	Han2_Skill_Ride_1_5			人物脚部绑定点	状态_骑乘_灵动_01		人物身体中心点	0	1	0	0						灵动：闪避增加110点	1	灵动：闪避增加110点	
23448	23448	1	1	Han2_Skill_Ride_1_5			人物脚部绑定点	状态_骑乘_灵动_01		人物身体中心点	0	1	0	0						灵动：闪避增加120点	1	灵动：闪避增加120点	
23449	23449	1	1	Han2_Skill_Ride_1_5			人物脚部绑定点	状态_骑乘_灵动_01		人物身体中心点	0	1	0	0						灵动：闪避增加130点	1	灵动：闪避增加130点	
23450	23450	1	1	Han2_Skill_Ride_1_5			人物脚部绑定点	状态_骑乘_灵动_01		人物身体中心点	0	1	0	0						灵动：闪避增加140点	1	灵动：闪避增加140点	
23451	23451	1	1	Han2_Skill_Ride_1_6			人物身体前置点	状态_骑乘_冰封_01		人物脚部绑定点	0	1	1	0						冰封：无法移动，受到火之惩戒、风之惩戒、天之惩戒伤害加深20%	1	冰封：无法移动	
23452	23452	1	1	Han2_Skill_Ride_1_6			人物身体前置点	状态_骑乘_冰封_01		人物脚部绑定点	0	1	1	0						冰封：无法移动，受到火之惩戒、风之惩戒、天之惩戒伤害加深20%	1	冰封：无法移动	
23453	23453	1	1	Han2_Skill_Ride_1_6			人物身体前置点	状态_骑乘_冰封_01		人物脚部绑定点	0	1	1	0						冰封：无法移动，受到火之惩戒、风之惩戒、天之惩戒伤害加深20%	1	冰封：无法移动	
23454	23454	1	1	Han2_Skill_Ride_1_6			人物身体前置点	状态_骑乘_冰封_01		人物脚部绑定点	0	1	1	0						冰封：无法移动，受到火之惩戒、风之惩戒、天之惩戒伤害加深20%	1	冰封：无法移动	
23455	23455	1	1	Han2_Skill_Ride_1_6			人物身体前置点	状态_骑乘_冰封_01		人物脚部绑定点	0	1	1	0						冰封：无法移动，受到火之惩戒、风之惩戒、天之惩戒伤害加深20%	1	冰封：无法移动	
23456	23456	1	1	Han2_Skill_Ride_1_6			人物身体前置点	状态_骑乘_冰封_01		人物脚部绑定点	0	1	1	0						冰封：无法移动，受到火之惩戒、风之惩戒、天之惩戒伤害加深20%	1	冰封：无法移动	
23457	23457	1	1	Han2_Skill_Ride_1_6			人物身体前置点	状态_骑乘_冰封_01		人物脚部绑定点	0	1	1	0						冰封：无法移动，受到火之惩戒、风之惩戒、天之惩戒伤害加深20%	1	冰封：无法移动	
23458	23458	1	1	Han2_Skill_Ride_1_6			人物身体前置点	状态_骑乘_冰封_01		人物脚部绑定点	0	1	1	0						冰封：无法移动，受到火之惩戒、风之惩戒、天之惩戒伤害加深20%	1	冰封：无法移动	
23459	23459	1	1	Han2_Skill_Ride_1_6			人物身体前置点	状态_骑乘_冰封_01		人物脚部绑定点	0	1	1	0						冰封：无法移动，受到火之惩戒、风之惩戒、天之惩戒伤害加深20%	1	冰封：无法移动	
23460	23460	1	1	Han2_Skill_Ride_1_6			人物身体前置点	状态_骑乘_冰封_01		人物脚部绑定点	0	1	1	0						冰封：无法移动，受到火之惩戒、风之惩戒、天之惩戒伤害加深20%	1	冰封：无法移动	
23461	23461	1	1	Han2_Skill_Ride_1_7			人物身体前置点	状态_骑乘_隐匿_01		人物身体受击点	0	1	0	0						隐匿：隐身，使用技能或受到攻击状态消失	1	隐匿：隐身，使用技能或受到攻击状态消失	
23462	23462	1	1	Han2_Skill_Ride_1_7			人物身体前置点	状态_骑乘_隐匿_01		人物身体受击点	0	1	0	0						隐匿：隐身，使用技能或受到攻击状态消失	1	隐匿：隐身，使用技能或受到攻击状态消失	
23463	23463	1	1	Han2_Skill_Ride_1_7			人物身体前置点	状态_骑乘_隐匿_01		人物身体受击点	0	1	0	0						隐匿：隐身，使用技能或受到攻击状态消失	1	隐匿：隐身，使用技能或受到攻击状态消失	
23464	23464	1	1	Han2_Skill_Ride_1_7			人物身体前置点	状态_骑乘_隐匿_01		人物身体受击点	0	1	0	0						隐匿：隐身，使用技能或受到攻击状态消失	1	隐匿：隐身，使用技能或受到攻击状态消失	
23465	23465	1	1	Han2_Skill_Ride_1_7			人物身体前置点	状态_骑乘_隐匿_01		人物身体受击点	0	1	0	0						隐匿：隐身，使用技能或受到攻击状态消失	1	隐匿：隐身，使用技能或受到攻击状态消失	
23466	23466	1	1	Han2_Skill_Ride_1_7			人物身体前置点	状态_骑乘_隐匿_01		人物身体受击点	0	1	0	0						隐匿：隐身，使用技能或受到攻击状态消失	1	隐匿：隐身，使用技能或受到攻击状态消失	
23467	23467	1	1	Han2_Skill_Ride_1_7			人物身体前置点	状态_骑乘_隐匿_01		人物身体受击点	0	1	0	0						隐匿：隐身，使用技能或受到攻击状态消失	1	隐匿：隐身，使用技能或受到攻击状态消失	
23468	23468	1	1	Han2_Skill_Ride_1_7			人物身体前置点	状态_骑乘_隐匿_01		人物身体受击点	0	1	0	0						隐匿：隐身，使用技能或受到攻击状态消失	1	隐匿：隐身，使用技能或受到攻击状态消失	
23469	23469	1	1	Han2_Skill_Ride_1_7			人物身体前置点	状态_骑乘_隐匿_01		人物身体受击点	0	1	0	0						隐匿：隐身，使用技能或受到攻击状态消失	1	隐匿：隐身，使用技能或受到攻击状态消失	
23470	23470	1	1	Han2_Skill_Ride_1_7			人物身体前置点	状态_骑乘_隐匿_01		人物身体受击点	0	1	0	0						隐匿：隐身，使用技能或受到攻击状态消失	1	隐匿：隐身，使用技能或受到攻击状态消失	
23471	23471	1	1	Han2_Skill_Ride_1_8			人物身体前置点	状态_骑乘_变形_01		人物身体受击点	0	1	1	0						变形：可爱的青蛙王子	1	变形：可爱的青蛙王子	
23472	23472	1	1	Han2_Skill_Ride_1_8			人物身体前置点	状态_骑乘_变形_01		人物身体受击点	0	1	1	0						变形：可爱的青蛙王子	1	变形：可爱的青蛙王子	
23473	23473	1	1	Han2_Skill_Ride_1_8			人物身体前置点	状态_骑乘_变形_01		人物身体受击点	0	1	1	0						变形：可爱的青蛙王子	1	变形：可爱的青蛙王子	
23474	23474	1	1	Han2_Skill_Ride_1_8			人物身体前置点	状态_骑乘_变形_01		人物身体受击点	0	1	1	0						变形：可爱的青蛙王子	1	变形：可爱的青蛙王子	
23475	23475	1	1	Han2_Skill_Ride_1_8			人物身体前置点	状态_骑乘_变形_01		人物身体受击点	0	1	1	0						变形：可爱的青蛙王子	1	变形：可爱的青蛙王子	
23476	23476	1	1	Han2_Skill_Ride_1_8			人物身体前置点	状态_骑乘_变形_01		人物身体受击点	0	1	1	0						变形：可爱的青蛙王子	1	变形：可爱的青蛙王子	
23477	23477	1	1	Han2_Skill_Ride_1_8			人物身体前置点	状态_骑乘_变形_01		人物身体受击点	0	1	1	0						变形：可爱的青蛙王子	1	变形：可爱的青蛙王子	
23478	23478	1	1	Han2_Skill_Ride_1_8			人物身体前置点	状态_骑乘_变形_01		人物身体受击点	0	1	1	0						变形：可爱的青蛙王子	1	变形：可爱的青蛙王子	
23479	23479	1	1	Han2_Skill_Ride_1_8			人物身体前置点	状态_骑乘_变形_01		人物身体受击点	0	1	1	0						变形：可爱的青蛙王子	1	变形：可爱的青蛙王子	
23480	23480	1	1	Han2_Skill_Ride_1_8			人物身体前置点	状态_骑乘_变形_01		人物身体受击点	0	1	1	0						变形：可爱的青蛙王子	1	变形：可爱的青蛙王子	
23491	23491	1	1	Han2_Skill_Ride_1_10			人物身体前置点	状态_骑乘_暴怒_01		人物右手绑定点	0	1	0	0						暴怒：提高人物暴击50	1	暴怒：提高人物暴击50	
23492	23492	1	1	Han2_Skill_Ride_1_10			人物身体前置点	状态_骑乘_暴怒_01		人物右手绑定点	0	1	0	0						暴怒：提高人物暴击60	1	暴怒：提高人物暴击60	
23493	23493	1	1	Han2_Skill_Ride_1_10			人物身体前置点	状态_骑乘_暴怒_01		人物右手绑定点	0	1	0	0						暴怒：提高人物暴击70	1	暴怒：提高人物暴击70	
23494	23494	1	1	Han2_Skill_Ride_1_10			人物身体前置点	状态_骑乘_暴怒_01		人物右手绑定点	0	1	0	0						暴怒：提高人物暴击80	1	暴怒：提高人物暴击80	
23495	23495	1	1	Han2_Skill_Ride_1_10			人物身体前置点	状态_骑乘_暴怒_01		人物右手绑定点	0	1	0	0						暴怒：提高人物暴击90	1	暴怒：提高人物暴击90	
23496	23496	1	1	Han2_Skill_Ride_1_10			人物身体前置点	状态_骑乘_暴怒_01		人物右手绑定点	0	1	0	0						暴怒：提高人物暴击100	1	暴怒：提高人物暴击100	
23497	23497	1	1	Han2_Skill_Ride_1_10			人物身体前置点	状态_骑乘_暴怒_01		人物右手绑定点	0	1	0	0						暴怒：提高人物暴击110	1	暴怒：提高人物暴击110	
23498	23498	1	1	Han2_Skill_Ride_1_10			人物身体前置点	状态_骑乘_暴怒_01		人物右手绑定点	0	1	0	0						暴怒：提高人物暴击120	1	暴怒：提高人物暴击120	
23499	23499	1	1	Han2_Skill_Ride_1_10			人物身体前置点	状态_骑乘_暴怒_01		人物右手绑定点	0	1	0	0						暴怒：提高人物暴击130	1	暴怒：提高人物暴击130	
23500	23500	1	1	Han2_Skill_Ride_1_10			人物身体前置点	状态_骑乘_暴怒_01		人物右手绑定点	0	1	0	0						暴怒：提高人物暴击140	1	暴怒：提高人物暴击140	
23501	23501	1	1	Han2_Skill_Ride_1_11			人物身体前置点	状态_骑乘_石肤_01		人物身体受击点	0	1	0	0						石肤：受到伤害减少10%	1	石肤：受到伤害减少10%	
23502	23502	1	1	Han2_Skill_Ride_1_11			人物身体前置点	状态_骑乘_石肤_01		人物身体受击点	0	1	0	0						石肤：受到伤害减少15%	1	石肤：受到伤害减少15%	
23503	23503	1	1	Han2_Skill_Ride_1_11			人物身体前置点	状态_骑乘_石肤_01		人物身体受击点	0	1	0	0						石肤：受到伤害减少20%	1	石肤：受到伤害减少20%	
23504	23504	1	1	Han2_Skill_Ride_1_11			人物身体前置点	状态_骑乘_石肤_01		人物身体受击点	0	1	0	0						石肤：受到伤害减少25%	1	石肤：受到伤害减少25%	
23505	23505	1	1	Han2_Skill_Ride_1_11			人物身体前置点	状态_骑乘_石肤_01		人物身体受击点	0	1	0	0						石肤：受到伤害减少30%	1	石肤：受到伤害减少30%	
23506	23506	1	1	Han2_Skill_Ride_1_11			人物身体前置点	状态_骑乘_石肤_01		人物身体受击点	0	1	0	0						石肤：受到伤害减少35%	1	石肤：受到伤害减少35%	
