NUM	TEXT	NUM	NUM	TEXT	NUM	TEXT	NUM	NUM	NUM
10257403	天·破月护手	0	10257404	冥·除妖护手	11000379	君王守护碎片	25	200000	1
10257404	冥·除妖护手	0	10257405	玄·屠龙护手	11000379	君王守护碎片	25	200000	1
10257405	玄·屠龙护手	0	10257541	圣·火麟护手	11000379	君王守护碎片	50	200000	1
10257410	天·血影护手	0	10257411	冥·冰火护手	11000379	君王守护碎片	25	200000	1
10257411	冥·冰火护手	0	10257412	玄·龙凤护手	11000379	君王守护碎片	25	200000	1
10257412	玄·龙凤护手	0	10257542	圣·朱雀护手	11000379	君王守护碎片	50	200000	1
10257413	天·血影护手	0	10257414	冥·冰火护手	11000379	君王守护碎片	25	200000	1
10257414	冥·冰火护手	0	10257415	玄·龙凤护手	11000379	君王守护碎片	25	200000	1
10257415	玄·龙凤护手	0	10257543	圣·朱雀护手	11000379	君王守护碎片	50	200000	1
10257420	天·云翔护手	0	10257421	冥·龙息护手	11000379	君王守护碎片	25	200000	1
10257421	冥·龙息护手	0	10257422	玄·日炎护手	11000379	君王守护碎片	25	200000	1
10257422	玄·日炎护手	0	10257544	圣·凤舞护手	11000379	君王守护碎片	50	200000	1
10257423	天·云翔护手	0	10257424	冥·龙息护手	11000379	君王守护碎片	25	200000	1
10257424	冥·龙息护手	0	10257425	玄·日炎护手	11000379	君王守护碎片	25	200000	1
10257425	玄·日炎护手	0	10257545	圣·凤舞护手	11000379	君王守护碎片	50	200000	1
10257430	天·火攻护手	0	10257431	冥·破天护手	11000379	君王守护碎片	25	200000	1
10257431	冥·破天护手	0	10257432	玄·主宰护手	11000379	君王守护碎片	25	200000	1
10257432	玄·主宰护手	0	10257546	圣·白鲨护手	11000379	君王守护碎片	50	200000	1
10257433	天·火攻护手	0	10257434	冥·破天护手	11000379	君王守护碎片	25	200000	1
10257434	冥·破天护手	0	10257435	玄·主宰护手	11000379	君王守护碎片	25	200000	1
10257435	玄·主宰护手	0	10257547	圣·白鲨护手	11000379	君王守护碎片	50	200000	1
10257440	天·降魔护手	0	10257441	冥·黄泉护手	11000379	君王守护碎片	25	200000	1
10257441	冥·黄泉护手	0	10257442	玄·暴雷护手	11000379	君王守护碎片	25	200000	1
10257442	玄·暴雷护手	0	10257548	圣·黑鳍护手	11000379	君王守护碎片	50	200000	1
10257443	天·降魔护手	0	10257444	冥·黄泉护手	11000379	君王守护碎片	25	200000	1
10257444	冥·黄泉护手	0	10257445	玄·暴雷护手	11000379	君王守护碎片	25	200000	1
10257445	玄·暴雷护手	0	10257549	圣·黑鳍护手	11000379	君王守护碎片	50	200000	1
10257450	天·天雷护手	0	10257451	冥·海龙护手	11000379	君王守护碎片	25	200000	1
10257451	冥·海龙护手	0	10257452	玄·龙啸护手	11000379	君王守护碎片	25	200000	1
10257452	玄·龙啸护手	0	10257550	圣·炎煌护手	11000379	君王守护碎片	50	200000	1
10257453	天·天雷护手	0	10257454	冥·海龙护手	11000379	君王守护碎片	25	200000	1
10257454	冥·海龙护手	0	10257455	玄·龙啸护手	11000379	君王守护碎片	25	200000	1
10257455	玄·龙啸护手	0	10257551	圣·炎煌护手	11000379	君王守护碎片	50	200000	1
10257460	天·忠诚护手	0	10257461	冥·逆光护手	11000379	君王守护碎片	25	200000	1
10257461	冥·逆光护手	0	10257462	玄·定国护手	11000379	君王守护碎片	25	200000	1
10257462	玄·定国护手	0	10257552	圣·白泽护手	11000379	君王守护碎片	50	200000	1
10257463	天·忠诚护手	0	10257464	冥·逆光护手	11000379	君王守护碎片	25	200000	1
10257464	冥·逆光护手	0	10257465	玄·定国护手	11000379	君王守护碎片	25	200000	1
10257465	玄·定国护手	0	10257553	圣·白泽护手	11000379	君王守护碎片	50	200000	1
10257470	天·飞沙护手	0	10257471	冥·焚天护手	11000379	君王守护碎片	25	200000	1
10257471	冥·焚天护手	0	10257472	玄·神火护手	11000379	君王守护碎片	25	200000	1
10257472	玄·神火护手	0	10257554	圣·金乌护手	11000379	君王守护碎片	50	200000	1
10257473	天·飞沙护手	0	10257474	冥·焚天护手	11000379	君王守护碎片	25	200000	1
10257474	冥·焚天护手	0	10257475	玄·神火护手	11000379	君王守护碎片	25	200000	1
10257475	玄·神火护手	0	10257555	圣·金乌护手	11000379	君王守护碎片	50	200000	1
10257480	天·疾风护手	0	10257481	冥·天煞护手	11000379	君王守护碎片	25	200000	1
10257481	冥·天煞护手	0	10257482	玄·杀神护手	11000379	君王守护碎片	25	200000	1
10257482	玄·杀神护手	0	10257556	圣·冰龙护手	11000379	君王守护碎片	50	200000	1
10257483	天·疾风护手	0	10257484	冥·天煞护手	11000379	君王守护碎片	25	200000	1
10257484	冥·天煞护手	0	10257485	玄·杀神护手	11000379	君王守护碎片	25	200000	1
10257485	玄·杀神护手	0	10257557	圣·冰龙护手	11000379	君王守护碎片	50	200000	1
10257490	天·飞龙护手	0	10257491	冥·巨吼护手	11000379	君王守护碎片	25	200000	1
10257491	冥·巨吼护手	0	10257492	玄·群星护手	11000379	君王守护碎片	25	200000	1
10257492	玄·群星护手	0	10257558	圣·鸿鹄护手	11000379	君王守护碎片	50	200000	1
10257493	天·飞龙护手	0	10257494	冥·巨吼护手	11000379	君王守护碎片	25	200000	1
10257494	冥·巨吼护手	0	10257495	玄·群星护手	11000379	君王守护碎片	25	200000	1
10257495	玄·群星护手	0	10257559	玄·鸿鹄护手	11000379	君王守护碎片	50	200000	1
10257500	天·虔诚护手	0	10257501	冥·圣灵护手	11000379	君王守护碎片	25	200000	1
10257501	冥·圣灵护手	0	10257502	玄·修真护手	11000379	君王守护碎片	25	200000	1
10257502	玄·修真护手	0	10257560	圣·青牛护手	11000379	君王守护碎片	50	200000	1
10257503	天·虔诚护手	0	10257504	冥·圣灵护手	11000379	君王守护碎片	25	200000	1
10257504	冥·圣灵护手	0	10257505	玄·修真护手	11000379	君王守护碎片	25	200000	1
10257505	玄·修真护手	0	10257561	圣·青牛护手	11000379	君王守护碎片	50	200000	1
10257510	天·度人护手	0	10257511	冥·度厄护手	11000379	君王守护碎片	25	200000	1
10257511	冥·度厄护手	0	10257512	玄·度劫护手	11000379	君王守护碎片	25	200000	1
10257512	玄·度劫护手	0	10257562	圣·鲲鹏护手	11000379	君王守护碎片	50	200000	1
10257513	天·度人护手	0	10257514	冥·度厄护手	11000379	君王守护碎片	25	200000	1
10257514	冥·度厄护手	0	10257515	玄·度劫护手	11000379	君王守护碎片	25	200000	1
10257515	玄·度劫护手	0	10257563	圣·鲲鹏护手	11000379	君王守护碎片	50	200000	1
10259500	冥传君主护手	0	10259548	玄传君主护手	11000630	幽冥之华	6	100000	0
10259501	冥传君主护手	0	10259549	玄传君主护手	11000630	幽冥之华	6	100000	0
10259502	冥传君主护手	0	10259550	玄传君主护手	11000630	幽冥之华	6	100000	0
10259503	冥传君主护手	0	10259551	玄传君主护手	11000630	幽冥之华	6	100000	0
10259504	冥传君主护手	0	10259552	玄传君主护手	11000630	幽冥之华	6	100000	0
10259505	冥传君主护手	0	10259553	玄传君主护手	11000630	幽冥之华	6	100000	0
10259506	冥传君主护手	0	10259554	玄传君主护手	11000630	幽冥之华	6	100000	0
10259507	冥传君主护手	0	10259555	玄传君主护手	11000630	幽冥之华	6	100000	0
10259508	冥传君主护手	0	10259556	玄传君主护手	11000630	幽冥之华	6	100000	0
10259509	冥传君主护手	0	10259557	玄传君主护手	11000630	幽冥之华	6	100000	0
10259510	冥传君主护手	0	10259558	玄传君主护手	11000630	幽冥之华	6	100000	0
10259511	冥传君主护手	0	10259559	玄传君主护手	11000630	幽冥之华	6	100000	0
10259524	冥传君主护手	0	10259560	玄传君主护手	11000630	幽冥之华	6	100000	0
10259525	冥传君主护手	0	10259561	玄传君主护手	11000630	幽冥之华	6	100000	0
10259526	冥传君主护手	0	10259562	玄传君主护手	11000630	幽冥之华	6	100000	0
10259527	冥传君主护手	0	10259563	玄传君主护手	11000630	幽冥之华	6	100000	0
10259528	冥传君主护手	0	10259564	玄传君主护手	11000630	幽冥之华	6	100000	0
10259529	冥传君主护手	0	10259565	玄传君主护手	11000630	幽冥之华	6	100000	0
10259530	冥传君主护手	0	10259566	玄传君主护手	11000630	幽冥之华	6	100000	0
10259531	冥传君主护手	0	10259567	玄传君主护手	11000630	幽冥之华	6	100000	0
10259532	冥传君主护手	0	10259568	玄传君主护手	11000630	幽冥之华	6	100000	0
10259533	冥传君主护手	0	10259569	玄传君主护手	11000630	幽冥之华	6	100000	0
10259534	冥传君主护手	0	10259570	玄传君主护手	11000630	幽冥之华	6	100000	0
10259535	冥传君主护手	0	10259571	玄传君主护手	11000630	幽冥之华	6	100000	0
10259916	冥龙战神护手	1	10259923	玄龙战神护手	11000630	幽冥之华	6	100000	0
10259917	冥炎洪荒护手	1	10259924	玄炎洪荒护手	11000630	幽冥之华	6	100000	0
10259918	冥魂可汗护手	1	10259925	玄魂可汗护手	11000630	幽冥之华	6	100000	0
10259919	冥王武威护手	1	10259926	玄王武威护手	11000630	幽冥之华	6	100000	0
10259920	冥通斗神护手	1	10259927	冥通战神护手	11000630	幽冥之华	6	100000	0
10259921	冥尊斗神护手	1	10259928	冥尊战神护手	11000630	幽冥之华	6	100000	0
10259922	冥君斗神护手	1	10259929	冥君战神护手	11000630	幽冥之华	6	100000	0
10259937	冥龙战神护手	1	10259944	玄龙战神护手	11000630	幽冥之华	6	100000	0
10259938	冥炎洪荒护手	1	10259945	玄炎洪荒护手	11000630	幽冥之华	6	100000	0
10259939	冥魂可汗护手	1	10259946	玄魂可汗护手	11000630	幽冥之华	6	100000	0
10259940	冥王武威护手	1	10259947	玄王武威护手	11000630	幽冥之华	6	100000	0
10259941	冥通斗神护手	1	10259948	冥通战神护手	11000630	幽冥之华	6	100000	0
10259942	冥尊斗神护手	1	10259949	冥尊战神护手	11000630	幽冥之华	6	100000	0
10259943	冥君斗神护手	1	10259950	冥君战神护手	11000630	幽冥之华	6	100000	0
10259958	冥龙战神护手	1	10259965	玄龙战神护手	11000630	幽冥之华	6	100000	0
10259959	冥炎洪荒护手	1	10259966	玄炎洪荒护手	11000630	幽冥之华	6	100000	0
10259960	冥魂可汗护手	1	10259967	玄魂可汗护手	11000630	幽冥之华	6	100000	0
10259961	冥王武威护手	1	10259968	玄王武威护手	11000630	幽冥之华	6	100000	0
10259962	冥通斗神护手	1	10259969	冥通战神护手	11000630	幽冥之华	6	100000	0
10259963	冥尊斗神护手	1	10259970	冥尊战神护手	11000630	幽冥之华	6	100000	0
10259964	冥君斗神护手	1	10259971	冥君战神护手	11000630	幽冥之华	6	100000	0
10259979	冥龙战神护手	1	10259986	玄龙战神护手	11000630	幽冥之华	6	100000	0
10259980	冥炎洪荒护手	1	10259987	玄炎洪荒护手	11000630	幽冥之华	6	100000	0
10259981	冥魂可汗护手	1	10259988	玄魂可汗护手	11000630	幽冥之华	6	100000	0
10259982	冥王武威护手	1	10259989	玄王武威护手	11000630	幽冥之华	6	100000	0
10259983	冥通斗神护手	1	10259990	冥通战神护手	11000630	幽冥之华	6	100000	0
10259984	冥尊斗神护手	1	10259991	冥尊战神护手	11000630	幽冥之华	6	100000	0
10259985	冥君斗神护手	1	10259992	冥君战神护手	11000630	幽冥之华	6	100000	0
10267400	天·破月腰带	0	10267401	冥·除妖腰带	11000379	君王守护碎片	25	200000	1
10267401	冥·除妖腰带	0	10267402	玄·屠龙腰带	11000379	君王守护碎片	25	200000	1
10267402	玄·屠龙腰带	0	10267540	圣·火麟腰带	11000379	君王守护碎片	50	200000	1
10267403	天·破月腰带	0	10267404	冥·除妖腰带	11000379	君王守护碎片	25	200000	1
10267404	冥·除妖腰带	0	10267405	玄·屠龙腰带	11000379	君王守护碎片	25	200000	1
10267405	玄·屠龙腰带	0	10267541	圣·火麟腰带	11000379	君王守护碎片	50	200000	1
10267410	天·血影腰带	0	10267411	冥·冰火腰带	11000379	君王守护碎片	25	200000	1
10267411	冥·冰火腰带	0	10267412	玄·龙凤腰带	11000379	君王守护碎片	25	200000	1
10267412	玄·龙凤腰带	0	10267542	圣·朱雀腰带	11000379	君王守护碎片	50	200000	1
10267413	天·血影腰带	0	10267414	冥·冰火腰带	11000379	君王守护碎片	25	200000	1
10267414	冥·冰火腰带	0	10267415	玄·龙凤腰带	11000379	君王守护碎片	25	200000	1
10267415	玄·龙凤腰带	0	10267543	圣·朱雀腰带	11000379	君王守护碎片	50	200000	1
10267420	天·云翔腰带	0	10267421	冥·龙息腰带	11000379	君王守护碎片	25	200000	1
10267421	冥·龙息腰带	0	10267422	玄·日炎腰带	11000379	君王守护碎片	25	200000	1
10267422	玄·日炎腰带	0	10267544	圣·凤舞腰带	11000379	君王守护碎片	50	200000	1
10267423	天·云翔腰带	0	10267424	冥·龙息腰带	11000379	君王守护碎片	25	200000	1
10267424	冥·龙息腰带	0	10267425	玄·日炎腰带	11000379	君王守护碎片	25	200000	1
10267425	玄·日炎腰带	0	10267545	圣·凤舞腰带	11000379	君王守护碎片	50	200000	1
10267430	天·火攻腰带	0	10267431	冥·破天腰带	11000379	君王守护碎片	25	200000	1
10267431	冥·破天腰带	0	10267432	玄·主宰腰带	11000379	君王守护碎片	25	200000	1
10267432	玄·主宰腰带	0	10267546	圣·白鲨腰带	11000379	君王守护碎片	50	200000	1
10267433	天·火攻腰带	0	10267434	冥·破天腰带	11000379	君王守护碎片	25	200000	1
10267434	冥·破天腰带	0	10267435	玄·主宰腰带	11000379	君王守护碎片	25	200000	1
10267435	玄·主宰腰带	0	10267547	圣·白鲨腰带	11000379	君王守护碎片	50	200000	1
10267440	天·降魔腰带	0	10267441	冥·黄泉腰带	11000379	君王守护碎片	25	200000	1
10267441	冥·黄泉腰带	0	10267442	玄·暴雷腰带	11000379	君王守护碎片	25	200000	1
10267442	玄·暴雷腰带	0	10267548	圣·黑鳍腰带	11000379	君王守护碎片	50	200000	1
10267443	天·降魔腰带	0	10267444	冥·黄泉腰带	11000379	君王守护碎片	25	200000	1
10267444	冥·黄泉腰带	0	10267445	玄·暴雷腰带	11000379	君王守护碎片	25	200000	1
10267445	玄·暴雷腰带	0	10267549	圣·黑鳍腰带	11000379	君王守护碎片	50	200000	1
10267450	天·天雷腰带	0	10267451	冥·海龙腰带	11000379	君王守护碎片	25	200000	1
10267451	冥·海龙腰带	0	10267452	玄·龙啸腰带	11000379	君王守护碎片	25	200000	1
10267452	玄·龙啸腰带	0	10267550	圣·炎煌腰带	11000379	君王守护碎片	50	200000	1
10267453	天·天雷腰带	0	10267454	冥·海龙腰带	11000379	君王守护碎片	25	200000	1
10267454	冥·海龙腰带	0	10267455	玄·龙啸腰带	11000379	君王守护碎片	25	200000	1
10267455	玄·龙啸腰带	0	10267551	圣·炎煌腰带	11000379	君王守护碎片	50	200000	1
10267460	天·忠诚腰带	0	10267461	冥·逆光腰带	11000379	君王守护碎片	25	200000	1
10267461	冥·逆光腰带	0	10267462	玄·定国腰带	11000379	君王守护碎片	25	200000	1
10267462	玄·定国腰带	0	10267552	圣·白泽腰带	11000379	君王守护碎片	50	200000	1
10267463	天·忠诚腰带	0	10267464	冥·逆光腰带	11000379	君王守护碎片	25	200000	1
10267464	冥·逆光腰带	0	10267465	玄·定国腰带	11000379	君王守护碎片	25	200000	1
10267465	玄·定国腰带	0	10267553	圣·白泽腰带	11000379	君王守护碎片	50	200000	1
10267470	天·飞沙腰带	0	10267471	冥·焚天腰带	11000379	君王守护碎片	25	200000	1
10267471	冥·焚天腰带	0	10267472	玄·神火腰带	11000379	君王守护碎片	25	200000	1
10267472	玄·神火腰带	0	10267554	圣·金乌腰带	11000379	君王守护碎片	50	200000	1
10267473	天·飞沙腰带	0	10267474	冥·焚天腰带	11000379	君王守护碎片	25	200000	1
10267474	冥·焚天腰带	0	10267475	玄·神火腰带	11000379	君王守护碎片	25	200000	1
10267475	玄·神火腰带	0	10267555	圣·金乌腰带	11000379	君王守护碎片	50	200000	1
10267480	天·疾风腰带	0	10267481	冥·天煞腰带	11000379	君王守护碎片	25	200000	1
10267481	冥·天煞腰带	0	10267482	玄·杀神腰带	11000379	君王守护碎片	25	200000	1
10267482	玄·杀神腰带	0	10267556	圣·冰龙腰带	11000379	君王守护碎片	50	200000	1
10267483	天·疾风腰带	0	10267484	冥·天煞腰带	11000379	君王守护碎片	25	200000	1
10267484	冥·天煞腰带	0	10267485	玄·杀神腰带	11000379	君王守护碎片	25	200000	1
10267485	玄·杀神腰带	0	10267557	圣·冰龙腰带	11000379	君王守护碎片	50	200000	1
10267490	天·飞龙腰带	0	10267491	冥·巨吼腰带	11000379	君王守护碎片	25	200000	1
10267491	冥·巨吼腰带	0	10267492	玄·群星腰带	11000379	君王守护碎片	25	200000	1
10267492	玄·群星腰带	0	10267558	圣·鸿鹄腰带	11000379	君王守护碎片	50	200000	1
10267493	天·飞龙腰带	0	10267494	冥·巨吼腰带	11000379	君王守护碎片	25	200000	1
10267494	冥·巨吼腰带	0	10267495	玄·群星腰带	11000379	君王守护碎片	25	200000	1
10267495	玄·群星腰带	0	10267559	玄·鸿鹄腰带	11000379	君王守护碎片	50	200000	1
10267500	天·虔诚腰带	0	10267501	冥·圣灵腰带	11000379	君王守护碎片	25	200000	1
10267501	冥·圣灵腰带	0	10267502	玄·修真腰带	11000379	君王守护碎片	25	200000	1
10267502	玄·修真腰带	0	10267560	圣·青牛腰带	11000379	君王守护碎片	50	200000	1
10267503	天·虔诚腰带	0	10267504	冥·圣灵腰带	11000379	君王守护碎片	25	200000	1
10267504	冥·圣灵腰带	0	10267505	玄·修真腰带	11000379	君王守护碎片	25	200000	1
10267505	玄·修真腰带	0	10267561	圣·青牛腰带	11000379	君王守护碎片	50	200000	1
10267510	天·度人腰带	0	10267511	冥·度厄腰带	11000379	君王守护碎片	25	200000	1
10267511	冥·度厄腰带	0	10267512	玄·度劫腰带	11000379	君王守护碎片	25	200000	1
10267512	玄·度劫腰带	0	10267562	圣·鲲鹏腰带	11000379	君王守护碎片	50	200000	1
10267513	天·度人腰带	0	10267514	冥·度厄腰带	11000379	君王守护碎片	25	200000	1
10267514	冥·度厄腰带	0	10267515	玄·度劫腰带	11000379	君王守护碎片	25	200000	1
10267515	玄·度劫腰带	0	10267563	圣·鲲鹏腰带	11000379	君王守护碎片	50	200000	1
10269500	冥传君主腰带	0	10269548	玄传君主腰带	11000630	幽冥之华	16	100000	0
10269501	冥传君主腰带	0	10269549	玄传君主腰带	11000630	幽冥之华	16	100000	0
10269502	冥传君主腰带	0	10269550	玄传君主腰带	11000630	幽冥之华	16	100000	0
10269503	冥传君主腰带	0	10269551	玄传君主腰带	11000630	幽冥之华	16	100000	0
10269504	冥传君主腰带	0	10269552	玄传君主腰带	11000630	幽冥之华	16	100000	0
10269505	冥传君主腰带	0	10269553	玄传君主腰带	11000630	幽冥之华	16	100000	0
10269506	冥传君主腰带	0	10269554	玄传君主腰带	11000630	幽冥之华	16	100000	0
10269507	冥传君主腰带	0	10269555	玄传君主腰带	11000630	幽冥之华	16	100000	0
10269508	冥传君主腰带	0	10269556	玄传君主腰带	11000630	幽冥之华	16	100000	0
10269509	冥传君主腰带	0	10269557	玄传君主腰带	11000630	幽冥之华	16	100000	0
10269510	冥传君主腰带	0	10269558	玄传君主腰带	11000630	幽冥之华	16	100000	0
10269511	冥传君主腰带	0	10269559	玄传君主腰带	11000630	幽冥之华	16	100000	0
10269524	冥传君主腰带	0	10269560	玄传君主腰带	11000630	幽冥之华	16	100000	0
10269525	冥传君主腰带	0	10269561	玄传君主腰带	11000630	幽冥之华	16	100000	0
10269526	冥传君主腰带	0	10269562	玄传君主腰带	11000630	幽冥之华	16	100000	0
10269527	冥传君主腰带	0	10269563	玄传君主腰带	11000630	幽冥之华	16	100000	0
10269528	冥传君主腰带	0	10269564	玄传君主腰带	11000630	幽冥之华	16	100000	0
10269529	冥传君主腰带	0	10269565	玄传君主腰带	11000630	幽冥之华	16	100000	0
10269530	冥传君主腰带	0	10269566	玄传君主腰带	11000630	幽冥之华	16	100000	0
10269531	冥传君主腰带	0	10269567	玄传君主腰带	11000630	幽冥之华	16	100000	0
10269532	冥传君主腰带	0	10269568	玄传君主腰带	11000630	幽冥之华	16	100000	0
10269533	冥传君主腰带	0	10269569	玄传君主腰带	11000630	幽冥之华	16	100000	0
10269534	冥传君主腰带	0	10269570	玄传君主腰带	11000630	幽冥之华	16	100000	0
10269535	冥传君主腰带	0	10269571	玄传君主腰带	11000630	幽冥之华	16	100000	0
10269916	冥龙战神腰带	1	10269923	玄龙战神腰带	11000630	幽冥之华	16	100000	0
10269917	冥炎洪荒腰带	1	10269924	玄炎洪荒腰带	11000630	幽冥之华	16	100000	0
10269918	冥魂可汗腰带	1	10269925	玄魂可汗腰带	11000630	幽冥之华	16	100000	0
10269919	冥王武威腰带	1	10269926	玄王武威腰带	11000630	幽冥之华	16	100000	0
10269920	冥通斗神腰带	1	10269927	冥通战神腰带	11000630	幽冥之华	16	100000	0
10269921	冥尊斗神腰带	1	10269928	冥尊战神腰带	11000630	幽冥之华	16	100000	0
10269922	冥君斗神腰带	1	10269929	冥君战神腰带	11000630	幽冥之华	16	100000	0
10269937	冥龙战神腰带	1	10269944	玄龙战神腰带	11000630	幽冥之华	16	100000	0
10269938	冥炎洪荒腰带	1	10269945	玄炎洪荒腰带	11000630	幽冥之华	16	100000	0
10269939	冥魂可汗腰带	1	10269946	玄魂可汗腰带	11000630	幽冥之华	16	100000	0
10269940	冥王武威腰带	1	10269947	玄王武威腰带	11000630	幽冥之华	16	100000	0
10269941	冥通斗神腰带	1	10269948	冥通战神腰带	11000630	幽冥之华	16	100000	0
10269942	冥尊斗神腰带	1	10269949	冥尊战神腰带	11000630	幽冥之华	16	100000	0
10269943	冥君斗神腰带	1	10269950	冥君战神腰带	11000630	幽冥之华	16	100000	0
10269958	冥龙战神腰带	1	10269965	玄龙战神腰带	11000630	幽冥之华	16	100000	0
10269959	冥炎洪荒腰带	1	10269966	玄炎洪荒腰带	11000630	幽冥之华	16	100000	0
10269960	冥魂可汗腰带	1	10269967	玄魂可汗腰带	11000630	幽冥之华	16	100000	0
10269961	冥王武威腰带	1	10269968	玄王武威腰带	11000630	幽冥之华	16	100000	0
10269962	冥通斗神腰带	1	10269969	冥通战神腰带	11000630	幽冥之华	16	100000	0
10269963	冥尊斗神腰带	1	10269970	冥尊战神腰带	11000630	幽冥之华	16	100000	0
10269964	冥君斗神腰带	1	10269971	冥君战神腰带	11000630	幽冥之华	16	100000	0
10269979	冥龙战神腰带	1	10269986	玄龙战神腰带	11000630	幽冥之华	16	100000	0
10269980	冥炎洪荒腰带	1	10269987	玄炎洪荒腰带	11000630	幽冥之华	16	100000	0
10269981	冥魂可汗腰带	1	10269988	玄魂可汗腰带	11000630	幽冥之华	16	100000	0
10269982	冥王武威腰带	1	10269989	玄王武威腰带	11000630	幽冥之华	16	100000	0
10269983	冥通斗神腰带	1	10269990	冥通战神腰带	11000630	幽冥之华	16	100000	0
10269984	冥尊斗神腰带	1	10269991	冥尊战神腰带	11000630	幽冥之华	16	100000	0
10269985	冥君斗神腰带	1	10269992	冥君战神腰带	11000630	幽冥之华	16	100000	0
10277400	天·破月战靴	0	10277401	冥·除妖战靴	11000379	君王守护碎片	30	200000	1
10277401	冥·除妖战靴	0	10277402	玄·屠龙战靴	11000379	君王守护碎片	30	200000	1
10277402	玄·屠龙战靴	0	10277540	圣·火麟战靴	11000379	君王守护碎片	60	200000	1
10277403	天·破月战靴	0	10277404	冥·除妖战靴	11000379	君王守护碎片	30	200000	1
10277404	冥·除妖战靴	0	10277405	玄·屠龙战靴	11000379	君王守护碎片	30	200000	1
10277405	玄·屠龙战靴	0	10277541	圣·火麟战靴	11000379	君王守护碎片	60	200000	1
10277410	天·血影战靴	0	10277411	冥·冰火战靴	11000379	君王守护碎片	30	200000	1
10277411	冥·冰火战靴	0	10277412	玄·龙凤战靴	11000379	君王守护碎片	30	200000	1
10277412	玄·龙凤战靴	0	10277542	圣·朱雀战靴	11000379	君王守护碎片	60	200000	1
10277413	天·血影战靴	0	10277414	冥·冰火战靴	11000379	君王守护碎片	30	200000	1
10277414	冥·冰火战靴	0	10277415	玄·龙凤战靴	11000379	君王守护碎片	30	200000	1
10277415	玄·龙凤战靴	0	10277543	圣·朱雀战靴	11000379	君王守护碎片	60	200000	1
10277420	天·云翔战靴	0	10277421	冥·龙息战靴	11000379	君王守护碎片	30	200000	1
10277421	冥·龙息战靴	0	10277422	玄·日炎战靴	11000379	君王守护碎片	30	200000	1
10277422	玄·日炎战靴	0	10277544	圣·凤舞战靴	11000379	君王守护碎片	60	200000	1
10277423	天·云翔战靴	0	10277424	冥·龙息战靴	11000379	君王守护碎片	30	200000	1
10277424	冥·龙息战靴	0	10277425	玄·日炎战靴	11000379	君王守护碎片	30	200000	1
10277425	玄·日炎战靴	0	10277545	圣·凤舞战靴	11000379	君王守护碎片	60	200000	1
10277430	天·火攻战靴	0	10277431	冥·破天战靴	11000379	君王守护碎片	30	200000	1
10277431	冥·破天战靴	0	10277432	玄·主宰战靴	11000379	君王守护碎片	30	200000	1
10277432	玄·主宰战靴	0	10277546	圣·白鲨战靴	11000379	君王守护碎片	60	200000	1
10277433	天·火攻战靴	0	10277434	冥·破天战靴	11000379	君王守护碎片	30	200000	1
10277434	冥·破天战靴	0	10277435	玄·主宰战靴	11000379	君王守护碎片	30	200000	1
10277435	玄·主宰战靴	0	10277547	圣·白鲨战靴	11000379	君王守护碎片	60	200000	1
10277440	天·降魔战靴	0	10277441	冥·黄泉战靴	11000379	君王守护碎片	30	200000	1
10277441	冥·黄泉战靴	0	10277442	玄·暴雷战靴	11000379	君王守护碎片	30	200000	1
10277442	玄·暴雷战靴	0	10277548	圣·黑鳍战靴	11000379	君王守护碎片	60	200000	1
10277443	天·降魔战靴	0	10277444	冥·黄泉战靴	11000379	君王守护碎片	30	200000	1
10277444	冥·黄泉战靴	0	10277445	玄·暴雷战靴	11000379	君王守护碎片	30	200000	1
10277445	玄·暴雷战靴	0	10277549	圣·黑鳍战靴	11000379	君王守护碎片	60	200000	1
10277450	天·天雷战靴	0	10277451	冥·海龙战靴	11000379	君王守护碎片	30	200000	1
10277451	冥·海龙战靴	0	10277452	玄·龙啸战靴	11000379	君王守护碎片	30	200000	1
10277452	玄·龙啸战靴	0	10277550	圣·炎煌战靴	11000379	君王守护碎片	60	200000	1
10277453	天·天雷战靴	0	10277454	冥·海龙战靴	11000379	君王守护碎片	30	200000	1
10277454	冥·海龙战靴	0	10277455	玄·龙啸战靴	11000379	君王守护碎片	30	200000	1
10277455	玄·龙啸战靴	0	10277551	圣·炎煌战靴	11000379	君王守护碎片	60	200000	1
10277460	天·忠诚战靴	0	10277461	冥·逆光战靴	11000379	君王守护碎片	30	200000	1
10277461	冥·逆光战靴	0	10277462	玄·定国战靴	11000379	君王守护碎片	30	200000	1
10277462	玄·定国战靴	0	10277552	圣·白泽战靴	11000379	君王守护碎片	60	200000	1
10277463	天·忠诚战靴	0	10277464	冥·逆光战靴	11000379	君王守护碎片	30	200000	1
10277464	冥·逆光战靴	0	10277465	玄·定国战靴	11000379	君王守护碎片	30	200000	1
10277465	玄·定国战靴	0	10277553	圣·白泽战靴	11000379	君王守护碎片	60	200000	1
10277470	天·飞沙战靴	0	10277471	冥·焚天战靴	11000379	君王守护碎片	30	200000	1
10277471	冥·焚天战靴	0	10277472	玄·神火战靴	11000379	君王守护碎片	30	200000	1
10277472	玄·神火战靴	0	10277554	圣·金乌战靴	11000379	君王守护碎片	60	200000	1
10277473	天·飞沙战靴	0	10277474	冥·焚天战靴	11000379	君王守护碎片	30	200000	1
10277474	冥·焚天战靴	0	10277475	玄·神火战靴	11000379	君王守护碎片	30	200000	1
