NUM	NUM	NUM	TEXT	NUM	NUM	NUM	NUM	NUM	TEXT	NUM	NUM	NUM	TEXT	NUM	NUM	NUM	TEXT
2105	4600	569	锡拉库萨港-[80级]卡迪兹港	205	361	4503	1	80	x:0.1 y:0.4	0	-1	1604	set:UI_NewMap_3 image:UI_NewMap_3_3	570	0	0	锡拉库萨港
2106	4601	567	锡拉库萨港-[80级]帕尔马港	180	380	4503	1	80	x:0.2 y:0.3	0	-1	1605	set:UI_NewMap_3 image:UI_NewMap_3_4	570	0	0	锡拉库萨港
2107	4602	568	锡拉库萨港-[80级]那不勒斯港	0	0	4503	1	80	x:0.4 y:0.2	0	-1	1606	set:UI_NewMap_3 image:UI_NewMap_3_5	570	0	0	锡拉库萨港
2108	4603	570	锡拉库萨港-[80级]锡拉库萨港	0	0	4503	1	80	x:0.6 y:0.3	0	-1	1607	set:UI_NewMap_3 image:UI_NewMap_3_6	570	0	0	锡拉库萨港
2109	4604	572	锡拉库萨港-[80级]拉古扎港	0	0	4503	1	80	x:0.7 y:0.4	0	-1	1608	set:UI_NewMap_3 image:UI_NewMap_3_7	570	0	0	锡拉库萨港
2110	4605	573	锡拉库萨港-[80级]阿尔及尔港	0	0	4503	1	80	x:0.8 y:0.5	0	-1	1609	set:UI_NewMap_3 image:UI_NewMap_3_8	570	0	0	锡拉库萨港
2111	4606	574	锡拉库萨港-[80级]贝鲁特港	0	0	4503	1	80	x:0.6 y:0.7	0	-1	1610	set:UI_NewMap_3 image:UI_NewMap_3_9	570	0	0	锡拉库萨港
2112	4607	15	锡拉库萨港-[40级]威海港	177	135	4503	1	80	x:0.9 y:0.2	0	-1	-1	set:UI_NewMap_3 image:UI_NewMap_3_10	570	0	0	锡拉库萨港
2113	4600	569	拉古扎港-[80级]卡迪兹港	205	361	4504	1	80	x:0.1 y:0.4	0	-1	1604	set:UI_NewMap_3 image:UI_NewMap_3_3	572	0	0	拉古扎港
2114	4601	567	拉古扎港-[80级]帕尔马港	180	380	4504	1	80	x:0.2 y:0.3	0	-1	1605	set:UI_NewMap_3 image:UI_NewMap_3_4	572	0	0	拉古扎港
2115	4602	568	拉古扎港-[80级]那不勒斯港	0	0	4504	1	80	x:0.4 y:0.2	0	-1	1606	set:UI_NewMap_3 image:UI_NewMap_3_5	572	0	0	拉古扎港
2116	4603	570	拉古扎港-[80级]锡拉库萨港	0	0	4504	1	80	x:0.6 y:0.3	0	-1	1607	set:UI_NewMap_3 image:UI_NewMap_3_6	572	0	0	拉古扎港
2117	4604	572	拉古扎港-[80级]拉古扎港	0	0	4504	1	80	x:0.7 y:0.4	0	-1	1608	set:UI_NewMap_3 image:UI_NewMap_3_7	572	0	0	拉古扎港
2118	4605	573	拉古扎港-[80级]阿尔及尔港	0	0	4504	1	80	x:0.8 y:0.5	0	-1	1609	set:UI_NewMap_3 image:UI_NewMap_3_8	572	0	0	拉古扎港
2119	4606	574	拉古扎港-[80级]贝鲁特港	0	0	4504	1	80	x:0.6 y:0.7	0	-1	1610	set:UI_NewMap_3 image:UI_NewMap_3_9	572	0	0	拉古扎港
2120	4607	15	拉古扎港-[40级]威海港	177	135	4504	1	80	x:0.9 y:0.2	0	-1	-1	set:UI_NewMap_3 image:UI_NewMap_3_10	572	0	0	拉古扎港
2121	4600	569	阿尔及尔港-[80级]卡迪兹港	205	361	4505	1	80	x:0.1 y:0.4	0	-1	1604	set:UI_NewMap_3 image:UI_NewMap_3_3	573	0	0	阿尔及尔港
2122	4601	567	阿尔及尔港-[80级]帕尔马港	180	380	4505	1	80	x:0.2 y:0.3	0	-1	1605	set:UI_NewMap_3 image:UI_NewMap_3_4	573	0	0	阿尔及尔港
2123	4602	568	阿尔及尔港-[80级]那不勒斯港	0	0	4505	1	80	x:0.4 y:0.2	0	-1	1606	set:UI_NewMap_3 image:UI_NewMap_3_5	573	0	0	阿尔及尔港
2124	4603	570	阿尔及尔港-[80级]锡拉库萨港	0	0	4505	1	80	x:0.6 y:0.3	0	-1	1607	set:UI_NewMap_3 image:UI_NewMap_3_6	573	0	0	阿尔及尔港
2125	4604	572	阿尔及尔港-[80级]拉古扎港	0	0	4505	1	80	x:0.7 y:0.4	0	-1	1608	set:UI_NewMap_3 image:UI_NewMap_3_7	573	0	0	阿尔及尔港
2126	4605	573	阿尔及尔港-[80级]阿尔及尔港	0	0	4505	1	80	x:0.8 y:0.5	0	-1	1609	set:UI_NewMap_3 image:UI_NewMap_3_8	573	0	0	阿尔及尔港
2127	4606	574	阿尔及尔港-[80级]贝鲁特港	0	0	4505	1	80	x:0.6 y:0.7	0	-1	1610	set:UI_NewMap_3 image:UI_NewMap_3_9	573	0	0	阿尔及尔港
2128	4607	15	阿尔及尔港-[40级]威海港	177	135	4505	1	80	x:0.9 y:0.2	0	-1	-1	set:UI_NewMap_3 image:UI_NewMap_3_10	573	0	0	阿尔及尔港
2129	4600	569	贝鲁特港-[80级]卡迪兹港	205	361	4506	1	80	x:0.1 y:0.4	0	-1	1604	set:UI_NewMap_3 image:UI_NewMap_3_3	574	0	0	贝鲁特港
2130	4601	567	贝鲁特港-[80级]帕尔马港	180	380	4506	1	80	x:0.2 y:0.3	0	-1	1605	set:UI_NewMap_3 image:UI_NewMap_3_4	574	0	0	贝鲁特港
2131	4602	568	贝鲁特港-[80级]那不勒斯港	0	0	4506	1	80	x:0.4 y:0.2	0	-1	1606	set:UI_NewMap_3 image:UI_NewMap_3_5	574	0	0	贝鲁特港
2132	4603	570	贝鲁特港-[80级]锡拉库萨港	0	0	4506	1	80	x:0.6 y:0.3	0	-1	1607	set:UI_NewMap_3 image:UI_NewMap_3_6	574	0	0	贝鲁特港
2133	4604	572	贝鲁特港-[80级]拉古扎港	0	0	4506	1	80	x:0.7 y:0.4	0	-1	1608	set:UI_NewMap_3 image:UI_NewMap_3_7	574	0	0	贝鲁特港
2134	4605	573	贝鲁特港-[80级]阿尔及尔港	0	0	4506	1	80	x:0.8 y:0.5	0	-1	1609	set:UI_NewMap_3 image:UI_NewMap_3_8	574	0	0	贝鲁特港
2135	4606	574	贝鲁特港-[80级]贝鲁特港	0	0	4506	1	80	x:0.6 y:0.7	0	-1	1610	set:UI_NewMap_3 image:UI_NewMap_3_9	574	0	0	贝鲁特港
2136	4607	15	贝鲁特港-[40级]威海港	177	135	4506	1	80	x:0.9 y:0.2	0	-1	-1	set:UI_NewMap_3 image:UI_NewMap_3_10	574	0	0	贝鲁特港
2137	4600	569	威海港-[80级]卡迪兹港	205	361	4507	1	80	x:0.1 y:0.4	0	-1	1604	set:UI_NewMap_3 image:UI_NewMap_3_3	15	177	135	威海港
2138	4601	567	威海港-[80级]帕尔马港	180	380	4507	1	80	x:0.2 y:0.3	0	-1	1605	set:UI_NewMap_3 image:UI_NewMap_3_4	15	177	135	威海港
2139	4602	568	威海港-[80级]那不勒斯港	0	0	4507	1	80	x:0.4 y:0.2	0	-1	1606	set:UI_NewMap_3 image:UI_NewMap_3_5	15	177	135	威海港
2140	4603	570	威海港-[80级]锡拉库萨港	0	0	4507	1	80	x:0.6 y:0.3	0	-1	1607	set:UI_NewMap_3 image:UI_NewMap_3_6	15	177	135	威海港
2141	4604	572	威海港-[80级]拉古扎港	0	0	4507	1	80	x:0.7 y:0.4	0	-1	1608	set:UI_NewMap_3 image:UI_NewMap_3_7	15	177	135	威海港
2142	4605	573	威海港-[80级]阿尔及尔港	0	0	4507	1	80	x:0.8 y:0.5	0	-1	1609	set:UI_NewMap_3 image:UI_NewMap_3_8	15	177	135	威海港
2143	4606	574	威海港-[80级]贝鲁特港	0	0	4507	1	80	x:0.6 y:0.7	0	-1	1610	set:UI_NewMap_3 image:UI_NewMap_3_9	15	177	135	威海港
2144	4607	15	威海港-[40级]威海港	177	135	4507	1	80	x:0.9 y:0.2	0	-1	-1	set:UI_NewMap_3 image:UI_NewMap_3_10	15	177	135	威海港
2145	11	0	大都-[40级]大都·中心城	255	224	200	1	40	x:0.5 y:0.4	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	64	214	大都·光明顶
2146	16	0	大都-[40级]大都·崇天门	255.028854	160.864517	200	1	40	x:0.5 y:0.2	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	64	214	大都·光明顶
2147	14	0	大都-[40级]大都·大相国寺	105.080017	145.245483	200	1	40	x:0.35 y:0.18	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	64	214	大都·光明顶
2148	19	0	大都-[40级]大都·赵王府	404.755524	116.343918	200	1	40	x:0.65 y:0.15	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	64	214	大都·光明顶
2149	27	0	大都-[40级]大都·光明顶	64	214	200	1	40	x:0.34 y:0.4	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	64	214	大都·光明顶
2150	28	0	大都-[40级]大都·盐帮码头	375	206	200	1	40	x:0.64 y:0.37	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	64	214	大都·光明顶
2151	29	0	大都-[40级]大都·天坛	255	318	200	1	40	x:0.5 y:0.6	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	64	214	大都·光明顶
2152	15	38	大都-[40级]大都·西	157	135	200	1	40	x:0.2 y:0.5	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	64	214	大都·光明顶
2153	12	37	大都-[40级]大都·东	128.5	123	200	1	40	x:0.8 y:0.5	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	64	214	大都·光明顶
2154	13	36	大都-[40级]大都·南	128	98	200	1	40	x:0.5 y:0.8	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	64	214	大都·光明顶
2155	17	2	大都-[40级]泰山	168	145	200	1	40	x:0.9 y:0.8	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	64	214	大都·光明顶
2156	18	4	大都-[40级]太行山	144	38	200	1	40	x:0.1 y:0.8	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	64	214	大都·光明顶
2157	30	0	大都-[40级]码头	400	453	200	1	40	x:0.64 y:0.7	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_10	0	64	214	大都·光明顶
2158	34	0	大都-[40级]大都·崔府	107	318	200	1	40	x:0.5 y:0.7	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	64	214	大都·光明顶
2159	11	0	大都-[40级]大都·中心城	255	224	201	1	40	x:0.5 y:0.4	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	375	206	大都·盐帮码头
2160	16	0	大都-[40级]大都·崇天门	255.028854	160.864517	201	1	40	x:0.5 y:0.2	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	375	206	大都·盐帮码头
2161	14	0	大都-[40级]大都·大相国寺	105.080017	145.245483	201	1	40	x:0.35 y:0.18	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	375	206	大都·盐帮码头
2162	19	0	大都-[40级]大都·赵王府	404.755524	116.343918	201	1	40	x:0.65 y:0.15	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	375	206	大都·盐帮码头
2163	27	0	大都-[40级]大都·光明顶	64	214	201	1	40	x:0.34 y:0.4	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	375	206	大都·盐帮码头
2164	28	0	大都-[40级]大都·盐帮码头	375	206	201	1	40	x:0.64 y:0.37	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	375	206	大都·盐帮码头
2165	29	0	大都-[40级]大都·天坛	255	318	201	1	40	x:0.5 y:0.6	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	375	206	大都·盐帮码头
2166	15	38	大都-[40级]大都·西	157	135	201	1	40	x:0.2 y:0.5	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	375	206	大都·盐帮码头
2167	12	37	大都-[40级]大都·东	128.5	123	201	1	40	x:0.8 y:0.5	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	375	206	大都·盐帮码头
2168	13	36	大都-[40级]大都·南	128	98	201	1	40	x:0.5 y:0.8	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	375	206	大都·盐帮码头
2169	17	2	大都-[40级]泰山	168	145	201	1	40	x:0.9 y:0.8	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	375	206	大都·盐帮码头
2170	18	4	大都-[40级]太行山	144	38	201	1	40	x:0.1 y:0.8	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	375	206	大都·盐帮码头
2171	30	0	大都-[40级]码头	400	453	201	1	40	x:0.64 y:0.7	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_10	0	375	206	大都·盐帮码头
2172	34	0	大都-[40级]大都·崔府	107	318	201	1	40	x:0.5 y:0.7	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	375	206	大都·盐帮码头
2173	11	0	大都-[40级]大都·中心城	255	224	202	1	40	x:0.5 y:0.4	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	255	318	大都·天坛
2174	16	0	大都-[40级]大都·崇天门	255.028854	160.864517	202	1	40	x:0.5 y:0.2	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	255	318	大都·天坛
2175	14	0	大都-[40级]大都·大相国寺	105.080017	145.245483	202	1	40	x:0.35 y:0.18	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	255	318	大都·天坛
2176	19	0	大都-[40级]大都·赵王府	404.755524	116.343918	202	1	40	x:0.65 y:0.15	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	255	318	大都·天坛
2177	27	0	大都-[40级]大都·光明顶	64	214	202	1	40	x:0.34 y:0.4	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	255	318	大都·天坛
2178	28	0	大都-[40级]大都·盐帮码头	375	206	202	1	40	x:0.64 y:0.37	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	255	318	大都·天坛
2179	29	0	大都-[40级]大都·天坛	255	318	202	1	40	x:0.5 y:0.6	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	255	318	大都·天坛
2180	15	38	大都-[40级]大都·西	157	135	202	1	40	x:0.2 y:0.5	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	255	318	大都·天坛
2181	12	37	大都-[40级]大都·东	128.5	123	202	1	40	x:0.8 y:0.5	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	255	318	大都·天坛
2182	13	36	大都-[40级]大都·南	128	98	202	1	40	x:0.5 y:0.8	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	255	318	大都·天坛
2183	17	2	大都-[40级]泰山	168	145	202	1	40	x:0.9 y:0.8	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	255	318	大都·天坛
2184	18	4	大都-[40级]太行山	144	38	202	1	40	x:0.1 y:0.8	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	255	318	大都·天坛
2185	30	0	大都-[40级]码头	400	453	202	1	40	x:0.64 y:0.7	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_10	0	255	318	大都·天坛
2186	34	0	大都-[40级]大都·崔府	107	318	202	1	40	x:0.5 y:0.7	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	255	318	大都·天坛
2187	211	0	大都-[40级]大都·中心城	255	224	400	1	40	x:0.5 y:0.4	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	64	214	大都·光明顶
2188	216	0	大都-[40级]大都·崇天门	255.028854	160.864517	400	1	40	x:0.5 y:0.2	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	64	214	大都·光明顶
2189	214	0	大都-[40级]大都·大相国寺	105.080017	145.245483	400	1	40	x:0.35 y:0.18	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	64	214	大都·光明顶
2190	219	0	大都-[40级]大都·赵王府	404.755524	116.343918	400	1	40	x:0.65 y:0.15	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	64	214	大都·光明顶
2191	227	0	大都-[40级]大都·光明顶	64	214	400	1	40	x:0.34 y:0.4	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	64	214	大都·光明顶
2192	228	0	大都-[40级]大都·盐帮码头	375	206	400	1	40	x:0.64 y:0.37	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	64	214	大都·光明顶
2193	229	0	大都-[40级]大都·天坛	255	318	400	1	40	x:0.5 y:0.6	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	64	214	大都·光明顶
2194	215	38	大都-[40级]大都·西	157	135	400	1	40	x:0.2 y:0.5	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	64	214	大都·光明顶
2195	212	37	大都-[40级]大都·东	128.5	123	400	1	40	x:0.8 y:0.5	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	64	214	大都·光明顶
2196	213	36	大都-[40级]大都·南	128	98	400	1	40	x:0.5 y:0.8	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	64	214	大都·光明顶
2197	217	2	大都-[40级]泰山	168	145	400	1	40	x:0.9 y:0.8	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	64	214	大都·光明顶
2198	218	4	大都-[40级]太行山	144	38	400	1	40	x:0.1 y:0.8	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	64	214	大都·光明顶
2199	230	0	大都-[40级]码头	400	453	400	1	40	x:0.64 y:0.7	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_10	0	64	214	大都·光明顶
2200	234	0	大都-[40级]大都·崔府	107	318	400	1	40	x:0.5 y:0.7	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	64	214	大都·光明顶
2201	211	0	大都-[40级]大都·中心城	255	224	401	1	40	x:0.5 y:0.4	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	375	206	大都·盐帮码头
2202	216	0	大都-[40级]大都·崇天门	255.028854	160.864517	401	1	40	x:0.5 y:0.2	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	375	206	大都·盐帮码头
2203	214	0	大都-[40级]大都·大相国寺	105.080017	145.245483	401	1	40	x:0.35 y:0.18	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	375	206	大都·盐帮码头
2204	219	0	大都-[40级]大都·赵王府	404.755524	116.343918	401	1	40	x:0.65 y:0.15	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	375	206	大都·盐帮码头
2205	227	0	大都-[40级]大都·光明顶	64	214	401	1	40	x:0.34 y:0.4	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	375	206	大都·盐帮码头
2206	228	0	大都-[40级]大都·盐帮码头	375	206	401	1	40	x:0.64 y:0.37	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	375	206	大都·盐帮码头
2207	229	0	大都-[40级]大都·天坛	255	318	401	1	40	x:0.5 y:0.6	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	375	206	大都·盐帮码头
2208	215	38	大都-[40级]大都·西	157	135	401	1	40	x:0.2 y:0.5	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	375	206	大都·盐帮码头
2209	212	37	大都-[40级]大都·东	128.5	123	401	1	40	x:0.8 y:0.5	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	375	206	大都·盐帮码头
2210	213	36	大都-[40级]大都·南	128	98	401	1	40	x:0.5 y:0.8	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	375	206	大都·盐帮码头
2211	217	2	大都-[40级]泰山	168	145	401	1	40	x:0.9 y:0.8	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	375	206	大都·盐帮码头
2212	218	4	大都-[40级]太行山	144	38	401	1	40	x:0.1 y:0.8	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	375	206	大都·盐帮码头
2213	230	0	大都-[40级]码头	400	453	401	1	40	x:0.64 y:0.7	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_10	0	375	206	大都·盐帮码头
2214	234	0	大都-[40级]大都·崔府	107	318	401	1	40	x:0.5 y:0.7	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	375	206	大都·盐帮码头
2215	211	0	大都-[40级]大都·中心城	255	224	402	1	40	x:0.5 y:0.4	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	255	318	大都·天坛
2216	216	0	大都-[40级]大都·崇天门	255.028854	160.864517	402	1	40	x:0.5 y:0.2	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	255	318	大都·天坛
2217	214	0	大都-[40级]大都·大相国寺	105.080017	145.245483	402	1	40	x:0.35 y:0.18	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	255	318	大都·天坛
2218	219	0	大都-[40级]大都·赵王府	404.755524	116.343918	402	1	40	x:0.65 y:0.15	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	255	318	大都·天坛
2219	227	0	大都-[40级]大都·光明顶	64	214	402	1	40	x:0.34 y:0.4	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	255	318	大都·天坛
2220	228	0	大都-[40级]大都·盐帮码头	375	206	402	1	40	x:0.64 y:0.37	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	255	318	大都·天坛
2221	229	0	大都-[40级]大都·天坛	255	318	402	1	40	x:0.5 y:0.6	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	255	318	大都·天坛
2222	215	38	大都-[40级]大都·西	157	135	402	1	40	x:0.2 y:0.5	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	255	318	大都·天坛
2223	212	37	大都-[40级]大都·东	128.5	123	402	1	40	x:0.8 y:0.5	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	255	318	大都·天坛
2224	213	36	大都-[40级]大都·南	128	98	402	1	40	x:0.5 y:0.8	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	255	318	大都·天坛
2225	217	2	大都-[40级]泰山	168	145	402	1	40	x:0.9 y:0.8	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	255	318	大都·天坛
2226	218	4	大都-[40级]太行山	144	38	402	1	40	x:0.1 y:0.8	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	255	318	大都·天坛
2227	230	0	大都-[40级]码头	400	453	402	1	40	x:0.64 y:0.7	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_10	0	255	318	大都·天坛
2228	234	0	大都-[40级]大都·崔府	107	318	402	1	40	x:0.5 y:0.7	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	255	318	大都·天坛
2229	411	0	大都-[40级]大都·中心城	255	224	600	1	40	x:0.5 y:0.4	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	64	214	大都·光明顶
2230	416	0	大都-[40级]大都·崇天门	255.028854	160.864517	600	1	40	x:0.5 y:0.2	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	64	214	大都·光明顶
2231	414	0	大都-[40级]大都·大相国寺	105.080017	145.245483	600	1	40	x:0.35 y:0.18	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	64	214	大都·光明顶
2232	419	0	大都-[40级]大都·赵王府	404.755524	116.343918	600	1	40	x:0.65 y:0.15	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	64	214	大都·光明顶
2233	427	0	大都-[40级]大都·光明顶	64	214	600	1	40	x:0.34 y:0.4	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	64	214	大都·光明顶
2234	428	0	大都-[40级]大都·盐帮码头	375	206	600	1	40	x:0.64 y:0.37	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	64	214	大都·光明顶
2235	429	0	大都-[40级]大都·天坛	255	318	600	1	40	x:0.5 y:0.6	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	64	214	大都·光明顶
2236	415	38	大都-[40级]大都·西	157	135	600	1	40	x:0.2 y:0.5	0	-1	1522	set:CJSH_item_biaoqing_icon_1 image:CJSH_item_biaoqing_icon_1_9	0	64	214	大都·光明顶
