NUM	NUM	NUM	NUM	TEXT	TEXT	TEXT	NUM	NUM	TEXT	TEXT	NUM	TEXT	TEXT	NUM	TEXT	NUM	TEXT	NUM	TEXT
编号	天介绍	月介绍	所有人可见，1肯定，0否定	可见等级区间	国家限制	帮会限制	家族限制	类型，0是循环任务，1为活动日程	名字	月限制	以星期限制或日期限制，0表示星期，1表示日期	时限（星期几或日期）	时段限制	MD标识方式 0:按天标识 1:按周标识	MD变量	次数上限	描述	发布NPC编号	图片
514	0	0	1	70~160	3	0	0	0	【战车】军旗军魂	0	1	0	0	0	137|18|9|129|19|1	1	三倍战车荣誉立刻得	401244
515	0	0	1	40~160	0~3	0	0	1	【活动】那达慕赛马	0	1	0	1930~2000	0	256|0|9|256|9|2	1	那达慕赛马海量马币经验	405900
516	0	0	1	70~160	0~3	0	0	1	【队伍】跨界之王	0	1	0	1230~1330	0	0	1	跨界争王	401559
517	0	0	1	70~160	0~3	0	0	1	【队伍】跨界之王	0	1	0	1600~1700	0	0	1	跨界争王	401559
518	0	0	1	70~160	0~3	0	0	1	【队伍】跨界之王	0	1	0	2200~2300	0	0	1	跨界争王	401559
519	0	0	1	45~160	0~3	0	0	0	【个人】浮屠塔	0	1	0	0	0	272|21|9|283|0|8	2	将星卡产出	141176
520	0	0	1	70~160	0~3	0	0	0	【个人】精英剧场	0	1	0	0	1	317|0|9|317|9|7	15	灵力产出	550001
521	0	0	1	40~160	0~3	0	0	1	【队伍】挂机现金翻倍	0	0	6|7	0~2400	0	0	0	挂机吧，仅周六周日翻倍	401559
522	0	0	1	40~160	0~3	0	0	1	【队伍】现金boss	0	1	0	2100~2200	0	0	1	打boss掉落海量现金	401559
523	0	0	1	40~160	0~3	0	0	1	【队伍】现金boss	0	1	0	2200~2300	0	0	1	打boss掉落海量现金	401559
524	0	0	1	40~160	0~3	0	0	1	【个人】每日领奖	0	1	0	2100~2200	0	0	1	海量金卡各种珍稀道具	144800
525	0	0	1	40~160	0~3	0	0	1	【个人】肝帝的证明	0	1	0	0~2400	0	0	1	海量珍稀道具	600011
