NUM	NUM	TEXT	TEXT	TEXT	TEXT	TEXT	NUM	NUM	TEXT	TEXT	TEXT	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	TEXT	TEXT	NUM	NUM	NUM	NUM	NUM	TEXT	TEXT	NUM	NUM	NUM	FLOAT	NUM	TEXT	TEXT	NUM	NUM	NUM	CNC	NUM	NUM	NUM	TEXT	NUM	TEXT	NUM	NUM	NUM	TEXT	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	TEXT	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	FLOAT	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	NUM	NUM	NUM	FLOAT	NUM
12249	-1	十级天枝	坐骑	十级天枝：一次性回复箭支12根		CJSH_ridskill_5_10	0	5	180000|180000|180000|180000|180000	-1|-1|-1|-1|-1	-1|-1|-1|-1|-1	-1	-1	0	1	1	0	1	0	2	134		300	0	0	0	0	-1	0	0	-1	0	0	0	0	|生效一次的附加效果1	12249	-1	10	75			0	-1		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	0	800	0	-1	0	999	-1	1	-1	360	1	-1	0	0	1	0	0	0	0	0	-1	-1	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1				-1	
12250	-1	一级铸梭	坐骑	一级铸梭：一次性回复子弹3颗		CJSH_ridskill_4_15	0	5	180000|180000|180000|180000|180000	-1|-1|-1|-1|-1	-1|-1|-1|-1|-1	-1	-1	0	1	1	0	1	0	2	135		300	0	0	0	0	-1	0	0	-1	0	0	0	0	|生效一次的附加效果1	12250	-1	10	76			0	-1		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	0	800	0	-1	0	999	-1	1	-1	360	1	-1	0	0	1	0	0	0	0	0	-1	-1	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1				-1	
12251	-1	二级铸梭	坐骑	二级铸梭：一次性回复子弹4颗		CJSH_ridskill_4_15	0	5	180000|180000|180000|180000|180000	-1|-1|-1|-1|-1	-1|-1|-1|-1|-1	-1	-1	0	1	1	0	1	0	2	135		300	0	0	0	0	-1	0	0	-1	0	0	0	0	|生效一次的附加效果1	12251	-1	10	76			0	-1		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	0	800	0	-1	0	999	-1	1	-1	360	1	-1	0	0	1	0	0	0	0	0	-1	-1	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1				-1	
12252	-1	三级铸梭	坐骑	三级铸梭：一次性回复子弹5颗		CJSH_ridskill_4_15	0	5	180000|180000|180000|180000|180000	-1|-1|-1|-1|-1	-1|-1|-1|-1|-1	-1	-1	0	1	1	0	1	0	2	135		300	0	0	0	0	-1	0	0	-1	0	0	0	0	|生效一次的附加效果1	12252	-1	10	76			0	-1		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	0	800	0	-1	0	999	-1	1	-1	360	1	-1	0	0	1	0	0	0	0	0	-1	-1	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1				-1	
12253	-1	四级铸梭	坐骑	四级铸梭：一次性回复子弹6颗		CJSH_ridskill_4_15	0	5	180000|180000|180000|180000|180000	-1|-1|-1|-1|-1	-1|-1|-1|-1|-1	-1	-1	0	1	1	0	1	0	2	135		300	0	0	0	0	-1	0	0	-1	0	0	0	0	|生效一次的附加效果1	12253	-1	10	76			0	-1		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	0	800	0	-1	0	999	-1	1	-1	360	1	-1	0	0	1	0	0	0	0	0	-1	-1	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1				-1	
12254	-1	五级铸梭	坐骑	五级铸梭：一次性回复子弹7颗		CJSH_ridskill_4_15	0	5	180000|180000|180000|180000|180000	-1|-1|-1|-1|-1	-1|-1|-1|-1|-1	-1	-1	0	1	1	0	1	0	2	135		300	0	0	0	0	-1	0	0	-1	0	0	0	0	|生效一次的附加效果1	12254	-1	10	76			0	-1		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	0	800	0	-1	0	999	-1	1	-1	360	1	-1	0	0	1	0	0	0	0	0	-1	-1	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1				-1	
12255	-1	六级铸梭	坐骑	六级铸梭：一次性回复子弹8颗		CJSH_ridskill_4_15	0	5	180000|180000|180000|180000|180000	-1|-1|-1|-1|-1	-1|-1|-1|-1|-1	-1	-1	0	1	1	0	1	0	2	135		300	0	0	0	0	-1	0	0	-1	0	0	0	0	|生效一次的附加效果1	12255	-1	10	76			0	-1		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	0	800	0	-1	0	999	-1	1	-1	360	1	-1	0	0	1	0	0	0	0	0	-1	-1	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1				-1	
12256	-1	七级铸梭	坐骑	七级铸梭：一次性回复子弹9颗		CJSH_ridskill_4_15	0	5	180000|180000|180000|180000|180000	-1|-1|-1|-1|-1	-1|-1|-1|-1|-1	-1	-1	0	1	1	0	1	0	2	135		300	0	0	0	0	-1	0	0	-1	0	0	0	0	|生效一次的附加效果1	12256	-1	10	76			0	-1		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	0	800	0	-1	0	999	-1	1	-1	360	1	-1	0	0	1	0	0	0	0	0	-1	-1	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1				-1	
12257	-1	八级铸梭	坐骑	八级铸梭：一次性回复子弹10颗		CJSH_ridskill_4_15	0	5	180000|180000|180000|180000|180000	-1|-1|-1|-1|-1	-1|-1|-1|-1|-1	-1	-1	0	1	1	0	1	0	2	135		300	0	0	0	0	-1	0	0	-1	0	0	0	0	|生效一次的附加效果1	12257	-1	10	76			0	-1		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	0	800	0	-1	0	999	-1	1	-1	360	1	-1	0	0	1	0	0	0	0	0	-1	-1	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1				-1	
12258	-1	九级铸梭	坐骑	九级铸梭：一次性回复子弹11颗		CJSH_ridskill_4_15	0	5	180000|180000|180000|180000|180000	-1|-1|-1|-1|-1	-1|-1|-1|-1|-1	-1	-1	0	1	1	0	1	0	2	135		300	0	0	0	0	-1	0	0	-1	0	0	0	0	|生效一次的附加效果1	12258	-1	10	76			0	-1		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	0	800	0	-1	0	999	-1	1	-1	360	1	-1	0	0	1	0	0	0	0	0	-1	-1	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1				-1	
12259	-1	十级铸梭	坐骑	十级铸梭：一次性回复子弹12颗		CJSH_ridskill_4_15	0	5	180000|180000|180000|180000|180000	-1|-1|-1|-1|-1	-1|-1|-1|-1|-1	-1	-1	0	1	1	0	1	0	2	135		300	0	0	0	0	-1	0	0	-1	0	0	0	0	|生效一次的附加效果1	12259	-1	10	76			0	-1		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	0	800	0	-1	0	999	-1	1	-1	360	1	-1	0	0	1	0	0	0	0	0	-1	-1	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1				-1	
12260	-1	一级灵力	坐骑	一级灵力：一次性回复魔法4000点		CJSH_ridskill_4_9	0	5	180000|180000|180000|180000|180000	-1|-1|-1|-1|-1	-1|-1|-1|-1|-1	-1	-1	0	1	1	0	1	0	2	136		300	0	0	0	0	-1	0	0	-1	0	0	0	0	|生效一次的附加效果1	12260	-1	10	77			0	-1		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	0	800	0	-1	0	999	-1	1	-1	360	1	-1	0	0	1	0	0	0	0	0	-1	-1	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1				-1	
12261	-1	二级灵力	坐骑	二级灵力：一次性回复魔法6000点		CJSH_ridskill_4_9	0	5	180000|180000|180000|180000|180000	-1|-1|-1|-1|-1	-1|-1|-1|-1|-1	-1	-1	0	1	1	0	1	0	2	136		300	0	0	0	0	-1	0	0	-1	0	0	0	0	|生效一次的附加效果1	12261	-1	10	77			0	-1		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	0	800	0	-1	0	999	-1	1	-1	360	1	-1	0	0	1	0	0	0	0	0	-1	-1	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1				-1	
12262	-1	三级灵力	坐骑	三级灵力：一次性回复魔法8000点		CJSH_ridskill_4_9	0	5	180000|180000|180000|180000|180000	-1|-1|-1|-1|-1	-1|-1|-1|-1|-1	-1	-1	0	1	1	0	1	0	2	136		300	0	0	0	0	-1	0	0	-1	0	0	0	0	|生效一次的附加效果1	12262	-1	10	77			0	-1		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	0	800	0	-1	0	999	-1	1	-1	360	1	-1	0	0	1	0	0	0	0	0	-1	-1	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1				-1	
12263	-1	四级灵力	坐骑	四级灵力：一次性回复魔法10000点		CJSH_ridskill_4_9	0	5	180000|180000|180000|180000|180000	-1|-1|-1|-1|-1	-1|-1|-1|-1|-1	-1	-1	0	1	1	0	1	0	2	136		300	0	0	0	0	-1	0	0	-1	0	0	0	0	|生效一次的附加效果1	12263	-1	10	77			0	-1		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	0	800	0	-1	0	999	-1	1	-1	360	1	-1	0	0	1	0	0	0	0	0	-1	-1	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1				-1	
12264	-1	五级灵力	坐骑	五级灵力：一次性回复魔法12000点		CJSH_ridskill_4_9	0	5	180000|180000|180000|180000|180000	-1|-1|-1|-1|-1	-1|-1|-1|-1|-1	-1	-1	0	1	1	0	1	0	2	136		300	0	0	0	0	-1	0	0	-1	0	0	0	0	|生效一次的附加效果1	12264	-1	10	77			0	-1		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	0	800	0	-1	0	999	-1	1	-1	360	1	-1	0	0	1	0	0	0	0	0	-1	-1	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1				-1	
12265	-1	六级灵力	坐骑	六级灵力：一次性回复魔法14000点		CJSH_ridskill_4_9	0	5	180000|180000|180000|180000|180000	-1|-1|-1|-1|-1	-1|-1|-1|-1|-1	-1	-1	0	1	1	0	1	0	2	136		300	0	0	0	0	-1	0	0	-1	0	0	0	0	|生效一次的附加效果1	12265	-1	10	77			0	-1		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	0	800	0	-1	0	999	-1	1	-1	360	1	-1	0	0	1	0	0	0	0	0	-1	-1	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1				-1	
12266	-1	七级灵力	坐骑	七级灵力：一次性回复魔法16000点		CJSH_ridskill_4_9	0	5	180000|180000|180000|180000|180000	-1|-1|-1|-1|-1	-1|-1|-1|-1|-1	-1	-1	0	1	1	0	1	0	2	136		300	0	0	0	0	-1	0	0	-1	0	0	0	0	|生效一次的附加效果1	12266	-1	10	77			0	-1		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	0	800	0	-1	0	999	-1	1	-1	360	1	-1	0	0	1	0	0	0	0	0	-1	-1	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1				-1	
12267	-1	八级灵力	坐骑	八级灵力：一次性回复魔法18000点		CJSH_ridskill_4_9	0	5	180000|180000|180000|180000|180000	-1|-1|-1|-1|-1	-1|-1|-1|-1|-1	-1	-1	0	1	1	0	1	0	2	136		300	0	0	0	0	-1	0	0	-1	0	0	0	0	|生效一次的附加效果1	12267	-1	10	77			0	-1		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	0	800	0	-1	0	999	-1	1	-1	360	1	-1	0	0	1	0	0	0	0	0	-1	-1	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1				-1	
12268	-1	九级灵力	坐骑	九级灵力：一次性回复魔法20000点		CJSH_ridskill_4_9	0	5	180000|180000|180000|180000|180000	-1|-1|-1|-1|-1	-1|-1|-1|-1|-1	-1	-1	0	1	1	0	1	0	2	136		300	0	0	0	0	-1	0	0	-1	0	0	0	0	|生效一次的附加效果1	12268	-1	10	77			0	-1		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	0	800	0	-1	0	999	-1	1	-1	360	1	-1	0	0	1	0	0	0	0	0	-1	-1	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1				-1	
12269	-1	十级灵力	坐骑	十级灵力：一次性回复魔法22000点		CJSH_ridskill_4_9	0	5	180000|180000|180000|180000|180000	-1|-1|-1|-1|-1	-1|-1|-1|-1|-1	-1	-1	0	1	1	0	1	0	2	136		300	0	0	0	0	-1	0	0	-1	0	0	0	0	|生效一次的附加效果1	12269	-1	10	77			0	-1		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	0	800	0	-1	0	999	-1	1	-1	360	1	-1	0	0	1	0	0	0	0	0	-1	-1	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1				-1	
12270	-1	一级光祭	坐骑	一级光祭：一次性回复灵力4000点		CJSH_ridskill_6_6	0	5	180000|180000|180000|180000|180000	-1|-1|-1|-1|-1	-1|-1|-1|-1|-1	-1	-1	0	1	1	0	1	0	2	137		300	0	0	0	0	-1	0	0	-1	0	0	0	0	|生效一次的附加效果1	12270	-1	10	78			0	-1		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	0	800	0	-1	0	999	-1	1	-1	360	1	-1	0	0	1	0	0	0	0	0	-1	-1	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1				-1	
12271	-1	二级光祭	坐骑	二级光祭：一次性回复灵力6000点		CJSH_ridskill_6_6	0	5	180000|180000|180000|180000|180000	-1|-1|-1|-1|-1	-1|-1|-1|-1|-1	-1	-1	0	1	1	0	1	0	2	137		300	0	0	0	0	-1	0	0	-1	0	0	0	0	|生效一次的附加效果1	12271	-1	10	78			0	-1		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	0	800	0	-1	0	999	-1	1	-1	360	1	-1	0	0	1	0	0	0	0	0	-1	-1	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1				-1	
12272	-1	三级光祭	坐骑	三级光祭：一次性回复灵力8000点		CJSH_ridskill_6_6	0	5	180000|180000|180000|180000|180000	-1|-1|-1|-1|-1	-1|-1|-1|-1|-1	-1	-1	0	1	1	0	1	0	2	137		300	0	0	0	0	-1	0	0	-1	0	0	0	0	|生效一次的附加效果1	12272	-1	10	78			0	-1		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	0	800	0	-1	0	999	-1	1	-1	360	1	-1	0	0	1	0	0	0	0	0	-1	-1	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1				-1	
12273	-1	四级光祭	坐骑	四级光祭：一次性回复灵力10000点		CJSH_ridskill_6_6	0	5	180000|180000|180000|180000|180000	-1|-1|-1|-1|-1	-1|-1|-1|-1|-1	-1	-1	0	1	1	0	1	0	2	137		300	0	0	0	0	-1	0	0	-1	0	0	0	0	|生效一次的附加效果1	12273	-1	10	78			0	-1		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	0	800	0	-1	0	999	-1	1	-1	360	1	-1	0	0	1	0	0	0	0	0	-1	-1	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1				-1	
12274	-1	五级光祭	坐骑	五级光祭：一次性回复灵力12000点		CJSH_ridskill_6_6	0	5	180000|180000|180000|180000|180000	-1|-1|-1|-1|-1	-1|-1|-1|-1|-1	-1	-1	0	1	1	0	1	0	2	137		300	0	0	0	0	-1	0	0	-1	0	0	0	0	|生效一次的附加效果1	12274	-1	10	78			0	-1		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	0	800	0	-1	0	999	-1	1	-1	360	1	-1	0	0	1	0	0	0	0	0	-1	-1	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1				-1	
12275	-1	六级光祭	坐骑	六级光祭：一次性回复灵力14000点		CJSH_ridskill_6_6	0	5	180000|180000|180000|180000|180000	-1|-1|-1|-1|-1	-1|-1|-1|-1|-1	-1	-1	0	1	1	0	1	0	2	137		300	0	0	0	0	-1	0	0	-1	0	0	0	0	|生效一次的附加效果1	12275	-1	10	78			0	-1		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	0	800	0	-1	0	999	-1	1	-1	360	1	-1	0	0	1	0	0	0	0	0	-1	-1	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1				-1	
12276	-1	七级光祭	坐骑	七级光祭：一次性回复灵力16000点		CJSH_ridskill_6_6	0	5	180000|180000|180000|180000|180000	-1|-1|-1|-1|-1	-1|-1|-1|-1|-1	-1	-1	0	1	1	0	1	0	2	137		300	0	0	0	0	-1	0	0	-1	0	0	0	0	|生效一次的附加效果1	12276	-1	10	78			0	-1		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	0	800	0	-1	0	999	-1	1	-1	360	1	-1	0	0	1	0	0	0	0	0	-1	-1	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1				-1	
12277	-1	八级光祭	坐骑	八级光祭：一次性回复灵力18000点		CJSH_ridskill_6_6	0	5	180000|180000|180000|180000|180000	-1|-1|-1|-1|-1	-1|-1|-1|-1|-1	-1	-1	0	1	1	0	1	0	2	137		300	0	0	0	0	-1	0	0	-1	0	0	0	0	|生效一次的附加效果1	12277	-1	10	78			0	-1		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	0	800	0	-1	0	999	-1	1	-1	360	1	-1	0	0	1	0	0	0	0	0	-1	-1	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1				-1	
12278	-1	九级光祭	坐骑	九级光祭：一次性回复灵力20000点		CJSH_ridskill_6_6	0	5	180000|180000|180000|180000|180000	-1|-1|-1|-1|-1	-1|-1|-1|-1|-1	-1	-1	0	1	1	0	1	0	2	137		300	0	0	0	0	-1	0	0	-1	0	0	0	0	|生效一次的附加效果1	12278	-1	10	78			0	-1		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	0	800	0	-1	0	999	-1	1	-1	360	1	-1	0	0	1	0	0	0	0	0	-1	-1	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1				-1	
12279	-1	十级光祭	坐骑	十级光祭：一次性回复灵力22000点		CJSH_ridskill_6_6	0	5	180000|180000|180000|180000|180000	-1|-1|-1|-1|-1	-1|-1|-1|-1|-1	-1	-1	0	1	1	0	1	0	2	137		300	0	0	0	0	-1	0	0	-1	0	0	0	0	|生效一次的附加效果1	12279	-1	10	78			0	-1		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	0	800	0	-1	0	999	-1	1	-1	360	1	-1	0	0	1	0	0	0	0	0	-1	-1	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1				-1	
########	主动控制																				#N/A																		#N/A																																																-1																													-1	
12400	-1	一级大喝	坐骑	一级大喝：使自身周围最多6个目标眩晕，持续2秒		CJSH_ridskill_5_11	0	5	180000|180000|180000|180000|180000	-1|-1|-1|-1|-1	-1|-1|-1|-1|-1	-1	-1	0	1	1	0	1	0	2	138		301	0	0	0	0	-1	0	10	-1	0	0	10	0	|生效一次的附加效果1	12400	-1	9	79			0	-1		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	4	800	1	-1	0	-1	-1	1	-1	360	6	-1	0	0	1	0	0	0	0	0	-1	-1	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1				-1	
12401	-1	二级大喝	坐骑	二级大喝：使自身周围最多6个目标眩晕，持续3秒		CJSH_ridskill_5_11	0	5	180000|180000|180000|180000|180000	-1|-1|-1|-1|-1	-1|-1|-1|-1|-1	-1	-1	0	1	1	0	1	0	2	138		301	0	0	0	0	-1	0	10	-1	0	0	10	0	|生效一次的附加效果1	12401	-1	9	79			0	-1		-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	0|0|0|0|0	0	4	800	1	-1	0	-1	-1	1	-1	360	6	-1	0	0	1	0	0	0	0	0	-1	-1	|引导周期的附加效果1	-1	|生效一次的附加效果2	-1	|引导周期的附加效果2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1				-1	
