NUM	NUM	NUM	NUM	NUM
45011172	16	0	45011171	1
45011173	16	0	45011172	1
45011174	16	0	45011173	1
45011175	16	0	45011174	1
45011177	16	0	45011176	1
45011178	16	0	45011177	1
45011179	16	0	45011178	1
45011180	16	0	45011179	1
45011182	16	0	45011181	1
45011183	16	0	45011182	1
45011184	16	0	45011183	1
45011185	16	0	45011184	1
45011187	16	0	45011186	1
45011188	16	0	45011187	1
45011189	16	0	45011188	1
45011190	16	0	45011189	1
45011192	16	0	45011191	1
45011193	16	0	45011192	1
45011194	16	0	45011193	1
45011195	16	0	45011194	1
45011197	16	0	45011196	1
45011198	16	0	45011197	1
45011199	16	0	45011198	1
45011200	16	0	45011199	1
45011202	16	0	45011201	1
45011203	16	0	45011202	1
45011204	16	0	45011203	1
45011205	16	0	45011204	1
45011207	16	0	45011206	1
45011208	16	0	45011207	1
45011209	16	0	45011208	1
45011210	16	0	45011209	1
45011212	16	0	45011211	1
45011213	16	0	45011212	1
45011214	16	0	45011213	1
45011215	16	0	45011214	1
45011217	16	0	45011216	1
45011218	16	0	45011217	1
45011219	16	0	45011218	1
45011220	16	0	45011219	1
45011222	16	0	45011221	1
45011223	16	0	45011222	1
45011224	16	0	45011223	1
45011225	16	0	45011224	1
45011227	16	0	45011226	1
45011228	16	0	45011227	1
45011229	16	0	45011228	1
45011230	16	0	45011229	1
45011232	16	0	45011231	1
45011233	16	0	45011232	1
45011234	16	0	45011233	1
45011235	16	0	45011234	1
45011237	16	0	45011236	1
45011238	16	0	45011237	1
45011239	16	0	45011238	1
45011240	16	0	45011239	1
45011242	16	0	45011241	1
45011243	16	0	45011242	1
45011244	16	0	45011243	1
45011245	16	0	45011244	1
45011247	16	0	45011246	1
45011248	16	0	45011247	1
45011249	16	0	45011248	1
45011250	16	0	45011249	1
45011252	16	0	45011251	1
45011253	16	0	45011252	1
45011254	16	0	45011253	1
45011255	16	0	45011254	1
45011257	16	0	45011256	1
45011258	16	0	45011257	1
45011259	16	0	45011258	1
45011260	16	0	45011259	1
45011262	16	0	45011261	1
45011263	16	0	45011262	1
45011264	16	0	45011263	1
45011265	16	0	45011264	1
45011267	16	0	45011266	1
45011268	16	0	45011267	1
45011269	16	0	45011268	1
45011270	16	0	45011269	1
45011272	16	0	45011271	1
45011273	16	0	45011272	1
45011274	16	0	45011273	1
45011275	16	0	45011274	1
45011277	16	0	45011276	1
45011278	16	0	45011277	1
45011279	16	0	45011278	1
45011280	16	0	45011279	1
45011282	16	0	45011281	1
45011283	16	0	45011282	1
45011284	16	0	45011283	1
45011285	16	0	45011284	1
45011287	16	0	45011286	1
45011288	16	0	45011287	1
45011289	16	0	45011288	1
45011290	16	0	45011289	1
45011292	16	0	45011291	1
45011293	16	0	45011292	1
45011294	16	0	45011293	1
45011295	16	0	45011294	1
45011297	16	0	45011296	1
45011298	16	0	45011297	1
45011299	16	0	45011298	1
45011300	16	0	45011299	1
45011302	16	0	45011301	1
45011303	16	0	45011302	1
45011304	16	0	45011303	1
45011305	16	0	45011304	1
45011307	16	0	45011306	1
45011308	16	0	45011307	1
45011309	16	0	45011308	1
45011310	16	0	45011309	1
45011312	16	0	45011311	1
45011313	16	0	45011312	1
45011314	16	0	45011313	1
45011315	16	0	45011314	1
45011317	16	0	45011316	1
45011318	16	0	45011317	1
45011319	16	0	45011318	1
45011320	16	0	45011319	1
45011322	16	0	45011321	1
45011323	16	0	45011322	1
45011324	16	0	45011323	1
45011325	16	0	45011324	1
45011327	16	0	45011326	1
45011328	16	0	45011327	1
45011329	16	0	45011328	1
45011330	16	0	45011329	1
45011332	16	0	45011331	1
45011333	16	0	45011332	1
45011334	16	0	45011333	1
45011335	16	0	45011334	1
45011337	16	0	45011336	1
45011338	16	0	45011337	1
45011339	16	0	45011338	1
45011340	16	0	45011339	1
45011342	16	0	45011341	1
45011343	16	0	45011342	1
45011344	16	0	45011343	1
45011345	16	0	45011344	1
45011347	16	0	45011346	1
45011348	16	0	45011347	1
45011349	16	0	45011348	1
45011350	16	0	45011349	1
45011352	16	0	45011351	1
45011353	16	0	45011352	1
45011354	16	0	45011353	1
45011355	16	0	45011354	1
45011357	16	0	45011356	1
45011358	16	0	45011357	1
45011359	16	0	45011358	1
45011360	16	0	45011359	1
45011362	16	0	45011361	1
45011363	16	0	45011362	1
45011364	16	0	45011363	1
45011365	16	0	45011364	1
45011367	16	0	45011366	1
45011368	16	0	45011367	1
45011369	16	0	45011368	1
45011370	16	0	45011369	1
45011372	16	0	45011371	1
45011373	16	0	45011372	1
45011374	16	0	45011373	1
45011375	16	0	45011374	1
45011377	16	0	45011376	1
45011378	16	0	45011377	1
45011379	16	0	45011378	1
45011380	16	0	45011379	1
45011382	16	0	45011381	1
45011383	16	0	45011382	1
45011384	16	0	45011383	1
45011385	16	0	45011384	1
45011387	16	0	45011386	1
45011388	16	0	45011387	1
45011389	16	0	45011388	1
45011390	16	0	45011389	1
45011392	16	0	45011391	1
45011393	16	0	45011392	1
45011394	16	0	45011393	1
45011395	16	0	45011394	1
45011397	16	0	45011396	1
45011398	16	0	45011397	1
45011399	16	0	45011398	1
45011400	16	0	45011399	1
45011402	16	0	45011401	1
45011403	16	0	45011402	1
45011404	16	0	45011403	1
45011405	16	0	45011404	1
45011407	16	0	45011406	1
45011408	16	0	45011407	1
45011409	16	0	45011408	1
45011410	16	0	45011409	1
45011412	16	0	45011411	1
45011413	16	0	45011412	1
45011414	16	0	45011413	1
45011415	16	0	45011414	1
45011417	16	0	45011416	1
45011418	16	0	45011417	1
45011419	16	0	45011418	1
45011420	16	0	45011419	1
45011422	16	0	45011421	1
45011423	16	0	45011422	1
45011424	16	0	45011423	1
45011425	16	0	45011424	1
45011427	16	0	45011426	1
45011428	16	0	45011427	1
45011429	16	0	45011428	1
45011430	16	0	45011429	1
45011432	16	0	45011431	1
45011433	16	0	45011432	1
45011434	16	0	45011433	1
45011435	16	0	45011434	1
45011437	16	0	45011436	1
45011438	16	0	45011437	1
45011439	16	0	45011438	1
45011440	16	0	45011439	1
45011442	16	0	45011441	1
45011443	16	0	45011442	1
45011444	16	0	45011443	1
45011445	16	0	45011444	1
45011447	16	0	45011446	1
45011448	16	0	45011447	1
45011449	16	0	45011448	1
45011450	16	0	45011449	1
45011452	16	0	45011451	1
45011453	16	0	45011452	1
45011454	16	0	45011453	1
45011455	16	0	45011454	1
45011457	16	0	45011456	1
45011458	16	0	45011457	1
45011459	16	0	45011458	1
45011460	16	0	45011459	1
45011462	16	0	45011461	1
45011463	16	0	45011462	1
45011464	16	0	45011463	1
45011465	16	0	45011464	1
45011467	16	0	45011466	1
45011468	16	0	45011467	1
45011469	16	0	45011468	1
45011470	16	0	45011469	1
45011472	16	0	45011471	1
45011473	16	0	45011472	1
45011474	16	0	45011473	1
45011475	16	0	45011474	1
45011477	16	0	45011476	1
45011478	16	0	45011477	1
45011479	16	0	45011478	1
45011480	16	0	45011479	1
45011482	16	0	45011481	1
45011483	16	0	45011482	1
45011484	16	0	45011483	1
45011485	16	0	45011484	1
45011487	16	0	45011486	1
45011488	16	0	45011487	1
45011489	16	0	45011488	1
45011490	16	0	45011489	1
45011492	16	0	45011491	1
45011493	16	0	45011492	1
45011494	16	0	45011493	1
45011495	16	0	45011494	1
45011497	16	0	45011496	1
45011498	16	0	45011497	1
45011499	16	0	45011498	1
45011500	16	0	45011499	1
45011502	16	0	45011501	1
45011503	16	0	45011502	1
45011504	16	0	45011503	1
45011505	16	0	45011504	1
45011507	16	0	45011506	1
45011508	16	0	45011507	1
45011509	16	0	45011508	1
45011510	16	0	45011509	1
45011512	16	0	45011511	1
45011513	16	0	45011512	1
45011514	16	0	45011513	1
45011515	16	0	45011514	1
45011517	16	0	45011516	1
45011518	16	0	45011517	1
45011519	16	0	45011518	1
45011520	16	0	45011519	1
45011522	16	0	45011521	1
45011523	16	0	45011522	1
45011524	16	0	45011523	1
45011525	16	0	45011524	1
45011527	16	0	45011526	1
45011528	16	0	45011527	1
45011529	16	0	45011528	1
45011530	16	0	45011529	1
45011532	16	0	45011531	1
45011533	16	0	45011532	1
45011534	16	0	45011533	1
45011535	16	0	45011534	1
45011537	16	0	45011536	1
45011538	16	0	45011537	1
45011539	16	0	45011538	1
45011540	16	0	45011539	1
45011542	16	0	45011541	1
45011543	16	0	45011542	1
45011544	16	0	45011543	1
45011545	16	0	45011544	1
45011547	16	0	45011546	1
45011548	16	0	45011547	1
45011549	16	0	45011548	1
45011550	16	0	45011549	1
45011552	16	0	45011551	1
45011553	16	0	45011552	1
45011554	16	0	45011553	1
45011555	16	0	45011554	1
45011557	16	0	45011556	1
45011558	16	0	45011557	1
45011559	16	0	45011558	1
45011560	16	0	45011559	1
45011562	16	0	45011561	1
45011563	16	0	45011562	1
45011564	16	0	45011563	1
45011565	16	0	45011564	1
45011567	16	0	45011566	1
45011568	16	0	45011567	1
45011569	16	0	45011568	1
45011570	16	0	45011569	1
45011572	16	0	45011571	1
45011573	16	0	45011572	1
45011574	16	0	45011573	1
45011575	16	0	45011574	1
45011577	16	0	45011576	1
45011578	16	0	45011577	1
45011579	16	0	45011578	1
45011580	16	0	45011579	1
45011582	16	0	45011581	1
45011583	16	0	45011582	1
45011584	16	0	45011583	1
45011585	16	0	45011584	1
45011587	16	0	45011586	1
45011588	16	0	45011587	1
45011589	16	0	45011588	1
45011590	16	0	45011589	1
45011592	16	0	45011591	1
45011593	16	0	45011592	1
45011594	16	0	45011593	1
45011595	16	0	45011594	1
45011597	16	0	45011596	1
45011598	16	0	45011597	1
45011599	16	0	45011598	1
45011600	16	0	45011599	1
45011602	16	0	45011601	1
45011603	16	0	45011602	1
45011604	16	0	45011603	1
45011605	16	0	45011604	1
45011607	16	0	45011606	1
45011608	16	0	45011607	1
45011609	16	0	45011608	1
45011610	16	0	45011609	1
45011612	16	0	45011611	1
45011613	16	0	45011612	1
45011614	16	0	45011613	1
45011615	16	0	45011614	1
45011617	16	0	45011616	1
45011618	16	0	45011617	1
45011619	16	0	45011618	1
45011620	16	0	45011619	1
45011622	16	0	45011621	1
45011623	16	0	45011622	1
45011624	16	0	45011623	1
45011625	16	0	45011624	1
45011627	16	0	45011626	1
45011628	16	0	45011627	1
45011629	16	0	45011628	1
45011630	16	0	45011629	1
45011632	16	0	45011631	1
45011633	16	0	45011632	1
45011634	16	0	45011633	1
45011635	16	0	45011634	1
45011637	16	0	45011636	1
45011638	16	0	45011637	1
45011639	16	0	45011638	1
45011640	16	0	45011639	1
45011642	16	0	45011641	1
45011643	16	0	45011642	1
45011644	16	0	45011643	1
45011645	16	0	45011644	1
45011647	16	0	45011646	1
45011648	16	0	45011647	1
45011649	16	0	45011648	1
45011650	16	0	45011649	1
45011652	16	0	45011651	1
45011653	16	0	45011652	1
45011654	16	0	45011653	1
45011655	16	0	45011654	1
45011657	16	0	45011656	1
45011658	16	0	45011657	1
45011659	16	0	45011658	1
45011660	16	0	45011659	1
45011662	16	0	45011661	1
45011663	16	0	45011662	1
45011664	16	0	45011663	1
45011665	16	0	45011664	1
45011667	16	0	45011666	1
45011668	16	0	45011667	1
45011669	16	0	45011668	1
45011670	16	0	45011669	1
45011672	16	0	45011671	1
45011673	16	0	45011672	1
45011674	16	0	45011673	1
45011675	16	0	45011674	1
45011677	16	0	45011676	1
45011678	16	0	45011677	1
45011679	16	0	45011678	1
45011680	16	0	45011679	1
45011682	16	0	45011681	1
45011683	16	0	45011682	1
45011684	16	0	45011683	1
45011685	16	0	45011684	1
45011687	16	0	45011686	1
45011688	16	0	45011687	1
45011689	16	0	45011688	1
45011690	16	0	45011689	1
45011692	16	0	45011691	1
45011693	16	0	45011692	1
45011694	16	0	45011693	1
45011695	16	0	45011694	1
45011697	16	0	45011696	1
45011698	16	0	45011697	1
45011699	16	0	45011698	1
45011700	16	0	45011699	1
45011702	16	0	45011701	1
45011703	16	0	45011702	1
45011704	16	0	45011703	1
45011705	16	0	45011704	1
45011707	16	0	45011706	1
45011708	16	0	45011707	1
45011709	16	0	45011708	1
45011710	16	0	45011709	1
45011712	16	0	45011711	1
45011713	16	0	45011712	1
45011714	16	0	45011713	1
45011715	16	0	45011714	1
45011717	16	0	45011716	1
45011718	16	0	45011717	1
45011719	16	0	45011718	1
45011720	16	0	45011719	1
45011722	16	0	45011721	1
45011723	16	0	45011722	1
45011724	16	0	45011723	1
45011725	16	0	45011724	1
45011727	16	0	45011726	1
45011728	16	0	45011727	1
45011729	16	0	45011728	1
45011730	16	0	45011729	1
45011732	16	0	45011731	1
45011733	16	0	45011732	1
45011734	16	0	45011733	1
45011735	16	0	45011734	1
45011737	16	0	45011736	1
45011738	16	0	45011737	1
45011739	16	0	45011738	1
45011740	16	0	45011739	1
45011742	16	0	45011741	1
45011743	16	0	45011742	1
45011744	16	0	45011743	1
45011745	16	0	45011744	1
45011747	16	0	45011746	1
45011748	16	0	45011747	1
45011749	16	0	45011748	1
45011750	16	0	45011749	1
45011752	16	0	45011751	1
45011753	16	0	45011752	1
45011754	16	0	45011753	1
45011755	16	0	45011754	1
45011757	16	0	45011756	1
45011758	16	0	45011757	1
45011759	16	0	45011758	1
45011760	16	0	45011759	1
45011762	16	0	45011761	1
45011763	16	0	45011762	1
45011764	16	0	45011763	1
45011765	16	0	45011764	1
45011767	16	0	45011766	1
45011768	16	0	45011767	1
45011769	16	0	45011768	1
45011770	16	0	45011769	1
45011772	16	0	45011771	1
45011773	16	0	45011772	1
45011774	16	0	45011773	1
45011775	16	0	45011774	1
45011777	16	0	45011776	1
45011778	16	0	45011777	1
45011779	16	0	45011778	1
45011780	16	0	45011779	1
45011782	16	0	45011781	1
45011783	16	0	45011782	1
45011784	16	0	45011783	1
45011785	16	0	45011784	1
45011787	16	0	45011786	1
45011788	16	0	45011787	1
45011789	16	0	45011788	1
45011790	16	0	45011789	1
45011792	16	0	45011791	1
45011793	16	0	45011792	1
45011794	16	0	45011793	1
45011795	16	0	45011794	1
45011797	16	0	45011796	1
45011798	16	0	45011797	1
45011799	16	0	45011798	1
45011800	16	0	45011799	1
45011802	16	0	45011801	1
45011803	16	0	45011802	1
45011804	16	0	45011803	1
45011805	16	0	45011804	1
45011807	16	0	45011806	1
45011808	16	0	45011807	1
45011809	16	0	45011808	1
45011810	16	0	45011809	1
45011812	16	0	45011811	1
45011813	16	0	45011812	1
45011814	16	0	45011813	1
45011815	16	0	45011814	1
45011817	16	0	45011816	1
45011818	16	0	45011817	1
45011819	16	0	45011818	1
45011820	16	0	45011819	1
45011822	16	0	45011821	1
45011823	16	0	45011822	1
45011824	16	0	45011823	1
45011825	16	0	45011824	1
45011827	16	0	45011826	1
45011828	16	0	45011827	1
45011829	16	0	45011828	1
45011830	16	0	45011829	1
45011832	16	0	45011831	1
45011833	16	0	45011832	1
45011834	16	0	45011833	1
45011835	16	0	45011834	1
45011837	16	0	45011836	1
45011838	16	0	45011837	1
45011839	16	0	45011838	1
45011840	16	0	45011839	1
45011842	16	0	45011841	1
45011843	16	0	45011842	1
45011844	16	0	45011843	1
45011845	16	0	45011844	1
45011847	16	0	45011846	1
45011848	16	0	45011847	1
45011849	16	0	45011848	1
45011850	16	0	45011849	1
45011852	16	0	45011851	1
45011853	16	0	45011852	1
45011854	16	0	45011853	1
45011855	16	0	45011854	1
45011857	16	0	45011856	1
45011858	16	0	45011857	1
45011859	16	0	45011858	1
45011860	16	0	45011859	1
45011862	16	0	45011861	1
45011863	16	0	45011862	1
45011864	16	0	45011863	1
45011865	16	0	45011864	1
45011867	16	0	45011866	1
45011868	16	0	45011867	1
45011869	16	0	45011868	1
45011870	16	0	45011869	1
45011872	16	0	45011871	1
45011873	16	0	45011872	1
45011874	16	0	45011873	1
45011875	16	0	45011874	1
45011877	16	0	45011876	1
45011878	16	0	45011877	1
45011879	16	0	45011878	1
45011880	16	0	45011879	1
45011882	16	0	45011881	1
45011883	16	0	45011882	1
45011884	16	0	45011883	1
45011885	16	0	45011884	1
45011887	16	0	45011886	1
45011888	16	0	45011887	1
45011889	16	0	45011888	1
45011890	16	0	45011889	1
45011892	16	0	45011891	1
45011893	16	0	45011892	1
45011894	16	0	45011893	1
45011895	16	0	45011894	1
45011897	16	0	45011896	1
45011898	16	0	45011897	1
45011899	16	0	45011898	1
45011900	16	0	45011899	1
45011902	16	0	45011901	1
45011903	16	0	45011902	1
45011904	16	0	45011903	1
45011905	16	0	45011904	1
45011907	16	0	45011906	1
45011908	16	0	45011907	1
45011909	16	0	45011908	1
45011910	16	0	45011909	1
45011912	16	0	45011911	1
45011913	16	0	45011912	1
45011914	16	0	45011913	1
45011915	16	0	45011914	1
45011917	16	0	45011916	1
45011918	16	0	45011917	1
45011919	16	0	45011918	1
45011920	16	0	45011919	1
45011922	16	0	45011921	1
45011923	16	0	45011922	1
45011924	16	0	45011923	1
45011925	16	0	45011924	1
45011927	16	0	45011926	1
45011928	16	0	45011927	1
45011929	16	0	45011928	1
45011930	16	0	45011929	1
45011932	16	0	45011931	1
45011933	16	0	45011932	1
45011934	16	0	45011933	1
45011935	16	0	45011934	1
45011937	16	0	45011936	1
45011938	16	0	45011937	1
45011939	16	0	45011938	1
45011940	16	0	45011939	1
45011942	16	0	45011941	1
45011943	16	0	45011942	1
45011944	16	0	45011943	1
45011945	16	0	45011944	1
45011947	16	0	45011946	1
45011948	16	0	45011947	1
45011949	16	0	45011948	1
45011950	16	0	45011949	1
45011952	16	0	45011951	1
45011953	16	0	45011952	1
45011954	16	0	45011953	1
45011955	16	0	45011954	1
45011957	16	0	45011956	1
45011958	16	0	45011957	1
45011959	16	0	45011958	1
45011960	16	0	45011959	1
45011962	16	0	45011961	1
45011963	16	0	45011962	1
45011964	16	0	45011963	1
45011965	16	0	45011964	1
45011967	16	0	45011966	1
45011968	16	0	45011967	1
45011969	16	0	45011968	1
45011970	16	0	45011969	1
45011972	16	0	45011971	1
45011973	16	0	45011972	1
45011974	16	0	45011973	1
45011975	16	0	45011974	1
45011977	16	0	45011976	1
45011978	16	0	45011977	1
45011979	16	0	45011978	1
45011980	16	0	45011979	1
45011982	16	0	45011981	1
45011983	16	0	45011982	1
45011984	16	0	45011983	1
45011985	16	0	45011984	1
45011987	16	0	45011986	1
45011988	16	0	45011987	1
45011989	16	0	45011988	1
45011990	16	0	45011989	1
45011992	16	0	45011991	1
45011993	16	0	45011992	1
45011994	16	0	45011993	1
45011995	16	0	45011994	1
45011997	16	0	45011996	1
45011998	16	0	45011997	1
45011999	16	0	45011998	1
45012000	16	0	45011999	1
45012002	16	0	45012001	1
45012003	16	0	45012002	1
45012004	16	0	45012003	1
45012005	16	0	45012004	1
45012007	16	0	45012006	1
45012008	16	0	45012007	1
45012009	16	0	45012008	1
45012010	16	0	45012009	1
45012012	16	0	45012011	1
45012013	16	0	45012012	1
45012014	16	0	45012013	1
45012015	16	0	45012014	1
45012017	16	0	45012016	1
45012018	16	0	45012017	1
45012019	16	0	45012018	1
45012020	16	0	45012019	1
45012022	16	0	45012021	1
45012023	16	0	45012022	1
45012024	16	0	45012023	1
45012025	16	0	45012024	1
45012027	16	0	45012026	1
45012028	16	0	45012027	1
45012029	16	0	45012028	1
45012030	16	0	45012029	1
45012032	16	0	45012031	1
45012033	16	0	45012032	1
45012034	16	0	45012033	1
45012035	16	0	45012034	1
45012037	16	0	45012036	1
45012038	16	0	45012037	1
45012039	16	0	45012038	1
45012040	16	0	45012039	1
45012042	16	0	45012041	1
45012043	16	0	45012042	1
45012044	16	0	45012043	1
45012045	16	0	45012044	1
45012047	16	0	45012046	1
45012048	16	0	45012047	1
45012049	16	0	45012048	1
45012050	16	0	45012049	1
45012052	16	0	45012051	1
45012053	16	0	45012052	1
45012054	16	0	45012053	1
45012055	16	0	45012054	1
45012057	16	0	45012056	1
45012058	16	0	45012057	1
45012059	16	0	45012058	1
45012060	16	0	45012059	1
45012062	16	0	45012061	1
45012063	16	0	45012062	1
45012064	16	0	45012063	1
45012065	16	0	45012064	1
45012067	16	0	45012066	1
45012068	16	0	45012067	1
45012069	16	0	45012068	1
45012070	16	0	45012069	1
45012072	16	0	45012071	1
45012073	16	0	45012072	1
45012074	16	0	45012073	1
45012075	16	0	45012074	1
45012077	16	0	45012076	1
45012078	16	0	45012077	1
45012079	16	0	45012078	1
45012080	16	0	45012079	1
45012082	16	0	45012081	1
45012083	16	0	45012082	1
45012084	16	0	45012083	1
45012085	16	0	45012084	1
45012087	16	0	45012086	1
45012088	16	0	45012087	1
45012089	16	0	45012088	1
45012090	16	0	45012089	1
45012092	16	0	45012091	1
45012093	16	0	45012092	1
45012094	16	0	45012093	1
45012095	16	0	45012094	1
45012097	16	0	45012096	1
45012098	16	0	45012097	1
45012099	16	0	45012098	1
45012100	16	0	45012099	1
45012102	16	0	45012101	1
45012103	16	0	45012102	1
45012104	16	0	45012103	1
45012105	16	0	45012104	1
45012107	16	0	45012106	1
45012108	16	0	45012107	1
45012109	16	0	45012108	1
45012110	16	0	45012109	1
45012112	16	0	45012111	1
45012113	16	0	45012112	1
45012114	16	0	45012113	1
45012115	16	0	45012114	1
45012117	16	0	45012116	1
45012118	16	0	45012117	1
45012119	16	0	45012118	1
45012120	16	0	45012119	1
45012122	16	0	45012121	1
45012123	16	0	45012122	1
45012124	16	0	45012123	1
45012125	16	0	45012124	1
45012127	16	0	45012126	1
45012128	16	0	45012127	1
45012129	16	0	45012128	1
45012130	16	0	45012129	1
45012132	16	0	45012131	1
45012133	16	0	45012132	1
45012134	16	0	45012133	1
45012135	16	0	45012134	1
45012137	16	0	45012136	1
45012138	16	0	45012137	1
45012139	16	0	45012138	1
45012140	16	0	45012139	1
45012142	16	0	45012141	1
45012143	16	0	45012142	1
45012144	16	0	45012143	1
45012145	16	0	45012144	1
45012147	16	0	45012146	1
45012148	16	0	45012147	1
45012149	16	0	45012148	1
45012150	16	0	45012149	1
45012152	16	0	45012151	1
45012153	16	0	45012152	1
45012154	16	0	45012153	1
45012155	16	0	45012154	1
45012157	16	0	45012156	1
45012158	16	0	45012157	1
45012159	16	0	45012158	1
45012160	16	0	45012159	1
45012162	16	0	45012161	1
45012163	16	0	45012162	1
45012164	16	0	45012163	1
45012165	16	0	45012164	1
45012167	16	0	45012166	1
45012168	16	0	45012167	1
45012169	16	0	45012168	1
45012170	16	0	45012169	1
45012172	16	0	45012171	1
45012173	16	0	45012172	1
45012174	16	0	45012173	1
45012175	16	0	45012174	1
45012177	16	0	45012176	1
45012178	16	0	45012177	1
45012179	16	0	45012178	1
45012180	16	0	45012179	1
45012182	16	0	45012181	1
45012183	16	0	45012182	1
45012184	16	0	45012183	1
45012185	16	0	45012184	1
45012187	16	0	45012186	1
45012188	16	0	45012187	1
45012189	16	0	45012188	1
45012190	16	0	45012189	1
45012192	16	0	45012191	1
45012193	16	0	45012192	1
45012194	16	0	45012193	1
45012195	16	0	45012194	1
45012197	16	0	45012196	1
45012198	16	0	45012197	1
45012199	16	0	45012198	1
45012200	16	0	45012199	1
45012202	16	0	45012201	1
45012203	16	0	45012202	1
45012204	16	0	45012203	1
45012205	16	0	45012204	1
45012207	16	0	45012206	1
45012208	16	0	45012207	1
45012209	16	0	45012208	1
45012210	16	0	45012209	1
45012212	16	0	45012211	1
45012213	16	0	45012212	1
45012214	16	0	45012213	1
45012215	16	0	45012214	1
45012217	16	0	45012216	1
45012218	16	0	45012217	1
45012219	16	0	45012218	1
45012220	16	0	45012219	1
45012222	16	0	45012221	1
45012223	16	0	45012222	1
45012224	16	0	45012223	1
45012225	16	0	45012224	1
45012227	16	0	45012226	1
45012228	16	0	45012227	1
45012229	16	0	45012228	1
45012230	16	0	45012229	1
45012232	16	0	45012231	1
45012233	16	0	45012232	1
45012234	16	0	45012233	1
45012235	16	0	45012234	1
45012237	16	0	45012236	1
45012238	16	0	45012237	1
45012239	16	0	45012238	1
45012240	16	0	45012239	1
45012242	16	0	45012241	1
45012243	16	0	45012242	1
45012244	16	0	45012243	1
45012245	16	0	45012244	1
45012247	16	0	45012246	1
45012248	16	0	45012247	1
45012249	16	0	45012248	1
45012250	16	0	45012249	1
45012252	16	0	45012251	1
45012253	16	0	45012252	1
45012254	16	0	45012253	1
45012255	16	0	45012254	1
45012257	16	0	45012256	1
45012258	16	0	45012257	1
45012259	16	0	45012258	1
45012260	16	0	45012259	1
45012262	16	0	45012261	1
45012263	16	0	45012262	1
45012264	16	0	45012263	1
45012265	16	0	45012264	1
45012267	16	0	45012266	1
45012268	16	0	45012267	1
45012269	16	0	45012268	1
45012270	16	0	45012269	1
45012272	16	0	45012271	1
45012273	16	0	45012272	1
45012274	16	0	45012273	1
45012275	16	0	45012274	1
45012277	16	0	45012276	1
45012278	16	0	45012277	1
45012279	16	0	45012278	1
45012280	16	0	45012279	1
45012282	16	0	45012281	1
45012283	16	0	45012282	1
45012284	16	0	45012283	1
45012285	16	0	45012284	1
45012287	16	0	45012286	1
45012288	16	0	45012287	1
45012289	16	0	45012288	1
45012290	16	0	45012289	1
45012292	16	0	45012291	1
45012293	16	0	45012292	1
45012294	16	0	45012293	1
45012295	16	0	45012294	1
45012297	16	0	45012296	1
45012298	16	0	45012297	1
45012299	16	0	45012298	1
45012300	16	0	45012299	1
45012302	16	0	45012301	1
45012303	16	0	45012302	1
45012304	16	0	45012303	1
45012305	16	0	45012304	1
45012307	16	0	45012306	1
45012308	16	0	45012307	1
45012309	16	0	45012308	1
45012310	16	0	45012309	1
45012312	16	0	45012311	1
45012313	16	0	45012312	1
45012314	16	0	45012313	1
45012315	16	0	45012314	1
45012317	16	0	45012316	1
45012318	16	0	45012317	1
45012319	16	0	45012318	1
45012320	16	0	45012319	1
45012322	16	0	45012321	1
45012323	16	0	45012322	1
45012324	16	0	45012323	1
45012325	16	0	45012324	1
45012327	16	0	45012326	1
45012328	16	0	45012327	1
45012329	16	0	45012328	1
45012330	16	0	45012329	1
45012332	16	0	45012331	1
45012333	16	0	45012332	1
45012334	16	0	45012333	1
45012335	16	0	45012334	1
45012337	16	0	45012336	1
45012338	16	0	45012337	1
45012339	16	0	45012338	1
45012340	16	0	45012339	1
45012342	16	0	45012341	1
45012343	16	0	45012342	1
45012344	16	0	45012343	1
45012345	16	0	45012344	1
45012347	16	0	45012346	1
45012348	16	0	45012347	1
45012349	16	0	45012348	1
45012350	16	0	45012349	1
45012352	16	0	45012351	1
45012353	16	0	45012352	1
45012354	16	0	45012353	1
45012355	16	0	45012354	1
45012357	16	0	45012356	1
45012358	16	0	45012357	1
45012359	16	0	45012358	1
45012360	16	0	45012359	1
45012362	16	0	45012361	1
45012363	16	0	45012362	1
45012364	16	0	45012363	1
45012365	16	0	45012364	1
45012367	16	0	45012366	1
45012368	16	0	45012367	1
45012369	16	0	45012368	1
45012370	16	0	45012369	1
45012372	16	0	45012371	1
45012373	16	0	45012372	1
45012374	16	0	45012373	1
45012375	16	0	45012374	1
45012377	16	0	45012376	1
45012378	16	0	45012377	1
45012379	16	0	45012378	1
45012380	16	0	45012379	1
45012382	16	0	45012381	1
45012383	16	0	45012382	1
45012384	16	0	45012383	1
45012385	16	0	45012384	1
45012387	16	0	45012386	1
45012388	16	0	45012387	1
45012389	16	0	45012388	1
45012390	16	0	45012389	1
45012392	16	0	45012391	1
45012393	16	0	45012392	1
45012394	16	0	45012393	1
45012395	16	0	45012394	1
45012397	16	0	45012396	1
45012398	16	0	45012397	1
45012399	16	0	45012398	1
45012400	16	0	45012399	1
45012402	16	0	45012401	1
45012403	16	0	45012402	1
45012404	16	0	45012403	1
45012405	16	0	45012404	1
45012407	16	0	45012406	1
45012408	16	0	45012407	1
45012409	16	0	45012408	1
45012410	16	0	45012409	1
45012412	16	0	45012411	1
45012413	16	0	45012412	1
45012414	16	0	45012413	1
45012415	16	0	45012414	1
45012417	16	0	45012416	1
45012418	16	0	45012417	1
