NUM	NUM	NUM
14032751	60	1000
14032752	60	1
14032753	60	1
14032754	60	1
14032755	60	1
14032756	60	1
14032757	60	1
14032758	60	1
14032759	60	1000
14032760	60	1
14032761	60	1
14032762	60	1
14032763	60	1
14032764	60	1
14032765	60	1
14032766	60	1
14032767	60	1000
14032768	60	1
14032769	60	1
14032770	60	1
14032771	60	1
14032772	60	1
14032773	60	1
14032774	60	1
14032775	60	1000
14032776	60	1
14032777	60	1
14032778	60	1
14032779	60	1
14032780	60	1
14032781	60	1
14032782	60	1
14032783	60	1000
14032784	61	1
14032785	61	1
14032786	61	1
14032787	61	1
14032788	61	1
14032789	61	1
14032790	61	1
14032791	61	1000
14032792	61	1
14032793	61	1
14032794	61	1
14032795	61	1
14032796	61	1
14032797	61	1
14032798	61	1
14032799	61	1000
14032800	61	1
14032801	61	1
14032802	61	1
14032803	61	1
14032804	61	1
14032805	61	1
14032806	61	1
14032807	61	1000
14032808	61	1
14032809	61	1
14032810	61	1
14032811	61	1
14032812	61	1
14032813	61	1
14032814	61	1
14032815	61	1000
14032816	61	1
14032817	61	1
14032818	61	1
14032819	61	1
14032820	61	1
14032821	61	1
14032822	61	1
14032823	61	1000
14032824	61	1
14032825	61	1
14032826	61	1
14032827	61	1
14032828	61	1
14032829	61	1
14032830	61	1
14032831	61	1000
14032832	61	1
14032833	61	1
14032834	61	1
14032835	61	1
14032836	61	1
14032837	61	1
14032838	61	1
14032839	61	1000
14032840	61	1
14032841	61	1
14032842	61	1
14032843	61	1
14032844	61	1
14032845	61	1
14032846	61	1
14032847	61	1000
14032848	61	1
14032849	61	1
14032850	61	1
14032851	61	1
14032852	61	1
14032853	61	1
14032854	61	1
14032855	61	1000
14032856	61	1
14032857	61	1
14032858	61	1
14032859	61	1
14032860	61	1
14032861	61	1
14032862	61	1
14032863	61	1000
14032864	61	1
14032865	61	1
14032866	61	1
14032867	61	1
14032868	61	1
14032869	61	1
14032870	61	1
14032871	61	1000
14040043	62	1
14040044	62	1
14040045	62	1
14040046	62	1
14040047	62	1
14040048	62	1
14040049	62	1
14040050	62	1000
14040051	62	1
14040052	62	1
14040053	62	1
14040054	62	1
14040055	62	1
14040056	62	1
14040057	62	1
14040058	62	1000
14040059	62	1
14040060	62	1
14040061	62	1
14040062	62	1
14040063	62	1
14040064	62	1
14040065	62	1
14040066	62	1000
14040067	62	1
14040068	62	1
14040069	62	1
14040070	62	1
14040071	62	1
14040072	62	1
14040073	62	1
14040074	62	1000
14040075	62	1
14040076	62	1
14040077	62	1
14040078	62	1
14040079	62	1
14040080	62	1
14040081	62	1
14040082	62	1000
14040083	62	1
14040084	62	1
14040085	62	1
14040086	62	1
14040087	62	1
14040088	62	1
14040089	62	1
14040090	62	1000
14040091	62	1
14040092	62	1
14040093	62	1
14040094	62	1
14040095	62	1
14040096	62	1
14040097	62	1
14040098	62	1000
14040099	62	1
14040100	62	1
14040101	62	1
14040102	62	1
14040103	62	1
14040104	62	1
14040105	62	1
14040106	62	1000
14040107	62	1
14040108	62	1
14040109	62	1
14040110	62	1
14040111	62	1
14040112	62	1
14040113	62	1
14040114	62	1000
14040115	62	1
14040116	62	1
14040117	62	1
14040118	62	1
14040119	62	1
14040120	62	1
14040121	62	1
14040122	62	1000
14040123	62	1
14040124	62	1
14040125	62	1
14040126	62	1
14040127	62	1
14040128	62	1
14040129	62	1
14040130	62	1000
14040131	63	1
14040132	63	1
14040133	63	1
14040134	63	1
14040135	63	1
14040136	63	1
14040137	63	1
14040138	63	1000
14040139	63	1
14040140	63	1
14040141	63	1
14040142	63	1
14040143	63	1
14040144	63	1
14040145	63	1
14040146	63	1000
14040147	63	1
14040148	63	1
14040149	63	1
14040150	63	1
14040151	63	1
14040152	63	1
14040153	63	1
14040154	63	1000
14040155	63	1
14040156	63	1
14040157	63	1
14040158	63	1
14040159	63	1
14040160	63	1
14040161	63	1
14040162	63	1000
14040163	63	1
14040164	63	1
14040165	63	1
14040166	63	1
14040167	63	1
14040168	63	1
14040169	63	1
14040170	63	1000
14040171	63	1
14040172	63	1
14040173	63	1
14040174	63	1
14040175	63	1
14040176	63	1
14040177	63	1
14040178	63	1000
14040179	63	1
14040180	63	1
14040181	63	1
14040182	63	1
14040183	63	1
14040184	63	1
14040185	63	1
14040186	63	1000
14040187	63	1
14040188	63	1
14040189	63	1
14040190	63	1
14040191	63	1
14040192	63	1
14040193	63	1
14040194	63	1000
14040195	63	1
14040196	63	1
14040197	63	1
14040198	63	1
14040199	63	1
14040200	63	1
14040201	63	1
14040202	63	1000
14040203	63	1
14040204	63	1
14040205	63	1
14040206	63	1
14040207	63	1
14040208	63	1
14040209	63	1
14040210	63	1000
14040211	63	1
14040212	63	1
14040213	63	1
14040214	63	1
14040215	63	1
14040216	63	1
14040217	63	1
14040218	63	1000
14040219	64	1
14040220	64	1
14040221	64	1
14040222	64	1
14040223	64	1
14040224	64	1
14040225	64	1
14040226	64	1000
14040227	64	1
14040228	64	1
14040229	64	1
14040230	64	1
14040231	64	1
14040232	64	1
14040233	64	1
14040234	64	1000
14040235	64	1
14040236	64	1
14040237	64	1
14040238	64	1
14040239	64	1
14040240	64	1
14040241	64	1
14040242	64	1000
14040243	64	1
14040244	64	1
14040245	64	1
14040246	64	1
14040247	64	1
14040248	64	1
14040249	64	1
14040250	64	1000
14040251	64	1
14040252	64	1
14040253	64	1
14040254	64	1
14040255	64	1
14040256	64	1
14040257	64	1
14040258	64	1000
14040259	64	1
14040260	64	1
14040261	64	1
14040262	64	1
14040263	64	1
14040264	64	1
14040265	64	1
14040266	64	1000
14040267	64	1
14040268	64	1
14040269	64	1
14040270	64	1
14040271	64	1
14040272	64	1
14040273	64	1
14040274	64	1000
14040275	64	1
14040276	64	1
14040277	64	1
14040278	64	1
14040279	64	1
14040280	64	1
14040281	64	1
14040282	64	1000
14040283	64	1
14040284	64	1
14040285	64	1
14040286	64	1
14040287	64	1
14040288	64	1
14040289	64	1
14040290	64	1000
14040291	64	1
14040292	64	1
14040293	64	1
14040294	64	1
14040295	64	1
14040296	64	1
14040297	64	1
14040298	64	1000
14040299	64	1
14040300	64	1
14040301	64	1
14040302	64	1
14040303	64	1
14040304	64	1
14040305	64	1
14040306	64	1000
14040307	65	1
14040308	65	1
14040309	65	1
14040310	65	1
14040311	65	1
14040312	65	1
14040313	65	1
14040314	65	1000
14040315	65	1
14040316	65	1
14040317	65	1
14040318	65	1
14040319	65	1
14040320	65	1
14040321	65	1
14040322	65	1000
14040323	65	1
14040324	65	1
14040325	65	1
14040326	65	1
14040327	65	1
14040328	65	1
14040329	65	1
14040330	65	1000
14040331	65	1
14040332	65	1
14040333	65	1
14040334	65	1
14040335	65	1
14040336	65	1
14040337	65	1
14040338	65	1000
14040339	65	1
14040340	65	1
14040341	65	1
14040342	65	1
14040343	65	1
14040344	65	1
14040345	65	1
14040346	65	1000
14040347	65	1
14040348	65	1
14040349	65	1
14040350	65	1
14040351	65	1
14040352	65	1
14040353	65	1
14040354	65	1000
14040355	65	1
14040356	65	1
14040357	65	1
14040358	65	1
14040359	65	1
14040360	65	1
14040361	65	1
14040362	65	1000
14040363	65	1
14040364	65	1
14040365	65	1
14040366	65	1
14040367	65	1
14040368	65	1
14040369	65	1
14040370	65	1000
14040371	65	1
14040372	65	1
14040373	65	1
14040374	65	1
14040375	65	1
14040376	65	1
14040377	65	1
14040378	65	1000
14040379	65	1
14040380	65	1
14040381	65	1
14040382	65	1
14040383	65	1
14040384	65	1
14040385	65	1
14040386	65	1000
14040387	65	1
14040388	65	1
14040389	65	1
14040390	65	1
14040391	65	1
14040392	65	1
14040393	65	1
14040394	65	1000
14040395	66	1
14040396	66	1
14040397	66	1
14040398	66	1
14040399	66	1
14040400	66	1
14040401	66	1
14040402	66	1000
14040403	66	1
14040404	66	1
14040405	66	1
14040406	66	1
14040407	66	1
14040408	66	1
14040409	66	1
14040410	66	1000
14040411	66	1
14040412	66	1
14040413	66	1
14040414	66	1
14040415	66	1
14040416	66	1
14040417	66	1
14040418	66	1000
14040419	66	1
14040420	66	1
14040421	66	1
14040422	66	1
14040423	66	1
14040424	66	1
14040425	66	1
14040426	66	1000
14040427	66	1
14040428	66	1
14040429	66	1
14040430	66	1
14040431	66	1
14040432	66	1
14040433	66	1
14040434	66	1000
14040435	66	1
14040436	66	1
14040437	66	1
14040438	66	1
14040439	66	1
14040440	66	1
14040441	66	1
14040442	66	1000
14040443	66	1
14040444	66	1
14040445	66	1
14040446	66	1
14040447	66	1
14040448	66	1
14040449	66	1
14040450	66	1000
14040451	66	1
14040452	66	1
14040453	66	1
14040454	66	1
14040455	66	1
14040456	66	1
14040457	66	1
14040458	66	1000
14040459	66	1
14040460	66	1
14040461	66	1
14040462	66	1
14040463	66	1
14040464	66	1
14040465	66	1
14040466	66	1000
14040467	66	1
14040468	66	1
14040469	66	1
14040470	66	1
14040471	66	1
14040472	66	1
14040473	66	1
14040474	66	1000
14040475	66	1
14040476	66	1
14040477	66	1
14040478	66	1
14040479	66	1
14040480	66	1
14040481	66	1
14040482	66	1000
14040483	67	1
14040484	67	1
14040485	67	1
14040486	67	1
14040487	67	1
14040488	67	1
14040489	67	1
14040490	67	1000
14040491	67	1
14040492	67	1
14040493	67	1
14040494	67	1
14040495	67	1
14040496	67	1
14040497	67	1
14040498	67	1000
14040499	67	1
14040500	67	1
14040501	67	1
14040502	67	1
14040503	67	1
14040504	67	1
14040505	67	1
14040506	67	1000
14040507	67	1
14040508	67	1
14040509	67	1
14040510	67	1
14040511	67	1
14040512	67	1
14040513	67	1
14040514	67	1000
14040515	67	1
14040516	67	1
14040517	67	1
14040518	67	1
14040519	67	1
14040520	67	1
14040521	67	1
14040522	67	1000
14040523	67	1
14040524	67	1
14040525	67	1
14040526	67	1
14040527	67	1
14040528	67	1
14040529	67	1
14040530	67	1000
14040531	67	1
14040532	67	1
14040533	67	1
14040534	67	1
14040535	67	1
14040536	67	1
14040537	67	1
14040538	67	1000
14040539	67	1
14040540	67	1
14040541	67	1
14040542	67	1
14040543	67	1
14040544	67	1
14040545	67	1
14040546	67	1000
14040547	67	1
14040548	67	1
14040549	67	1
14040550	67	1
14040551	67	1
14040552	67	1
14040553	67	1
14040554	67	1000
14040555	67	1
14040556	67	1
14040557	67	1
14040558	67	1
14040559	67	1
14040560	67	1
14040561	67	1
14040562	67	1000
14040563	67	1
14040564	67	1
14040565	67	1
14040566	67	1
14040567	67	1
14040568	67	1
14040569	67	1
14040570	67	1000
14040571	68	1
14040572	68	1
14040573	68	1
14040574	68	1
14040575	68	1
14040576	68	1
14040577	68	1
14040578	68	1000
14040579	68	1
14040580	68	1
14040581	68	1
14040582	68	1
14040583	68	1
14040584	68	1
14040585	68	1
14040586	68	1000
14040587	68	1
14040588	68	1
14040589	68	1
14040590	68	1
14040591	68	1
14040592	68	1
14040593	68	1
14040594	68	1000
14040595	68	1
14040596	68	1
14040597	68	1
14040598	68	1
14040599	68	1
14040600	68	1
14040601	68	1
14040602	68	1000
14040603	68	1
14040604	68	1
14040605	68	1
14040606	68	1
14040607	68	1
14040608	68	1
14040609	68	1
14040610	68	1000
14040611	68	1
14040612	68	1
14040613	68	1
14040614	68	1
14040615	68	1
14040616	68	1
14040617	68	1
14040618	68	1000
14040619	68	1
14040620	68	1
14040621	68	1
14040622	68	1
14040623	68	1
14040624	68	1
14040625	68	1
14040626	68	1000
14040627	68	1
14040628	68	1
14040629	68	1
14040630	68	1
14040631	68	1
14040632	68	1
14040633	68	1
14040634	68	1000
14040635	68	1
14040636	68	1
14040637	68	1
14040638	68	1
14040639	68	1
14040640	68	1
14040641	68	1
14040642	68	1000
14040643	68	1
14040644	68	1
14040645	68	1
14040646	68	1
14040647	68	1
14040648	68	1
14040649	68	1
14040650	68	1000
14040651	68	1
14040652	68	1
14040653	68	1
14040654	68	1
14040655	68	1
14040656	68	1
14040657	68	1
14040658	68	1000
14040659	69	1
14040660	69	1
14040661	69	1
14040662	69	1
14040663	69	1
14040664	69	1
14040665	69	1
14040666	69	1000
14040667	69	1
14040668	69	1
14040669	69	1
14040670	69	1
14040671	69	1
14040672	69	1
14040673	69	1
14040674	69	1000
14040675	69	1
14040676	69	1
14040677	69	1
14040678	69	1
14040679	69	1
14040680	69	1
14040681	69	1
14040682	69	1000
14040683	69	1
14040684	69	1
14040685	69	1
14040686	69	1
14040687	69	1
14040688	69	1
14040689	69	1
14040690	69	1000
14040691	69	1
14040692	69	1
14040693	69	1
14040694	69	1
14040695	69	1
14040696	69	1
14040697	69	1
14040698	69	1000
14040699	69	1
14040700	69	1
14040701	69	1
14040702	69	1
14040703	69	1
14040704	69	1
14040705	69	1
14040706	69	1000
14040707	69	1
14040708	69	1
14040709	69	1
14040710	69	1
14040711	69	1
14040712	69	1
14040713	69	1
14040714	69	1000
14040715	69	1
14040716	69	1
14040717	69	1
14040718	69	1
14040719	69	1
14040720	69	1
14040721	69	1
14040722	69	1000
14040723	69	1
14040724	69	1
14040725	69	1
14040726	69	1
14040727	69	1
14040728	69	1
14040729	69	1
14040730	69	1000
14040731	69	1
14040732	69	1
14040733	69	1
14040734	69	1
14040735	69	1
14040736	69	1
14040737	69	1
14040738	69	1000
14040739	69	1
14040740	69	1
14040741	69	1
14040742	69	1
14040743	69	1
14040744	69	1
14040745	69	1
14040746	69	1000
14040747	70	1
14040748	70	1
14040749	70	1
14040750	70	1
14040751	70	1
14040752	70	1
14040753	70	1
14040754	70	1000
14040755	70	1
14040756	70	1
14040757	70	1
14040758	70	1
14040759	70	1
14040760	70	1
14040761	70	1
14040762	70	1000
14040763	70	1
14040764	70	1
14040765	70	1
14040766	70	1
14040767	70	1
14040768	70	1
14040769	70	1
14040770	70	1000
14040771	70	1
14040772	70	1
14040773	70	1
14040774	70	1
14040775	70	1
14040776	70	1
14040777	70	1
14040778	70	1000
14040779	70	1
14040780	70	1
14040781	70	1
14040782	70	1
14040783	70	1
14040784	70	1
14040785	70	1
14040786	70	1000
14040787	70	1
14040788	70	1
14040789	70	1
14040790	70	1
14040791	70	1
14040792	70	1
14040793	70	1
14040794	70	1000
14040795	70	1
14040796	70	1
14040797	70	1
14040798	70	1
14040799	70	1
14040800	70	1
14040801	70	1
14040802	70	1000
14040803	70	1
14040804	70	1
14040805	70	1
14040806	70	1
14040807	70	1
14040808	70	1
14040809	70	1
14040810	70	1000
14040811	70	1
14040812	70	1
14040813	70	1
14040814	70	1
14040815	70	1
14040816	70	1
14040817	70	1
14040818	70	1000
14040819	70	1
14040820	70	1
14040821	70	1
14040822	70	1
14040823	70	1
14040824	70	1
14040825	70	1
14040826	70	1000
14040827	70	1
14040828	70	1
14040829	70	1
14040830	70	1
14040831	70	1
14040832	70	1
14040833	70	1
14040834	70	1000
14040835	71	1
14040836	71	1
14040837	71	1
14040838	71	1
14040839	71	1
14040840	71	1
14040841	71	1
14040842	71	1000
14040843	71	1
14040844	71	1
14040845	71	1
14040846	71	1
14040847	71	1
14040848	71	1
14040849	71	1
14040850	71	1000
14040851	71	1
14040852	71	1
14040853	71	1
14040854	71	1
14040855	71	1
14040856	71	1
14040857	71	1
14040858	71	1000
14040859	71	1
14040860	71	1
14040861	71	1
14040862	71	1
14040863	71	1
14040864	71	1
14040865	71	1
14040866	71	1000
14040867	71	1
14040868	71	1
14040869	71	1
14040870	71	1
14040871	71	1
14040872	71	1
14040873	71	1
14040874	71	1000
14040875	71	1
14040876	71	1
14040877	71	1
14040878	71	1
14040879	71	1
14040880	71	1
14040881	71	1
14040882	71	1000
14040883	71	1
14040884	71	1
14040885	71	1
14040886	71	1
14040887	71	1
14040888	71	1
14040889	71	1
14040890	71	1000
14040891	71	1
14040892	71	1
14040893	71	1
14040894	71	1
14040895	71	1
14040896	71	1
14040897	71	1
14040898	71	1000
14040899	71	1
14040900	71	1
14040901	71	1
14040902	71	1
14040903	71	1
14040904	71	1
14040905	71	1
14040906	71	1000
14040907	71	1
14040908	71	1
14040909	71	1
14040910	71	1
14040911	71	1
14040912	71	1
14040913	71	1
14040914	71	1000
14040915	71	1
14040916	71	1
14040917	71	1
14040918	71	1
14040919	71	1
14040920	71	1
14040921	71	1
14040922	71	1000
14040924	72	1
14040925	72	1
14040926	72	1
14040927	72	1
14040928	72	1
14040929	72	1
14040930	72	1
14040931	72	1000
14040932	72	1
14040933	72	1
14040934	72	1
14040935	72	1
14040936	72	1
14040937	72	1
14040938	72	1
14040939	72	1000
14040940	72	1
14040941	72	1
14040942	72	1
14040943	72	1
14040944	72	1
14040945	72	1
14040946	72	1
14040947	72	1000
14040948	72	1
14040949	72	1
14040950	72	1
14040951	72	1
14040952	72	1
14040953	72	1
14040954	72	1
14040955	72	1000
14040956	72	1
14040957	72	1
14040958	72	1
14040959	72	1
14040960	72	1
14040961	72	1
14040962	72	1
14040963	72	1000
14040964	72	1
14040965	72	1
14040966	72	1
14040967	72	1
14040968	72	1
14040969	72	1
14040970	72	1
14040971	72	1000
14040972	72	1
14040973	72	1
14040974	72	1
14040975	72	1
14040976	72	1
14040977	72	1
14040978	72	1
14040979	72	1000
14040980	72	1
14040981	72	1
14040982	72	1
14040983	72	1
14040984	72	1
14040985	72	1
14040986	72	1
14040987	72	1000
14040988	72	1
14040989	72	1
14040990	72	1
14040991	72	1
14040992	72	1
14040993	72	1
14040994	72	1
14040995	72	1000
14040996	72	1
14040997	72	1
14040998	72	1
14040999	72	1
14041000	72	1
14041001	72	1
14041002	72	1
14041003	72	1000
14041004	72	1
14041005	72	1
14041006	72	1
14041007	72	1
14041008	72	1
14041009	72	1
14041010	72	1
14041011	72	1000
14041012	73	1
14041013	73	1
14041014	73	1
14041015	73	1
14041016	73	1
14041017	73	1
14041018	73	1
14041019	73	1000
14041020	73	1
14041021	73	1
14041022	73	1
14041023	73	1
14041024	73	1
14041025	73	1
14041026	73	1
14041027	73	1000
14041028	73	1
14041029	73	1
14041030	73	1
14041031	73	1
14041032	73	1
14041033	73	1
14041034	73	1
14041035	73	1000
14041036	73	1
14041037	73	1
14041038	73	1
14041039	73	1
14041040	73	1
14041041	73	1
14041042	73	1
14041043	73	1000
14041044	73	1
14041045	73	1
14041046	73	1
14041047	73	1
14041048	73	1
14041049	73	1
14041050	73	1
14041051	73	1000
14041052	73	1
14041053	73	1
14041054	73	1
14041055	73	1
14041056	73	1
14041057	73	1
14041058	73	1
14041059	73	1000
14041060	73	1
14041061	73	1
14041062	73	1
14041063	73	1
14041064	73	1
14041065	73	1
14041066	73	1
14041067	73	1000
14041068	73	1
14041069	73	1
14041070	73	1
14041071	73	1
14041072	73	1
14041073	73	1
14041074	73	1
14041075	73	1000
14041076	73	1
14041077	73	1
14041078	73	1
14041079	73	1
14041080	73	1
14041081	73	1
14041082	73	1
14041083	73	1000
14041084	73	1
14041085	73	1
14041086	73	1
14041087	73	1
14041088	73	1
14041089	73	1
14041090	73	1
14041091	73	1000
14041092	73	1
14041093	73	1
14041094	73	1
14041095	73	1
14041096	73	1
14041097	73	1
14041098	73	1
14041099	73	1000
14041101	74	1
14041102	74	1
14041103	74	1
14041104	74	1
14041105	74	1
14041106	74	1
14041107	74	1
14041108	74	1000
14041109	74	1
14041110	74	1
14041111	74	1
14041112	74	1
14041113	74	1
14041114	74	1
14041115	74	1
14041116	74	1000
14041117	74	1
14041118	74	1
14041119	74	1
14041120	74	1
14041121	74	1
14041122	74	1
14041123	74	1
14041124	74	1000
14041125	74	1
14041126	74	1
14041127	74	1
14041128	74	1
14041129	74	1
14041130	74	1
14041131	74	1
14041132	74	1000
14041133	74	1
14041134	74	1
14041135	74	1
14041136	74	1
14041137	74	1
14041138	74	1
14041139	74	1
14041140	74	1000
14041141	74	1
14041142	74	1
14041143	74	1
14041144	74	1
14041145	74	1
14041146	74	1
14041147	74	1
14041148	74	1000
14041149	74	1
14041150	74	1
14041151	74	1
14041152	74	1
14041153	74	1
14041154	74	1
14041155	74	1
14041156	74	1000
14041157	74	1
14041158	74	1
14041159	74	1
14041160	74	1
14041161	74	1
14041162	74	1
14041163	74	1
14041164	74	1000
14041165	74	1
14041166	74	1
14041167	74	1
14041168	74	1
14041169	74	1
14041170	74	1
14041171	74	1
14041172	74	1000
14041173	74	1
14041174	74	1
14041175	74	1
14041176	74	1
14041177	74	1
14041178	74	1
14041179	74	1
14041180	74	1000
14041181	74	1
14041182	74	1
14041183	74	1
14041184	74	1
14041185	74	1
14041186	74	1
14041187	74	1
14041188	74	1000
14041189	75	1
14041190	75	1
14041191	75	1
14041192	75	1
14041193	75	1
14041194	75	1
14041195	75	1
14041196	75	1000
14041197	75	1
14041198	75	1
14041199	75	1
14041200	75	1
14041201	75	1
14041202	75	1
14041203	75	1
14041204	75	1000
14041205	75	1
14041206	75	1
14041207	75	1
14041208	75	1
14041209	75	1
14041210	75	1
14041211	75	1
14041212	75	1000
14041213	75	1
14041214	75	1
14041215	75	1
14041216	75	1
14041217	75	1
14041218	75	1
14041219	75	1
14041220	75	1000
14041221	75	1
14041222	75	1
14041223	75	1
14041224	75	1
14041225	75	1
14041226	75	1
14041227	75	1
14041228	75	1000
14041229	75	1
14041230	75	1
14041231	75	1
14041232	75	1
14041233	75	1
14041234	75	1
14041235	75	1
14041236	75	1000
14041237	75	1
14041238	75	1
14041239	75	1
14041240	75	1
14041241	75	1
14041242	75	1
14041243	75	1
14041244	75	1000
14041245	75	1
14041246	75	1
14041247	75	1
14041248	75	1
14041249	75	1
14041250	75	1
14041251	75	1
14041252	75	1000
14041253	75	1
14041254	75	1
14041255	75	1
14041256	75	1
14041257	75	1
14041258	75	1
14041259	75	1
14041260	75	1000
14041261	75	1
14041262	75	1
14041263	75	1
14041264	75	1
14041265	75	1
14041266	75	1
14041267	75	1
14041268	75	1000
14041269	75	1
14041270	75	1
14041271	75	1
14041272	75	1
14041273	75	1
14041274	75	1
14041275	75	1
14041276	75	1000
14041278	76	1
14041279	76	1
14041280	76	1
14041281	76	1
14041282	76	1
14041283	76	1
14041284	76	1
14041285	76	1000
14041286	76	1
14041287	76	1
14041288	76	1
14041289	76	1
14041290	76	1
14041291	76	1
14041292	76	1
14041293	76	1000
14041294	76	1
14041295	76	1
14041296	76	1
14041297	76	1
14041298	76	1
14041299	76	1
14041300	76	1
14041301	76	1000
14041302	76	1
14041303	76	1
14041304	76	1
14041305	76	1
14041306	76	1
14041307	76	1
14041308	76	1
14041309	76	1000
14041310	76	1
14041311	76	1
14041312	76	1
14041313	76	1
14041314	76	1
14041315	76	1
14041316	76	1
14041317	76	1000
14041318	76	1
14041319	76	1
14041320	76	1
14041321	76	1
14041322	76	1
14041323	76	1
14041324	76	1
14041325	76	1000
14041326	76	1
14041327	76	1
14041328	76	1
14041329	76	1
14041330	76	1
14041331	76	1
14041332	76	1
14041333	76	1000
14041334	76	1
14041335	76	1
14041336	76	1
14041337	76	1
14041338	76	1
14041339	76	1
14041340	76	1
14041341	76	1000
14041342	76	1
14041343	76	1
14041344	76	1
14041345	76	1
14041346	76	1
14041347	76	1
14041348	76	1
14041349	76	1000
14041350	76	1
14041351	76	1
14041352	76	1
14041353	76	1
14041354	76	1
14041355	76	1
14041356	76	1
14041357	76	1000
14041358	76	1
14041359	76	1
14041360	76	1
14041361	76	1
14041362	76	1
14041363	76	1
14041364	76	1
14041365	76	1000
14041366	77	1
14041367	77	1
14041368	77	1
14041369	77	1
14041370	77	1
14041371	77	1
14041372	77	1
14041373	77	1000
14041374	77	1
14041375	77	1
14041376	77	1
14041377	77	1
14041378	77	1
14041379	77	1
14041380	77	1
14041381	77	1000
14041382	77	1
14041383	77	1
14041384	77	1
14041385	77	1
14041386	77	1
14041387	77	1
14041388	77	1
14041389	77	1000
14041390	77	1
14041391	77	1
14041392	77	1
14041393	77	1
14041394	77	1
14041395	77	1
14041396	77	1
14041397	77	1000
14041398	77	1
14041399	77	1
14041400	77	1
14041401	77	1
14041402	77	1
14041403	77	1
14041404	77	1
14041405	77	1000
14041406	77	1
14041407	77	1
14041408	77	1
14041409	77	1
14041410	77	1
14041411	77	1
14041412	77	1
14041413	77	1000
14041414	77	1
14041415	77	1
14041416	77	1
14041417	77	1
14041418	77	1
14041419	77	1
14041420	77	1
14041421	77	1000
14041422	77	1
14041423	77	1
14041424	77	1
14041425	77	1
14041426	77	1
14041427	77	1
14041428	77	1
14041429	77	1000
14041430	77	1
14041431	77	1
14041432	77	1
14041433	77	1
14041434	77	1
14041435	77	1
14041436	77	1
14041437	77	1000
14041438	77	1
14041439	77	1
14041440	77	1
14041441	77	1
14041442	77	1
14041443	77	1
14041444	77	1
14041445	77	1000
14041446	77	1
14041447	77	1
14041448	77	1
14041449	77	1
14041450	77	1
14041451	77	1
14041452	77	1
14041453	77	1000
14041455	78	1
14041456	78	1
14041457	78	1
14041458	78	1
14041459	78	1
14041460	78	1
14041461	78	1
14041462	78	1000
14041463	78	1
14041464	78	1
14041465	78	1
14041466	78	1
14041467	78	1
14041468	78	1
14041469	78	1
14041470	78	1000
14041471	78	1
14041472	78	1
14041473	78	1
14041474	78	1
14041475	78	1
14041476	78	1
14041477	78	1
14041478	78	1000
14041479	78	1
14041480	78	1
14041481	78	1
14041482	78	1
14041483	78	1
14041484	78	1
14041485	78	1
14041486	78	1000
14041487	78	1
14041488	78	1
14041489	78	1
14041490	78	1
14041491	78	1
14041492	78	1
14041493	78	1
14041494	78	1000
14041495	78	1
14041496	78	1
14041497	78	1
14041498	78	1
14041499	78	1
14041500	78	1
14041501	78	1
14041502	78	1000
14041503	78	1
14041504	78	1
14041505	78	1
14041506	78	1
14041507	78	1
14041508	78	1
14041509	78	1
14041510	78	1000
14041511	78	1
14041512	78	1
14041513	78	1
14041514	78	1
14041515	78	1
14041516	78	1
14041517	78	1
14041518	78	1000
14041519	78	1
14041520	78	1
14041521	78	1
14041522	78	1
14041523	78	1
14041524	78	1
14041525	78	1
14041526	78	1000
14041527	78	1
14041528	78	1
14041529	78	1
14041530	78	1
14041531	78	1
14041532	78	1
14041533	78	1
14041534	78	1000
14041535	78	1
14041536	78	1
14041537	78	1
14041538	78	1
14041539	78	1
14041540	78	1
14041541	78	1
14041542	78	1000
14041543	79	1
14041544	79	1
14041545	79	1
14041546	79	1
14041547	79	1
14041548	79	1
14041549	79	1
14041550	79	1000
14041551	79	1
14041552	79	1
14041553	79	1
14041554	79	1
14041555	79	1
14041556	79	1
14041557	79	1
14041558	79	1000
14041559	79	1
14041560	79	1
14041561	79	1
14041562	79	1
14041563	79	1
14041564	79	1
14041565	79	1
14041566	79	1000
14041567	79	1
14041568	79	1
14041569	79	1
14041570	79	1
14041571	79	1
14041572	79	1
14041573	79	1
14041574	79	1000
14041575	79	1
14041576	79	1
14041577	79	1
14041578	79	1
14041579	79	1
14041580	79	1
14041581	79	1
14041582	79	1000
14041583	79	1
14041584	79	1
14041585	79	1
14041586	79	1
14041587	79	1
14041588	79	1
14041589	79	1
14041590	79	1000
14041591	79	1
14041592	79	1
14041593	79	1
14041594	79	1
14041595	79	1
14041596	79	1
14041597	79	1
14041598	79	1000
14041599	79	1
14041600	79	1
14041601	79	1
14041602	79	1
14041603	79	1
14041604	79	1
14041605	79	1
14041606	79	1000
14041607	79	1
14041608	79	1
14041609	79	1
14041610	79	1
14041611	79	1
14041612	79	1
14041613	79	1
14041614	79	1000
14041615	79	1
14041616	79	1
14041617	79	1
14041618	79	1
14041619	79	1
14041620	79	1
14041621	79	1
14041622	79	1000
14041623	79	1
14041624	79	1
14041625	79	1
14041626	79	1
14041627	79	1
14041628	79	1
14041629	79	1
14041630	79	1000
14050816	80	1
14050817	80	1
14050818	80	1
14050819	80	1
14050820	80	1
14050821	80	1
14050822	80	1
14050823	80	1000
14050824	80	1
14050825	80	1
14050826	80	1
14050827	80	1
14050828	80	1
14050829	80	1
14050830	80	1
14050831	80	1000
