NUM	TEXT	NUM	NUM	NUM	NUM	NUM
3963	跨服双人战场	3963	1	2	100	100
3964	跨服双人战场	3964	1	2	100	100
3965	跨服双人战场	3965	1	2	100	100
3966	跨服双人战场	3966	1	2	100	100
3967	跨服双人战场	3967	1	2	100	100
3968	跨服双人战场	3968	1	2	100	100
3969	跨服双人战场	3969	1	2	100	100
3970	跨服双人战场	3970	1	2	100	100
3971	跨服双人战场	3971	1	2	100	100
3972	跨服双人战场	3972	1	2	100	100
3973	跨服双人战场	3973	1	2	100	100
3974	跨服双人战场	3974	1	2	100	100
3975	跨服双人战场	3975	1	2	100	100
3976	跨服双人战场	3976	1	2	100	100
3977	跨服双人战场	3977	1	2	100	100
3978	跨服双人战场	3978	1	2	100	100
3979	跨服双人战场	3979	1	2	100	100
3980	跨服双人战场	3980	1	2	100	100
3981	跨服双人战场	3981	1	2	100	100
3982	跨服双人战场	3982	1	2	100	100
3983	跨服双人战场	3983	1	2	100	100
3984	跨服双人战场	3984	1	2	100	100
3985	跨服双人战场	3985	1	2	100	100
3986	跨服双人战场	3986	1	2	100	100
3987	跨服双人战场	3987	1	2	100	100
3988	跨服双人战场	3988	1	2	100	100
3989	跨服双人战场	3989	1	2	100	100
3990	跨服双人战场	3990	1	2	100	100
3991	跨服双人战场	3991	1	2	100	100
3992	跨服双人战场	3992	1	2	100	100
3993	跨服双人战场	3993	1	2	100	100
3994	跨服双人战场	3994	1	2	100	100
3995	跨服双人战场	3995	1	2	100	100
3996	跨服双人战场	3996	1	2	100	100
3997	跨服双人战场	3997	1	2	100	100
3998	跨服双人战场	3998	1	2	100	100
3999	跨服双人战场	3999	1	2	100	100
4000	跨服双人战场	4000	1	2	100	100
4001	跨服双人战场	4001	1	2	100	100
4002	跨服双人战场	4002	1	2	100	100
4003	跨服双人战场	4003	1	2	100	100
4004	跨服双人战场	4004	1	2	100	100
4005	跨服双人战场	4005	1	2	100	100
4006	跨服双人战场	4006	1	2	100	100
4007	跨服双人战场	4007	1	2	100	100
4008	跨服双人战场	4008	1	2	100	100
4009	跨服双人战场	4009	1	2	100	100
4010	跨服双人战场	4010	1	2	100	100
4011	跨服双人战场	4011	1	2	100	100
4012	跨服双人战场	4012	1	2	100	100
4013	跨服双人战场	4013	1	2	100	100
4014	跨服双人战场	4014	1	2	100	100
4015	跨服双人战场	4015	1	2	100	100
4016	跨服双人战场	4016	1	2	100	100
4017	跨服双人战场	4017	1	2	100	100
4018	跨服双人战场	4018	1	2	100	100
4019	跨服双人战场	4019	1	2	100	100
4020	跨服双人战场	4020	1	2	100	100
4021	跨服双人战场	4021	1	2	100	100
4022	跨服双人战场	4022	1	2	100	100
4023	跨服双人战场	4023	1	2	100	100
4024	跨服双人战场	4024	1	2	100	100
4025	跨服双人战场	4025	1	2	100	100
4026	跨服双人战场	4026	1	2	100	100
4027	跨服双人战场	4027	1	2	100	100
4028	跨服双人战场	4028	1	2	100	100
4029	跨服双人战场	4029	1	2	100	100
4030	跨服双人战场	4030	1	2	100	100
4031	跨服双人战场	4031	1	2	100	100
4032	跨服双人战场	4032	1	2	100	100
4033	跨服双人战场	4033	1	2	100	100
4034	跨服双人战场	4034	1	2	100	100
4035	跨服双人战场	4035	1	2	100	100
4036	跨服双人战场	4036	1	2	100	100
4037	跨服双人战场	4037	1	2	100	100
4038	跨服双人战场	4038	1	2	100	100
4039	跨服双人战场	4039	1	2	100	100
4040	跨服双人战场	4040	1	2	100	100
4041	跨服双人战场	4041	1	2	100	100
4042	跨服双人战场	4042	1	2	100	100
4043	跨服双人战场	4043	1	2	100	100
4044	跨服双人战场	4044	1	2	100	100
4045	跨服双人战场	4045	1	2	100	100
4046	跨服双人战场	4046	1	2	100	100
4047	跨服双人战场	4047	1	2	100	100
4048	跨服双人战场	4048	1	2	100	100
4049	跨服双人战场	4049	1	2	100	100
4050	跨服双人战场	4050	1	2	100	100
4051	跨服双人战场	4051	1	2	100	100
4052	跨服双人战场	4052	1	2	100	100
4053	跨服双人战场	4053	1	2	100	100
4054	跨服双人战场	4054	1	2	100	100
4055	跨服双人战场	4055	1	2	100	100
4056	跨服双人战场	4056	1	2	100	100
4057	跨服双人战场	4057	1	2	100	100
4058	跨服双人战场	4058	1	2	100	100
4059	跨服双人战场	4059	1	2	100	100
4060	跨服双人战场	4060	1	2	100	100
4061	跨服双人战场	4061	1	2	100	100
4062	跨服双人战场	4062	1	2	100	100
4063	跨服双人战场	4063	1	2	100	100
4064	跨服双人战场	4064	1	2	100	100
4065	跨服双人战场	4065	1	2	100	100
4066	跨服双人战场	4066	1	2	100	100
4067	跨服双人战场	4067	1	2	100	100
4068	跨服双人战场	4068	1	2	100	100
4069	跨服双人战场	4069	1	2	100	100
4070	跨服双人战场	4070	1	2	100	100
4071	跨服双人战场	4071	1	2	100	100
4072	跨服双人战场	4072	1	2	100	100
4073	跨服双人战场	4073	1	2	100	100
4074	跨服双人战场	4074	1	2	100	100
4075	跨服双人战场	4075	1	2	100	100
4076	跨服双人战场	4076	1	2	100	100
4077	跨服双人战场	4077	1	2	100	100
4078	跨服双人战场	4078	1	2	100	100
4079	跨服双人战场	4079	1	2	100	100
4080	跨服双人战场	4080	1	2	100	100
4081	跨服双人战场	4081	1	2	100	100
4082	跨服双人战场	4082	1	2	100	100
4083	跨服双人战场	4083	1	2	100	100
4084	跨服双人战场	4084	1	2	100	100
4085	跨服双人战场	4085	1	2	100	100
4086	跨服双人战场	4086	1	2	100	100
4087	跨服双人战场	4087	1	2	100	100
4088	跨服双人战场	4088	1	2	100	100
4089	跨服双人战场	4089	1	2	100	100
4090	跨服双人战场	4090	1	2	100	100
4091	跨服双人战场	4091	1	2	100	100
4092	跨服双人战场	4092	1	2	100	100
4093	跨服双人战场	4093	1	2	100	100
4094	跨服双人战场	4094	1	2	100	100
4095	跨服双人战场	4095	1	2	100	100
4096	跨服副本场景预留	4096	1	1	100	100
4097	跨服副本场景预留	4097	1	1	100	100
4098	跨服副本场景预留	4098	1	1	100	100
4099	跨服副本场景预留	4099	1	1	100	100
4100	跨服副本场景预留	4100	1	1	100	100
4101	跨服副本场景预留	4101	1	1	100	100
4102	跨服副本场景预留	4102	1	1	100	100
4103	跨服副本场景预留	4103	1	1	100	100
4104	跨服副本场景预留	4104	1	1	100	100
4105	跨服副本场景预留	4105	1	1	100	100
4106	跨服副本场景预留	4106	1	1	100	100
4107	跨服副本场景预留	4107	1	1	100	100
4108	跨服副本场景预留	4108	1	1	100	100
4109	跨服副本场景预留	4109	1	1	100	100
4110	跨服副本场景预留	4110	1	1	100	100
4111	跨服副本场景预留	4111	1	1	100	100
4112	跨服副本场景预留	4112	1	1	100	100
4113	跨服副本场景预留	4113	1	1	100	100
4114	跨服副本场景预留	4114	1	1	100	100
4115	跨服副本场景预留	4115	1	1	100	100
4116	跨服副本场景预留	4116	1	1	100	100
4117	跨服副本场景预留	4117	1	1	100	100
4118	跨服副本场景预留	4118	1	1	100	100
4119	跨服副本场景预留	4119	1	1	100	100
4120	跨服副本场景预留	4120	1	1	100	100
4121	跨服副本场景预留	4121	1	1	100	100
4122	跨服副本场景预留	4122	1	1	100	100
4123	跨服副本场景预留	4123	1	1	100	100
4124	跨服副本场景预留	4124	1	1	100	100
4125	跨服副本场景预留	4125	1	1	100	100
4126	跨服副本场景预留	4126	1	1	100	100
4127	跨服副本场景预留	4127	1	1	100	100
4128	跨服副本场景预留	4128	1	1	100	100
4129	跨服副本场景预留	4129	1	1	100	100
4130	跨服副本场景预留	4130	1	1	100	100
4131	跨服副本场景预留	4131	1	1	100	100
4132	跨服副本场景预留	4132	1	1	100	100
4133	跨服副本场景预留	4133	1	1	100	100
4134	跨服副本场景预留	4134	1	1	100	100
4135	跨服副本场景预留	4135	1	1	100	100
4136	跨服副本场景预留	4136	1	1	100	100
4137	跨服副本场景预留	4137	1	1	100	100
4138	跨服副本场景预留	4138	1	1	100	100
4139	跨服副本场景预留	4139	1	1	100	100
4140	跨服副本场景预留	4140	1	1	100	100
4141	跨服副本场景预留	4141	1	1	100	100
4142	跨服副本场景预留	4142	1	1	100	100
4143	跨服副本场景预留	4143	1	1	100	100
4144	跨服副本场景预留	4144	1	1	100	100
4145	跨服副本场景预留	4145	1	1	100	100
4146	跨服副本场景预留	4146	1	1	100	100
4147	跨服副本场景预留	4147	1	1	100	100
4148	跨服副本场景预留	4148	1	1	100	100
4149	跨服副本场景预留	4149	1	1	100	100
4150	跨服副本场景预留	4150	1	1	100	100
4151	跨服副本场景预留	4151	1	1	100	100
4152	跨服副本场景预留	4152	1	1	100	100
4153	跨服副本场景预留	4153	1	1	100	100
4154	跨服副本场景预留	4154	1	1	100	100
4155	跨服副本场景预留	4155	1	1	100	100
4156	跨服副本场景预留	4156	1	1	100	100
4157	跨服副本场景预留	4157	1	1	100	100
4158	跨服副本场景预留	4158	1	1	100	100
4159	跨服副本场景预留	4159	1	1	100	100
4160	跨服副本场景预留	4160	1	1	100	100
4161	跨服副本场景预留	4161	1	1	100	100
4162	跨服副本场景预留	4162	1	1	100	100
4163	跨服副本场景预留	4163	1	1	100	100
4164	跨服副本场景预留	4164	1	1	100	100
4165	跨服副本场景预留	4165	1	1	100	100
4166	跨服副本场景预留	4166	1	1	100	100
4167	跨服副本场景预留	4167	1	1	100	100
4168	跨服副本场景预留	4168	1	1	100	100
4169	跨服副本场景预留	4169	1	1	100	100
4170	跨服副本场景预留	4170	1	1	100	100
4171	跨服副本场景预留	4171	1	1	100	100
4172	跨服副本场景预留	4172	1	1	100	100
4173	跨服副本场景预留	4173	1	1	100	100
4174	跨服副本场景预留	4174	1	1	100	100
4175	跨服副本场景预留	4175	1	1	100	100
4176	跨服副本场景预留	4176	1	1	100	100
4177	跨服副本场景预留	4177	1	1	100	100
4178	跨服副本场景预留	4178	1	1	100	100
4179	跨服副本场景预留	4179	1	1	100	100
4180	跨服副本场景预留	4180	1	1	100	100
4181	跨服副本场景预留	4181	1	1	100	100
4182	跨服副本场景预留	4182	1	1	100	100
4183	跨服副本场景预留	4183	1	1	100	100
4184	跨服副本场景预留	4184	1	1	100	100
4185	跨服副本场景预留	4185	1	1	100	100
4186	跨服副本场景预留	4186	1	1	100	100
4187	跨服副本场景预留	4187	1	1	100	100
4188	跨服副本场景预留	4188	1	1	100	100
4189	跨服副本场景预留	4189	1	1	100	100
4190	跨服副本场景预留	4190	1	1	100	100
4191	跨服副本场景预留	4191	1	1	100	100
4192	跨服副本场景预留	4192	1	1	100	100
4193	跨服副本场景预留	4193	1	1	100	100
4194	跨服副本场景预留	4194	1	1	100	100
4195	跨服副本场景预留	4195	1	1	100	100
4196	跨服副本场景预留	4196	1	1	100	100
4197	跨服副本场景预留	4197	1	1	100	100
4198	跨服副本场景预留	4198	1	1	100	100
4199	跨服副本场景预留	4199	1	1	100	100
4200	跨服副本场景预留	4200	1	1	100	100
4201	跨服副本场景预留	4201	1	1	100	100
4202	跨服副本场景预留	4202	1	1	100	100
4203	跨服副本场景预留	4203	1	1	100	100
4204	跨服副本场景预留	4204	1	1	100	100
4205	跨服副本场景预留	4205	1	1	100	100
4206	跨服副本场景预留	4206	1	1	100	100
4207	跨服副本场景预留	4207	1	1	100	100
4208	跨服副本场景预留	4208	1	1	100	100
4209	跨服副本场景预留	4209	1	1	100	100
4210	跨服副本场景预留	4210	1	1	100	100
4211	跨服副本场景预留	4211	1	1	100	100
4212	跨服副本场景预留	4212	1	1	100	100
4213	跨服副本场景预留	4213	1	1	100	100
4214	跨服副本场景预留	4214	1	1	100	100
4215	跨服副本场景预留	4215	1	1	100	100
4216	跨服副本场景预留	4216	1	1	100	100
4217	跨服副本场景预留	4217	1	1	100	100
4218	跨服副本场景预留	4218	1	1	100	100
4219	跨服副本场景预留	4219	1	1	100	100
4220	跨服副本场景预留	4220	1	1	100	100
4221	跨服副本场景预留	4221	1	1	100	100
4222	跨服副本场景预留	4222	1	1	100	100
4223	跨服副本场景预留	4223	1	1	100	100
4224	跨服副本场景预留	4224	1	1	100	100
4225	跨服副本场景预留	4225	1	1	100	100
4226	跨服副本场景预留	4226	1	1	100	100
4227	跨服副本场景预留	4227	1	1	100	100
4228	跨服副本场景预留	4228	1	1	100	100
4229	跨服副本场景预留	4229	1	1	100	100
4230	跨服副本场景预留	4230	1	1	100	100
4231	跨服副本场景预留	4231	1	1	100	100
4232	跨服副本场景预留	4232	1	1	100	100
4233	跨服副本场景预留	4233	1	1	100	100
4234	跨服副本场景预留	4234	1	1	100	100
4235	跨服副本场景预留	4235	1	1	100	100
4236	跨服副本场景预留	4236	1	1	100	100
4237	跨服副本场景预留	4237	1	1	100	100
4238	跨服副本场景预留	4238	1	1	100	100
4239	跨服副本场景预留	4239	1	1	100	100
4240	跨服副本场景预留	4240	1	1	100	100
4241	跨服副本场景预留	4241	1	1	100	100
4242	跨服副本场景预留	4242	1	1	100	100
4243	跨服副本场景预留	4243	1	1	100	100
4244	跨服副本场景预留	4244	1	1	100	100
4245	跨服副本场景预留	4245	1	1	100	100
4246	跨服副本场景预留	4246	1	1	100	100
4247	跨服副本场景预留	4247	1	1	100	100
4248	跨服副本场景预留	4248	1	1	100	100
4249	跨服副本场景预留	4249	1	1	100	100
4250	跨服副本场景预留	4250	1	1	100	100
4251	跨服副本场景预留	4251	1	1	100	100
4252	跨服副本场景预留	4252	1	1	100	100
4253	跨服副本场景预留	4253	1	1	100	100
4254	跨服副本场景预留	4254	1	1	100	100
4255	跨服副本场景预留	4255	1	1	100	100
4256	跨服副本场景预留	4256	1	1	100	100
4257	跨服副本场景预留	4257	1	1	100	100
4258	跨服副本场景预留	4258	1	1	100	100
4259	跨服副本场景预留	4259	1	1	100	100
4260	跨服副本场景预留	4260	1	1	100	100
4261	跨服副本场景预留	4261	1	1	100	100
4262	跨服副本场景预留	4262	1	1	100	100
4263	跨服副本场景预留	4263	1	1	100	100
4264	跨服副本场景预留	4264	1	1	100	100
4265	跨服副本场景预留	4265	1	1	100	100
4266	跨服副本场景预留	4266	1	1	100	100
4267	跨服副本场景预留	4267	1	1	100	100
4268	跨服副本场景预留	4268	1	1	100	100
4269	跨服副本场景预留	4269	1	1	100	100
4270	跨服副本场景预留	4270	1	1	100	100
4271	跨服副本场景预留	4271	1	1	100	100
4272	跨服副本场景预留	4272	1	1	100	100
4273	跨服副本场景预留	4273	1	1	100	100
4274	跨服副本场景预留	4274	1	1	100	100
4275	跨服副本场景预留	4275	1	1	100	100
4276	跨服副本场景预留	4276	1	1	100	100
4277	跨服副本场景预留	4277	1	1	100	100
4278	跨服副本场景预留	4278	1	1	100	100
4279	跨服副本场景预留	4279	1	1	100	100
4280	跨服副本场景预留	4280	1	1	100	100
4281	跨服副本场景预留	4281	1	1	100	100
4282	跨服副本场景预留	4282	1	1	100	100
4283	跨服副本场景预留	4283	1	1	100	100
4284	跨服副本场景预留	4284	1	1	100	100
4285	跨服副本场景预留	4285	1	1	100	100
4286	跨服副本场景预留	4286	1	1	100	100
4287	跨服副本场景预留	4287	1	1	100	100
4288	跨服副本场景预留	4288	1	1	100	100
4289	跨服副本场景预留	4289	1	1	100	100
4290	跨服副本场景预留	4290	1	1	100	100
4291	跨服副本场景预留	4291	1	1	100	100
4292	跨服副本场景预留	4292	1	1	100	100
4293	跨服副本场景预留	4293	1	1	100	100
4294	跨服副本场景预留	4294	1	1	100	100
4295	跨服副本场景预留	4295	1	1	100	100
4296	跨服副本场景预留	4296	1	1	100	100
4297	跨服副本场景预留	4297	1	1	100	100
4298	跨服副本场景预留	4298	1	1	100	100
4299	跨服副本场景预留	4299	1	1	100	100
4300	跨服副本场景预留	4300	1	1	100	100
4301	跨服副本场景预留	4301	1	1	100	100
4302	跨服副本场景预留	4302	1	1	100	100
4303	跨服副本场景预留	4303	1	1	100	100
4304	跨服副本场景预留	4304	1	1	100	100
4305	跨服副本场景预留	4305	1	1	100	100
4306	跨服副本场景预留	4306	1	1	100	100
4307	跨服副本场景预留	4307	1	1	100	100
4308	跨服副本场景预留	4308	1	1	100	100
4309	跨服副本场景预留	4309	1	1	100	100
4310	跨服副本场景预留	4310	1	1	100	100
4311	跨服副本场景预留	4311	1	1	100	100
4312	跨服副本场景预留	4312	1	1	100	100
4313	跨服副本场景预留	4313	1	1	100	100
4314	跨服副本场景预留	4314	1	1	100	100
4315	跨服副本场景预留	4315	1	1	100	100
4316	跨服副本场景预留	4316	1	1	100	100
4317	跨服副本场景预留	4317	1	1	100	100
4318	跨服副本场景预留	4318	1	1	100	100
4319	跨服副本场景预留	4319	1	1	100	100
4320	跨服副本场景预留	4320	1	1	100	100
4321	跨服副本场景预留	4321	1	1	100	100
4322	跨服副本场景预留	4322	1	1	100	100
4323	跨服副本场景预留	4323	1	1	100	100
4324	跨服副本场景预留	4324	1	1	100	100
4325	跨服副本场景预留	4325	1	1	100	100
4326	跨服副本场景预留	4326	1	1	100	100
4327	跨服副本场景预留	4327	1	1	100	100
4328	跨服副本场景预留	4328	1	1	100	100
4329	跨服副本场景预留	4329	1	1	100	100
4330	跨服副本场景预留	4330	1	1	100	100
4331	跨服副本场景预留	4331	1	1	100	100
4332	跨服副本场景预留	4332	1	1	100	100
4333	跨服副本场景预留	4333	1	1	100	100
4334	跨服副本场景预留	4334	1	1	100	100
4335	跨服副本场景预留	4335	1	1	100	100
4336	跨服副本场景预留	4336	1	1	100	100
4337	跨服副本场景预留	4337	1	1	100	100
4338	跨服副本场景预留	4338	1	1	100	100
4339	跨服副本场景预留	4339	1	1	100	100
4340	跨服副本场景预留	4340	1	1	100	100
4341	跨服副本场景预留	4341	1	1	100	100
4342	跨服副本场景预留	4342	1	1	100	100
4343	跨服副本场景预留	4343	1	1	100	100
4344	跨服副本场景预留	4344	1	1	100	100
4345	跨服副本场景预留	4345	1	1	100	100
4346	跨服副本场景预留	4346	1	1	100	100
4347	跨服副本场景预留	4347	1	1	100	100
4348	跨服副本场景预留	4348	1	1	100	100
4349	跨服副本场景预留	4349	1	1	100	100
4350	跨服副本场景预留	4350	1	1	100	100
4351	跨服副本场景预留	4351	1	1	100	100
4352	跨服副本场景预留	4352	1	1	100	100
4353	跨服副本场景预留	4353	1	1	100	100
4354	跨服副本场景预留	4354	1	1	100	100
4355	跨服副本场景预留	4355	1	1	100	100
4356	跨服副本场景预留	4356	1	1	100	100
4357	跨服副本场景预留	4357	1	1	100	100
4358	跨服副本场景预留	4358	1	1	100	100
4359	跨服副本场景预留	4359	1	1	100	100
4360	跨服副本场景预留	4360	1	1	100	100
4361	跨服副本场景预留	4361	1	1	100	100
4362	跨服副本场景预留	4362	1	1	100	100
4363	跨服副本场景预留	4363	1	1	100	100
4364	跨服副本场景预留	4364	1	1	100	100
4365	跨服副本场景预留	4365	1	1	100	100
4366	跨服副本场景预留	4366	1	1	100	100
4367	跨服副本场景预留	4367	1	1	100	100
4368	跨服副本场景预留	4368	1	1	100	100
4369	跨服副本场景预留	4369	1	1	100	100
4370	跨服副本场景预留	4370	1	1	100	100
4371	跨服副本场景预留	4371	1	1	100	100
4372	跨服副本场景预留	4372	1	1	100	100
4373	跨服副本场景预留	4373	1	1	100	100
4374	跨服副本场景预留	4374	1	1	100	100
4375	跨服副本场景预留	4375	1	1	100	100
4376	跨服副本场景预留	4376	1	1	100	100
4377	跨服副本场景预留	4377	1	1	100	100
4378	跨服副本场景预留	4378	1	1	100	100
4379	跨服副本场景预留	4379	1	1	100	100
4380	跨服副本场景预留	4380	1	1	100	100
4381	跨服副本场景预留	4381	1	1	100	100
4382	跨服副本场景预留	4382	1	1	100	100
4383	跨服副本场景预留	4383	1	1	100	100
4384	跨服副本场景预留	4384	1	1	100	100
4385	跨服副本场景预留	4385	1	1	100	100
4386	跨服副本场景预留	4386	1	1	100	100
4387	跨服副本场景预留	4387	1	1	100	100
4388	跨服副本场景预留	4388	1	1	100	100
4389	跨服副本场景预留	4389	1	1	100	100
4390	跨服副本场景预留	4390	1	1	100	100
4391	跨服副本场景预留	4391	1	1	100	100
4392	跨服副本场景预留	4392	1	1	100	100
4393	跨服副本场景预留	4393	1	1	100	100
4394	跨服副本场景预留	4394	1	1	100	100
4395	跨服副本场景预留	4395	1	1	100	100
4396	跨服副本场景预留	4396	1	1	100	100
4397	跨服副本场景预留	4397	1	1	100	100
4398	跨服副本场景预留	4398	1	1	100	100
4399	跨服副本场景预留	4399	1	1	100	100
4400	跨服副本场景预留	4400	1	1	100	100
4401	跨服副本场景预留	4401	1	1	100	100
4402	跨服副本场景预留	4402	1	1	100	100
4403	跨服副本场景预留	4403	1	1	100	100
4404	跨服副本场景预留	4404	1	1	100	100
4405	跨服副本场景预留	4405	1	1	100	100
4406	跨服副本场景预留	4406	1	1	100	100
4407	跨服副本场景预留	4407	1	1	100	100
4408	跨服副本场景预留	4408	1	1	100	100
4409	跨服副本场景预留	4409	1	1	100	100
4410	跨服副本场景预留	4410	1	1	100	100
4411	跨服副本场景预留	4411	1	1	100	100
4412	跨服副本场景预留	4412	1	1	100	100
4413	跨服副本场景预留	4413	1	1	100	100
4414	跨服副本场景预留	4414	1	1	100	100
4415	跨服副本场景预留	4415	1	1	100	100
4416	跨服副本场景预留	4416	1	1	100	100
4417	跨服副本场景预留	4417	1	1	100	100
4418	跨服副本场景预留	4418	1	1	100	100
4419	跨服副本场景预留	4419	1	1	100	100
4420	跨服副本场景预留	4420	1	1	100	100
4421	跨服副本场景预留	4421	1	1	100	100
4422	跨服副本场景预留	4422	1	1	100	100
4423	跨服副本场景预留	4423	1	1	100	100
4424	跨服副本场景预留	4424	1	1	100	100
4425	跨服副本场景预留	4425	1	1	100	100
4426	跨服副本场景预留	4426	1	1	100	100
4427	跨服副本场景预留	4427	1	1	100	100
4428	跨服副本场景预留	4428	1	1	100	100
4429	跨服副本场景预留	4429	1	1	100	100
4430	跨服副本场景预留	4430	1	1	100	100
4431	跨服副本场景预留	4431	1	1	100	100
4432	跨服副本场景预留	4432	1	1	100	100
4433	跨服副本场景预留	4433	1	1	100	100
4434	跨服副本场景预留	4434	1	1	100	100
4435	跨服副本场景预留	4435	1	1	100	100
4436	跨服副本场景预留	4436	1	1	100	100
4437	跨服副本场景预留	4437	1	1	100	100
4438	跨服副本场景预留	4438	1	1	100	100
4439	跨服副本场景预留	4439	1	1	100	100
4440	跨服副本场景预留	4440	1	1	100	100
4441	跨服副本场景预留	4441	1	1	100	100
4442	跨服副本场景预留	4442	1	1	100	100
4443	跨服副本场景预留	4443	1	1	100	100
4444	跨服副本场景预留	4444	1	1	100	100
4445	跨服副本场景预留	4445	1	1	100	100
4446	跨服副本场景预留	4446	1	1	100	100
4447	跨服副本场景预留	4447	1	1	100	100
4448	跨服副本场景预留	4448	1	1	100	100
4449	跨服副本场景预留	4449	1	1	100	100
4450	跨服副本场景预留	4450	1	1	100	100
4451	跨服副本场景预留	4451	1	1	100	100
4452	跨服副本场景预留	4452	1	1	100	100
4453	跨服副本场景预留	4453	1	1	100	100
4454	跨服副本场景预留	4454	1	1	100	100
4455	跨服副本场景预留	4455	1	1	100	100
4456	跨服副本场景预留	4456	1	1	100	100
4457	跨服副本场景预留	4457	1	1	100	100
4458	跨服副本场景预留	4458	1	1	100	100
4459	跨服副本场景预留	4459	1	1	100	100
4460	跨服副本场景预留	4460	1	1	100	100
4461	跨服副本场景预留	4461	1	1	100	100
4462	跨服副本场景预留	4462	1	1	100	100
4463	跨服副本场景预留	4463	1	1	100	100
4464	跨服副本场景预留	4464	1	1	100	100
4465	跨服副本场景预留	4465	1	1	100	100
4466	跨服副本场景预留	4466	1	1	100	100
4467	跨服副本场景预留	4467	1	1	100	100
4468	跨服副本场景预留	4468	1	1	100	100
4469	跨服副本场景预留	4469	1	1	100	100
4470	跨服副本场景预留	4470	1	1	100	100
4471	跨服副本场景预留	4471	1	1	100	100
4472	跨服副本场景预留	4472	1	1	100	100
4473	跨服副本场景预留	4473	1	1	100	100
4474	跨服副本场景预留	4474	1	1	100	100
4475	跨服副本场景预留	4475	1	1	100	100
4476	跨服副本场景预留	4476	1	1	100	100
4477	跨服副本场景预留	4477	1	1	100	100
4478	跨服副本场景预留	4478	1	1	100	100
4479	跨服副本场景预留	4479	1	1	100	100
4480	跨服副本场景预留	4480	1	1	100	100
4481	跨服副本场景预留	4481	1	1	100	100
4482	跨服副本场景预留	4482	1	1	100	100
4483	跨服副本场景预留	4483	1	1	100	100
4484	跨服副本场景预留	4484	1	1	100	100
4485	跨服副本场景预留	4485	1	1	100	100
4486	跨服副本场景预留	4486	1	1	100	100
4487	跨服副本场景预留	4487	1	1	100	100
4488	跨服副本场景预留	4488	1	1	100	100
4489	跨服副本场景预留	4489	1	1	100	100
4490	跨服副本场景预留	4490	1	1	100	100
4491	跨服副本场景预留	4491	1	1	100	100
4492	跨服副本场景预留	4492	1	1	100	100
4493	跨服副本场景预留	4493	1	1	100	100
4494	跨服副本场景预留	4494	1	1	100	100
4495	跨服副本场景预留	4495	1	1	100	100
4496	跨服副本场景预留	4496	1	1	100	100
4497	跨服副本场景预留	4497	1	1	100	100
4498	跨服副本场景预留	4498	1	1	100	100
4499	跨服副本场景预留	4499	1	1	100	100
4500	跨服副本场景预留	4500	1	1	100	100
4501	跨服副本场景预留	4501	1	1	100	100
4502	跨服副本场景预留	4502	1	1	100	100
4503	跨服副本场景预留	4503	1	1	100	100
4504	跨服副本场景预留	4504	1	1	100	100
4505	跨服副本场景预留	4505	1	1	100	100
4506	跨服副本场景预留	4506	1	1	100	100
4507	跨服副本场景预留	4507	1	1	100	100
4508	跨服副本场景预留	4508	1	1	100	100
4509	跨服副本场景预留	4509	1	1	100	100
4510	跨服副本场景预留	4510	1	1	100	100
4511	跨服副本场景预留	4511	1	1	100	100
4512	跨服副本场景预留	4512	1	1	100	100
4513	跨服副本场景预留	4513	1	1	100	100
4514	跨服副本场景预留	4514	1	1	100	100
4515	跨服副本场景预留	4515	1	1	100	100
4516	跨服副本场景预留	4516	1	1	100	100
4517	跨服副本场景预留	4517	1	1	100	100
4518	跨服副本场景预留	4518	1	1	100	100
4519	跨服副本场景预留	4519	1	1	100	100
4520	跨服副本场景预留	4520	1	1	100	100
4521	跨服副本场景预留	4521	1	1	100	100
4522	跨服副本场景预留	4522	1	1	100	100
4523	跨服副本场景预留	4523	1	1	100	100
4524	跨服副本场景预留	4524	1	1	100	100
4525	跨服副本场景预留	4525	1	1	100	100
4526	跨服副本场景预留	4526	1	1	100	100
4527	跨服副本场景预留	4527	1	1	100	100
4528	跨服副本场景预留	4528	1	1	100	100
4529	跨服副本场景预留	4529	1	1	100	100
4530	跨服副本场景预留	4530	1	1	100	100
4531	跨服副本场景预留	4531	1	1	100	100
4532	跨服副本场景预留	4532	1	1	100	100
4533	跨服副本场景预留	4533	1	1	100	100
4534	跨服副本场景预留	4534	1	1	100	100
4535	跨服副本场景预留	4535	1	1	100	100
4536	跨服副本场景预留	4536	1	1	100	100
4537	跨服副本场景预留	4537	1	1	100	100
4538	跨服副本场景预留	4538	1	1	100	100
4539	跨服副本场景预留	4539	1	1	100	100
4540	跨服副本场景预留	4540	1	1	100	100
4541	跨服副本场景预留	4541	1	1	100	100
4542	跨服副本场景预留	4542	1	1	100	100
4543	跨服副本场景预留	4543	1	1	100	100
4544	跨服副本场景预留	4544	1	1	100	100
4545	跨服副本场景预留	4545	1	1	100	100
4546	跨服副本场景预留	4546	1	1	100	100
4547	跨服副本场景预留	4547	1	1	100	100
4548	跨服副本场景预留	4548	1	1	100	100
4549	跨服副本场景预留	4549	1	1	100	100
4550	跨服副本场景预留	4550	1	1	100	100
4551	跨服副本场景预留	4551	1	1	100	100
4552	跨服副本场景预留	4552	1	1	100	100
4553	跨服副本场景预留	4553	1	1	100	100
4554	跨服副本场景预留	4554	1	1	100	100
4555	跨服副本场景预留	4555	1	1	100	100
