NUM	TEXT	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	TEXT	TEXT	NUM
602	神龙掌门之火	10424200	1	6	7	11041043	1	11041033	1	-1	-1	-1	-1	70	0	-1	-1	9	100	-1		副武器	0
603	神龙掌门弩箭	10434200	1	6	7	11041043	1	11041033	1	-1	-1	-1	-1	70	0	-1	-1	9	100	-1		副武器	0
604	神龙掌门炮弹	10444200	1	6	7	11041043	1	11041033	1	-1	-1	-1	-1	70	0	-1	-1	9	100	-1		副武器	0
605	神龙掌门之书	10454200	1	6	7	11041043	1	11041033	1	-1	-1	-1	-1	70	0	-1	-1	9	100	-1		副武器	0
606	神龙掌门之珠	10464200	1	6	7	11041043	1	11041033	1	-1	-1	-1	-1	70	0	-1	-1	9	100	-1		副武器	0
607	四象江湖铠甲	10239266	1	3	2	11041040	1	11041030	1	-1	-1	-1	-1	20	0	-1	-1	9	100	-1		衣服	0
608	四象江湖头盔	10209242	1	3	2	11041010	1	11041020	1	-1	-1	-1	-1	20	0	-1	-1	9	100	-1		头盔	0
609	四象江湖腰带	10269266	1	3	2	11041000	1	11041020	1	-1	-1	-1	-1	20	0	-1	-1	9	100	-1		腰带	0
610	四象江湖护手	10259266	1	3	2	11041040	1	11041030	1	-1	-1	-1	-1	20	0	-1	-1	9	100	-1		护手	0
611	四象江湖战靴	10279266	1	3	2	11041040	1	11041050	1	-1	-1	-1	-1	20	0	-1	-1	9	100	-1		靴子	0
612	四象江湖铠甲	10239267	1	3	2	11041040	1	11041030	1	-1	-1	-1	-1	20	0	-1	-1	9	100	-1		衣服	0
613	四象江湖头盔	10209243	1	3	2	11041010	1	11041020	1	-1	-1	-1	-1	20	0	-1	-1	9	100	-1		头盔	0
614	四象江湖腰带	10269267	1	3	2	11041000	1	11041020	1	-1	-1	-1	-1	20	0	-1	-1	9	100	-1		腰带	0
615	四象江湖护手	10259267	1	3	2	11041040	1	11041030	1	-1	-1	-1	-1	20	0	-1	-1	9	100	-1		护手	0
616	四象江湖战靴	10279267	1	3	2	11041040	1	11041050	1	-1	-1	-1	-1	20	0	-1	-1	9	100	-1		靴子	0
617	四象江湖铠甲	10239268	1	3	2	11041040	1	11041030	1	-1	-1	-1	-1	20	0	-1	-1	9	100	-1		衣服	0
618	四象江湖头盔	10209244	1	3	2	11041010	1	11041020	1	-1	-1	-1	-1	20	0	-1	-1	9	100	-1		头盔	0
619	四象江湖腰带	10269268	1	3	2	11041000	1	11041020	1	-1	-1	-1	-1	20	0	-1	-1	9	100	-1		腰带	0
620	四象江湖护手	10259268	1	3	2	11041040	1	11041030	1	-1	-1	-1	-1	20	0	-1	-1	9	100	-1		护手	0
621	四象江湖战靴	10279268	1	3	2	11041040	1	11041050	1	-1	-1	-1	-1	20	0	-1	-1	9	100	-1		靴子	0
622	四象江湖铠甲	10239269	1	3	2	11041040	1	11041030	1	-1	-1	-1	-1	20	0	-1	-1	9	100	-1		衣服	0
623	四象江湖头盔	10209245	1	3	2	11041010	1	11041020	1	-1	-1	-1	-1	20	0	-1	-1	9	100	-1		头盔	0
624	四象江湖腰带	10269269	1	3	2	11041000	1	11041020	1	-1	-1	-1	-1	20	0	-1	-1	9	100	-1		腰带	0
625	四象江湖护手	10259269	1	3	2	11041040	1	11041030	1	-1	-1	-1	-1	20	0	-1	-1	9	100	-1		护手	0
626	四象江湖战靴	10279269	1	3	2	11041040	1	11041050	1	-1	-1	-1	-1	20	0	-1	-1	9	100	-1		靴子	0
627	四象江湖铠甲	10239270	1	3	2	11041040	1	11041030	1	-1	-1	-1	-1	20	0	-1	-1	9	100	-1		衣服	0
628	四象江湖头盔	10209246	1	3	2	11041010	1	11041020	1	-1	-1	-1	-1	20	0	-1	-1	9	100	-1		头盔	0
629	四象江湖腰带	10269270	1	3	2	11041000	1	11041020	1	-1	-1	-1	-1	20	0	-1	-1	9	100	-1		腰带	0
630	四象江湖护手	10259270	1	3	2	11041040	1	11041030	1	-1	-1	-1	-1	20	0	-1	-1	9	100	-1		护手	0
631	四象江湖战靴	10279270	1	3	2	11041040	1	11041050	1	-1	-1	-1	-1	20	0	-1	-1	9	100	-1		靴子	0
632	四象江湖铠甲	10239271	1	3	2	11041040	1	11041030	1	-1	-1	-1	-1	20	0	-1	-1	9	100	-1		衣服	0
633	四象江湖头盔	10209247	1	3	2	11041010	1	11041020	1	-1	-1	-1	-1	20	0	-1	-1	9	100	-1		头盔	0
634	四象江湖腰带	10269271	1	3	2	11041000	1	11041020	1	-1	-1	-1	-1	20	0	-1	-1	9	100	-1		腰带	0
635	四象江湖护手	10259271	1	3	2	11041040	1	11041030	1	-1	-1	-1	-1	20	0	-1	-1	9	100	-1		护手	0
636	四象江湖战靴	10279271	1	3	2	11041040	1	11041050	1	-1	-1	-1	-1	20	0	-1	-1	9	100	-1		靴子	0
637	六合江湖铠甲	10239272	1	3	5	11041042	1	11041032	1	-1	-1	-1	-1	50	0	-1	-1	9	100	-1		衣服	0
638	六合江湖头盔	10209248	1	3	5	11041012	1	11041022	1	-1	-1	-1	-1	50	0	-1	-1	9	100	-1		头盔	0
639	六合江湖腰带	10269272	1	3	5	11041002	1	11041022	1	-1	-1	-1	-1	50	0	-1	-1	9	100	-1		腰带	0
640	六合江湖护手	10259272	1	3	5	11041042	1	11041032	1	-1	-1	-1	-1	50	0	-1	-1	9	100	-1		护手	0
641	六合江湖战靴	10279272	1	3	5	11041042	1	11041052	1	-1	-1	-1	-1	50	0	-1	-1	9	100	-1		靴子	0
642	六合江湖铠甲	10239273	1	3	5	11041042	1	11041032	1	-1	-1	-1	-1	50	0	-1	-1	9	100	-1		衣服	0
643	六合江湖头盔	10209249	1	3	5	11041012	1	11041022	1	-1	-1	-1	-1	50	0	-1	-1	9	100	-1		头盔	0
644	六合江湖腰带	10269273	1	3	5	11041002	1	11041022	1	-1	-1	-1	-1	50	0	-1	-1	9	100	-1		腰带	0
645	六合江湖护手	10259273	1	3	5	11041042	1	11041032	1	-1	-1	-1	-1	50	0	-1	-1	9	100	-1		护手	0
646	六合江湖战靴	10279273	1	3	5	11041042	1	11041052	1	-1	-1	-1	-1	50	0	-1	-1	9	100	-1		靴子	0
647	六合江湖铠甲	10239274	1	3	5	11041042	1	11041032	1	-1	-1	-1	-1	50	0	-1	-1	9	100	-1		衣服	0
648	六合江湖头盔	10209250	1	3	5	11041012	1	11041022	1	-1	-1	-1	-1	50	0	-1	-1	9	100	-1		头盔	0
649	六合江湖腰带	10269274	1	3	5	11041002	1	11041022	1	-1	-1	-1	-1	50	0	-1	-1	9	100	-1		腰带	0
650	六合江湖护手	10259274	1	3	5	11041042	1	11041032	1	-1	-1	-1	-1	50	0	-1	-1	9	100	-1		护手	0
651	六合江湖战靴	10279274	1	3	5	11041042	1	11041052	1	-1	-1	-1	-1	50	0	-1	-1	9	100	-1		靴子	0
652	六合江湖铠甲	10239275	1	3	5	11041042	1	11041032	1	-1	-1	-1	-1	50	0	-1	-1	9	100	-1		衣服	0
653	六合江湖头盔	10209251	1	3	5	11041012	1	11041022	1	-1	-1	-1	-1	50	0	-1	-1	9	100	-1		头盔	0
654	六合江湖腰带	10269275	1	3	5	11041002	1	11041022	1	-1	-1	-1	-1	50	0	-1	-1	9	100	-1		腰带	0
655	六合江湖护手	10259275	1	3	5	11041042	1	11041032	1	-1	-1	-1	-1	50	0	-1	-1	9	100	-1		护手	0
656	六合江湖战靴	10279275	1	3	5	11041042	1	11041052	1	-1	-1	-1	-1	50	0	-1	-1	9	100	-1		靴子	0
657	六合江湖铠甲	10239276	1	3	5	11041042	1	11041032	1	-1	-1	-1	-1	50	0	-1	-1	9	100	-1		衣服	0
658	六合江湖头盔	10209252	1	3	5	11041012	1	11041022	1	-1	-1	-1	-1	50	0	-1	-1	9	100	-1		头盔	0
659	六合江湖腰带	10269276	1	3	5	11041002	1	11041022	1	-1	-1	-1	-1	50	0	-1	-1	9	100	-1		腰带	0
660	六合江湖护手	10259276	1	3	5	11041042	1	11041032	1	-1	-1	-1	-1	50	0	-1	-1	9	100	-1		护手	0
661	六合江湖战靴	10279276	1	3	5	11041042	1	11041052	1	-1	-1	-1	-1	50	0	-1	-1	9	100	-1		靴子	0
662	六合江湖铠甲	10239277	1	3	5	11041042	1	11041032	1	-1	-1	-1	-1	50	0	-1	-1	9	100	-1		衣服	0
663	六合江湖头盔	10209253	1	3	5	11041012	1	11041022	1	-1	-1	-1	-1	50	0	-1	-1	9	100	-1		头盔	0
664	六合江湖腰带	10269277	1	3	5	11041002	1	11041022	1	-1	-1	-1	-1	50	0	-1	-1	9	100	-1		腰带	0
665	六合江湖护手	10259277	1	3	5	11041042	1	11041032	1	-1	-1	-1	-1	50	0	-1	-1	9	100	-1		护手	0
666	六合江湖战靴	10279277	1	3	5	11041042	1	11041052	1	-1	-1	-1	-1	50	0	-1	-1	9	100	-1		靴子	0
667	神龙掌门铠甲	10239278	1	3	7	11041043	1	11041033	1	-1	-1	-1	-1	70	0	-1	-1	9	100	-1		衣服	0
668	神龙掌门头盔	10209254	1	3	7	11041013	1	11041023	1	-1	-1	-1	-1	70	0	-1	-1	9	100	-1		头盔	0
669	神龙掌门腰带	10269278	1	3	7	11041003	1	11041023	1	-1	-1	-1	-1	70	0	-1	-1	9	100	-1		腰带	0
670	神龙掌门护手	10259278	1	3	7	11041043	1	11041033	1	-1	-1	-1	-1	70	0	-1	-1	9	100	-1		护手	0
671	神龙掌门战靴	10279278	1	3	7	11041043	1	11041053	1	-1	-1	-1	-1	70	0	-1	-1	9	100	-1		靴子	0
672	神龙掌门铠甲	10239279	1	3	7	11041043	1	11041033	1	-1	-1	-1	-1	70	0	-1	-1	9	100	-1		衣服	0
673	神龙掌门头盔	10209255	1	3	7	11041013	1	11041023	1	-1	-1	-1	-1	70	0	-1	-1	9	100	-1		头盔	0
674	神龙掌门腰带	10269279	1	3	7	11041003	1	11041023	1	-1	-1	-1	-1	70	0	-1	-1	9	100	-1		腰带	0
675	神龙掌门护手	10259279	1	3	7	11041043	1	11041033	1	-1	-1	-1	-1	70	0	-1	-1	9	100	-1		护手	0
676	神龙掌门战靴	10279279	1	3	7	11041043	1	11041053	1	-1	-1	-1	-1	70	0	-1	-1	9	100	-1		靴子	0
677	神龙掌门铠甲	10239280	1	3	7	11041043	1	11041033	1	-1	-1	-1	-1	70	0	-1	-1	9	100	-1		衣服	0
678	神龙掌门头盔	10209256	1	3	7	11041013	1	11041023	1	-1	-1	-1	-1	70	0	-1	-1	9	100	-1		头盔	0
679	神龙掌门腰带	10269280	1	3	7	11041003	1	11041023	1	-1	-1	-1	-1	70	0	-1	-1	9	100	-1		腰带	0
680	神龙掌门护手	10259280	1	3	7	11041043	1	11041033	1	-1	-1	-1	-1	70	0	-1	-1	9	100	-1		护手	0
681	神龙掌门战靴	10279280	1	3	7	11041043	1	11041053	1	-1	-1	-1	-1	70	0	-1	-1	9	100	-1		靴子	0
682	神龙掌门铠甲	10239281	1	3	7	11041043	1	11041033	1	-1	-1	-1	-1	70	0	-1	-1	9	100	-1		衣服	0
683	神龙掌门头盔	10209257	1	3	7	11041013	1	11041023	1	-1	-1	-1	-1	70	0	-1	-1	9	100	-1		头盔	0
684	神龙掌门腰带	10269281	1	3	7	11041003	1	11041023	1	-1	-1	-1	-1	70	0	-1	-1	9	100	-1		腰带	0
685	神龙掌门护手	10259281	1	3	7	11041043	1	11041033	1	-1	-1	-1	-1	70	0	-1	-1	9	100	-1		护手	0
686	神龙掌门战靴	10279281	1	3	7	11041043	1	11041053	1	-1	-1	-1	-1	70	0	-1	-1	9	100	-1		靴子	0
687	神龙掌门铠甲	10239282	1	3	7	11041043	1	11041033	1	-1	-1	-1	-1	70	0	-1	-1	9	100	-1		衣服	0
688	神龙掌门头盔	10209258	1	3	7	11041013	1	11041023	1	-1	-1	-1	-1	70	0	-1	-1	9	100	-1		头盔	0
689	神龙掌门腰带	10269282	1	3	7	11041003	1	11041023	1	-1	-1	-1	-1	70	0	-1	-1	9	100	-1		腰带	0
690	神龙掌门护手	10259282	1	3	7	11041043	1	11041033	1	-1	-1	-1	-1	70	0	-1	-1	9	100	-1		护手	0
691	神龙掌门战靴	10279282	1	3	7	11041043	1	11041053	1	-1	-1	-1	-1	70	0	-1	-1	9	100	-1		靴子	0
692	神龙掌门铠甲	10239283	1	3	7	11041043	1	11041033	1	-1	-1	-1	-1	70	0	-1	-1	9	100	-1		衣服	0
693	神龙掌门头盔	10209259	1	3	7	11041013	1	11041023	1	-1	-1	-1	-1	70	0	-1	-1	9	100	-1		头盔	0
694	神龙掌门腰带	10269283	1	3	7	11041003	1	11041023	1	-1	-1	-1	-1	70	0	-1	-1	9	100	-1		腰带	0
695	神龙掌门护手	10259283	1	3	7	11041043	1	11041033	1	-1	-1	-1	-1	70	0	-1	-1	9	100	-1		护手	0
696	神龙掌门战靴	10279283	1	3	7	11041043	1	11041053	1	-1	-1	-1	-1	70	0	-1	-1	9	100	-1		靴子	0
697	四象江湖项链	10249266	1	7	2	11041010	1	11041050	1	-1	-1	-1	-1	20	0	-1	-1	9	100	-1		项链	0
698	四象江湖项链	10249267	1	7	2	11041010	1	11041050	1	-1	-1	-1	-1	20	0	-1	-1	9	100	-1		项链	0
699	四象江湖项链	10249268	1	7	2	11041010	1	11041050	1	-1	-1	-1	-1	20	0	-1	-1	9	100	-1		项链	0
700	四象江湖项链	10249269	1	7	2	11041010	1	11041050	1	-1	-1	-1	-1	20	0	-1	-1	9	100	-1		项链	0
701	四象江湖项链	10249270	1	7	2	11041010	1	11041050	1	-1	-1	-1	-1	20	0	-1	-1	9	100	-1		项链	0
702	四象江湖项链	10249271	1	7	2	11041010	1	11041050	1	-1	-1	-1	-1	20	0	-1	-1	9	100	-1		项链	0
703	六合江湖项链	10249272	1	7	5	11041012	1	11041052	1	-1	-1	-1	-1	50	0	-1	-1	9	100	-1		项链	0
704	六合江湖项链	10249273	1	7	5	11041012	1	11041052	1	-1	-1	-1	-1	50	0	-1	-1	9	100	-1		项链	0
705	六合江湖项链	10249274	1	7	5	11041012	1	11041052	1	-1	-1	-1	-1	50	0	-1	-1	9	100	-1		项链	0
706	六合江湖项链	10249275	1	7	5	11041012	1	11041052	1	-1	-1	-1	-1	50	0	-1	-1	9	100	-1		项链	0
707	六合江湖项链	10249276	1	7	5	11041012	1	11041052	1	-1	-1	-1	-1	50	0	-1	-1	9	100	-1		项链	0
708	六合江湖项链	10249277	1	7	5	11041012	1	11041052	1	-1	-1	-1	-1	50	0	-1	-1	9	100	-1		项链	0
709	神龙掌门项链	10249278	1	7	7	11041013	1	11041053	1	-1	-1	-1	-1	70	0	-1	-1	9	100	-1		项链	0
710	神龙掌门项链	10249279	1	7	7	11041013	1	11041053	1	-1	-1	-1	-1	70	0	-1	-1	9	100	-1		项链	0
711	神龙掌门项链	10249280	1	7	7	11041013	1	11041053	1	-1	-1	-1	-1	70	0	-1	-1	9	100	-1		项链	0
712	神龙掌门项链	10249281	1	7	7	11041013	1	11041053	1	-1	-1	-1	-1	70	0	-1	-1	9	100	-1		项链	0
713	神龙掌门项链	10249282	1	7	7	11041013	1	11041053	1	-1	-1	-1	-1	70	0	-1	-1	9	100	-1		项链	0
714	神龙掌门项链	10249283	1	7	7	11041013	1	11041053	1	-1	-1	-1	-1	70	0	-1	-1	9	100	-1		项链	0
715	世传海蓝强化石	11000510	1	6	5	11041030	2	11041040	1	-1	-1	-1	-1	20	0	-1	-1	1	100	-1		强化道具	0
716	国传海蓝强化石	11000515	1	6	6	11041031	2	11041041	1	-1	-1	-1	-1	20	0	-1	-1	1	100	-1		强化道具	0
717	神传海蓝强化石	11000520	1	6	7	11041032	2	11041042	1	-1	-1	-1	-1	20	0	-1	-1	1	100	-1		强化道具	0
718	天传海蓝强化石	11000525	1	6	8	11041033	2	11041043	1	-1	-1	-1	-1	20	0	-1	-1	1	100	-1		强化道具	0
719	海蓝强化石	11000545	1	6	9	11041033	5	11020063	5	-1	-1	-1	-1	90	0	-1	-1	3	100	-1		大师专属制造	0
720	血银钻	11000131	1	6	9	11000121	2	11020043	10	-1	-1	-1	-1	90	0	-1	-1	9	100	-1		大师专属制造	0
721	世传晕光强化石	11000512	1	3	5	11041040	2	11041020	1	-1	-1	-1	-1	20	0	-1	-1	1	100	-1		强化道具	0
722	世传炫彩强化石	11000513	1	3	5	11041040	2	11041010	1	-1	-1	-1	-1	20	0	-1	-1	1	100	-1		强化道具	0
723	国传晕光强化石	11000517	1	3	6	11041041	2	11041021	1	-1	-1	-1	-1	20	0	-1	-1	1	100	-1		强化道具	0
724	国传炫彩强化石	11000518	1	3	6	11041041	2	11041011	1	-1	-1	-1	-1	20	0	-1	-1	1	100	-1		强化道具	0
725	神传晕光强化石	11000522	1	3	7	11041042	2	11041022	1	-1	-1	-1	-1	20	0	-1	-1	1	100	-1		强化道具	0
726	神传炫彩强化石	11000523	1	3	7	11041042	2	11041012	1	-1	-1	-1	-1	20	0	-1	-1	1	100	-1		强化道具	0
727	天传晕光强化石	11000527	1	3	8	11041043	2	11041023	1	-1	-1	-1	-1	20	0	-1	-1	1	100	-1		强化道具	0
728	天传炫彩强化石	11000528	1	3	8	11041043	2	11041013	1	-1	-1	-1	-1	20	0	-1	-1	1	100	-1		强化道具	0
729	晕光强化石	11000547	1	3	9	11041043	5	11020053	5	-1	-1	-1	-1	90	0	-1	-1	3	100	-1		大师专属制造	0
730	炫彩强化石	11000548	1	3	9	11041043	5	11020083	5	-1	-1	-1	-1	90	0	-1	-1	3	100	-1		大师专属制造	0
731	淬银钻	11000130	1	3	9	11000121	2	11020033	10	-1	-1	-1	-1	90	0	-1	-1	9	100	-1		大师专属制造	0
732	世传星光石	11000509	1	7	5	11041030	1	11041050	1	11041040	1	-1	-1	20	0	-1	-1	1	100	-1		强化道具	0
733	世传水火强化石	11000511	1	7	5	11041050	2	11041000	1	-1	-1	-1	-1	20	0	-1	-1	1	100	-1		强化道具	0
734	国传星光石	11000514	1	7	6	11041031	1	11041051	1	11041041	1	-1	-1	20	0	-1	-1	1	100	-1		强化道具	0
735	国传水火强化石	11000516	1	7	6	11041051	2	11041001	1	-1	-1	-1	-1	20	0	-1	-1	1	100	-1		强化道具	0
736	神传星光石	11000519	1	7	7	11041032	1	11041052	1	11041042	1	-1	-1	20	0	-1	-1	1	100	-1		强化道具	0
737	神传水火强化石	11000521	1	7	7	11041052	2	11041002	1	-1	-1	-1	-1	20	0	-1	-1	1	100	-1		强化道具	0
738	天传星光石	11000524	1	7	8	11041033	1	11041053	1	11041043	1	-1	-1	20	0	-1	-1	1	100	-1		强化道具	0
739	天传水火强化石	11000526	1	7	8	11041053	2	11041003	1	-1	-1	-1	-1	20	0	-1	-1	1	100	-1		强化道具	0
740	冥传星光石	11000529	1	7	9	11041033	2	11041053	2	11041043	2	-1	-1	20	0	-1	-1	1	100	-1		强化道具	0
741	水火强化石	11000546	1	7	9	11041053	5	11020073	5	-1	-1	-1	-1	90	0	-1	-1	3	100	-1		大师专属制造	0
742	玄银钻	11000132	1	7	9	11000123	2	11020063	10	-1	-1	-1	-1	90	0	-1	-1	9	100	-1		大师专属制造	0
743	四象江湖之矛	10352025	1	6	2	11041000	1	11041030	1	-1	-1	-1	-1	20	0	-1	-1	9	100	-1		主武器	0
744	四象江湖之令	10362025	1	6	2	11041000	1	11041030	1	-1	-1	-1	-1	20	0	-1	-1	9	100	-1		主武器	0
745	生命神水	12041099	1	1	10	12010204	1	11990400	1	-1	-1	-1	-1	100	0	-1	-1	3	100	-1		大师特级制造	0
746	宗师级红龙晶	14010019	1	2	10	14010018	1	11990400	10	-1	-1	-1	-1	300	0	-1	-1	9	100	-1		大师特级制造	0
747	宗师级绿龙晶	14020019	1	2	10	14020018	1	11990400	10	-1	-1	-1	-1	300	0	-1	-1	9	100	-1		大师特级制造	0
748	宗师级黄龙晶	14030019	1	2	10	14030018	1	11990400	10	-1	-1	-1	-1	300	0	-1	-1	9	100	-1		大师特级制造	0
749	宗师级蓝龙晶	14040019	1	2	10	14040018	1	11990400	10	-1	-1	-1	-1	300	0	-1	-1	9	100	-1		大师特级制造	0
750	骑术强化符：二级健体	12041220	1	10	10	12041210	1	11990400	1	-1	-1	-1	-1	300	0	-1	-1	9	100	-1		大师特级制造	0
751	骑术强化符：二级蛮力	12041221	1	10	10	12041211	1	11990400	1	-1	-1	-1	-1	300	0	-1	-1	9	100	-1		大师特级制造	0
752	骑术强化符：二级聪慧	12041222	1	10	10	12041212	1	11990400	1	-1	-1	-1	-1	300	0	-1	-1	9	100	-1		大师特级制造	0
753	骑术强化符：二级追影	12041223	1	10	10	12041213	1	11990400	1	-1	-1	-1	-1	300	0	-1	-1	9	100	-1		大师特级制造	0
754	骑术强化符：二级全能	12041224	1	10	10	12041214	1	11990400	1	-1	-1	-1	-1	300	0	-1	-1	9	100	-1		大师特级制造	0
755	暴韧神水	12041098	1	6	10	12041092	1	11990400	1	-1	-1	-1	-1	100	0	-1	-1	9	100	-1		大师特级制造	0
756	二级碎甲丸	12041116	1	3	10	12041110	1	11990400	1	-1	-1	-1	-1	100	0	-1	-1	9	100	-1		大师特级制造	0
757	二级穿甲丸	12041117	1	3	10	12041111	1	11990400	1	-1	-1	-1	-1	100	0	-1	-1	9	100	-1		大师特级制造	0
758	二级熔甲丸	12041118	1	3	10	12041112	1	11990400	1	-1	-1	-1	-1	100	0	-1	-1	9	100	-1		大师特级制造	0
759	强效乱士符	11970022	1	7	10	11970021	1	11990400	2	-1	-1	-1	-1	100	0	-1	-1	9	100	-1		大师特级制造	0
760	鞑靼铜环矛	10350004	1	6	1	11041030	1	-1	-1	-1	-1	-1	-1	10	0	-1	-1	9	100	-1		主武器	0
761	鞑靼白刃令	10360004	1	6	1	11041030	1	-1	-1	-1	-1	-1	-1	10	0	-1	-1	9	100	-1		主武器	0
762	鞑靼硬木弩	10370004	1	6	1	11041030	1	-1	-1	-1	-1	-1	-1	10	0	-1	-1	9	100	-1		主武器	0
763	鞑靼云纹铳	10380004	1	6	1	11041030	1	-1	-1	-1	-1	-1	-1	10	0	-1	-1	9	100	-1		主武器	0
764	鞑靼铁头圣十字	10390004	1	6	1	11041030	1	-1	-1	-1	-1	-1	-1	10	0	-1	-1	9	100	-1		主武器	0
765	鞑靼精钢幡	10400004	1	6	1	11041030	1	-1	-1	-1	-1	-1	-1	10	0	-1	-1	9	100	-1		主武器	0
766	鞑靼铜环重盾	10410004	1	6	1	11041030	1	-1	-1	-1	-1	-1	-1	10	0	-1	-1	9	100	-1		副武器	0
767	鞑靼粹炼火	10420004	1	6	1	11041030	1	-1	-1	-1	-1	-1	-1	10	0	-1	-1	9	100	-1		副武器	0
768	鞑靼晖利弩箭	10430004	1	6	1	11041030	1	-1	-1	-1	-1	-1	-1	10	0	-1	-1	9	100	-1		副武器	0
769	鞑靼急速炮弹	10440004	1	6	1	11041030	1	-1	-1	-1	-1	-1	-1	10	0	-1	-1	9	100	-1		副武器	0
770	鞑靼红玉书	10450004	1	6	1	11041030	1	-1	-1	-1	-1	-1	-1	10	0	-1	-1	9	100	-1		副武器	0
771	鞑靼狼牙珠	10460004	1	6	1	11041030	1	-1	-1	-1	-1	-1	-1	10	0	-1	-1	9	100	-1		副武器	0
772	乃蛮黑铁矛	10350005	1	6	3	11041031	1	-1	-1	-1	-1	-1	-1	30	0	-1	-1	9	100	-1		主武器	0
773	乃蛮锐步令	10360005	1	6	3	11041031	1	-1	-1	-1	-1	-1	-1	30	0	-1	-1	9	100	-1		主武器	0
774	乃蛮扬手弩	10370005	1	6	3	11041031	1	-1	-1	-1	-1	-1	-1	30	0	-1	-1	9	100	-1		主武器	0
775	乃蛮闪击铳	10380005	1	6	3	11041031	1	-1	-1	-1	-1	-1	-1	30	0	-1	-1	9	100	-1		主武器	0
776	乃蛮晶玉圣十字	10390005	1	6	3	11041031	1	-1	-1	-1	-1	-1	-1	30	0	-1	-1	9	100	-1		主武器	0
777	乃蛮乌金幡	10400005	1	6	3	11041031	1	-1	-1	-1	-1	-1	-1	30	0	-1	-1	9	100	-1		主武器	0
778	乃蛮黑铁重盾	10410005	1	6	3	11041031	1	-1	-1	-1	-1	-1	-1	30	0	-1	-1	9	100	-1		副武器	0
779	乃蛮昆吾火	10420005	1	6	3	11041031	1	-1	-1	-1	-1	-1	-1	30	0	-1	-1	9	100	-1		副武器	0
780	乃蛮舀锐弩箭	10430005	1	6	3	11041031	1	-1	-1	-1	-1	-1	-1	30	0	-1	-1	9	100	-1		副武器	0
781	乃蛮螺旋炮弹	10440005	1	6	3	11041031	1	-1	-1	-1	-1	-1	-1	30	0	-1	-1	9	100	-1		副武器	0
782	乃蛮如意书	10450005	1	6	3	11041031	1	-1	-1	-1	-1	-1	-1	30	0	-1	-1	9	100	-1		副武器	0
783	乃蛮封冰珠	10460005	1	6	3	11041031	1	-1	-1	-1	-1	-1	-1	30	0	-1	-1	9	100	-1		副武器	0
784	乌月风动矛	10350006	1	6	4	11041001	1	11041031	1	-1	-1	-1	-1	40	0	-1	-1	9	100	-1		主武器	0
785	乌月紫极令	10360006	1	6	4	11041001	1	11041031	1	-1	-1	-1	-1	40	0	-1	-1	9	100	-1		主武器	0
786	乌月怒人弩	10370006	1	6	4	11041001	1	11041031	1	-1	-1	-1	-1	40	0	-1	-1	9	100	-1		主武器	0
787	乌月轰雷铳	10380006	1	6	4	11041001	1	11041031	1	-1	-1	-1	-1	40	0	-1	-1	9	100	-1		主武器	0
788	乌月归天圣十字	10390006	1	6	4	11041001	1	11041031	1	-1	-1	-1	-1	40	0	-1	-1	9	100	-1		主武器	0
789	乌月玄铁幡	10400006	1	6	4	11041001	1	11041031	1	-1	-1	-1	-1	40	0	-1	-1	9	100	-1		主武器	0
790	乌月风动重盾	10410006	1	6	4	11041041	1	11041031	1	-1	-1	-1	-1	40	0	-1	-1	9	100	-1		副武器	0
791	乌月三才火	10420006	1	6	4	11041041	1	11041031	1	-1	-1	-1	-1	40	0	-1	-1	9	100	-1		副武器	0
792	乌月灭杀弩箭	10430006	1	6	4	11041041	1	11041031	1	-1	-1	-1	-1	40	0	-1	-1	9	100	-1		副武器	0
793	乌月鸣空炮弹	10440006	1	6	4	11041041	1	11041031	1	-1	-1	-1	-1	40	0	-1	-1	9	100	-1		副武器	0
794	乌月九宫书	10450006	1	6	4	11041041	1	11041031	1	-1	-1	-1	-1	40	0	-1	-1	9	100	-1		副武器	0
795	乌月唤雷珠	10460006	1	6	4	11041041	1	11041031	1	-1	-1	-1	-1	40	0	-1	-1	9	100	-1		副武器	0
796	凤翔赤精矛	10350007	1	6	6	11041002	1	11041032	1	-1	-1	-1	-1	60	0	-1	-1	9	100	-1		主武器	0
797	凤翔奔日令	10360007	1	6	6	11041002	1	11041032	1	-1	-1	-1	-1	60	0	-1	-1	9	100	-1		主武器	0
798	凤翔千疾弩	10370007	1	6	6	11041002	1	11041032	1	-1	-1	-1	-1	60	0	-1	-1	9	100	-1		主武器	0
799	凤翔明应铳	10380007	1	6	6	11041002	1	11041032	1	-1	-1	-1	-1	60	0	-1	-1	9	100	-1		主武器	0
800	凤翔伏魔圣十字	10390007	1	6	6	11041002	1	11041032	1	-1	-1	-1	-1	60	0	-1	-1	9	100	-1		主武器	0
801	凤翔百裂幡	10400007	1	6	6	11041002	1	11041032	1	-1	-1	-1	-1	60	0	-1	-1	9	100	-1		主武器	0
802	凤翔赤精重盾	10410007	1	6	6	11041042	1	11041032	1	-1	-1	-1	-1	60	0	-1	-1	9	100	-1		副武器	0
803	凤翔定光火	10420007	1	6	6	11041042	1	11041032	1	-1	-1	-1	-1	60	0	-1	-1	9	100	-1		副武器	0
