NUM	TEXT												
570010	/common/equip/exchange/common_equip_stone01.lua												
570011	/common/equip/exchange/common_equip_stone02.lua												
570012	/common/equip/exchange/common_equip_stone03.lua												
570013	/common/equip/exchange/common_equip_stone04.lua												
570014	/common/equip/exchange/common_equip_stone05.lua												
570015	/common/equip/exchange/common_equip_stone06.lua												
570016	/common/equip/exchange/common_equip_stone07.lua												
570017	/common/equip/exchange/common_equip_stone08.lua												
570018	/common/equip/exchange/common_equip_stone09.lua												
570019	/common/equip/exchange/common_equip_stone10.lua												
570020	/common/equip/exchange/common_equip_stone11.lua												
570021	/common/equip/exchange/common_equip_stone12.lua												
570022	/common/equip/exchange/common_equip_stone13.lua												
570023	/common/equip/exchange/common_equip_stone14.lua												
570025	/common/equip/exchange/common_equip_stone15.lua												
570026	/common/equip/exchange/common_equip_stone16.lua												
570027	/common/equip/exchange/common_equip_stone17.lua												
570028	/common/equip/exchange/common_equip_stone18.lua												
570029	/common/equip/exchange/common_equip_longyanshitianchuanmaozi.lua												
570030	/common/equip/exchange/common_equip_longyanshitianchuanxianglian.lua												
570031	/common/equip/exchange/common_equip_longyanshitianchuanyaodai.lua												
570032	/common/equip/exchange/common_equip_jingang1.lua												
570033	/common/equip/exchange/common_equip_jingang2.lua												
570034	/common/equip/exchange/common_equip_jingang3.lua												
570035	/common/equip/exchange/common_equip_jingang4.lua												
570036	/common/equip/exchange/common_equip_zuanshiyuanshishuoming.lua												
570037	/common/equip/exchange/common_equip_jingangduihuanshuoming.lua												
570038	/common/equip/exchange/common_chengjiu_zhanchangjifen.lua												
570039	/common/equip/exchange/common_chengjiu_shengwang.lua												
570040	/common/equip/exchange/common_chengjiu_rongyu.lua												
570041	/common/equip/exchange/common_chengjiu_banggong.lua												
570042	/common/equip/exchange/common_shengwang_swstone.lua												
570043	/common/tianfu/tianfu_expchange.lua												
570044	/common/equip/common_equip_zhiyechange.lua												
570045	/common/equip/common_equip_switch.lua												
570046	/common/equip/exchange/common_equip_longyanshi100maozi.lua												
570047	/common/equip/exchange/common_equip_longyanshi100xianglian.lua												
570048	/common/equip/exchange/common_equip_longyanshi100yaodai.lua												
570049	/common/tianfu/tianfu_expchangeshuoming.lua												
570050	/common/equip/exchange/common_equip_tlexml.lua												
570051	/common/horse/common_horse_fanzhishuoming.lua												
570052	/common/tianfu/common_skill_xuexibanghuixiuxing.lua												
570053	/common/tianfu/common_skill_xuexigerenxiuxing.lua												
570054	/common/equip/exchange/common_equip_bluestoneexchange1.lua												
570055	/common/equip/exchange/common_equip_bluestoneexchange2.lua												
570056	/common/tianfu/common_tianfu_tianfudongshuang.lua												
570057	/common/tianfu/common_tianfu_tianfushumix_1.lua												
570058	/common/tianfu/common_tianfu_tianfushumix_2.lua												
570059	/common/tianfu/common_tianfu_tianfushumix_3.lua												
570060	/common/tianfu/common_skill_learn_inherencebalance.lua												
570061	/common/tianfu/common_tianfu_tianfushumix_4.lua												
570062	/common/tianfu/common_tianfu_tianfushumix_5.lua												
570063	/common/tianfu/common_tianfu_tianfushumix_6.lua												
570064	/common/tianfu/common_tianfu_shuoming1.lua												
570065	/common/tianfu/common_tianfu_shuoming2.lua												
570066	/common/tianfu/common_tianfu_shuoming3.lua												
570067	/common/tianfu/common_tianfu_shuoming4.lua												
570068	/common/tianfu/common_tianfu_shuoming5.lua												
570069	/common/equip/exchange/common_equip_jingang5.lua												
570070	/common/equip/exchange/common_equip_jingang6.lua												
570071	/common/equip/exchange/common_equip_mingyan_maozi.lua												
570072	/common/equip/exchange/common_equip_mingyan_yifu.lua												
570073	/common/equip/exchange/common_equip_mingyan_yaodai.lua												
570074	/common/equip/exchange/common_equip_mingyan_hushou.lua												
570075	/common/equip/exchange/common_equip_mingyan_xuezi.lua												
570076	/common/equip/exchange/common_equip_mingyan_xianglian.lua												
570077	/common/equip/exchange/common_equip_mingyan_zhushou.lua												
570078	/common/equip/exchange/common_equip_mingyan_fushou.lua												
570079	/common/equip/exchange/common_equip_sijimingtie.lua												
570080	/common/equip/exchange/common_equip_roseband_material_exchange.lua												
570081	/common/equip/exchange/common_chariotbody_exchange_fengyi.lua												
570082	/common/equip/exchange/common_chariotbody_exchange_duchong.lua												
570083	/common/equip/exchange/common_chariotbody_exchange_kuijia.lua												
570084	/common/equip/exchange/common_chariotbody_exchange_leizhua.lua												
570085	/common/equip/exchange/common_zhanche_rongyu_duihuan.lua												
570086	/common/equip/exchange/common_equip_exchange_shizhuang_cangbaotu.lua												
570087	/common/equip/exchange/common_equip_exchange_xishiji.lua												
570088	/common/equip/exchange/common_equip_exchange_mingzhuang.lua												
570089	/common/equip/exchange/common_equip_exchange_wukongzuan.lua												
570092	/common/equip/exchange/common_equip_exchange_jiangshifu.lua												
570093	/common/equip/common_equip_zhiyechange_new.lua												
570094	/common/equip/common_equip_zhiyechange_new_intro.lua												
570095	/common/equip/exchange/common_equip_exchange_zhangmenpai.lua												
570096	/common/equip/exchange/common_equip_exchange_jiangshifu_santouxiongjiao.lua												
570097	/common/equip/exchange/common_equip_exchange_minchuan_jiezhi.lua												
570098	/common/equip/exchange/common_equip_exchange_minchuan_shouzhuo.lua												
570099	/common/equip/exchange/common_equip_exchange_lingzao.lua												
570100	/common/equip/exchange/common_equip_exchange_jianzao.lua												
570101	/common/equip/exchange/common_equip_exchange_gaojijianzao.lua												
570102	/common/equip/exchange/common_equip_exchange_lanlongjing.lua												
570103	/common/equip/exchange/common_equip_exchange_shenzhuangduihuan.lua												
570104	/common/equip/exchange/common_equip_exchange_nanguabi.lua												
570105	/common/equip/exchange/common_equip_exchange_mazhuang.lua
570106	/cjsh/hmm/common_bag_exchange.lua
#	战车相关
571000	/common/chariot/common_chariot_honour.lua												
#	补偿内容脚本												
580000	/common/award/common_award_001.lua												
580001	/common/award/common_award_002.lua												
580002	/common/award/common_award_003.lua												
580003	/common/award/common_award_004.lua												
580004	/common/award/common_award_005.lua												
580005	/common/award/common_award_006.lua												
580006	/common/award/common_award_007.lua												
580007	/common/award/common_award_008.lua												
580008	/common/award/common_award_009.lua												
580009	/common/award/common_award_010.lua												
580010	/common/award/common_award_011.lua												
580011	/common/award/common_award_012.lua												
580012	/common/award/common_award_013.lua												
580013	/common/award/common_award_014.lua												
580014	/common/award/common_award_015.lua												
580015	/common/award/common_award_016.lua												
580016	/common/award/common_award_017.lua												
580017	/common/award/common_award_018.lua												
580018	/common/award/common_award_019.lua												
580019	/common/award/common_award_020.lua												
580020	/common/award/common_award_021.lua												
580021	/common/award/common_award_022.lua												
580022	/common/award/common_award_023.lua												
580023	/common/award/common_award_024.lua												
580024	/common/award/common_award_025.lua												
580025	/common/award/common_award_026.lua												
580026	/common/award/common_award_027.lua												
580027	/common/award/common_award_028.lua												
580028	/common/award/common_award_029.lua												
580029	/common/award/common_award_030.lua												
580030	/common/award/common_award_031.lua												
580031	/common/award/common_award_032.lua												
580032	/common/award/common_award_033.lua												
580033	/common/award/common_award_034.lua												
580034	/common/award/common_award_035.lua												
580035	/common/award/common_award_036.lua												
580036	/common/award/common_award_037.lua												
580037	/common/award/common_award_038.lua												
580038	/common/award/common_award_039.lua												
580039	/common/award/common_award_040.lua												
580040	/common/award/common_award_041.lua												
580041	/common/award/common_award_042.lua												
580042	/common/award/common_award_043.lua												
580043	/common/award/common_award_044.lua												
580044	/common/award/common_award_045.lua												
580045	/common/award/common_award_046.lua												
580046	/common/award/common_award_047.lua												
580047	/common/award/common_award_048.lua												
580048	/common/award/common_award_049.lua												
580049	/common/award/common_award_050.lua												
580050	/common/award/common_award_051.lua												
580051	/common/award/common_award_052.lua												
580052	/common/award/common_award_053.lua												
580053	/common/award/common_award_054.lua												
580054	/common/award/common_award_055.lua												
580055	/common/award/common_award_056.lua												
580056	/common/award/common_award_057.lua												
580057	/common/award/common_award_058.lua												
580058	/common/award/common_award_059.lua												
580059	/common/award/common_award_060.lua												
580060	/common/award/common_award_061.lua												
580061	/common/award/common_award_062.lua												
580062	/common/award/common_award_063.lua												
580063	/common/award/common_award_064.lua												
580064	/common/award/common_award_065.lua												
580065	/common/award/common_award_066.lua												
580066	/common/award/common_award_067.lua												
580067	/common/award/common_award_068.lua												
580068	/common/award/common_award_069.lua												
580069	/common/award/common_award_070.lua												
580070	/common/award/common_award_071.lua												
580071	/common/award/common_award_072.lua												
580072	/common/award/common_award_073.lua												
580073	/common/award/common_award_074.lua												
580074	/common/award/common_award_075.lua												
580075	/common/award/common_award_076.lua												
580076	/common/award/common_award_077.lua												
580077	/common/award/common_award_078.lua												
580078	/common/award/common_award_079.lua												
580079	/common/award/common_award_080.lua												
580080	/common/award/common_award_081.lua												
580081	/common/award/common_award_082.lua												
580082	/common/award/common_award_083.lua												
580083	/common/award/common_award_084.lua												
580084	/common/award/common_award_085.lua												
580085	/common/award/common_award_086.lua												
580086	/common/award/common_award_087.lua												
580087	/common/award/common_award_088.lua												
580088	/common/award/common_award_089.lua												
580089	/common/award/common_award_090.lua												
580090	/common/award/common_award_091.lua												
580091	/common/award/common_award_092.lua												
580092	/common/award/common_award_093.lua												
580093	/common/award/common_award_094.lua												
580094	/common/award/common_award_095.lua												
580095	/common/award/common_award_096.lua												
580096	/common/award/common_award_097.lua												
580097	/common/award/common_award_098.lua												
580098	/common/award/common_award_099.lua												
580099	/common/award/common_award_100.lua												
580100	/common/award/common_award_101.lua												
580101	/common/award/common_award_102.lua												
580102	/common/award/common_award_103.lua												
580103	/common/award/common_award_104.lua												
580104	/common/award/common_award_105.lua												
580105	/common/award/common_award_106.lua												
580106	/common/award/common_award_107.lua												
580107	/common/award/common_award_108.lua												
580108	/common/award/common_award_109.lua												
580109	/common/award/common_award_110.lua												
580110	/common/award/common_award_111.lua												
580111	/common/award/common_award_112.lua												
580112	/common/award/common_award_113.lua												
580113	/common/award/common_award_114.lua												
580114	/common/award/common_award_115.lua												
580115	/common/award/common_award_116.lua												
580116	/common/award/common_award_117.lua												
580117	/common/award/common_award_118.lua												
580118	/common/award/common_award_119.lua												
580119	/common/award/common_award_120.lua												
580120	/common/award/common_award_121.lua												
580121	/common/award/common_award_122.lua												
580122	/common/award/common_award_123.lua												
580123	/common/award/common_award_124.lua												
580124	/common/award/common_award_125.lua												
580125	/common/award/common_award_126.lua												
580126	/common/award/common_award_127.lua												
580127	/common/award/common_award_128.lua												
580128	/common/award/common_award_129.lua												
580129	/common/award/common_award_130.lua												
580130	/common/award/common_award_131.lua												
580131	/common/award/common_award_132.lua												
580132	/common/award/common_award_133.lua												
580133	/common/award/common_award_134.lua												
580134	/common/award/common_award_135.lua												
580135	/common/award/common_award_136.lua												
580136	/common/award/common_award_137.lua												
580137	/common/award/common_award_138.lua												
580138	/common/award/common_award_139.lua												
580139	/common/award/common_award_140.lua												
580140	/common/award/common_award_141.lua												
580141	/common/award/common_award_142.lua												
580142	/common/award/common_award_143.lua												
580143	/common/award/common_award_144.lua												
580144	/common/award/common_award_145.lua												
580145	/common/award/common_award_146.lua												
580146	/common/award/common_award_147.lua												
580147	/common/award/common_award_148.lua												
580148	/common/award/common_award_149.lua												
580149	/common/award/common_award_150.lua												
580150	/common/award/common_award_151.lua												
580151	/common/award/common_award_152.lua												
580152	/common/award/common_award_153.lua												
580153	/common/award/common_award_154.lua												
580154	/common/award/common_award_155.lua												
580155	/common/award/common_award_156.lua												
580156	/common/award/common_award_157.lua												
580157	/common/award/common_award_158.lua												
580158	/common/award/common_award_159.lua												
580159	/common/award/common_award_160.lua												
580160	/common/award/common_award_161.lua												
580161	/common/award/common_award_162.lua												
580162	/common/award/common_award_163.lua												
580163	/common/award/common_award_164.lua												
580164	/common/award/common_award_165.lua												
580165	/common/award/common_award_166.lua												
580166	/common/award/common_award_167.lua												
580167	/common/award/common_award_168.lua												
580169	/common/award/common_award_169.lua												
580170	/common/award/common_award_170.lua												
580171	/common/award/common_award_171.lua												
580172	/common/award/common_award_172.lua												
580173	/common/award/common_award_173.lua												
580174	/common/award/common_award_174.lua												
580175	/common/award/common_award_175.lua												
580176	/common/award/common_award_176.lua												
580177	/common/award/common_award_177.lua												
580178	/common/award/common_award_178.lua												
580179	/common/award/common_award_179.lua												
580180	/common/award/common_award_180.lua												
580181	/common/award/common_award_181.lua												
580182	/common/award/common_award_182.lua												
580183	/common/award/common_award_183.lua												
580184	/common/award/common_award_184.lua												
580185	/common/award/common_award_185.lua												
580186	/common/award/common_award_186.lua												
580187	/common/award/common_award_187.lua												
580188	/common/award/common_award_188.lua												
580189	/common/award/common_award_189.lua												
580190	/common/award/common_award_190.lua												
580191	/common/award/common_award_191.lua												
580192	/common/award/common_award_192.lua												
580193	/common/award/common_award_193.lua												
580194	/common/award/common_award_194.lua												
580195	/common/award/common_award_195.lua												
580196	/common/award/common_award_196.lua												
580197	/common/award/common_award_197.lua												
580198	/common/award/common_award_198.lua												
580199	/common/award/common_award_199.lua												
580200	/common/award/common_award_200.lua												
580201	/common/award/common_award_201.lua												
580202	/common/award/common_award_202.lua												
580203	/common/award/common_award_203.lua												
580204	/common/award/common_award_204.lua												
580205	/common/award/common_award_205.lua												
580206	/common/award/common_award_206.lua												
580207	/common/award/common_award_207.lua												
580208	/common/award/common_award_208.lua												
580209	/common/award/common_award_209.lua												
580210	/common/award/common_award_210.lua												
580211	/common/award/common_award_211.lua												
580212	/common/award/common_award_212.lua												
580213	/common/award/common_award_213.lua												
580214	/common/award/common_award_214.lua												
580215	/common/award/common_award_215.lua												
580216	/common/award/common_award_216.lua												
580217	/common/award/common_award_217.lua												
580218	/common/award/common_award_218.lua												
580219	/common/award/common_award_219.lua												
580220	/common/award/common_award_220.lua												
580221	/common/award/common_award_221.lua												
580222	/common/award/common_award_222.lua												
580223	/common/award/common_award_223.lua												
580224	/common/award/common_award_224.lua												
580225	/common/award/common_award_225.lua												
580226	/common/award/common_award_226.lua												
580227	/common/award/common_award_227.lua												
580228	/common/award/common_award_228.lua												
580229	/common/award/common_award_229.lua												
580230	/common/award/common_award_230.lua												
580231	/common/award/common_award_231.lua												
580232	/common/award/common_award_232.lua												
580233	/common/award/common_award_233.lua												
580234	/common/award/common_award_234.lua												
580235	/common/award/common_award_235.lua												
580236	/common/award/common_award_236.lua												
580237	/common/award/common_award_237.lua												
580238	/common/award/common_award_238.lua												
580239	/common/award/common_award_239.lua												
580240	/common/award/common_award_240.lua												
580241	/common/award/common_award_241.lua												
580242	/common/award/common_award_242.lua												
580243	/common/award/common_award_243.lua												
580244	/common/award/common_award_244.lua												
580245	/common/award/common_award_245.lua												
580246	/common/award/common_award_246.lua												
580247	/common/award/common_award_247.lua												
580248	/common/award/common_award_248.lua												
580249	/common/award/common_award_249.lua												
580250	/common/award/common_award_250.lua												
580251	/common/award/common_award_251.lua												
580252	/common/award/common_award_252.lua												
580253	/common/award/common_award_253.lua												
580254	/common/award/common_award_254.lua												
580255	/common/award/common_award_255.lua												
580256	/common/award/common_award_256.lua												
580257	/common/award/common_award_257.lua												
580258	/common/award/common_award_258.lua												
580259	/common/award/common_award_259.lua												
580260	/common/award/common_award_260.lua												
580261	/common/award/common_award_261.lua												
580262	/common/award/common_award_262.lua												
580263	/common/award/common_award_263.lua												
580264	/common/award/common_award_264.lua												
580265	/common/award/common_award_265.lua												
580266	/common/award/common_award_266.lua												
580267	/common/award/common_award_267.lua												
580268	/common/award/common_award_268.lua												
580269	/common/award/common_award_269.lua												
580270	/common/award/common_award_270.lua												
580271	/common/award/common_award_271.lua												
580272	/common/award/common_award_272.lua												
580273	/common/award/common_award_273.lua												
580274	/common/award/common_award_274.lua												
580275	/common/award/common_award_275.lua												
580276	/common/award/common_award_276.lua												
580277	/common/award/common_award_277.lua												
580278	/common/award/common_award_278.lua												
580279	/common/award/common_award_279.lua												
580280	/common/award/common_award_280.lua												
580281	/common/award/common_award_281.lua												
580282	/common/award/common_award_282.lua												
580283	/common/award/common_award_283.lua												
580284	/common/award/common_award_284.lua												
580285	/common/award/common_award_285.lua												
580286	/common/award/common_award_286.lua												
580287	/common/award/common_award_287.lua												
580288	/common/award/common_award_288.lua												
580289	/common/award/common_award_289.lua												
580290	/common/award/common_award_290.lua												
580291	/common/award/common_award_291.lua												
580292	/common/award/common_award_292.lua												
580293	/common/award/common_award_293.lua												
580294	/common/award/common_award_294.lua												
580295	/common/award/common_award_295.lua												
580296	/common/award/common_award_296.lua												
580297	/common/award/common_award_297.lua												
580298	/common/award/common_award_298.lua												
580299	/common/award/common_award_299.lua												
580300	/common/award/common_award_300.lua												
580301	/common/award/common_award_301.lua												
580302	/common/award/common_award_302.lua												
580303	/common/award/common_award_303.lua												
580304	/common/award/common_award_304.lua												
580305	/common/award/common_award_305.lua												
580306	/common/award/common_award_306.lua												
580307	/common/award/common_award_307.lua												
580308	/common/award/common_award_308.lua												
580309	/common/award/common_award_309.lua												
580310	/common/award/common_award_310.lua												
580311	/common/award/common_award_311.lua												
580312	/common/award/common_award_312.lua												
580313	/common/award/common_award_313.lua												
580314	/common/award/common_award_314.lua												
580315	/common/award/common_award_315.lua												
580316	/common/award/common_award_316.lua												
580317	/common/award/common_award_317.lua												
580318	/common/award/common_award_318.lua												
580319	/common/award/common_award_319.lua												
580320	/common/award/common_award_320.lua												
580321	/common/award/common_award_321.lua												
580322	/common/award/common_award_322.lua												
580323	/common/award/common_award_323.lua												
580324	/common/award/common_award_324.lua												
580325	/common/award/common_award_325.lua												
580326	/common/award/common_award_326.lua												
580327	/common/award/common_award_327.lua												
580328	/common/award/common_award_328.lua												
580329	/common/award/common_award_329.lua												
580330	/common/award/common_award_330.lua												
580331	/common/award/common_award_331.lua												
580332	/common/award/common_award_332.lua												
580333	/common/award/common_award_333.lua												
580334	/common/award/common_award_334.lua												
580335	/common/award/common_award_335.lua												
580336	/common/award/common_award_336.lua												
580337	/common/award/common_award_337.lua												
580338	/common/award/common_award_338.lua												
580339	/common/award/common_award_339.lua												
580340	/common/award/common_award_340.lua												
580341	/common/award/common_award_341.lua												
580342	/common/award/common_award_342.lua												
580343	/common/award/common_award_343.lua												
580344	/common/award/common_award_344.lua												
580345	/common/award/common_award_345.lua												
580346	/common/award/common_award_346.lua												
580347	/common/award/common_award_347.lua												
580348	/common/award/common_award_348.lua												
580349	/common/award/common_award_349.lua												
580350	/common/award/common_award_350.lua												
580351	/common/award/common_award_351.lua												
580352	/common/award/common_award_352.lua												
580353	/common/award/common_award_353.lua												
580354	/common/award/common_award_354.lua												
580355	/common/award/common_award_355.lua												
580356	/common/award/common_award_356.lua												
580357	/common/award/common_award_357.lua												
580358	/common/award/common_award_358.lua												
580359	/common/award/common_award_359.lua												
580360	/common/award/common_award_360.lua												
580361	/common/award/common_award_361.lua												
580362	/common/award/common_award_362.lua												
580363	/common/award/common_award_363.lua												
580364	/common/award/common_award_364.lua												
580365	/common/award/common_award_365.lua												
580366	/common/award/common_award_366.lua												
580367	/common/award/common_award_367.lua												
580368	/common/award/common_award_368.lua												
580369	/common/award/common_award_369.lua												
580370	/common/award/common_award_370.lua												
580371	/common/award/common_award_371.lua												
580372	/common/award/common_award_372.lua												
580373	/common/award/common_award_373.lua												
580374	/common/award/common_award_374.lua												
580375	/common/award/common_award_375.lua												
580376	/common/award/common_award_376.lua												
580377	/common/award/common_award_377.lua												
580378	/common/award/common_award_378.lua												
580379	/common/award/common_award_379.lua												
580380	/common/award/common_award_380.lua												
580381	/common/award/common_award_381.lua												
580382	/common/award/common_award_382.lua												
580383	/common/award/common_award_383.lua												
580384	/common/award/common_award_384.lua												
580385	/common/award/common_award_385.lua												
580386	/common/award/common_award_386.lua												
580387	/common/award/common_award_387.lua												
580388	/common/award/common_award_388.lua												
580389	/common/award/common_award_389.lua												
580390	/common/award/common_award_390.lua												
580391	/common/award/common_award_391.lua												
580392	/common/award/common_award_392.lua												
580393	/common/award/common_award_393.lua												
580394	/common/award/common_award_394.lua												
580395	/common/award/common_award_395.lua												
580396	/common/award/common_award_396.lua												
580397	/common/award/common_award_397.lua												
580398	/common/award/common_award_398.lua												
580399	/common/award/common_award_399.lua												
580400	/common/award/common_award_400.lua												
580401	/common/award/common_award_401.lua												
580402	/common/award/common_award_402.lua												
580403	/common/award/common_award_403.lua												
580404	/common/award/common_award_404.lua												
580405	/common/award/common_award_405.lua												
580406	/common/award/common_award_406.lua												
580407	/common/award/common_award_407.lua												
580408	/common/award/common_award_408.lua												
580409	/common/award/common_award_409.lua												
580410	/common/award/common_award_410.lua												
580411	/common/award/common_award_411.lua												
580412	/common/award/common_award_412.lua												
580413	/common/award/common_award_413.lua												
580414	/common/award/common_award_414.lua												
580415	/common/award/common_award_415.lua												
580416	/common/award/common_award_416.lua												
580417	/common/award/common_award_417.lua												
580418	/common/award/common_award_418.lua												
580419	/common/award/common_award_419.lua												
580420	/common/award/common_award_420.lua												
580421	/common/award/common_award_421.lua												
580422	/common/award/common_award_422.lua												
580423	/common/award/common_award_423.lua												
580424	/common/award/common_award_424.lua												
580425	/common/award/common_award_425.lua												
580426	/common/award/common_award_426.lua												
580427	/common/award/common_award_427.lua												
580428	/common/award/common_award_428.lua												
580429	/common/award/common_award_429.lua												
580430	/common/award/common_award_430.lua												
580431	/common/award/common_award_431.lua												
580432	/common/award/common_award_432.lua												
580433	/common/award/common_award_433.lua												
580434	/common/award/common_award_434.lua												
580435	/common/award/common_award_435.lua												
580436	/common/award/common_award_436.lua												
580437	/common/award/common_award_437.lua												
580438	/common/award/common_award_438.lua												
580439	/common/award/common_award_439.lua												
580440	/common/award/common_award_440.lua												
580441	/common/award/common_award_441.lua												
580442	/common/award/common_award_442.lua												
580443	/common/award/common_award_443.lua												
580444	/common/award/common_award_444.lua												
580445	/common/award/common_award_445.lua												
580446	/common/award/common_award_446.lua												
580447	/common/award/common_award_447.lua												
580448	/common/award/common_award_448.lua												
580449	/common/award/common_award_449.lua												
580450	/common/award/common_award_450.lua												
580451	/common/award/common_award_451.lua												
580452	/common/award/common_award_452.lua												
580453	/common/award/common_award_453.lua												
580454	/common/award/common_award_454.lua												
580455	/common/award/common_award_455.lua												
580456	/common/award/common_award_456.lua												
580457	/common/award/common_award_457.lua												
580458	/common/award/common_award_458.lua												
580459	/common/award/common_award_459.lua												
580460	/common/award/common_award_460.lua												
580461	/common/award/common_award_461.lua												
580462	/common/award/common_award_462.lua												
580463	/common/award/common_award_463.lua												
580464	/common/award/common_award_464.lua												
580465	/common/award/common_award_465.lua												
580466	/common/award/common_award_466.lua												
580467	/common/award/common_award_467.lua												
580468	/common/award/common_award_468.lua												
580469	/common/award/common_award_469.lua												
580470	/common/award/common_award_470.lua												
580471	/common/award/common_award_471.lua												
580472	/common/award/common_award_472.lua												
580473	/common/award/common_award_473.lua												
580474	/common/award/common_award_474.lua												
580475	/common/award/common_award_475.lua												
580476	/common/award/common_award_476.lua												
580477	/common/award/common_award_477.lua												
580478	/common/award/common_award_478.lua												
580479	/common/award/common_award_479.lua												
580480	/common/award/common_award_480.lua												
580481	/common/award/common_award_481.lua												
580482	/common/award/common_award_482.lua												
580483	/common/award/common_award_483.lua												
580484	/common/award/common_award_484.lua												
580485	/common/award/common_award_485.lua												
580486	/common/award/common_award_486.lua												
580487	/common/award/common_award_487.lua												
580488	/common/award/common_award_488.lua												
580489	/common/award/common_award_489.lua												
580490	/common/award/common_award_490.lua												
580491	/common/award/common_award_491.lua												
580492	/common/award/common_award_492.lua												
580493	/common/award/common_award_493.lua												
580494	/common/award/common_award_494.lua												
580495	/common/award/common_award_495.lua												
580496	/common/award/common_award_496.lua												
580497	/common/award/common_award_497.lua												
580498	/common/award/common_award_498.lua												
580499	/common/award/common_award_499.lua												
580500	/common/award/common_award_500.lua												
580501	/common/award/common_award_501.lua												
#	CDKEY领奖												
580502	/common/cdkey/common_cdkey_002.lua												
580503	/common/cdkey/common_cdkey_003.lua												
580504	/common/cdkey/common_cdkey_004.lua												
580505	/common/cdkey/common_cdkey_005.lua												
580506	/common/cdkey/common_cdkey_006.lua												
580507	/common/cdkey/common_cdkey_007.lua												
580508	/common/cdkey/common_cdkey_008.lua												
580509	/common/cdkey/common_cdkey_009.lua												
580510	/common/cdkey/common_cdkey_010.lua												
580511	/common/cdkey/common_cdkey_011.lua												
580512	/common/cdkey/common_cdkey_012.lua												
580513	/common/cdkey/common_cdkey_013.lua												
580514	/common/cdkey/common_cdkey_014.lua												
580515	/common/cdkey/common_cdkey_015.lua												
580516	/common/cdkey/common_cdkey_016.lua												
580517	/common/cdkey/common_cdkey_017.lua												
580518	/common/cdkey/common_cdkey_018.lua												
580519	/common/cdkey/common_cdkey_019.lua												
580520	/common/cdkey/common_cdkey_020.lua												
580521	/common/cdkey/common_cdkey_021.lua												
580522	/common/cdkey/common_cdkey_022.lua												
580523	/common/cdkey/common_cdkey_023.lua												
580524	/common/cdkey/common_cdkey_024.lua												
580525	/common/cdkey/common_cdkey_025.lua												
580526	/common/cdkey/common_cdkey_026.lua												
580527	/common/cdkey/common_cdkey_027.lua												
580528	/common/cdkey/common_cdkey_028.lua												
580529	/common/cdkey/common_cdkey_029.lua												
580530	/common/cdkey/common_cdkey_030.lua												
580531	/common/cdkey/common_cdkey_031.lua												
580532	/common/cdkey/common_cdkey_032.lua												
580533	/common/cdkey/common_cdkey_033.lua												
580534	/common/cdkey/common_cdkey_034.lua												
580535	/common/cdkey/common_cdkey_035.lua												
580536	/common/cdkey/common_cdkey_036.lua												
580537	/common/cdkey/common_cdkey_037.lua												
580538	/common/cdkey/common_cdkey_038.lua												
580539	/common/cdkey/common_cdkey_039.lua												
580540	/common/cdkey/common_cdkey_040.lua												
580541	/common/cdkey/common_cdkey_041.lua												
580542	/common/cdkey/common_cdkey_042.lua												
580543	/common/cdkey/common_cdkey_043.lua												
580544	/common/cdkey/common_cdkey_044.lua												
580545	/common/cdkey/common_cdkey_045.lua												
580546	/common/cdkey/common_cdkey_046.lua												
580547	/common/cdkey/common_cdkey_047.lua												
580548	/common/cdkey/common_cdkey_048.lua												
580549	/common/cdkey/common_cdkey_049.lua												
580550	/common/cdkey/common_cdkey_050.lua												
													
#	q币领奖												
581001	/common/qbi/common_qbi_001.lua												
#	台版产品包												
581500	/common/award/common_award_500.lua												
581501	/common/award/common_award_501.lua												
581502	/common/award/common_award_502.lua												
581503	/common/award/common_award_503.lua												
581504	/common/award/common_award_504.lua												
581505	/common/award/common_award_505.lua												
581506	/common/award/common_award_506.lua												
581507	/common/award/common_award_507.lua												
581508	/common/award/common_award_508.lua												
581509	/common/award/common_award_509.lua												
581510	/common/award/common_award_510.lua												
581511	/common/award/common_award_511.lua												
581512	/common/award/common_award_512.lua												
581513	/common/award/common_award_513.lua												
581514	/common/award/common_award_514.lua												
581515	/common/award/common_award_515.lua												
581516	/common/award/common_award_516.lua												
581517	/common/award/common_award_517.lua												
581518	/common/award/common_award_518.lua												
581519	/common/award/common_award_519.lua												
581520	/common/award/common_award_520.lua												
581521	/common/award/common_award_521.lua												
581522	/common/award/common_award_522.lua												
581523	/common/award/common_award_523.lua												
581524	/common/award/common_award_524.lua												
581525	/common/award/common_award_525.lua												
581526	/common/award/common_award_526.lua												
581527	/common/award/common_award_527.lua												
581528	/common/award/common_award_528.lua												
581529	/common/award/common_award_529.lua												
581530	/common/award/common_award_530.lua												
581531	/common/award/common_award_531.lua												
581532	/common/award/common_award_532.lua												
581533	/common/award/common_award_533.lua												
581534	/common/award/common_award_534.lua												
581535	/common/award/common_award_535.lua												
581536	/common/award/common_award_536.lua												
581537	/common/award/common_award_537.lua												
581538	/common/award/common_award_538.lua												
581539	/common/award/common_award_539.lua												
581540	/common/award/common_award_540.lua												
581541	/common/award/common_award_541.lua												
581542	/common/award/common_award_542.lua												
581543	/common/award/common_award_543.lua												
581544	/common/award/common_award_544.lua												
581545	/common/award/common_award_545.lua												
581546	/common/award/common_award_546.lua												
