NUM	NUM	NUM	NUM	NUM	NUM	NUM	TEXT	TEXT	NUM	NUM	NUM	NUM	NUM	TEXT	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM
10409986	10	40	9986	5	0	1	916	100	60	90	2400	240	-1	0	0	7	11	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	0	1
10409987	10	40	9987	5	0	1	917	100	60	90	2400	240	-1	0	0	7	11	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	0	1
10409988	10	40	9988	5	0	1	918	100	60	90	2400	240	-1	0	0	7	11	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	0	1
10409989	10	40	9989	5	0	1	919	100	60	90	2400	240	-1	0	0	7	11	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	0	1
10409990	10	40	9990	5	0	1	920	100	60	90	2400	240	-1	0	0	7	11	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	0	1
10409991	10	40	9991	5	0	1	921	100	60	90	2400	240	-1	0	0	7	11	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	0	1
10409992	10	40	9992	5	0	1	922	100	60	90	2400	240	-1	0	0	7	11	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	0	1
10409993	10	40	9993	5	0	1	926	100	50	90	2400	240	-1	0	0	7	11	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	0	1
10409994	10	40	9994	5	0	1	927	100	50	90	2400	240	-1	0	0	7	11	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	0	1
10409995	10	40	9995	5	0	1	928	100	50	90	2400	240	-1	0	0	7	11	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	0	1
10409996	10	40	9996	5	0	1	929	100	50	90	2400	240	-1	0	0	7	11	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	0	1
10409997	10	40	9997	5	0	1	930	100	50	90	2400	240	-1	0	0	7	11	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	0	1
10409998	10	40	9998	5	0	1	931	100	50	90	2400	240	-1	0	0	7	11	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	0	1
10409999	10	40	9999	5	0	1	932	100	50	90	2400	240	-1	0	0	7	11	-1	0	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	0	1
####	以下是	十字军副手							-1	-1																-1																																							1	1
10410001	10	41	1	3	1	1	-1	2	-1	-1	100	50	-1	0	0	7	6	-1	0	-1	-1	-1	2	2	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	1	1
10410002	10	41	2	3	1	1	-1	12	-1	-1	120	62	-1	0	0	7	6	-1	0	-1	-1	-1	7	7	7	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	1	1
10410003	10	41	3	3	1	1	-1	22	-1	-1	140	74	-1	0	0	7	6	-1	0	-1	-1	-1	12	12	12	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	1	1
10410004	10	41	4	3	1	1	-1	32	-1	-1	160	86	-1	0	0	7	6	-1	0	-1	-1	-1	17	17	17	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	1	1
10410005	10	41	5	3	1	1	-1	42	-1	-1	180	98	-1	0	0	7	6	-1	0	-1	-1	-1	22	22	22	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	0	1
10410006	10	41	6	3	1	1	-1	52	-1	-1	200	110	-1	0	0	7	6	-1	0	-1	-1	-1	27	27	27	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	0	1
10410007	10	41	7	3	1	1	-1	62	-1	-1	220	122	-1	0	0	7	6	-1	0	-1	-1	-1	32	32	32	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	0	1
10410008	10	41	8	3	1	1	-1	72	-1	-1	240	134	-1	0	0	7	6	-1	0	-1	-1	-1	37	37	37	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	0	1
10410009	10	41	9	3	1	1	-1	82	-1	-1	260	146	-1	0	0	7	6	-1	0	-1	-1	-1	42	42	42	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	0	1
10410010	10	41	10	3	1	1	-1	92	-1	-1	280	158	-1	0	0	7	6	-1	0	-1	-1	-1	47	47	47	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	0	1
10410011	10	41	11	3	1	1	-1	102	54	92	300	170	-1	0	0	7	6	-1	0	-1	-1	-1	52	52	52	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	0	1
10411001	10	41	1001	1	1	21	-1	10	-1	-1	50	50	-1	0	0	7	6	-1	0	-1	-1	-1	5	5	5	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	1	1
10411002	10	41	1002	1	1	21	-1	20	-1	-1	100	62	-1	0	0	7	6	-1	0	-1	-1	-1	9	9	9	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	1	1
10411003	10	41	1003	1	1	21	-1	30	-1	-1	150	75	-1	0	0	7	6	-1	0	-1	-1	-1	14	14	14	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	1	1
10411004	10	41	1004	1	1	21	-1	40	-1	-1	200	87	-1	0	0	7	6	-1	0	-1	-1	-1	18	18	18	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	1	1
10411005	10	41	1005	1	1	21	-1	50	-1	-1	250	100	-1	0	0	7	6	-1	0	-1	-1	-1	23	23	23	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	0	1
10411006	10	41	1006	1	1	21	-1	60	-1	-1	300	112	-1	0	0	7	6	-1	0	-1	-1	-1	27	27	27	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	0	1
10411007	10	41	1007	1	1	21	-1	70	-1	-1	350	125	-1	0	0	7	6	-1	0	-1	-1	-1	32	32	32	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	0	1
10411008	10	41	1008	1	1	21	-1	80	-1	-1	400	137	-1	0	0	7	6	-1	0	-1	-1	-1	36	36	36	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	0	1
10411009	10	41	1009	1	1	21	-1	90	-1	-1	450	150	-1	0	0	7	6	-1	0	-1	-1	-1	41	41	41	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	0	1
10411010	10	41	1010	1	1	21	-1	100	50	90	500	162	-1	0	0	7	6	-1	0	-1	-1	-1	45	45	45	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	0	1
10412001	10	41	2001	2	1	2	-1	20	-1	-1	150	72	-1	0	0	7	6	-1	0	-1	-1	-1	10	10	10	-1	0	7	6	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	1	1
10412002	10	41	2002	2	1	2	-1	20	-1	-1	150	72	-1	0	0	7	6	-1	0	-1	-1	-1	10	10	10	-1	0	7	6	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	1	1
10412003	10	41	2003	2	1	2	-1	45	-1	-1	450	87	-1	0	0	7	6	-1	0	-1	-1	-1	21	21	21	-1	6	12	18	14	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	0	1
10412004	10	41	2004	2	1	2	-1	40	-1	-1	450	82	-1	0	0	7	6	-1	0	-1	-1	-1	18	18	18	-1	6	10	18	10	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	1	1
10412011	10	41	2011	2	1	2	49	30	-1	-1	160	86	-1	0	0	7	6	-1	0	-1	-1	-1	16	16	16	-1	0	7	6	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	1	1
10412012	10	41	2012	2	1	2	50	50	-1	-1	200	110	-1	0	0	7	6	-1	0	-1	-1	-1	26	26	26	-1	0	15	6	20	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	0	1
10412013	10	41	2013	2	1	2	51	70	-1	-1	240	134	-1	0	0	7	6	-1	0	-1	-1	-1	36	36	36	-1	0	23	6	32	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	0	1
10412021	10	41	2021	2	1	2	460	40	-1	-1	450	150	-1	0	0	7	6	-1	0	-1	-1	-1	22	22	22	-1	12	6	53	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	1	1
10412022	10	41	2022	2	1	2	472	50	-1	-1	450	150	-1	0	0	7	6	-1	0	-1	-1	-1	27	27	27	-1	20	8	54	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	0	1
10412023	10	41	2023	2	1	2	461	60	-1	-1	450	150	-1	0	0	7	6	-1	0	-1	-1	-1	32	32	32	-1	12	10	53	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	0	1
10412024	10	41	2024	2	1	2	473	70	-1	-1	450	150	-1	0	0	7	6	-1	0	-1	-1	-1	37	37	37	-1	20	13	54	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	0	1
10412025	10	41	2025	2	1	1	484	40	-1	-1	450	150	-1	0	0	7	6	-1	0	-1	-1	-1	22	22	22	-1	50	1	12	6	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	1	1
10412026	10	41	2026	2	1	1	485	60	-1	-1	450	150	-1	0	0	7	6	-1	0	-1	-1	-1	27	27	27	-1	50	2	12	10	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	0	1
10412100	10	41	2100	2	1	2	780	40	-1	-1	300	112	-1	0	0	7	6	-1	0	-1	-1	-1	30	30	30	-1	22	60	12	12	50	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	1	1
10412101	10	41	2101	2	1	2	792	60	-1	-1	450	150	-1	0	0	7	6	-1	0	-1	-1	-1	40	40	40	-1	22	120	12	18	53	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	0	1
10412102	10	41	2102	2	1	2	804	80	-1	-1	2000	195	-1	0	0	7	6	-1	0	-1	-1	-1	50	50	50	-1	22	180	12	24	53	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	0	1
10414001	10	41	4001	4	1	18	676	22	-1	-1	150	75	-1	0	0	7	6	-1	0	-1	-1	-1	20	20	20	-1	0	20	12	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	256217	-1	0	0	1	-1	1	1
10414002	10	41	4002	4	1	18	682	42	-1	-1	300	112	-1	0	0	7	6	-1	0	-1	-1	-1	30	30	30	-1	0	40	12	16	6	15	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	256217	-1	0	0	1	-1	0	1
10414003	10	41	4003	4	1	18	688	62	-1	-1	450	150	-1	0	0	7	6	-1	0	-1	-1	-1	40	40	40	-1	0	60	6	30	12	24	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	256217	-1	0	0	1	-1	0	1
10414004	10	41	4004	4	1	18	694	81	-1	-1	2000	195	-1	0	0	7	6	-1	0	-1	-1	-1	50	50	50	-1	0	30	22	250	12	15	53	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	0	1
10414005	10	41	4005	4	1	18	756	101	52	91	2400	240	-1	0	0	7	6	-1	0	-1	-1	-1	60	60	60	-1	0	140	22	1200	12	25	53	6	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	0	1
10414100	10	41	4100	4	1	2	700	62	-1	-1	450	150	-1	0	0	7	6	-1	0	-1	-1	-1	40	40	40	-1	53	3	50	2	0	50	12	20	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	256217	-1	0	0	1	-1	0	1
10414101	10	41	4101	4	1	2	706	81	-1	-1	2000	195	-1	0	0	7	6	-1	0	-1	-1	-1	50	50	50	-1	22	290	12	30	50	5	53	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	0	1
10414102	10	41	4102	4	1	2	768	101	52	91	2400	240	-1	0	0	7	6	-1	0	-1	-1	-1	60	60	60	-1	0	100	22	1330	12	30	50	6	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	0	1
10414200	10	41	4200	4	1	1	712	62	-1	-1	450	150	-1	0	0	7	6	-1	0	-1	-1	-1	40	40	40	-1	22	550	50	2	12	24	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	0	1
10414201	10	41	4201	4	1	1	816	101	52	91	2400	240	-1	0	0	7	6	-1	0	-1	-1	-1	60	60	60	-1	0	78	22	1200	12	30	50	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	0	1
10414202	10	41	4202	4	1	1	828	101	52	91	2400	240	-1	0	0	7	6	-1	0	-1	-1	-1	60	60	60	-1	0	105	12	170	50	5	53	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	0	1
10414203	10	41	4203	4	1	1	840	101	52	91	2400	240	-1	0	0	7	6	-1	0	-1	-1	-1	60	60	60	-1	0	150	12	90	53	2	50	2	97	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	0	1
10414301	10	41	4301	4	1	1	102	62	-1	-1	21000	150	-1	0	0	7	6	-1	0	-1	-1	-1	40	40	40	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	256217	-1	0	0	1	-1	0	1
10414302	10	41	4302	4	1	1	501	62	-1	-1	21000	150	-1	0	0	7	6	-1	0	-1	-1	-1	40	40	40	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	256217	-1	0	0	1	-1	0	1
10414303	10	41	4303	4	1	1	500	62	-1	-1	21000	150	-1	0	0	7	6	-1	0	-1	-1	-1	40	40	40	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	0	1
10414401	10	41	4401	4	1	1	658	81	-1	-1	29400	195	-1	0	0	7	6	-1	0	-1	-1	-1	50	50	50	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	0	1
10414402	10	41	4402	4	1	1	664	81	-1	-1	29400	195	-1	0	0	7	6	-1	0	-1	-1	-1	50	50	50	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	0	1
10414403	10	41	4403	4	1	1	718	91	-1	-1	29400	195	-1	0	0	7	6	-1	0	-1	-1	-1	55	55	55	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	0	1
10415001	10	41	5001	5	1	2	676	22	-1	-1	150	75	-1	0	0	7	6	-1	0	-1	-1	-1	20	20	20	-1	0	20	12	8	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	1	1
10415002	10	41	5002	5	1	2	682	42	-1	-1	300	112	-1	0	0	7	6	-1	0	-1	-1	-1	30	30	30	-1	0	40	12	16	6	15	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	256217	-1	0	0	1	-1	0	1
10415003	10	41	5003	5	1	2	688	62	-1	-1	450	150	-1	0	0	7	6	-1	0	-1	-1	-1	40	40	40	-1	0	60	6	30	12	24	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	256217	-1	0	0	1	-1	0	1
10415004	10	41	5004	5	1	2	694	81	-1	-1	2000	195	-1	0	0	7	6	-1	0	-1	-1	-1	50	50	50	-1	0	30	22	250	12	15	53	4	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	0	1
10415005	10	41	5005	5	1	2	756	101	52	91	2400	240	-1	0	0	7	6	-1	0	-1	-1	-1	60	60	60	-1	0	140	22	1200	12	25	53	6	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	0	1
10415100	10	41	5100	5	1	2	700	62	-1	-1	450	150	-1	0	0	7	6	-1	0	-1	-1	-1	40	40	40	-1	53	3	50	2	0	50	12	20	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	256217	-1	0	0	1	-1	0	1
10415101	10	41	5101	5	1	2	706	81	-1	-1	2000	195	-1	0	0	7	6	-1	0	-1	-1	-1	50	50	50	-1	22	290	12	30	50	5	53	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	0	1
10415102	10	41	5102	5	1	2	768	101	52	91	2400	240	-1	0	0	7	6	-1	0	-1	-1	-1	60	60	60	-1	0	100	22	1330	12	30	50	6	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	-1	0	1
