NUM	TEXT	TEXT	NUM	NUM	NUM
1303	战甲图谱-祝福礼包	每份奖励将得到1个战甲图谱-祝福。	581823	1	1
1304	头盔图谱-祝福礼包	每份奖励将得到1个头盔图谱-祝福。	581824	1	1
1305	腰带图谱-祝福礼包	每份奖励将得到1个腰带图谱-祝福。	581825	1	1
1306	护手图谱-祝福礼包	每份奖励将得到1个护手图谱-祝福。	581826	1	1
1307	战靴图谱-祝福礼包	每份奖励将得到1个战靴图谱-祝福。	581827	1	1
1308	项链图谱-祝福礼包	每份奖励将得到1个项链图谱-祝福。	581828	1	1
1309	血与沙召唤礼盒	每份奖励将得到1个血与沙召唤礼盒。	581829	1	1
1310	幽铠魇虎降世符碎片礼包	"您将获得幽铠魇虎降世符碎片礼包1份,需要至少1格背包空间。"	581830	1	250
1311	幽铠魇虎(黄)降世符礼包	"您将获得幽铠魇虎(黄)降世符礼包1份,需要至少1格背包空间。"	581831	1	1
1312	幽铠魇虎(白)降世符礼包	"您将获得幽铠魇虎(白)降世符礼包1份,需要至少1格背包空间。"	581832	1	1
1313	幽铠魇虎(黑)降世符礼包	"您将获得幽铠魇虎(黑)降世符礼包1份,需要至少1格背包空间。"	581833	1	1
1314	三头凶蛟降世符礼包	"您将获得三头凶蛟降世符礼包1份,需要至少1格背包空间。"	581834	1	1
1315	点石成金礼包	"您将获得点石成金礼包1份,需要至少1格背包空间。"	581835	1	1
1316	三头凶蛟降世符碎片礼包	"您将获得三头凶蛟降世符碎片礼包1份,需要至少1格背包空间。"	581836	1	250
1317	雷芒雨工降世符礼包	"您将获得雷芒雨工降世符礼包1份,需要至少1格背包空间。"	581837	1	1
1318	火尾天狐降世符礼包	"您将获得火尾天狐降世符礼包1份,需要至少1格背包空间。"	581838	1	1
1319	精通纹样包	"您将获得精通纹样包1份,需要至少1格背包空间。"	581839	1	250
1320	生命纹样包	"您将获得生命纹样包1份,需要至少1格背包空间。"	581840	1	250
1321	伤害加成纹样包	"您将获得伤害加成纹样包1份,需要至少1格背包空间。"	581841	1	250
1322	伤害减免纹样包	"您将获得伤害减免纹样包1份,需要至少1格背包空间。"	581842	1	250
1323	破军纹样包	"您将获得破军纹样包1份,需要至少1格背包空间。"	581843	1	250
1324	铁壁纹样包	"您将获得铁壁纹样包1份,需要至少1格背包空间。"	581844	1	250
1325	落马纹样包	"您将获得落马纹样包1份,需要至少1格背包空间。"	581845	1	250
1326	破甲纹样包	"您将获得破甲纹样包1份,需要至少1格背包空间。"	581846	1	250
1327	必中纹样包	"您将获得必中纹样包1份,需要至少1格背包空间。"	581847	1	250
1328	神圣纹样包	"您将获得神圣纹样包1份,需要至少1格背包空间。"	581848	1	250
1329	黄金藏宝图包	"您将获得黄金藏宝图包1份,需要至少1格背包空间。"	581849	1	250
1330	炼金钻-主武器五孔钻礼包	"您将获得炼金钻-主武器五孔钻礼包1份,需要至少1格背包空间。"	581850	1	1
1331	淬金钻-帽子五孔钻礼包	"您将获得淬金钻-帽子五孔钻礼包1份,需要至少1格背包空间。"	581851	1	1
1332	血金钻-披风五孔钻礼包	"您将获得血金钻-披风五孔钻礼包1份,需要至少1格背包空间。"	581852	1	1
1333	玄金钻-戒指五孔钻礼包	"您将获得玄金钻-戒指五孔钻礼包1份,需要至少1格背包空间。"	581853	1	1
1334	铭金钻-手镯五孔钻礼包	"您将获得铭金钻-手镯五孔钻礼包1份,需要至少1格背包空间。"	581854	1	1
1335	庚金钻-项链五孔钻礼包	"您将获得庚金钻-项链五孔钻礼包1份,需要至少1格背包空间。"	581855	1	1
1336	昊金钻-副武器五孔钻礼包	"您将获得昊金钻-副武器五孔钻礼包1份,需要至少1格背包空间。"	581856	1	1
1337	干金钻-衣服五孔钻礼包	"您将获得干金钻-衣服五孔钻礼包1份,需要至少1格背包空间。"	581857	1	1
1338	辉金钻-腰带五孔钻礼包	"您将获得辉金钻-腰带五孔钻礼包1份,需要至少1格背包空间。"	581858	1	1
1339	恪金钻-徽章五孔钻礼包	"您将获得恪金钻-徽章五孔钻礼包1份,需要至少1格背包空间。"	581859	1	1
1340	尊金钻-护手五孔钻礼包	"您将获得尊金钻-护手五孔钻礼包1份,需要至少1格背包空间。"	581860	1	1
1341	镗金钻-鞋子五孔钻礼包	"您将获得镗金钻-鞋子五孔钻礼包1份,需要至少1格背包空间。"	581861	1	1
1342	传说级洗石剂-雪魂	"您将获得传说级洗石剂-雪魂1份,需要至少1格背包空间。"	581862	1	1
1343	传说级洗石剂-冰魄	"您将获得传说级洗石剂-冰魄1份,需要至少1格背包空间。"	581863	1	1
1344	传说级洗石剂-莲华	"您将获得传说级洗石剂-莲华1份,需要至少1格背包空间。"	581864	1	1
1345	传说级洗石剂-雪魂碎片礼包	"您将获得传说级洗石剂-雪魂碎片礼包1份,需要至少1格背包空间。"	581865	1	250
1346	传说级洗石剂-冰魄碎片礼包	"您将获得传说级洗石剂-冰魄碎片礼包1份,需要至少1格背包空间。"	581866	1	250
1347	传说级洗石剂-莲华碎片礼包	"您将获得传说级洗石剂-莲华碎片礼包1份,需要至少1格背包空间。"	581867	1	250
1348	五孔钻头碎片礼包	"您将获得五孔钻头碎片礼包1份,需要至少1格背包空间。"	581868	1	250
1349	精准仪组件碎片礼包	"您将获得精准仪组件碎片礼包1份,需要至少1格背包空间。"	581869	1	250
1350	福星献宝黄金礼盒	"您将获得福星献宝黄金礼盒1份,需要至少1格背包空间。"	581870	1	1
1351	藏宝图碎片礼包	"您将获得藏宝图碎片礼包1份,需要至少1格背包空间。"	581873	1	250
1352	周年娱乐币礼包	"您将获得周年娱乐币礼包1份,需要至少1格背包空间。"	581874	1	250
1353	周年娱乐币大礼包	"您将获得周年娱乐币大礼包1份,需要至少1格背包空间。"	581875	1	250
1354	一级强身丹礼包	"您将获得一级强身丹礼包1份,需要至少1格背包空间。"	581876	1	250
1355	一级心智丹礼包	"您将获得一级心智丹礼包1份,需要至少1格背包空间。"	581877	1	250
1356	一级追影丹礼包	"您将获得一级追影丹礼包1份,需要至少1格背包空间。"	581878	1	250
1357	一级勇力丹礼包	"您将获得一级勇力丹礼包1份,需要至少1格背包空间。"	581879	1	250
1358	骑乘资质丹兑换券碎片礼包	"您将获得骑乘资质丹兑换券碎片礼包1份,需要至少1格背包空间。"	581880	1	250
1359	掌门牌碎片礼包	"您将获得掌门牌碎片礼包1份,需要至少1格背包空间。"	581880	1	250
1360	掌门牌：清一色门前清礼包	"您将获得掌门牌：清一色门前清礼包1份,需要至少1格背包空间。"	581880	1	1
1361	掌门牌：清一色双暗刻礼包	"您将获得掌门牌：清一色双暗刻礼包1份,需要至少1格背包空间。"	581880	1	1
1362	掌门牌：清一色断么九礼包	"您将获得掌门牌：清一色断么九礼包1份,需要至少1格背包空间。"	581880	1	1
1363	掌门牌：清一色喜相逢礼包	"您将获得掌门牌：清一色喜相逢礼包1份,需要至少1格背包空间。"	581880	1	1
1364	掌门牌：清一色不求人礼包	"您将获得掌门牌：清一色不求人礼包1份,需要至少1格背包空间。"	581880	1	1
1365	一级属性纹样-经验礼包	"您将获得一级属性纹样-经验礼包1份,需要至少1格背包空间。"	581880	1	1
1366	二级属性纹样-经验礼包	"您将获得二级属性纹样-经验礼包1份,需要至少1格背包空间。"	581880	1	1
1367	三级属性纹样-经验礼包	"您将获得三级属性纹样-经验礼包1份,需要至少1格背包空间。"	581880	1	1
1368	青心钻石礼包	"您将获得青心钻石礼包1份,需要至少1格背包空间。"	581880	1	1
1369	青心金刚礼包	"您将获得青心金刚礼包1份,需要至少1格背包空间。"	581880	1	1
1370	魔君附身石（5分钟）礼包	"您将获得魔君附身石（5分钟）礼包1份,需要至少1格背包空间。"	581880	1	1
1371	魔君附身石（10分钟）礼包	"您将获得魔君附身石（10分钟）礼包1份,需要至少1格背包空间。"	581880	1	1
1372	魔君附身石（1小时）礼包	"您将获得魔君附身石（1小时）礼包1份,需要至少1格背包空间。"	581880	1	1
1373	神兵之魂礼包	"您将获得神兵之魂礼包1份,需要至少1格背包空间。"	581880	1	1
1374	龙行大运百宝囊	"您将获得龙行大运百宝囊1份,需要至少1格背包空间。"	581880	1	1
1375	iHold住4S大礼包	"您将获得iHold住4S大礼包1份,需要至少1格背包空间。"	581880	1	1
1376	全场Hold住大礼包	"您将获得全场Hold住大礼包1份,需要至少1格背包空间。"	581880	1	1
1377	5hold不住4S大礼包	"您将获得5hold不住4S大礼包1份,需要至少1格背包空间。"	581880	1	1
1378	天枢镶玉钻礼包	"您将获得天枢镶玉钻礼包1份,需要至少1格背包空间。"	581880	1	250
1379	天璇镶玉钻礼包	"您将获得天璇镶玉钻礼包1份,需要至少1格背包空间。"	581880	1	250
1380	天玑镶玉钻礼包	"您将获得天玑镶玉钻礼包1份,需要至少1格背包空间。"	581880	1	250
1381	天权镶玉钻礼包	"您将获得天权镶玉钻礼包1份,需要至少1格背包空间。"	581880	1	250
1382	玉恒镶玉钻礼包	"您将获得玉恒镶玉钻礼包1份,需要至少1格背包空间。"	581880	1	250
1383	开阳镶玉钻礼包	"您将获得开阳镶玉钻礼包1份,需要至少1格背包空间。"	581880	1	250
1384	摇光镶玉钻礼包	"您将获得摇光镶玉钻礼包1份,需要至少1格背包空间。"	581880	1	250
1385	红龙镂玉钻礼包	"您将获得红龙镂玉钻礼包1份,需要至少1格背包空间。"	581880	1	250
1386	橙龙镂玉钻礼包	"您将获得橙龙镂玉钻礼包1份,需要至少1格背包空间。"	581880	1	250
1387	黄龙镂玉钻礼包	"您将获得黄龙镂玉钻礼包1份,需要至少1格背包空间。"	581880	1	250
1388	绿龙镂玉钻礼包	"您将获得绿龙镂玉钻礼包1份,需要至少1格背包空间。"	581880	1	250
1389	青龙镂玉钻礼包	"您将获得青龙镂玉钻礼包1份,需要至少1格背包空间。"	581880	1	250
1390	蓝龙镂玉钻礼包	"您将获得蓝龙镂玉钻礼包1份,需要至少1格背包空间。"	581880	1	250
1391	紫龙镂玉钻礼包	"您将获得紫龙镂玉钻礼包1份,需要至少1格背包空间。"	581880	1	250
1392	优质地中海尖凿礼包	"您将获得优质地中海尖凿礼包1份,需要至少1格背包空间。"	581880	1	250
1393	精品地中海尖凿礼包	"您将获得精品地中海尖凿礼包1份,需要至少1格背包空间。"	581880	1	250
1394	凤鸣纹样礼包	"您将获得凤鸣纹样礼包1份,需要至少1格背包空间。"	581880	1	250
1395	龙吟纹样礼包	"您将获得龙吟纹样礼包1份,需要至少1格背包空间。"	581880	1	250
1396	虎啸纹样礼包	"您将获得虎啸纹样礼包1份,需要至少1格背包空间。"	581880	1	250
1397	金鬃狂狮降世符礼包	"您将获得金鬃狂狮降世符礼包1份,需要至少1格背包空间。"	581880	1	250
1398	武威龙王降世符礼包	"您将获得武威龙王降世符礼包1份,需要至少1格背包空间。"	581880	1	250
1399	地狱魔龙降世符礼包	"您将获得地狱魔龙降世符礼包1份,需要至少1格背包空间。"	581880	1	250
1400	那些年，我们一起打过的魔君礼包	"您将获得那些年，我们一起打过的魔君礼包1份,需要至少1格背包空间。"	581880	1	250
1401	金麒麟龙威大礼包	"您将获得金麒麟龙威大礼包1份,需要至少1格背包空间。"	581880	1	250
1402	白金麒麟龙威大礼包	"您将获得白金麒麟龙威大礼包1份,需要至少1格背包空间。"	581880	1	250
1403	玉麒麟龙威大礼包	"您将获得玉麒麟龙威大礼包1份,需要至少1格背包空间。"	581880	1	250
1404	紫玉麒麟龙威大礼包	"您将获得紫玉麒麟龙威大礼包1份,需要至少1格背包空间。"	581880	1	250
1405	钻石麒麟龙威大礼包	"您将获得钻石麒麟龙威大礼包1份,需要至少1格背包空间。"	581880	1	250
1406	至尊麒麟龙威大礼包	"您将获得至尊麒麟龙威大礼包1份,需要至少1格背包空间。"	581880	1	250
1407	天尊麒麟龙威大礼包	"您将获得天尊麒麟龙威大礼包1份,需要至少1格背包空间。"	581880	1	250
1408	武圣麒麟龙威大礼包	"您将获得武圣麒麟龙威大礼包1份,需要至少1格背包空间。"	581880	1	250
1409	战神麒麟龙威大礼包	"您将获得战神麒麟龙威大礼包1份,需要至少1格背包空间。"	581880	1	250
1410	倾城皇妃大礼包	"您将获得倾城皇妃大礼包1份,需要至少1格背包空间。"	581880	1	250
1411	黄金乱士符礼包	"您将获得黄金乱士符礼包1份,需要至少1格背包空间。"	581880	1	250
1412	开国元勋绝版坐骑降世符礼包	"您将获得开国元勋绝版坐骑降世符礼包1份,需要至少1格背包空间。"	581880	1	250
1413	烈焰狮鹫降世符礼包	"您将获得烈焰狮鹫降世符礼包1份,需要至少1格背包空间。"	581880	1	250
1414	千里驹降世符礼包	"您将获得千里驹降世符礼包1份,需要至少1格背包空间。"	581880	1	250
1415	蚩尤饕餮兽降世符礼包	"您将获得蚩尤饕餮兽降世符礼包1份,需要至少1格背包空间。"	581880	1	250
1416	高阶职业转换符礼包	"您将获得高阶职业转换符礼包1份,需要至少1格背包空间。"	581880	1	250
1417	暗彩装备转换符礼包	"您将获得暗彩装备转换符礼包1份,需要至少1格背包空间。"	581880	1	250
1418	炫彩装备转换符礼包	"您将获得炫彩装备转换符礼包1份,需要至少1格背包空间。"	581880	1	250
1419	职业转换符礼包	"您将获得职业转换符礼包1份,需要至少1格背包空间。"	581880	1	250
1420	英勇战骑福袋	"您将获得英勇战骑福袋1份,需要至少1格背包空间。"	581880	1	250
1421	盛典尊荣礼包	"您将获得盛典尊荣礼包1份,需要至少1格背包空间。"	581880	1	1
1422	开测庆典礼包	"您将获得开测庆典礼包1份,需要至少1格背包空间。"	581880	1	1
1423	蓝品质将星卡礼包	"您将获得蓝质量将星卡礼包1份,需要至少1格背包空间。"	581880	1	1
1424	横扫千军大礼包	"您将获得横扫千军大礼包1份,需要至少1格背包空间。"	581880	1	1
1425	如意聚宝盆	"您将获得如意聚宝盆1份,需要至少1格背包空间。"	581880	1	1
1426	百变战甲大礼包	"您将获得百变战甲大礼包1份,需要至少1格背包空间。"	581880	1	1
1427	烟花排行榜冠军包	"您将获得烟花排行榜冠军包1份,需要至少1格背包空间。"	581880	1	1
1428	烟花排行榜亚军包	"您将获得烟花排行榜亚军包1份,需要至少1格背包空间。"	581880	1	1
1429	仲夏娱乐币礼包	"您将获得仲夏娱乐币礼包1份,需要至少1格背包空间。"	581880	1	250
1430	仲夏娱乐币大礼包	"您将获得仲夏娱乐币大礼包1份,需要至少1格背包空间。"	581880	1	250
1431	再世将星特权卡	"您将获得再世将星特权卡1份,需要至少1格背包空间。"	581880	1	250
1432	钢铁侠时装礼包	"您将获得钢铁侠时装礼包1份,需要至少1格背包空间。"	581880	1	250
1433	天?心心相印套装(30天)	"您将获得天?心心相印套装(30天)1份,需要至少1格背包空间。"	581880	1	250
1434	天?心心相印套装(永久)	"您将获得天?心心相印套装(永久)1份,需要至少1格背包空间。"	581880	1	250
1435	冥?心心相印套装(30天)	"您将获得冥?心心相印套装(30天)1份,需要至少1格背包空间。"	581880	1	250
1436	冥?心心相印套装(永久)	"您将获得冥?心心相印套装(永久)1份,需要至少1格背包空间。"	581880	1	250
1437	战天斗地礼包	"您将获得战天斗地礼包1份,需要至少1格背包空间。"	581880	1	250
1438	武动乾坤礼包	"您将获得武动乾坤礼包1份,需要至少1格背包空间。"	581880	1	250
1439	唯我独尊礼包	"您将获得唯我独尊礼包1份,需要至少1格背包空间。"	581880	1	250
1440	掌门牌：小四喜礼包	"您将获得掌门牌：小四喜礼包1份,需要至少1格背包空间。"	581880	1	250
1441	掌门牌：小四喜(30天)礼包	"您将获得掌门牌：小四喜(30天)礼包1份,需要至少1格背包空间。"	581880	1	250
1442	金翅飞虎降世符礼包	"您将获得金翅飞虎降世符礼包1份,需要至少1格背包空间。"	581880	1	250
1443	登入有礼-第一天	"您将获得登入有礼-第一天1份,需要至少1格背包空间。"	581880	1	250
1444	登入有礼-第二天	"您将获得登入有礼-第二天1份,需要至少1格背包空间。"	581880	1	250
1445	登入有礼-第三天	"您将获得登入有礼-第三天1份,需要至少1格背包空间。"	581880	1	250
1446	登入有礼-第四天	"您将获得登入有礼-第四天1份,需要至少1格背包空间。"	581880	1	250
1447	登入有礼-第五天	"您将获得登入有礼-第五天1份,需要至少1格背包空间。"	581880	1	250
1448	登入有礼-五天以上	"您将获得登入有礼-第五天以上1份,需要至少1格背包空间。"	581880	1	250
1449	不求人黄金礼盒	"您将获得不求人黄金礼盒1份,需要至少1格背包空间。"	581880	1	250
1450	至尊炫风黄金礼盒	"您将获得至尊炫风黄金礼盒1份,需要至少1格背包空间。"	581880	1	250
1451	黄金联盟百宝囊	"您将获得黄金联盟百宝囊1份,需要至少1格背包空间。"	581880	1	250
1452	大元盛世礼盒	"您将获得大元盛世礼盒1份,需要至少1格背包空间。"	581880	1	250
1453	无瑕星辰至尊礼包	"您将获得无瑕星辰至尊礼包1份,需要至少1格背包空间。"	581880	1	250
1454	豪华将星卡礼盒	"您将获得豪华将星卡礼盒1份,需要至少1格背包空间。"	581880	1	250
1455	奶油冰棍	"您将获得奶油冰棍1份,需要至少1格背包空间。"	581880	1	250
1456	激情奥运纪念券	"您将获得激情奥运纪念券1份,需要至少1格背包空间。"	581880	1	250
1457	炫彩冰淇凌	"您将获得炫彩冰淇凌1份,需要至少1格背包空间。"	581880	1	250
1458	七彩冰淇凌	"您将获得七彩冰淇凌1份,需要至少1格背包空间。"	581880	1	250
1459	优质地中海尖凿礼包	"您将获得优质地中海尖凿礼包1份,需要至少1格背包空间。"	581880	1	250
1460	无暇星辰至尊礼包	"您将获得无暇星辰至尊礼包1份,需要至少1格背包空间。"	581880	1	250
1461	火山冰淇凌	"您将获得火山冰淇凌1份,需要至少1格背包空间。"	581880	1	250
1462	烈焰纹样?狂暴礼包	"您将获得烈焰纹样?狂暴礼包1份,需要至少1格背包空间。"	581880	1	250
1463	烈焰纹样?精准礼包	"您将获得烈焰纹样?精准礼包1份,需要至少1格背包空间。"	581880	1	250
1464	烈焰纹样?疾影礼包	"您将获得烈焰纹样?疾影礼包1份,需要至少1格背包空间。"	581880	1	250
1465	比翼双飞降世符礼包	"您将获得比翼双飞降世符礼包1份,需要至少1格背包空间。"	581880	1	250
1466	夏日泳装礼包	"您将获得夏日泳装礼包1份,需要至少1格背包空间。"	581880	1	250
1467	淘气的泡泡降世符礼包	"您将获得淘气的泡泡降世符礼包1份,需要至少1格背包空间。"	581880	1	250
1468	炽焰火麟降世符礼包	"您将获得炽焰火麟降世符礼包1份,需要至少1格背包空间。"	581880	1	250
1469	风暴冰激凌	"您将获得风暴冰激凌1份,需要至少1格背包空间。"	581880	1	250
1470	感恩礼盒	"您将获得感恩礼盒1份,需要至少1格背包空间。"	581880	1	250
1471	史前巨蜥降世符	"您将获得史前巨蜥降世符1份,需要至少1格背包空间。"	581880	1	1
1472	一统天下礼包	"您将获得一统天下礼包1份,需要至少1格背包空间。"	581880	1	250
1473	空前绝后礼包	"您将获得空前绝后礼包1份,需要至少1格背包空间。"	581880	1	250
1474	超凡入圣礼包	"您将获得超凡入圣礼包1份,需要至少1格背包空间。"	581880	1	250
1475	不灭战魂礼包	"您将获得不灭战魂礼包1份,需要至少1格背包空间。"	581880	1	250
1476	出神入化礼包	"您将获得出神入化礼包1份,需要至少1格背包空间。"	581880	1	250
1477	龙翔在天礼包	"您将获得龙翔在天礼包1份,需要至少1格背包空间。"	581880	1	250
1478	傲视群雄礼包	"您将获得傲视群雄礼包1份,需要至少1格背包空间。"	581880	1	250
1479	技冠群雄礼包	"您将获得技冠群雄礼包1份,需要至少1格背包空间。"	581880	1	250
1480	举世无双礼包	"您将获得举世无双礼包1份,需要至少1格背包空间。"	581880	1	250
1481	一骑绝尘礼包	"您将获得一骑绝尘礼包1份,需要至少1格背包空间。"	581880	1	250
1482	威震寰宇礼包	"您将获得威震寰宇礼包1份,需要至少1格背包空间。"	581880	1	250
1483	登峰造极礼包	"您将获得登峰造极礼包1份,需要至少1格背包空间。"	581880	1	250
1484	震古乐今礼包	"您将获得震古乐今礼包1份,需要至少1格背包空间。"	581880	1	250
1485	气吞山河礼包	"您将获得气吞山河礼包1份,需要至少1格背包空间。"	581880	1	250
1486	所向披靡礼包	"您将获得所向披靡礼包1份,需要至少1格背包空间。"	581880	1	250
1487	功高盖世礼包	"您将获得功高盖世礼包1份,需要至少1格背包空间。"	581880	1	250
1488	缤纷酷爽礼盒	"您将获得缤纷酷爽礼盒1份,需要至少1格背包空间。"	581880	1	250
1489	七彩冰棍	"您将获得七彩冰棍1份,需要至少1格背包空间。"	581880	1	250
1490	奶油冰棍（赠品）	"您将获得奶油冰棍（赠品）1份,需要至少1格背包空间。"	581880	1	250
1491	骑乘装备大礼包	"您将获得骑乘装备大礼包1份,需要至少1格背包空间。"	581880	1	250
1492	灵力丹礼包	"您将获得灵力丹礼包1份,需要至少1格背包空间。"	581880	1	250
1493	神秘大奖礼包	"您将获得神秘大奖礼包1份,需要至少1格背包空间。"	581880	1	250
1494	蔷薇美女	"您将获得蔷薇美女1份,需要至少1格背包空间。"	581880	1	250
1495	欢乐周年烟花	"您将获得欢乐周年烟花1份,需要至少1格背包空间。"	581880	1	250
1496	一级皇家秘银礼包	"您将获得一级皇家秘银礼包1份,需要至少1格背包空间。"	581880	1	250
1497	完美星辰礼包	"您将获得完美星辰礼包1份,需要至少1格背包空间。"	581880	1	250
1498	乱士之魄礼包	"您将获得乱士之魄礼包1份,需要至少1格背包空间。"	581880	1	250
1499	乱士之魂礼包	"您将获得乱士之魂礼包1份,需要至少1格背包空间。"	581880	1	250
1500	种子袋	"您将获得种子袋1份,需要至少1格背包空间。"	581880	1	250
1501	再世将星特权卡	"您将获得再世将星特权卡1份,需要至少1格背包空间。"	581880	1	250
1502	推广招募礼包	"您将获得推广招募礼包1份,需要至少1格背包空间。"	581880	1	250
1503	金麒麟三周年回馈礼包	"您将获得金麒麟三周年回馈礼包1份,需要至少1格背包空间。"	581880	1	250
1504	白金麒麟三周年回馈礼包	"您将获得白金麒麟三周年回馈礼包1份,需要至少1格背包空间。"	581880	1	250
1505	玉麒麟三周年回馈礼包	"您将获得玉麒麟三周年回馈礼包1份,需要至少1格背包空间。"	581880	1	250
1506	紫玉麒麟三周年回馈礼包	"您将获得紫玉麒麟三周年回馈礼包1份,需要至少1格背包空间。"	581880	1	250
1507	钻石麒麟三周年回馈礼包	"您将获得钻石麒麟三周年回馈礼包1份,需要至少1格背包空间。"	581880	1	250
1508	至尊麒麟三周年回馈礼包	"您将获得至尊麒麟三周年回馈礼包1份,需要至少1格背包空间。"	581880	1	250
1509	天尊麒麟三周年回馈礼包	"您将获得天尊麒麟三周年回馈礼包1份,需要至少1格背包空间。"	581880	1	250
1510	武圣麒麟三周年回馈礼包	"您将获得武圣麒麟三周年回馈礼包1份,需要至少1格背包空间。"	581880	1	250
1511	战神麒麟三周年回馈礼包	"您将获得战神麒麟三周年回馈礼包1份,需要至少1格背包空间。"	581880	1	250
1512	掌门牌小四喜礼包	"您将获得掌门牌小四喜礼包1份,需要至少1格背包空间。"	581880	1	1
1513	三周年推广员礼包	"您将获得三周年推广员礼包1份,需要至少1格背包空间。"	581880	1	250
1514	晋级一星麒麟回馈礼包	"您将获得晋级一星麒麟回馈礼包1份,需要至少1格背包空间。"	581880	1	250
1515	晋级二星麒麟回馈礼包	"您将获得晋级二星麒麟回馈礼包1份,需要至少1格背包空间。"	581880	1	250
1516	晋级三星麒麟回馈礼包	"您将获得晋级三星麒麟回馈礼包1份,需要至少1格背包空间。"	581880	1	250
1517	开国元勋大礼包	"您将获得开国元勋大礼包1份,需要至少1格背包空间。"	581880	1	250
1518	开国功臣大礼包	"您将获得开国功臣大礼包1份,需要至少1格背包空间。"	581880	1	250
1519	开国名将大礼包	"您将获得开国名将大礼包1份,需要至少1格背包空间。"	581880	1	250
1520	YY神器礼包	"您将获得YY神器礼包1份,需要至少1格背包空间。"	581880	1	250
1521	开国元勋纪念时装（30天）礼包	"您将获得开国元勋纪念时装（30天）礼包1份,需要至少1格背包空间。"	581880	1	1
1522	开国功臣纪念时装（20天）礼包	"您将获得开国功臣纪念时装（20天）礼包1份,需要至少1格背包空间。"	581880	1	1
1523	开国名将纪念时装（10天）礼包	"您将获得开国名将纪念时装（10天）礼包1份,需要至少1格背包空间。"	581880	1	1
1524	YY神兽礼包	"您将获得YY神兽礼包1份,需要至少1格背包空间。"	581880	1	250
1525	YY万能口袋	"您将获得YY万能口袋1份,需要至少1格背包空间。"	581880	1	250
1526	yy神兽降世符	"您将获得yy神兽降世符1份,需要至少1格背包空间。"	581880	1	250
1527	升星水晶包	"您将获得升星水晶包1份,需要至少1格背包空间。"	581880	1	1
1528	日常消耗道具包	"您将获得日常消耗道具包1份,需要至少1格背包空间。"	581880	1	1
1529	装备养成道具包	"您将获得装备养成道具包1份,需要至少1格背包空间。"	581880	1	1
1530	pk清露包	"您将获得pk清露包1份,需要至少1格背包空间。"	581880	1	1
1531	坐骑还童包	"您将获得坐骑还童包1份,需要至少1格背包空间。"	581880	1	1
1532	三周年公会特权卡	"您将获得三周年公会特权卡1份,需要至少1格背包空间。"	581880	1	250
1533	舞厅用酒礼包	"您将获得舞厅用酒礼包1份,需要至少1格背包空间。"	581880	1	250
1534	烟花玫瑰礼包	"您将获得烟花玫瑰礼包1份,需要至少1格背包空间。"	581880	1	250
1535	体验服务器礼包	"您将获得体验服务器礼包1份,需要至少1格背包空间。"	581880	1	250
1536	天狼盔甲碎片	"您将获得天狼盔甲碎片1份,需要至少1格背包空间。"	581880	1	250
1537	骁勇战将礼包	"您将获得骁勇战将礼包1份,需要至少1格背包空间。"	581880	1	250
1538	灵力符	"您将获得灵力符1份,需要至少1格背包空间。"	581880	1	250
1539	护国英雄礼包	"您将获得护国英雄礼包1份,需要至少1格背包空间。"	581880	1	250
