NUM	NUM	NUM	NUM	TEXT	TEXT	TEXT	TEXT	NUM	TEXT	TEXT	NUM	NUM	NUM	NUM	NUM	NUM	TEXT	TEXT	TEXT	NUM	TEXT	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	TEXT	NUM	TEXT	NUM
45014362	45	677	1751	set:Khan2_Jiangxing_48 image:Khan2_Jiangxing_48_Icon_8	set:khan3_item_2 image:khan3_item_2_11	杜十娘	可铭刻部位：主武器，副武器	5	卡牌	此卡牌通过将星卡合成获得，您是否要自动寻路到浮屠塔？获得更多将星卡	95	100	10	27	2	250	0|1	武魂卡06.lmodel	cj_yingguang_huang	0	-1	22	484	12	72	-1	-1	-1	-1	0	国家：蒙古#r出身地区：蒙古	141176	set:Khan2_Jiangxinghui_48 image:Khan2_Jiangxinghui_48_Icon_8	180096
45014363	45	677	1752	set:Khan2_Jiangxing_48 image:Khan2_Jiangxing_48_Icon_8	set:khan3_item_2 image:khan3_item_2_11	杜十娘	可铭刻部位：主武器，副武器	5	卡牌	此卡牌通过将星卡合成获得，您是否要自动寻路到浮屠塔？获得更多将星卡	95	100	10	27	3	250	0|1	武魂卡06.lmodel	cj_yingguang_huang	0	-1	22	1210	12	108	-1	-1	-1	-1	0	国家：蒙古#r出身地区：蒙古	141176	set:Khan2_Jiangxinghui_48 image:Khan2_Jiangxinghui_48_Icon_8	180097
45014364	45	677	1753	set:Khan2_Jiangxing_48 image:Khan2_Jiangxing_48_Icon_8	set:khan3_item_2 image:khan3_item_2_11	杜十娘	可铭刻部位：主武器，副武器	5	卡牌	此卡牌通过将星卡合成获得，您是否要自动寻路到浮屠塔？获得更多将星卡	95	100	10	27	4	250	0|1	武魂卡06.lmodel	cj_yingguang_huang	0	-1	22	2016	12	144	-1	-1	-1	-1	0	国家：蒙古#r出身地区：蒙古	141176	set:Khan2_Jiangxinghui_48 image:Khan2_Jiangxinghui_48_Icon_8	180098
45014365	45	677	1754	set:Khan2_Jiangxing_48 image:Khan2_Jiangxing_48_Icon_8	set:khan3_item_2 image:khan3_item_2_11	杜十娘	可铭刻部位：主武器，副武器	5	卡牌	此卡牌通过将星卡合成获得，您是否要自动寻路到浮屠塔？获得更多将星卡	95	100	10	27	5	250	0|1	武魂卡06.lmodel	cj_yingguang_huang	0	-1	22	2520	12	180	-1	-1	-1	-1	0	国家：蒙古#r出身地区：蒙古	141176	set:Khan2_Jiangxinghui_48 image:Khan2_Jiangxinghui_48_Icon_8	180099
45014366	45	678	2010	set:Khan2_Jiangxing_48 image:Khan2_Jiangxing_48_Icon_8	set:khan3_item_2 image:khan3_item_2_11	卫子夫	可铭刻部位：主武器，副武器	5	卡牌	此卡牌通过将星卡合成获得，您是否要自动寻路到浮屠塔？获得更多将星卡	95	100	10	27	1	250	0|1	武魂卡06.lmodel	cj_yingguang_huang	0	-1	22	95	14	36	-1	-1	-1	-1	0	国家：蒙古帝国#r出身地区：蒙古	141176	set:Khan2_Jiangxinghui_48 image:Khan2_Jiangxinghui_48_Icon_8	180100
45014367	45	678	2011	set:Khan2_Jiangxing_48 image:Khan2_Jiangxing_48_Icon_8	set:khan3_item_2 image:khan3_item_2_11	卫子夫	可铭刻部位：主武器，副武器	5	卡牌	此卡牌通过将星卡合成获得，您是否要自动寻路到浮屠塔？获得更多将星卡	95	100	10	27	2	250	0|1	武魂卡06.lmodel	cj_yingguang_huang	0	-1	22	484	14	72	-1	-1	-1	-1	0	国家：蒙古帝国#r出身地区：蒙古	141176	set:Khan2_Jiangxinghui_48 image:Khan2_Jiangxinghui_48_Icon_8	180101
45014368	45	678	2012	set:Khan2_Jiangxing_48 image:Khan2_Jiangxing_48_Icon_8	set:khan3_item_2 image:khan3_item_2_11	卫子夫	可铭刻部位：主武器，副武器	5	卡牌	此卡牌通过将星卡合成获得，您是否要自动寻路到浮屠塔？获得更多将星卡	95	100	10	27	3	250	0|1	武魂卡06.lmodel	cj_yingguang_huang	0	-1	22	1210	14	108	-1	-1	-1	-1	0	国家：蒙古帝国#r出身地区：蒙古	141176	set:Khan2_Jiangxinghui_48 image:Khan2_Jiangxinghui_48_Icon_8	180102
45014369	45	678	2013	set:Khan2_Jiangxing_48 image:Khan2_Jiangxing_48_Icon_8	set:khan3_item_2 image:khan3_item_2_11	卫子夫	可铭刻部位：主武器，副武器	5	卡牌	此卡牌通过将星卡合成获得，您是否要自动寻路到浮屠塔？获得更多将星卡	95	100	10	27	4	250	0|1	武魂卡06.lmodel	cj_yingguang_huang	0	-1	22	2016	14	144	-1	-1	-1	-1	0	国家：蒙古帝国#r出身地区：蒙古	141176	set:Khan2_Jiangxinghui_48 image:Khan2_Jiangxinghui_48_Icon_8	180103
45014370	45	678	2014	set:Khan2_Jiangxing_48 image:Khan2_Jiangxing_48_Icon_8	set:khan3_item_2 image:khan3_item_2_11	卫子夫	可铭刻部位：主武器，副武器	5	卡牌	此卡牌通过将星卡合成获得，您是否要自动寻路到浮屠塔？获得更多将星卡	95	100	10	27	5	250	0|1	武魂卡06.lmodel	cj_yingguang_huang	0	-1	22	2520	14	180	-1	-1	-1	-1	0	国家：蒙古帝国#r出身地区：蒙古	141176	set:Khan2_Jiangxinghui_48 image:Khan2_Jiangxinghui_48_Icon_8	180104
45014371	45	679	3260	set:Khan2_Jiangxing_48 image:Khan2_Jiangxing_48_Icon_8	set:khan3_item_2 image:khan3_item_2_11	班婕妤	可铭刻部位：主武器，副武器	5	卡牌	此卡牌通过将星卡合成获得，您是否要自动寻路到浮屠塔？获得更多将星卡	95	100	10	27	1	250	0|1	武魂卡06.lmodel	cj_yingguang_huang	0	-1	22	95	10	36	-1	-1	-1	-1	0	国家：蒙古#r出身地区：蒙古	141176	set:Khan2_Jiangxinghui_48 image:Khan2_Jiangxinghui_48_Icon_8	180105
45014372	45	679	3261	set:Khan2_Jiangxing_48 image:Khan2_Jiangxing_48_Icon_8	set:khan3_item_2 image:khan3_item_2_11	班婕妤	可铭刻部位：主武器，副武器	5	卡牌	此卡牌通过将星卡合成获得，您是否要自动寻路到浮屠塔？获得更多将星卡	95	100	10	27	2	250	0|1	武魂卡06.lmodel	cj_yingguang_huang	0	-1	22	484	10	72	-1	-1	-1	-1	0	国家：蒙古#r出身地区：蒙古	141176	set:Khan2_Jiangxinghui_48 image:Khan2_Jiangxinghui_48_Icon_8	180106
45014373	45	679	3262	set:Khan2_Jiangxing_48 image:Khan2_Jiangxing_48_Icon_8	set:khan3_item_2 image:khan3_item_2_11	班婕妤	可铭刻部位：主武器，副武器	5	卡牌	此卡牌通过将星卡合成获得，您是否要自动寻路到浮屠塔？获得更多将星卡	95	100	10	27	3	250	0|1	武魂卡06.lmodel	cj_yingguang_huang	0	-1	22	1210	10	108	-1	-1	-1	-1	0	国家：蒙古#r出身地区：蒙古	141176	set:Khan2_Jiangxinghui_48 image:Khan2_Jiangxinghui_48_Icon_8	180107
45014374	45	679	3263	set:Khan2_Jiangxing_48 image:Khan2_Jiangxing_48_Icon_8	set:khan3_item_2 image:khan3_item_2_11	班婕妤	可铭刻部位：主武器，副武器	5	卡牌	此卡牌通过将星卡合成获得，您是否要自动寻路到浮屠塔？获得更多将星卡	95	100	10	27	4	250	0|1	武魂卡06.lmodel	cj_yingguang_huang	0	-1	22	2016	10	144	-1	-1	-1	-1	0	国家：蒙古#r出身地区：蒙古	141176	set:Khan2_Jiangxinghui_48 image:Khan2_Jiangxinghui_48_Icon_8	180108
45014375	45	679	3264	set:Khan2_Jiangxing_48 image:Khan2_Jiangxing_48_Icon_8	set:khan3_item_2 image:khan3_item_2_11	班婕妤	可铭刻部位：主武器，副武器	5	卡牌	此卡牌通过将星卡合成获得，您是否要自动寻路到浮屠塔？获得更多将星卡	95	100	10	27	5	250	0|1	武魂卡06.lmodel	cj_yingguang_huang	0	-1	22	2520	10	180	-1	-1	-1	-1	0	国家：蒙古#r出身地区：蒙古	141176	set:Khan2_Jiangxinghui_48 image:Khan2_Jiangxinghui_48_Icon_8	180109
45014376	45	680	3425	set:Khan2_Jiangxing_48 image:Khan2_Jiangxing_48_Icon_8	set:khan3_item_2 image:khan3_item_2_11	褒姒	可铭刻部位：戒指，手镯	5	卡牌	此卡牌通过将星卡合成获得，您是否要自动寻路到浮屠塔？获得更多将星卡	95	100	10	27	1	250	10|12	武魂卡06.lmodel	cj_yingguang_huang	0	-1	22	95	0	89	-1	-1	-1	-1	-1	国家：蒙古#r出身地区：蒙古	141176	set:Khan2_Jiangxinghui_48 image:Khan2_Jiangxinghui_48_Icon_8	180110
45014377	45	680	3426	set:Khan2_Jiangxing_48 image:Khan2_Jiangxing_48_Icon_8	set:khan3_item_2 image:khan3_item_2_11	褒姒	可铭刻部位：戒指，手镯	5	卡牌	此卡牌通过将星卡合成获得，您是否要自动寻路到浮屠塔？获得更多将星卡	95	100	10	27	2	250	10|12	武魂卡06.lmodel	cj_yingguang_huang	0	-1	22	484	0	178	-1	-1	-1	-1	-1	国家：蒙古#r出身地区：蒙古	141176	set:Khan2_Jiangxinghui_48 image:Khan2_Jiangxinghui_48_Icon_8	180111
45014378	45	680	3427	set:Khan2_Jiangxing_48 image:Khan2_Jiangxing_48_Icon_8	set:khan3_item_2 image:khan3_item_2_11	褒姒	可铭刻部位：戒指，手镯	5	卡牌	此卡牌通过将星卡合成获得，您是否要自动寻路到浮屠塔？获得更多将星卡	95	100	10	27	3	250	10|12	武魂卡06.lmodel	cj_yingguang_huang	0	-1	22	1210	0	269	-1	-1	-1	-1	-1	国家：蒙古#r出身地区：蒙古	141176	set:Khan2_Jiangxinghui_48 image:Khan2_Jiangxinghui_48_Icon_8	180112
45014379	45	680	3428	set:Khan2_Jiangxing_48 image:Khan2_Jiangxing_48_Icon_8	set:khan3_item_2 image:khan3_item_2_11	褒姒	可铭刻部位：戒指，手镯	5	卡牌	此卡牌通过将星卡合成获得，您是否要自动寻路到浮屠塔？获得更多将星卡	95	100	10	27	4	250	10|12	武魂卡06.lmodel	cj_yingguang_huang	0	-1	22	2016	0	358	-1	-1	-1	-1	-1	国家：蒙古#r出身地区：蒙古	141176	set:Khan2_Jiangxinghui_48 image:Khan2_Jiangxinghui_48_Icon_8	180113
45014380	45	680	3429	set:Khan2_Jiangxing_48 image:Khan2_Jiangxing_48_Icon_8	set:khan3_item_2 image:khan3_item_2_11	褒姒	可铭刻部位：戒指，手镯	5	卡牌	此卡牌通过将星卡合成获得，您是否要自动寻路到浮屠塔？获得更多将星卡	95	100	10	27	5	250	10|12	武魂卡06.lmodel	cj_yingguang_huang	0	-1	22	2520	0	449	-1	-1	-1	-1	-1	国家：蒙古#r出身地区：蒙古	141176	set:Khan2_Jiangxinghui_48 image:Khan2_Jiangxinghui_48_Icon_8	180114
45014381	45	681	3730	set:Khan2_Jiangxing_48 image:Khan2_Jiangxing_48_Icon_8	set:khan3_item_2 image:khan3_item_2_11	卓文君	可铭刻部位：戒指，手镯	5	卡牌	此卡牌通过将星卡合成获得，您是否要自动寻路到浮屠塔？获得更多将星卡	95	100	10	27	1	250	10|12	武魂卡06.lmodel	cj_yingguang_huang	0	-1	22	95	2	89	-1	-1	-1	-1	-1	国家：札答阑#r出身地区：蒙古	141176	set:Khan2_Jiangxinghui_48 image:Khan2_Jiangxinghui_48_Icon_8	180115
45014382	45	681	3731	set:Khan2_Jiangxing_48 image:Khan2_Jiangxing_48_Icon_8	set:khan3_item_2 image:khan3_item_2_11	卓文君	可铭刻部位：戒指，手镯	5	卡牌	此卡牌通过将星卡合成获得，您是否要自动寻路到浮屠塔？获得更多将星卡	95	100	10	27	2	250	10|12	武魂卡06.lmodel	cj_yingguang_huang	0	-1	22	484	2	178	-1	-1	-1	-1	-1	国家：札答阑#r出身地区：蒙古	141176	set:Khan2_Jiangxinghui_48 image:Khan2_Jiangxinghui_48_Icon_8	180116
45014383	45	681	3732	set:Khan2_Jiangxing_48 image:Khan2_Jiangxing_48_Icon_8	set:khan3_item_2 image:khan3_item_2_11	卓文君	可铭刻部位：戒指，手镯	5	卡牌	此卡牌通过将星卡合成获得，您是否要自动寻路到浮屠塔？获得更多将星卡	95	100	10	27	3	250	10|12	武魂卡06.lmodel	cj_yingguang_huang	0	-1	22	1210	2	269	-1	-1	-1	-1	-1	国家：札答阑#r出身地区：蒙古	141176	set:Khan2_Jiangxinghui_48 image:Khan2_Jiangxinghui_48_Icon_8	180117
45014384	45	681	3733	set:Khan2_Jiangxing_48 image:Khan2_Jiangxing_48_Icon_8	set:khan3_item_2 image:khan3_item_2_11	卓文君	可铭刻部位：戒指，手镯	5	卡牌	此卡牌通过将星卡合成获得，您是否要自动寻路到浮屠塔？获得更多将星卡	95	100	10	27	4	250	10|12	武魂卡06.lmodel	cj_yingguang_huang	0	-1	22	2016	2	358	-1	-1	-1	-1	-1	国家：札答阑#r出身地区：蒙古	141176	set:Khan2_Jiangxinghui_48 image:Khan2_Jiangxinghui_48_Icon_8	180118
45014385	45	681	3734	set:Khan2_Jiangxing_48 image:Khan2_Jiangxing_48_Icon_8	set:khan3_item_2 image:khan3_item_2_11	卓文君	可铭刻部位：戒指，手镯	5	卡牌	此卡牌通过将星卡合成获得，您是否要自动寻路到浮屠塔？获得更多将星卡	95	100	10	27	5	250	10|12	武魂卡06.lmodel	cj_yingguang_huang	0	-1	22	2520	2	449	-1	-1	-1	-1	-1	国家：札答阑#r出身地区：蒙古	141176	set:Khan2_Jiangxinghui_48 image:Khan2_Jiangxinghui_48_Icon_8	180119
45014386	45	682	3650	set:Khan2_Jiangxing_48 image:Khan2_Jiangxing_48_Icon_8	set:khan3_item_2 image:khan3_item_2_11	赵飞燕	可铭刻部位：戒指，手镯	5	卡牌	此卡牌通过将星卡合成获得，您是否要自动寻路到浮屠塔？获得更多将星卡	95	100	10	27	1	250	10|12	武魂卡06.lmodel	cj_yingguang_huang	0	-1	22	95	4	89	-1	-1	-1	-1	-1	国家：威尼斯共和国#r出身地区：意大利	141176	set:Khan2_Jiangxinghui_48 image:Khan2_Jiangxinghui_48_Icon_8	180120
45014387	45	682	3651	set:Khan2_Jiangxing_48 image:Khan2_Jiangxing_48_Icon_8	set:khan3_item_2 image:khan3_item_2_11	赵飞燕	可铭刻部位：戒指，手镯	5	卡牌	此卡牌通过将星卡合成获得，您是否要自动寻路到浮屠塔？获得更多将星卡	95	100	10	27	2	250	10|12	武魂卡06.lmodel	cj_yingguang_huang	0	-1	22	484	4	178	-1	-1	-1	-1	-1	国家：威尼斯共和国#r出身地区：意大利	141176	set:Khan2_Jiangxinghui_48 image:Khan2_Jiangxinghui_48_Icon_8	180121
45014388	45	682	3652	set:Khan2_Jiangxing_48 image:Khan2_Jiangxing_48_Icon_8	set:khan3_item_2 image:khan3_item_2_11	赵飞燕	可铭刻部位：戒指，手镯	5	卡牌	此卡牌通过将星卡合成获得，您是否要自动寻路到浮屠塔？获得更多将星卡	95	100	10	27	3	250	10|12	武魂卡06.lmodel	cj_yingguang_huang	0	-1	22	1210	4	269	-1	-1	-1	-1	-1	国家：威尼斯共和国#r出身地区：意大利	141176	set:Khan2_Jiangxinghui_48 image:Khan2_Jiangxinghui_48_Icon_8	180122
45014389	45	682	3653	set:Khan2_Jiangxing_48 image:Khan2_Jiangxing_48_Icon_8	set:khan3_item_2 image:khan3_item_2_11	赵飞燕	可铭刻部位：戒指，手镯	5	卡牌	此卡牌通过将星卡合成获得，您是否要自动寻路到浮屠塔？获得更多将星卡	95	100	10	27	4	250	10|12	武魂卡06.lmodel	cj_yingguang_huang	0	-1	22	2016	4	358	-1	-1	-1	-1	-1	国家：威尼斯共和国#r出身地区：意大利	141176	set:Khan2_Jiangxinghui_48 image:Khan2_Jiangxinghui_48_Icon_8	180123
45014390	45	682	3654	set:Khan2_Jiangxing_48 image:Khan2_Jiangxing_48_Icon_8	set:khan3_item_2 image:khan3_item_2_11	赵飞燕	可铭刻部位：戒指，手镯	5	卡牌	此卡牌通过将星卡合成获得，您是否要自动寻路到浮屠塔？获得更多将星卡	95	100	10	27	5	250	10|12	武魂卡06.lmodel	cj_yingguang_huang	0	-1	22	2520	4	449	-1	-1	-1	-1	-1	国家：威尼斯共和国#r出身地区：意大利	141176	set:Khan2_Jiangxinghui_48 image:Khan2_Jiangxinghui_48_Icon_8	180124
45014391	45	683	1290	set:Khan2_Jiangxing_48 image:Khan2_Jiangxing_48_Icon_8	set:khan3_item_2 image:khan3_item_2_11	李师师	可铭刻部位：腰带，披风，鞋子，徽章	5	卡牌	此卡牌通过将星卡合成获得，您是否要自动寻路到浮屠塔？获得更多将星卡	95	100	10	27	1	250	3|4|8|9	武魂卡06.lmodel	cj_yingguang_huang	0	-1	22	95	18	36	-1	-1	-1	-1	0	国家：蒙古#r出身地区：蒙古	141176	set:Khan2_Jiangxinghui_48 image:Khan2_Jiangxinghui_48_Icon_8	180125
45014392	45	683	1291	set:Khan2_Jiangxing_48 image:Khan2_Jiangxing_48_Icon_8	set:khan3_item_2 image:khan3_item_2_11	李师师	可铭刻部位：腰带，披风，鞋子，徽章	5	卡牌	此卡牌通过将星卡合成获得，您是否要自动寻路到浮屠塔？获得更多将星卡	95	100	10	27	2	250	3|4|8|9	武魂卡06.lmodel	cj_yingguang_huang	0	-1	22	484	18	72	-1	-1	-1	-1	0	国家：蒙古#r出身地区：蒙古	141176	set:Khan2_Jiangxinghui_48 image:Khan2_Jiangxinghui_48_Icon_8	180126
45014393	45	683	1292	set:Khan2_Jiangxing_48 image:Khan2_Jiangxing_48_Icon_8	set:khan3_item_2 image:khan3_item_2_11	李师师	可铭刻部位：腰带，披风，鞋子，徽章	5	卡牌	此卡牌通过将星卡合成获得，您是否要自动寻路到浮屠塔？获得更多将星卡	95	100	10	27	3	250	3|4|8|9	武魂卡06.lmodel	cj_yingguang_huang	0	-1	22	1210	18	108	-1	-1	-1	-1	0	国家：蒙古#r出身地区：蒙古	141176	set:Khan2_Jiangxinghui_48 image:Khan2_Jiangxinghui_48_Icon_8	180127
45014394	45	683	1293	set:Khan2_Jiangxing_48 image:Khan2_Jiangxing_48_Icon_8	set:khan3_item_2 image:khan3_item_2_11	李师师	可铭刻部位：腰带，披风，鞋子，徽章	5	卡牌	此卡牌通过将星卡合成获得，您是否要自动寻路到浮屠塔？获得更多将星卡	95	100	10	27	4	250	3|4|8|9	武魂卡06.lmodel	cj_yingguang_huang	0	-1	22	2016	18	144	-1	-1	-1	-1	0	国家：蒙古#r出身地区：蒙古	141176	set:Khan2_Jiangxinghui_48 image:Khan2_Jiangxinghui_48_Icon_8	180128
45014395	45	683	1294	set:Khan2_Jiangxing_48 image:Khan2_Jiangxing_48_Icon_8	set:khan3_item_2 image:khan3_item_2_11	李师师	可铭刻部位：腰带，披风，鞋子，徽章	5	卡牌	此卡牌通过将星卡合成获得，您是否要自动寻路到浮屠塔？获得更多将星卡	95	100	10	27	5	250	3|4|8|9	武魂卡06.lmodel	cj_yingguang_huang	0	-1	22	2520	18	180	-1	-1	-1	-1	0	国家：蒙古#r出身地区：蒙古	141176	set:Khan2_Jiangxinghui_48 image:Khan2_Jiangxinghui_48_Icon_8	180129
45014396	45	684	1210	set:Khan2_Jiangxing_48 image:Khan2_Jiangxing_48_Icon_8	set:khan3_item_2 image:khan3_item_2_11	上官婉儿	可铭刻部位：腰带，披风，鞋子，徽章	5	卡牌	此卡牌通过将星卡合成获得，您是否要自动寻路到浮屠塔？获得更多将星卡	95	100	10	27	1	250	3|4|8|9	武魂卡06.lmodel	cj_yingguang_huang	0	-1	22	95	20	36	-1	-1	-1	-1	0	国家：蒙古#r出身地区：蒙古	141176	set:Khan2_Jiangxinghui_48 image:Khan2_Jiangxinghui_48_Icon_8	180130
45014397	45	684	1211	set:Khan2_Jiangxing_48 image:Khan2_Jiangxing_48_Icon_8	set:khan3_item_2 image:khan3_item_2_11	上官婉儿	可铭刻部位：腰带，披风，鞋子，徽章	5	卡牌	此卡牌通过将星卡合成获得，您是否要自动寻路到浮屠塔？获得更多将星卡	95	100	10	27	2	250	3|4|8|9	武魂卡06.lmodel	cj_yingguang_huang	0	-1	22	484	20	72	-1	-1	-1	-1	0	国家：蒙古#r出身地区：蒙古	141176	set:Khan2_Jiangxinghui_48 image:Khan2_Jiangxinghui_48_Icon_8	180131
45014398	45	684	1212	set:Khan2_Jiangxing_48 image:Khan2_Jiangxing_48_Icon_8	set:khan3_item_2 image:khan3_item_2_11	上官婉儿	可铭刻部位：腰带，披风，鞋子，徽章	5	卡牌	此卡牌通过将星卡合成获得，您是否要自动寻路到浮屠塔？获得更多将星卡	95	100	10	27	3	250	3|4|8|9	武魂卡06.lmodel	cj_yingguang_huang	0	-1	22	1210	20	108	-1	-1	-1	-1	0	国家：蒙古#r出身地区：蒙古	141176	set:Khan2_Jiangxinghui_48 image:Khan2_Jiangxinghui_48_Icon_8	180132
45014399	45	684	1213	set:Khan2_Jiangxing_48 image:Khan2_Jiangxing_48_Icon_8	set:khan3_item_2 image:khan3_item_2_11	上官婉儿	可铭刻部位：腰带，披风，鞋子，徽章	5	卡牌	此卡牌通过将星卡合成获得，您是否要自动寻路到浮屠塔？获得更多将星卡	95	100	10	27	4	250	3|4|8|9	武魂卡06.lmodel	cj_yingguang_huang	0	-1	22	2016	20	144	-1	-1	-1	-1	0	国家：蒙古#r出身地区：蒙古	141176	set:Khan2_Jiangxinghui_48 image:Khan2_Jiangxinghui_48_Icon_8	180133
45014400	45	684	1214	set:Khan2_Jiangxing_48 image:Khan2_Jiangxing_48_Icon_8	set:khan3_item_2 image:khan3_item_2_11	上官婉儿	可铭刻部位：腰带，披风，鞋子，徽章	5	卡牌	此卡牌通过将星卡合成获得，您是否要自动寻路到浮屠塔？获得更多将星卡	95	100	10	27	5	250	3|4|8|9	武魂卡06.lmodel	cj_yingguang_huang	0	-1	22	2520	20	180	-1	-1	-1	-1	0	国家：蒙古#r出身地区：蒙古	141176	set:Khan2_Jiangxinghui_48 image:Khan2_Jiangxinghui_48_Icon_8	180134
45014401	45	685	2230	set:Khan2_Jiangxing_48 image:Khan2_Jiangxing_48_Icon_8	set:khan3_item_2 image:khan3_item_2_11	柳莺莺	可铭刻部位：腰带，披风，鞋子，徽章	5	卡牌	此卡牌通过将星卡合成获得，您是否要自动寻路到浮屠塔？获得更多将星卡	95	100	10	27	1	250	3|4|8|9	武魂卡06.lmodel	cj_yingguang_huang	0	-1	22	95	16	36	-1	-1	-1	-1	0	国家：蒙古帝国#r出身地点：蒙古	141176	set:Khan2_Jiangxinghui_48 image:Khan2_Jiangxinghui_48_Icon_8	180135
45014402	45	685	2231	set:Khan2_Jiangxing_48 image:Khan2_Jiangxing_48_Icon_8	set:khan3_item_2 image:khan3_item_2_11	柳莺莺	可铭刻部位：腰带，披风，鞋子，徽章	5	卡牌	此卡牌通过将星卡合成获得，您是否要自动寻路到浮屠塔？获得更多将星卡	95	100	10	27	2	250	3|4|8|9	武魂卡06.lmodel	cj_yingguang_huang	0	-1	22	484	16	72	-1	-1	-1	-1	0	国家：蒙古帝国#r出身地点：蒙古	141176	set:Khan2_Jiangxinghui_48 image:Khan2_Jiangxinghui_48_Icon_8	180136
45014403	45	685	2232	set:Khan2_Jiangxing_48 image:Khan2_Jiangxing_48_Icon_8	set:khan3_item_2 image:khan3_item_2_11	柳莺莺	可铭刻部位：腰带，披风，鞋子，徽章	5	卡牌	此卡牌通过将星卡合成获得，您是否要自动寻路到浮屠塔？获得更多将星卡	95	100	10	27	3	250	3|4|8|9	武魂卡06.lmodel	cj_yingguang_huang	0	-1	22	1210	16	108	-1	-1	-1	-1	0	国家：蒙古帝国#r出身地点：蒙古	141176	set:Khan2_Jiangxinghui_48 image:Khan2_Jiangxinghui_48_Icon_8	180137
45014404	45	685	2233	set:Khan2_Jiangxing_48 image:Khan2_Jiangxing_48_Icon_8	set:khan3_item_2 image:khan3_item_2_11	柳莺莺	可铭刻部位：腰带，披风，鞋子，徽章	5	卡牌	此卡牌通过将星卡合成获得，您是否要自动寻路到浮屠塔？获得更多将星卡	95	100	10	27	4	250	3|4|8|9	武魂卡06.lmodel	cj_yingguang_huang	0	-1	22	2016	16	144	-1	-1	-1	-1	0	国家：蒙古帝国#r出身地点：蒙古	141176	set:Khan2_Jiangxinghui_48 image:Khan2_Jiangxinghui_48_Icon_8	180138
45014405	45	685	2234	set:Khan2_Jiangxing_48 image:Khan2_Jiangxing_48_Icon_8	set:khan3_item_2 image:khan3_item_2_11	柳莺莺	可铭刻部位：腰带，披风，鞋子，徽章	5	卡牌	此卡牌通过将星卡合成获得，您是否要自动寻路到浮屠塔？获得更多将星卡	95	100	10	27	5	250	3|4|8|9	武魂卡06.lmodel	cj_yingguang_huang	0	-1	22	2520	16	180	-1	-1	-1	-1	0	国家：蒙古帝国#r出身地点：蒙古	141176	set:Khan2_Jiangxinghui_48 image:Khan2_Jiangxinghui_48_Icon_8	180139
45014406	45	686	1360	set:Khan2_Jiangxing_48 image:Khan2_Jiangxing_48_Icon_8	set:khan3_item_2 image:khan3_item_2_11	黄月英	可铭刻部位：帽子，衣服，项链，护手	5	卡牌	此卡牌在精英剧场掉落，您是否要自动寻路到精英剧场？	100	100	10	27	1	250	2|5|6|7	武魂卡06.lmodel	cj_yingguang_huang	0	-1	22	223	-1	-1	-1	-1	-1	-1	0		141176	set:Khan2_Jiangxinghui_48 image:Khan2_Jiangxinghui_48_Icon_8	180140
45014407	45	686	1361	set:Khan2_Jiangxing_48 image:Khan2_Jiangxing_48_Icon_8	set:khan3_item_2 image:khan3_item_2_11	黄月英	可铭刻部位：帽子，衣服，项链，护手	5	卡牌	此卡牌在精英剧场掉落，您是否要自动寻路到精英剧场？	100	100	10	27	2	250	2|5|6|7	武魂卡06.lmodel	cj_yingguang_huang	0	-1	22	1130	-1	-1	-1	-1	-1	-1	0		141176	set:Khan2_Jiangxinghui_48 image:Khan2_Jiangxinghui_48_Icon_8	180141
45014408	45	686	1362	set:Khan2_Jiangxing_48 image:Khan2_Jiangxing_48_Icon_8	set:khan3_item_2 image:khan3_item_2_11	黄月英	可铭刻部位：帽子，衣服，项链，护手	5	卡牌	此卡牌在精英剧场掉落，您是否要自动寻路到精英剧场？	100	100	10	27	3	250	2|5|6|7	武魂卡06.lmodel	cj_yingguang_huang	0	-1	22	2822	-1	-1	-1	-1	-1	-1	0		141176	set:Khan2_Jiangxinghui_48 image:Khan2_Jiangxinghui_48_Icon_8	180142
45014409	45	686	1363	set:Khan2_Jiangxing_48 image:Khan2_Jiangxing_48_Icon_8	set:khan3_item_2 image:khan3_item_2_11	黄月英	可铭刻部位：帽子，衣服，项链，护手	5	卡牌	此卡牌在精英剧场掉落，您是否要自动寻路到精英剧场？	100	100	10	27	4	250	2|5|6|7	武魂卡06.lmodel	cj_yingguang_huang	0	-1	22	4704	-1	-1	-1	-1	-1	-1	0		141176	set:Khan2_Jiangxinghui_48 image:Khan2_Jiangxinghui_48_Icon_8	180143
45014410	45	686	1364	set:Khan2_Jiangxing_48 image:Khan2_Jiangxing_48_Icon_8	set:khan3_item_2 image:khan3_item_2_11	黄月英	可铭刻部位：帽子，衣服，项链，护手	5	卡牌	此卡牌在精英剧场掉落，您是否要自动寻路到精英剧场？	100	100	10	27	5	250	2|5|6|7	武魂卡06.lmodel	cj_yingguang_huang	0	-1	22	5880	-1	-1	-1	-1	-1	-1	0		141176	set:Khan2_Jiangxinghui_48 image:Khan2_Jiangxinghui_48_Icon_8	180144
