NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	TEXT	NUM	NUM	NUM	NUM	NUM	TEXT	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM
30131003	30	11	1003	4	11	1	-1	70	-1	-1	100	50	-1	0	7	7	0	-1	0	-1	-1	-1	-1	9	-1	-1	-1	19	100	29	1500	33	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30131004	30	11	1004	4	11	1	-1	75	-1	-1	100	50	-1	0	7	7	0	-1	0	-1	-1	-1	-1	11	-1	-1	-1	19	100	29	1500	33	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30131005	30	11	1005	4	11	1	-1	80	-1	-1	100	50	-1	0	7	7	0	-1	0	-1	-1	-1	-1	13	-1	-1	-1	19	100	29	1500	33	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30131006	30	11	1006	4	11	1	-1	85	-1	-1	100	50	-1	0	7	7	0	-1	0	-1	-1	-1	-1	15	-1	-1	-1	19	100	29	1500	33	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30131007	30	11	1002	4	11	1	-1	65	-1	-1	100	50	-1	0	7	7	0	-1	0	-1	-1	-1	-1	-1	7	-1	-1	20	100	29	1500	33	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30131008	30	11	1003	4	11	1	-1	70	-1	-1	100	50	-1	0	7	7	0	-1	0	-1	-1	-1	-1	-1	9	-1	-1	20	100	29	1500	33	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30131009	30	11	1004	4	11	1	-1	75	-1	-1	100	50	-1	0	7	7	0	-1	0	-1	-1	-1	-1	-1	11	-1	-1	20	100	29	1500	33	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30131010	30	11	1005	4	11	1	-1	80	-1	-1	100	50	-1	0	7	7	0	-1	0	-1	-1	-1	-1	-1	13	-1	-1	20	100	29	1500	33	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30131011	30	11	1006	4	11	1	-1	85	-1	-1	100	50	-1	0	7	7	0	-1	0	-1	-1	-1	-1	-1	15	-1	-1	20	100	29	1500	33	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30131012	30	11	1002	4	11	1	-1	65	-1	-1	100	50	-1	0	7	7	0	-1	0	-1	-1	-1	-1	-1	-1	7	-1	21	100	29	1500	33	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30131013	30	11	1003	4	11	1	-1	70	-1	-1	100	50	-1	0	7	7	0	-1	0	-1	-1	-1	-1	-1	-1	9	-1	21	100	29	1500	33	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30131014	30	11	1004	4	11	1	-1	75	-1	-1	100	50	-1	0	7	7	0	-1	0	-1	-1	-1	-1	-1	-1	11	-1	21	100	29	1500	33	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30131015	30	11	1005	4	11	1	-1	80	-1	-1	100	50	-1	0	7	7	0	-1	0	-1	-1	-1	-1	-1	-1	13	-1	21	100	29	1500	33	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30131016	30	11	1006	4	11	1	-1	85	-1	-1	100	50	-1	0	7	7	0	-1	0	-1	-1	-1	-1	-1	-1	15	-1	21	100	29	1500	33	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30131022	30	11	1002	4	11	1	-1	65	-1	-1	100	50	-1	0	7	7	0	-1	0	-1	-1	-1	-1	6	-1	-1	-1	19	80	29	1000	33	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30131023	30	11	1003	4	11	1	-1	70	-1	-1	100	50	-1	0	7	7	0	-1	0	-1	-1	-1	-1	8	-1	-1	-1	19	80	29	1000	33	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30131024	30	11	1004	4	11	1	-1	75	-1	-1	100	50	-1	0	7	7	0	-1	0	-1	-1	-1	-1	10	-1	-1	-1	19	80	29	1000	33	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30131025	30	11	1005	4	11	1	-1	80	-1	-1	100	50	-1	0	7	7	0	-1	0	-1	-1	-1	-1	12	-1	-1	-1	19	80	29	1000	33	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30131026	30	11	1006	4	11	1	-1	85	-1	-1	100	50	-1	0	7	7	0	-1	0	-1	-1	-1	-1	14	-1	-1	-1	19	80	29	1000	33	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30131027	30	11	1002	4	11	1	-1	65	-1	-1	100	50	-1	0	7	7	0	-1	0	-1	-1	-1	-1	-1	6	-1	-1	20	80	29	1000	33	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30131028	30	11	1003	4	11	1	-1	70	-1	-1	100	50	-1	0	7	7	0	-1	0	-1	-1	-1	-1	-1	8	-1	-1	20	80	29	1000	33	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30131029	30	11	1004	4	11	1	-1	75	-1	-1	100	50	-1	0	7	7	0	-1	0	-1	-1	-1	-1	-1	10	-1	-1	20	80	29	1000	33	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30131030	30	11	1005	4	11	1	-1	80	-1	-1	100	50	-1	0	7	7	0	-1	0	-1	-1	-1	-1	-1	12	-1	-1	20	80	29	1000	33	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30131031	30	11	1006	4	11	1	-1	85	-1	-1	100	50	-1	0	7	7	0	-1	0	-1	-1	-1	-1	-1	14	-1	-1	20	80	29	1000	33	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30131032	30	11	1002	4	11	1	-1	65	-1	-1	100	50	-1	0	7	7	0	-1	0	-1	-1	-1	-1	-1	-1	6	-1	21	80	29	1000	33	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30131033	30	11	1003	4	11	1	-1	70	-1	-1	100	50	-1	0	7	7	0	-1	0	-1	-1	-1	-1	-1	-1	8	-1	21	80	29	1000	33	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30131034	30	11	1004	4	11	1	-1	75	-1	-1	100	50	-1	0	7	7	0	-1	0	-1	-1	-1	-1	-1	-1	10	-1	21	80	29	1000	33	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30131035	30	11	1005	4	11	1	-1	80	-1	-1	100	50	-1	0	7	7	0	-1	0	-1	-1	-1	-1	-1	-1	12	-1	21	80	29	1000	33	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30131036	30	11	1006	4	11	1	-1	85	-1	-1	100	50	-1	0	7	7	0	-1	0	-1	-1	-1	-1	-1	-1	14	-1	21	80	29	1000	33	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30131042	30	11	1002	4	11	1	-1	65	-1	-1	100	50	-1	0	7	7	0	-1	0	-1	-1	-1	-1	5	-1	-1	-1	19	60	29	500	33	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30131043	30	11	1003	4	11	1	-1	70	-1	-1	100	50	-1	0	7	7	0	-1	0	-1	-1	-1	-1	7	-1	-1	-1	19	60	29	500	33	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30131044	30	11	1004	4	11	1	-1	75	-1	-1	100	50	-1	0	7	7	0	-1	0	-1	-1	-1	-1	9	-1	-1	-1	19	60	29	500	33	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30131045	30	11	1005	4	11	1	-1	80	-1	-1	100	50	-1	0	7	7	0	-1	0	-1	-1	-1	-1	11	-1	-1	-1	19	60	29	500	33	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30131046	30	11	1006	4	11	1	-1	85	-1	-1	100	50	-1	0	7	7	0	-1	0	-1	-1	-1	-1	13	-1	-1	-1	19	60	29	500	33	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30131047	30	11	1002	4	11	1	-1	65	-1	-1	100	50	-1	0	7	7	0	-1	0	-1	-1	-1	-1	-1	5	-1	-1	20	60	29	500	33	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30131048	30	11	1003	4	11	1	-1	70	-1	-1	100	50	-1	0	7	7	0	-1	0	-1	-1	-1	-1	-1	7	-1	-1	20	60	29	500	33	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30131049	30	11	1004	4	11	1	-1	75	-1	-1	100	50	-1	0	7	7	0	-1	0	-1	-1	-1	-1	-1	9	-1	-1	20	60	29	500	33	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30131050	30	11	1005	4	11	1	-1	80	-1	-1	100	50	-1	0	7	7	0	-1	0	-1	-1	-1	-1	-1	11	-1	-1	20	60	29	500	33	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30131051	30	11	1006	4	11	1	-1	85	-1	-1	100	50	-1	0	7	7	0	-1	0	-1	-1	-1	-1	-1	13	-1	-1	20	60	29	500	33	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30131052	30	11	1002	4	11	1	-1	65	-1	-1	100	50	-1	0	7	7	0	-1	0	-1	-1	-1	-1	-1	-1	5	-1	21	60	29	500	33	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30131053	30	11	1003	4	11	1	-1	70	-1	-1	100	50	-1	0	7	7	0	-1	0	-1	-1	-1	-1	-1	-1	7	-1	21	60	29	500	33	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30131054	30	11	1004	4	11	1	-1	75	-1	-1	100	50	-1	0	7	7	0	-1	0	-1	-1	-1	-1	-1	-1	9	-1	21	60	29	500	33	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30131055	30	11	1005	4	11	1	-1	80	-1	-1	100	50	-1	0	7	7	0	-1	0	-1	-1	-1	-1	-1	-1	11	-1	21	60	29	500	33	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30131056	30	11	1006	4	11	1	-1	85	-1	-1	100	50	-1	0	7	7	0	-1	0	-1	-1	-1	-1	-1	-1	13	-1	21	60	29	500	33	1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30131062	30	11	1002	4	11	1	-1	65	-1	-1	100	50	-1	0	7	7	0	-1	0	-1	-1	-1	-1	4	-1	-1	-1	19	40	29	300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30131063	30	11	1003	4	11	1	-1	70	-1	-1	100	50	-1	0	7	7	0	-1	0	-1	-1	-1	-1	6	-1	-1	-1	19	40	29	300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30131064	30	11	1004	4	11	1	-1	75	-1	-1	100	50	-1	0	7	7	0	-1	0	-1	-1	-1	-1	8	-1	-1	-1	19	40	29	300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30131065	30	11	1005	4	11	1	-1	80	-1	-1	100	50	-1	0	7	7	0	-1	0	-1	-1	-1	-1	10	-1	-1	-1	19	40	29	300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30131066	30	11	1006	4	11	1	-1	85	-1	-1	100	50	-1	0	7	7	0	-1	0	-1	-1	-1	-1	12	-1	-1	-1	19	40	29	300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30131067	30	11	1002	4	11	1	-1	65	-1	-1	100	50	-1	0	7	7	0	-1	0	-1	-1	-1	-1	-1	4	-1	-1	20	40	29	300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30131068	30	11	1003	4	11	1	-1	70	-1	-1	100	50	-1	0	7	7	0	-1	0	-1	-1	-1	-1	-1	6	-1	-1	20	40	29	300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30131069	30	11	1004	4	11	1	-1	75	-1	-1	100	50	-1	0	7	7	0	-1	0	-1	-1	-1	-1	-1	8	-1	-1	20	40	29	300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30131070	30	11	1005	4	11	1	-1	80	-1	-1	100	50	-1	0	7	7	0	-1	0	-1	-1	-1	-1	-1	10	-1	-1	20	40	29	300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30131071	30	11	1006	4	11	1	-1	85	-1	-1	100	50	-1	0	7	7	0	-1	0	-1	-1	-1	-1	-1	12	-1	-1	20	40	29	300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30131072	30	11	1002	4	11	1	-1	65	-1	-1	100	50	-1	0	7	7	0	-1	0	-1	-1	-1	-1	-1	-1	4	-1	21	40	29	300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30131073	30	11	1003	4	11	1	-1	70	-1	-1	100	50	-1	0	7	7	0	-1	0	-1	-1	-1	-1	-1	-1	6	-1	21	40	29	300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30131074	30	11	1004	4	11	1	-1	75	-1	-1	100	50	-1	0	7	7	0	-1	0	-1	-1	-1	-1	-1	-1	8	-1	21	40	29	300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30131075	30	11	1005	4	11	1	-1	80	-1	-1	100	50	-1	0	7	7	0	-1	0	-1	-1	-1	-1	-1	-1	10	-1	21	40	29	300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30131076	30	11	1006	4	11	1	-1	85	-1	-1	100	50	-1	0	7	7	0	-1	0	-1	-1	-1	-1	-1	-1	12	-1	21	40	29	300	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30131077	30	11	1007	4	11	1	-1	65	-1	-1	100	50	-1	0	7	7	0	-1	0	-1	-1	-1	-1	10	-1	-1	-1	19	120	29	2000	33	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30131078	30	11	1008	4	11	1	-1	70	-1	-1	100	50	-1	0	7	7	0	-1	0	-1	-1	-1	-1	12	-1	-1	-1	19	120	29	2000	33	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30131079	30	11	1009	4	11	1	-1	75	-1	-1	100	50	-1	0	7	7	0	-1	0	-1	-1	-1	-1	14	-1	-1	-1	19	120	29	2000	33	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30131080	30	11	1010	4	11	1	-1	80	-1	-1	100	50	-1	0	7	7	0	-1	0	-1	-1	-1	-1	16	-1	-1	-1	19	120	29	2000	33	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30131081	30	11	1011	4	11	1	-1	85	-1	-1	100	50	-1	0	7	7	0	-1	0	-1	-1	-1	-1	18	-1	-1	-1	19	120	29	2000	33	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30131082	30	11	1012	4	11	1	-1	65	-1	-1	100	50	-1	0	7	7	0	-1	0	-1	-1	-1	-1	-1	10	-1	-1	20	120	29	2000	33	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30131083	30	11	1013	4	11	1	-1	70	-1	-1	100	50	-1	0	7	7	0	-1	0	-1	-1	-1	-1	-1	12	-1	-1	20	120	29	2000	33	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30131084	30	11	1014	4	11	1	-1	75	-1	-1	100	50	-1	0	7	7	0	-1	0	-1	-1	-1	-1	-1	14	-1	-1	20	120	29	2000	33	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30131085	30	11	1015	4	11	1	-1	80	-1	-1	100	50	-1	0	7	7	0	-1	0	-1	-1	-1	-1	-1	16	-1	-1	20	120	29	2000	33	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30131086	30	11	1016	4	11	1	-1	85	-1	-1	100	50	-1	0	7	7	0	-1	0	-1	-1	-1	-1	-1	18	-1	-1	20	120	29	2000	33	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30131087	30	11	1017	4	11	1	-1	65	-1	-1	100	50	-1	0	7	7	0	-1	0	-1	-1	-1	-1	-1	-1	10	-1	21	120	29	2000	33	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30131088	30	11	1018	4	11	1	-1	70	-1	-1	100	50	-1	0	7	7	0	-1	0	-1	-1	-1	-1	-1	-1	12	-1	21	120	29	2000	33	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30131089	30	11	1019	4	11	1	-1	75	-1	-1	100	50	-1	0	7	7	0	-1	0	-1	-1	-1	-1	-1	-1	14	-1	21	120	29	2000	33	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30131090	30	11	1020	4	11	1	-1	80	-1	-1	100	50	-1	0	7	7	0	-1	0	-1	-1	-1	-1	-1	-1	16	-1	21	120	29	2000	33	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30131091	30	11	1021	4	11	1	-1	85	-1	-1	100	50	-1	0	7	7	0	-1	0	-1	-1	-1	-1	-1	-1	18	-1	21	120	29	2000	33	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30131092	30	11	1022	4	11	1	-1	65	-1	-1	100	50	-1	0	7	7	0	-1	0	-1	-1	-1	-1	12	-1	-1	-1	19	140	29	2500	33	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30131093	30	11	1023	4	11	1	-1	70	-1	-1	100	50	-1	0	7	7	0	-1	0	-1	-1	-1	-1	14	-1	-1	-1	19	140	29	2500	33	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
30131094	30	11	1024	4	11	1	-1	75	-1	-1	100	50	-1	0	7	7	0	-1	0	-1	-1	-1	-1	16	-1	-1	-1	19	140	29	2500	33	2	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	1	3035
