NUM	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	CNC	NUM	TEXT	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	TEXT	NUM	NUM	NUM	NUM
27281	攻击增加	计算类型（0为按点数，1为按百分比）	0	冰系攻击数值		冰系防御数值		火系攻击数值	4000	火系防御数值	4000	电系攻击数值		电系防御数值		元素命中数值		元素闪避数值		元素暴击数值		元素暴击减免数值		元素暴击伤害数值		元素暴伤减免数值		原力上限值							103	StdImpact103	1	27281	27275	27281	1	0	0	0	0	0	0	0	0	0	60000	0	0	0	-1	0	0				-1	
27282	攻击增加	计算类型（0为按点数，1为按百分比）	0	冰系攻击数值		冰系防御数值		火系攻击数值	4500	火系防御数值	4500	电系攻击数值		电系防御数值		元素命中数值		元素闪避数值		元素暴击数值		元素暴击减免数值		元素暴击伤害数值		元素暴伤减免数值		原力上限值							103	StdImpact103	1	27282	27275	27282	1	0	0	0	0	0	0	0	0	0	60000	0	0	0	-1	0	0				-1	
27283	攻击增加	计算类型（0为按点数，1为按百分比）	0	冰系攻击数值		冰系防御数值		火系攻击数值	5000	火系防御数值	5000	电系攻击数值		电系防御数值		元素命中数值		元素闪避数值		元素暴击数值		元素暴击减免数值		元素暴击伤害数值		元素暴伤减免数值		原力上限值							103	StdImpact103	1	27283	27275	27283	1	0	0	0	0	0	0	0	0	0	60000	0	0	0	-1	0	0				-1	
27284	攻击增加	计算类型（0为按点数，1为按百分比）	0	冰系攻击数值		冰系防御数值		火系攻击数值	5500	火系防御数值	5500	电系攻击数值		电系防御数值		元素命中数值		元素闪避数值		元素暴击数值		元素暴击减免数值		元素暴击伤害数值		元素暴伤减免数值		原力上限值							103	StdImpact103	1	27284	27275	27284	1	0	0	0	0	0	0	0	0	0	60000	0	0	0	-1	0	0				-1	
27285	攻击增加	计算类型（0为按点数，1为按百分比）	0	冰系攻击数值		冰系防御数值		火系攻击数值	6000	火系防御数值	6000	电系攻击数值		电系防御数值		元素命中数值		元素闪避数值		元素暴击数值		元素暴击减免数值		元素暴击伤害数值		元素暴伤减免数值		原力上限值							103	StdImpact103	1	27285	27275	27285	1	0	0	0	0	0	0	0	0	0	60000	0	0	0	-1	0	0				-1	
27286	攻击增加	计算类型（0为按点数，1为按百分比）	0	冰系攻击数值		冰系防御数值		火系攻击数值	6500	火系防御数值	6500	电系攻击数值		电系防御数值		元素命中数值		元素闪避数值		元素暴击数值		元素暴击减免数值		元素暴击伤害数值		元素暴伤减免数值		原力上限值							103	StdImpact103	1	27286	27275	27286	1	0	0	0	0	0	0	0	0	0	60000	0	0	0	-1	0	0				-1	
27287	攻击增加	计算类型（0为按点数，1为按百分比）	0	冰系攻击数值		冰系防御数值		火系攻击数值	7000	火系防御数值	7000	电系攻击数值		电系防御数值		元素命中数值		元素闪避数值		元素暴击数值		元素暴击减免数值		元素暴击伤害数值		元素暴伤减免数值		原力上限值							103	StdImpact103	1	27287	27275	27287	1	0	0	0	0	0	0	0	0	0	60000	0	0	0	-1	0	0				-1	
27288	攻击增加	计算类型（0为按点数，1为按百分比）	0	冰系攻击数值		冰系防御数值		火系攻击数值	7500	火系防御数值	7500	电系攻击数值		电系防御数值		元素命中数值		元素闪避数值		元素暴击数值		元素暴击减免数值		元素暴击伤害数值		元素暴伤减免数值		原力上限值							103	StdImpact103	1	27288	27275	27288	1	0	0	0	0	0	0	0	0	0	60000	0	0	0	-1	0	0				-1	
27289	攻击增加	计算类型（0为按点数，1为按百分比）	0	冰系攻击数值		冰系防御数值		火系攻击数值	8000	火系防御数值	8000	电系攻击数值		电系防御数值		元素命中数值		元素闪避数值		元素暴击数值		元素暴击减免数值		元素暴击伤害数值		元素暴伤减免数值		原力上限值							103	StdImpact103	1	27289	27275	27289	1	0	0	0	0	0	0	0	0	0	60000	0	0	0	-1	0	0				-1	
27290	火神附体普通攻击变群攻	技能集合	25	按点或百分比进行修正 0 = 点数修正	0	冷却		聚气		引导		消耗1	0	连续攻击次数或引导时间间隔		命中率		会心	0	最大目标搜索个数	5														111	STD_IMPACT_111	1	27290	27290	27290	1	0	1	0	0	0	0	0	0	0	60000	0	0	0	-1	0	0				-1	
27291	火神附体普通攻击变群攻	技能集合	25	按点或百分比进行修正 0 = 点数修正	0	冷却		聚气		引导		消耗1	0	连续攻击次数或引导时间间隔		命中率		会心	0	最大目标搜索个数	5														111	STD_IMPACT_111	1	27291	27290	27291	1	0	1	0	0	0	0	0	0	0	60000	0	0	0	-1	0	0				-1	
27292	火神附体普通攻击变群攻	技能集合	25	按点或百分比进行修正 0 = 点数修正	0	冷却		聚气		引导		消耗1	0	连续攻击次数或引导时间间隔		命中率		会心	0	最大目标搜索个数	5														111	STD_IMPACT_111	1	27292	27290	27292	1	0	1	0	0	0	0	0	0	0	60000	0	0	0	-1	0	0				-1	
27293	火神附体普通攻击变群攻	技能集合	25	按点或百分比进行修正 0 = 点数修正	0	冷却		聚气		引导		消耗1	0	连续攻击次数或引导时间间隔		命中率		会心	0	最大目标搜索个数	5														111	STD_IMPACT_111	1	27293	27290	27293	1	0	1	0	0	0	0	0	0	0	60000	0	0	0	-1	0	0				-1	
27294	火神附体普通攻击变群攻	技能集合	25	按点或百分比进行修正 0 = 点数修正	0	冷却		聚气		引导		消耗1	0	连续攻击次数或引导时间间隔		命中率		会心	0	最大目标搜索个数	5														111	STD_IMPACT_111	1	27294	27290	27294	1	0	1	0	0	0	0	0	0	0	60000	0	0	0	-1	0	0				-1	
27295	火神附体普通攻击变群攻	技能集合	25	按点或百分比进行修正 0 = 点数修正	0	冷却		聚气		引导		消耗1	0	连续攻击次数或引导时间间隔		命中率		会心	0	最大目标搜索个数	5														111	STD_IMPACT_111	1	27295	27290	27295	1	0	1	0	0	0	0	0	0	0	60000	0	0	0	-1	0	0				-1	
27296	火神附体普通攻击变群攻	技能集合	25	按点或百分比进行修正 0 = 点数修正	0	冷却		聚气		引导		消耗1	0	连续攻击次数或引导时间间隔		命中率		会心	0	最大目标搜索个数	5														111	STD_IMPACT_111	1	27296	27290	27296	1	0	1	0	0	0	0	0	0	0	60000	0	0	0	-1	0	0				-1	
27297	火神附体普通攻击变群攻	技能集合	25	按点或百分比进行修正 0 = 点数修正	0	冷却		聚气		引导		消耗1	0	连续攻击次数或引导时间间隔		命中率		会心	0	最大目标搜索个数	5														111	STD_IMPACT_111	1	27297	27290	27297	1	0	1	0	0	0	0	0	0	0	60000	0	0	0	-1	0	0				-1	
27298	火神附体普通攻击变群攻	技能集合	25	按点或百分比进行修正 0 = 点数修正	0	冷却		聚气		引导		消耗1	0	连续攻击次数或引导时间间隔		命中率		会心	0	最大目标搜索个数	5														111	STD_IMPACT_111	1	27298	27290	27298	1	0	1	0	0	0	0	0	0	0	60000	0	0	0	-1	0	0				-1	
27299	火神附体普通攻击变群攻	技能集合	25	按点或百分比进行修正 0 = 点数修正	0	冷却		聚气		引导		消耗1	0	连续攻击次数或引导时间间隔		命中率		会心	0	最大目标搜索个数	5														111	STD_IMPACT_111	1	27299	27290	27299	1	0	1	0	0	0	0	0	0	0	60000	0	0	0	-1	0	0				-1	
27300	火神附体普通攻击变群攻	技能集合	25	按点或百分比进行修正 0 = 点数修正	0	冷却		聚气		引导		消耗1	0	连续攻击次数或引导时间间隔		命中率		会心	0	最大目标搜索个数	5														111	STD_IMPACT_111	1	27300	27290	27300	1	0	1	0	0	0	0	0	0	0	60000	0	0	0	-1	0	0				-1	
27301	火神附体普通攻击变群攻	技能集合	25	按点或百分比进行修正 0 = 点数修正	0	冷却		聚气		引导		消耗1	0	连续攻击次数或引导时间间隔		命中率		会心	0	最大目标搜索个数	5														111	STD_IMPACT_111	1	27301	27290	27301	1	0	1	0	0	0	0	0	0	0	60000	0	0	0	-1	0	0				-1	
27302	火神附体普通攻击变群攻	技能集合	25	按点或百分比进行修正 0 = 点数修正	0	冷却		聚气		引导		消耗1	0	连续攻击次数或引导时间间隔		命中率		会心	0	最大目标搜索个数	5														111	STD_IMPACT_111	1	27302	27290	27302	1	0	1	0	0	0	0	0	0	0	60000	0	0	0	-1	0	0				-1	
27303	火神附体普通攻击变群攻	技能集合	25	按点或百分比进行修正 0 = 点数修正	0	冷却		聚气		引导		消耗1	0	连续攻击次数或引导时间间隔		命中率		会心	0	最大目标搜索个数	5														111	STD_IMPACT_111	1	27303	27290	27303	1	0	1	0	0	0	0	0	0	0	60000	0	0	0	-1	0	0				-1	
27304	火神附体普通攻击变群攻	技能集合	25	按点或百分比进行修正 0 = 点数修正	0	冷却		聚气		引导		消耗1	0	连续攻击次数或引导时间间隔		命中率		会心	0	最大目标搜索个数	5														111	STD_IMPACT_111	1	27304	27290	27304	1	0	1	0	0	0	0	0	0	0	60000	0	0	0	-1	0	0				-1	
27305	赤焰球	近程攻击伤害百分比	5	远程攻击伤害百分比	5	魔法伤害百分比	5	冰伤害百分比		火伤害百分比		电伤害百分比		毒伤害百分比		冰元素伤害百分比	-100	火元素伤害百分比	150	电元素伤害百分比	-100														61	STD_IMPACT_003	0	27305	27305	27305	-1	0	1	0	0	1	0	0	0	0	0	0	0	0	-1	0	0				-1	
27306	赤焰球	近程攻击伤害百分比	10	远程攻击伤害百分比	10	魔法伤害百分比	10	冰伤害百分比		火伤害百分比		电伤害百分比		毒伤害百分比		冰元素伤害百分比	-100	火元素伤害百分比	155	电元素伤害百分比	-100														61	STD_IMPACT_003	0	27306	27305	27306	-1	0	1	0	0	1	0	0	0	0	0	0	0	0	-1	0	0				-1	
27307	赤焰球	近程攻击伤害百分比	15	远程攻击伤害百分比	15	魔法伤害百分比	15	冰伤害百分比		火伤害百分比		电伤害百分比		毒伤害百分比		冰元素伤害百分比	-100	火元素伤害百分比	160	电元素伤害百分比	-100														61	STD_IMPACT_003	0	27307	27305	27307	-1	0	1	0	0	1	0	0	0	0	0	0	0	0	-1	0	0				-1	
27308	赤焰球	近程攻击伤害百分比	20	远程攻击伤害百分比	20	魔法伤害百分比	20	冰伤害百分比		火伤害百分比		电伤害百分比		毒伤害百分比		冰元素伤害百分比	-100	火元素伤害百分比	165	电元素伤害百分比	-100														61	STD_IMPACT_003	0	27308	27305	27308	-1	0	1	0	0	1	0	0	0	0	0	0	0	0	-1	0	0				-1	
27309	赤焰球	近程攻击伤害百分比	25	远程攻击伤害百分比	25	魔法伤害百分比	25	冰伤害百分比		火伤害百分比		电伤害百分比		毒伤害百分比		冰元素伤害百分比	-100	火元素伤害百分比	170	电元素伤害百分比	-100														61	STD_IMPACT_003	0	27309	27305	27309	-1	0	1	0	0	1	0	0	0	0	0	0	0	0	-1	0	0				-1	
27310	高级赤焰球术	近程攻击伤害百分比	30	远程攻击伤害百分比	30	魔法伤害百分比	30	冰伤害百分比		火伤害百分比		电伤害百分比		毒伤害百分比		冰元素伤害百分比	-100	火元素伤害百分比	180	电元素伤害百分比	-100														61	STD_IMPACT_003	0	27310	27305	27310	-1	0	1	0	0	1	0	0	0	0	0	0	0	0	-1	0	0				-1	
27311	高级赤焰球术	近程攻击伤害百分比	35	远程攻击伤害百分比	35	魔法伤害百分比	35	冰伤害百分比		火伤害百分比		电伤害百分比		毒伤害百分比		冰元素伤害百分比	-100	火元素伤害百分比	190	电元素伤害百分比	-100														61	STD_IMPACT_003	0	27311	27305	27311	-1	0	1	0	0	1	0	0	0	0	0	0	0	0	-1	0	0				-1	
27312	高级赤焰球术	近程攻击伤害百分比	40	远程攻击伤害百分比	40	魔法伤害百分比	40	冰伤害百分比		火伤害百分比		电伤害百分比		毒伤害百分比		冰元素伤害百分比	-100	火元素伤害百分比	200	电元素伤害百分比	-100														61	STD_IMPACT_003	0	27312	27305	27312	-1	0	1	0	0	1	0	0	0	0	0	0	0	0	-1	0	0				-1	
27313	高级赤焰球术	近程攻击伤害百分比	45	远程攻击伤害百分比	45	魔法伤害百分比	45	冰伤害百分比		火伤害百分比		电伤害百分比		毒伤害百分比		冰元素伤害百分比	-100	火元素伤害百分比	210	电元素伤害百分比	-100														61	STD_IMPACT_003	0	27313	27305	27313	-1	0	1	0	0	1	0	0	0	0	0	0	0	0	-1	0	0				-1	
27314	高级赤焰球术	近程攻击伤害百分比	50	远程攻击伤害百分比	50	魔法伤害百分比	50	冰伤害百分比		火伤害百分比		电伤害百分比		毒伤害百分比		冰元素伤害百分比	-100	火元素伤害百分比	220	电元素伤害百分比	-100														61	STD_IMPACT_003	0	27314	27305	27314	-1	0	1	0	0	1	0	0	0	0	0	0	0	0	-1	0	0				-1	
27315	超级赤焰球	近程攻击伤害百分比	60	远程攻击伤害百分比	60	魔法伤害百分比	60	冰伤害百分比		火伤害百分比		电伤害百分比		毒伤害百分比		冰元素伤害百分比	-100	火元素伤害百分比	230	电元素伤害百分比	-100														61	STD_IMPACT_003	0	27315	27305	27315	-1	0	1	0	0	1	0	0	0	0	0	0	0	0	-1	0	0				-1	
27316	超级赤焰球	近程攻击伤害百分比	70	远程攻击伤害百分比	70	魔法伤害百分比	70	冰伤害百分比		火伤害百分比		电伤害百分比		毒伤害百分比		冰元素伤害百分比	-100	火元素伤害百分比	240	电元素伤害百分比	-100														61	STD_IMPACT_003	0	27316	27305	27316	-1	0	1	0	0	1	0	0	0	0	0	0	0	0	-1	0	0				-1	
27317	超级赤焰球	近程攻击伤害百分比	80	远程攻击伤害百分比	80	魔法伤害百分比	80	冰伤害百分比		火伤害百分比		电伤害百分比		毒伤害百分比		冰元素伤害百分比	-100	火元素伤害百分比	250	电元素伤害百分比	-100														61	STD_IMPACT_003	0	27317	27305	27317	-1	0	1	0	0	1	0	0	0	0	0	0	0	0	-1	0	0				-1	
27318	超级赤焰球	近程攻击伤害百分比	90	远程攻击伤害百分比	90	魔法伤害百分比	90	冰伤害百分比		火伤害百分比		电伤害百分比		毒伤害百分比		冰元素伤害百分比	-100	火元素伤害百分比	260	电元素伤害百分比	-100														61	STD_IMPACT_003	0	27318	27305	27318	-1	0	1	0	0	1	0	0	0	0	0	0	0	0	-1	0	0				-1	
27319	超级赤焰球	近程攻击伤害百分比	100	远程攻击伤害百分比	100	魔法伤害百分比	100	冰伤害百分比		火伤害百分比		电伤害百分比		毒伤害百分比		冰元素伤害百分比	-100	火元素伤害百分比	270	电元素伤害百分比	-100														61	STD_IMPACT_003	0	27319	27305	27319	-1	0	1	0	0	1	0	0	0	0	0	0	0	0	-1	0	0				-1	
27320	灼烧	0为按点数修正，1为按百分比修正	0	伤害类型	9	伤害数值	36	自身攻击力计算比重	72	对方防御力计算比重	27																								63	STD_IMPACT_003	1	27320	27320	27320	-1	0	1	0	0	0	0	0	1	0	5000	1000	0	0	-1	1	0				-1	
27321	灼烧	0为按点数修正，1为按百分比修正	0	伤害类型	9	伤害数值	42	自身攻击力计算比重	80	对方防御力计算比重	30																								63	STD_IMPACT_003	1	27321	27320	27321	-1	0	1	0	0	0	0	0	1	0	5000	1000	0	0	-1	1	0				-1	
27322	灼烧	0为按点数修正，1为按百分比修正	0	伤害类型	9	伤害数值	48	自身攻击力计算比重	88	对方防御力计算比重	33																								63	STD_IMPACT_003	1	27322	27320	27322	-1	0	1	0	0	0	0	0	1	0	5000	1000	0	0	-1	1	0				-1	
27323	灼烧	0为按点数修正，1为按百分比修正	0	伤害类型	9	伤害数值	54	自身攻击力计算比重	96	对方防御力计算比重	36																								63	STD_IMPACT_003	1	27323	27320	27323	-1	0	1	0	0	0	0	0	1	0	5000	1000	0	0	-1	1	0				-1	
27324	灼烧	0为按点数修正，1为按百分比修正	0	伤害类型	9	伤害数值	60	自身攻击力计算比重	104	对方防御力计算比重	39																								63	STD_IMPACT_003	1	27324	27320	27324	-1	0	1	0	0	0	0	0	1	0	5000	1000	0	0	-1	1	0				-1	
27325	灼烧	0为按点数修正，1为按百分比修正	0	伤害类型	9	伤害数值	66	自身攻击力计算比重	112	对方防御力计算比重	42																								63	STD_IMPACT_003	1	27325	27320	27325	-1	0	1	0	0	0	0	0	1	0	5000	1000	0	0	-1	1	0				-1	
27326	灼烧	0为按点数修正，1为按百分比修正	0	伤害类型	9	伤害数值	72	自身攻击力计算比重	120	对方防御力计算比重	45																								63	STD_IMPACT_003	1	27326	27320	27326	-1	0	1	0	0	0	0	0	1	0	5000	1000	0	0	-1	1	0				-1	
27327	灼烧	0为按点数修正，1为按百分比修正	0	伤害类型	9	伤害数值	78	自身攻击力计算比重	128	对方防御力计算比重	48																								63	STD_IMPACT_003	1	27327	27320	27327	-1	0	1	0	0	0	0	0	1	0	5000	1000	0	0	-1	1	0				-1	
27328	灼烧	0为按点数修正，1为按百分比修正	0	伤害类型	9	伤害数值	84	自身攻击力计算比重	136	对方防御力计算比重	51																								63	STD_IMPACT_003	1	27328	27320	27328	-1	0	1	0	0	0	0	0	1	0	5000	1000	0	0	-1	1	0				-1	
27329	灼烧	0为按点数修正，1为按百分比修正	0	伤害类型	9	伤害数值	90	自身攻击力计算比重	144	对方防御力计算比重	54																								63	STD_IMPACT_003	1	27329	27320	27329	-1	0	1	0	0	0	0	0	1	0	5000	1000	0	0	-1	1	0				-1	
27330	灼烧	0为按点数修正，1为按百分比修正	0	伤害类型	9	伤害数值	96	自身攻击力计算比重	152	对方防御力计算比重	57																								63	STD_IMPACT_003	1	27330	27320	27330	-1	0	1	0	0	0	0	0	1	0	5000	1000	0	0	-1	1	0				-1	
27331	灼烧	0为按点数修正，1为按百分比修正	0	伤害类型	9	伤害数值	102	自身攻击力计算比重	160	对方防御力计算比重	60																								63	STD_IMPACT_003	1	27331	27320	27331	-1	0	1	0	0	0	0	0	1	0	5000	1000	0	0	-1	1	0				-1	
27332	灼烧	0为按点数修正，1为按百分比修正	0	伤害类型	9	伤害数值	108	自身攻击力计算比重	168	对方防御力计算比重	63																								63	STD_IMPACT_003	1	27332	27320	27332	-1	0	1	0	0	0	0	0	1	0	5000	1000	0	0	-1	1	0				-1	
27333	灼烧	0为按点数修正，1为按百分比修正	0	伤害类型	9	伤害数值	114	自身攻击力计算比重	176	对方防御力计算比重	66																								63	STD_IMPACT_003	1	27333	27320	27333	-1	0	1	0	0	0	0	0	1	0	5000	1000	0	0	-1	1	0				-1	
27334	灼烧	0为按点数修正，1为按百分比修正	0	伤害类型	9	伤害数值	120	自身攻击力计算比重	184	对方防御力计算比重	69																								63	STD_IMPACT_003	1	27334	27320	27334	-1	0	1	0	0	0	0	0	1	0	5000	1000	0	0	-1	1	0				-1	
27335	烈火燎原	近程攻击伤害百分比		远程攻击伤害百分比		魔法伤害百分比		冰伤害百分比		火伤害百分比		电伤害百分比		毒伤害百分比		冰元素伤害百分比	-100	火元素伤害百分比	50	电元素伤害百分比	-100														61	STD_IMPACT_003	0	27335	27335	27335	-1	0	1	0	0	1	0	0	0	0	0	0	0	0	-1	0	0				-1	
27336	烈火燎原	近程攻击伤害百分比	5	远程攻击伤害百分比	5	魔法伤害百分比	5	冰伤害百分比		火伤害百分比		电伤害百分比		毒伤害百分比		冰元素伤害百分比	-100	火元素伤害百分比	55	电元素伤害百分比	-100														61	STD_IMPACT_003	0	27336	27335	27336	-1	0	1	0	0	1	0	0	0	0	0	0	0	0	-1	0	0				-1	
27337	烈火燎原	近程攻击伤害百分比	10	远程攻击伤害百分比	10	魔法伤害百分比	10	冰伤害百分比		火伤害百分比		电伤害百分比		毒伤害百分比		冰元素伤害百分比	-100	火元素伤害百分比	60	电元素伤害百分比	-100														61	STD_IMPACT_003	0	27337	27335	27337	-1	0	1	0	0	1	0	0	0	0	0	0	0	0	-1	0	0				-1	
27338	烈火燎原	近程攻击伤害百分比	15	远程攻击伤害百分比	15	魔法伤害百分比	15	冰伤害百分比		火伤害百分比		电伤害百分比		毒伤害百分比		冰元素伤害百分比	-100	火元素伤害百分比	65	电元素伤害百分比	-100														61	STD_IMPACT_003	0	27338	27335	27338	-1	0	1	0	0	1	0	0	0	0	0	0	0	0	-1	0	0				-1	
27339	烈火燎原	近程攻击伤害百分比	20	远程攻击伤害百分比	20	魔法伤害百分比	20	冰伤害百分比		火伤害百分比		电伤害百分比		毒伤害百分比		冰元素伤害百分比	-100	火元素伤害百分比	70	电元素伤害百分比	-100														61	STD_IMPACT_003	0	27339	27335	27339	-1	0	1	0	0	1	0	0	0	0	0	0	0	0	-1	0	0				-1	
27340	高级烈火燎原	近程攻击伤害百分比	25	远程攻击伤害百分比	25	魔法伤害百分比	25	冰伤害百分比		火伤害百分比		电伤害百分比		毒伤害百分比		冰元素伤害百分比	-100	火元素伤害百分比	80	电元素伤害百分比	-100														61	STD_IMPACT_003	0	27340	27335	27340	-1	0	1	0	0	1	0	0	0	0	0	0	0	0	-1	0	0				-1	
27341	高级烈火燎原	近程攻击伤害百分比	30	远程攻击伤害百分比	30	魔法伤害百分比	30	冰伤害百分比		火伤害百分比		电伤害百分比		毒伤害百分比		冰元素伤害百分比	-100	火元素伤害百分比	90	电元素伤害百分比	-100														61	STD_IMPACT_003	0	27341	27335	27341	-1	0	1	0	0	1	0	0	0	0	0	0	0	0	-1	0	0				-1	
27342	高级烈火燎原	近程攻击伤害百分比	35	远程攻击伤害百分比	35	魔法伤害百分比	35	冰伤害百分比		火伤害百分比		电伤害百分比		毒伤害百分比		冰元素伤害百分比	-100	火元素伤害百分比	100	电元素伤害百分比	-100														61	STD_IMPACT_003	0	27342	27335	27342	-1	0	1	0	0	1	0	0	0	0	0	0	0	0	-1	0	0				-1	
27343	高级烈火燎原	近程攻击伤害百分比	40	远程攻击伤害百分比	40	魔法伤害百分比	40	冰伤害百分比		火伤害百分比		电伤害百分比		毒伤害百分比		冰元素伤害百分比	-100	火元素伤害百分比	110	电元素伤害百分比	-100														61	STD_IMPACT_003	0	27343	27335	27343	-1	0	1	0	0	1	0	0	0	0	0	0	0	0	-1	0	0				-1	
27344	高级烈火燎原	近程攻击伤害百分比	45	远程攻击伤害百分比	45	魔法伤害百分比	45	冰伤害百分比		火伤害百分比		电伤害百分比		毒伤害百分比		冰元素伤害百分比	-100	火元素伤害百分比	120	电元素伤害百分比	-100														61	STD_IMPACT_003	0	27344	27335	27344	-1	0	1	0	0	1	0	0	0	0	0	0	0	0	-1	0	0				-1	
27345	超级烈火燎原	近程攻击伤害百分比	50	远程攻击伤害百分比	50	魔法伤害百分比	50	冰伤害百分比		火伤害百分比		电伤害百分比		毒伤害百分比		冰元素伤害百分比	-100	火元素伤害百分比	130	电元素伤害百分比	-100														61	STD_IMPACT_003	0	27345	27335	27345	-1	0	1	0	0	1	0	0	0	0	0	0	0	0	-1	0	0				-1	
27346	超级烈火燎原	近程攻击伤害百分比	55	远程攻击伤害百分比	55	魔法伤害百分比	55	冰伤害百分比		火伤害百分比		电伤害百分比		毒伤害百分比		冰元素伤害百分比	-100	火元素伤害百分比	140	电元素伤害百分比	-100														61	STD_IMPACT_003	0	27346	27335	27346	-1	0	1	0	0	1	0	0	0	0	0	0	0	0	-1	0	0				-1	
27347	超级烈火燎原	近程攻击伤害百分比	60	远程攻击伤害百分比	60	魔法伤害百分比	60	冰伤害百分比		火伤害百分比		电伤害百分比		毒伤害百分比		冰元素伤害百分比	-100	火元素伤害百分比	150	电元素伤害百分比	-100														61	STD_IMPACT_003	0	27347	27335	27347	-1	0	1	0	0	1	0	0	0	0	0	0	0	0	-1	0	0				-1	
27348	超级烈火燎原	近程攻击伤害百分比	65	远程攻击伤害百分比	65	魔法伤害百分比	65	冰伤害百分比		火伤害百分比		电伤害百分比		毒伤害百分比		冰元素伤害百分比	-100	火元素伤害百分比	160	电元素伤害百分比	-100														61	STD_IMPACT_003	0	27348	27335	27348	-1	0	1	0	0	1	0	0	0	0	0	0	0	0	-1	0	0				-1	
27349	超级烈火燎原	近程攻击伤害百分比	70	远程攻击伤害百分比	70	魔法伤害百分比	70	冰伤害百分比		火伤害百分比		电伤害百分比		毒伤害百分比		冰元素伤害百分比	-100	火元素伤害百分比	170	电元素伤害百分比	-100														61	STD_IMPACT_003	0	27349	27335	27349	-1	0	1	0	0	1	0	0	0	0	0	0	0	0	-1	0	0				-1	
27350	灼烧	0为按点数修正，1为按百分比修正	0	伤害类型	9	伤害数值	36	自身攻击力计算比重	72	对方防御力计算比重	27																								63	STD_IMPACT_003	1	27350	27350	27350	-1	0	1	0	0	0	0	0	1	0	5000	1000	0	0	-1	1	0				-1	
27351	灼烧	0为按点数修正，1为按百分比修正	0	伤害类型	9	伤害数值	42	自身攻击力计算比重	80	对方防御力计算比重	30																								63	STD_IMPACT_003	1	27351	27350	27351	-1	0	1	0	0	0	0	0	1	0	5000	1000	0	0	-1	1	0				-1	
27352	灼烧	0为按点数修正，1为按百分比修正	0	伤害类型	9	伤害数值	48	自身攻击力计算比重	88	对方防御力计算比重	33																								63	STD_IMPACT_003	1	27352	27350	27352	-1	0	1	0	0	0	0	0	1	0	5000	1000	0	0	-1	1	0				-1	
27353	灼烧	0为按点数修正，1为按百分比修正	0	伤害类型	9	伤害数值	54	自身攻击力计算比重	96	对方防御力计算比重	36																								63	STD_IMPACT_003	1	27353	27350	27353	-1	0	1	0	0	0	0	0	1	0	5000	1000	0	0	-1	1	0				-1	
27354	灼烧	0为按点数修正，1为按百分比修正	0	伤害类型	9	伤害数值	60	自身攻击力计算比重	104	对方防御力计算比重	39																								63	STD_IMPACT_003	1	27354	27350	27354	-1	0	1	0	0	0	0	0	1	0	5000	1000	0	0	-1	1	0				-1	
27355	灼烧	0为按点数修正，1为按百分比修正	0	伤害类型	9	伤害数值	66	自身攻击力计算比重	112	对方防御力计算比重	42																								63	STD_IMPACT_003	1	27355	27350	27355	-1	0	1	0	0	0	0	0	1	0	5000	1000	0	0	-1	1	0				-1	
27356	灼烧	0为按点数修正，1为按百分比修正	0	伤害类型	9	伤害数值	72	自身攻击力计算比重	120	对方防御力计算比重	45																								63	STD_IMPACT_003	1	27356	27350	27356	-1	0	1	0	0	0	0	0	1	0	5000	1000	0	0	-1	1	0				-1	
27357	灼烧	0为按点数修正，1为按百分比修正	0	伤害类型	9	伤害数值	78	自身攻击力计算比重	128	对方防御力计算比重	48																								63	STD_IMPACT_003	1	27357	27350	27357	-1	0	1	0	0	0	0	0	1	0	5000	1000	0	0	-1	1	0				-1	
27358	灼烧	0为按点数修正，1为按百分比修正	0	伤害类型	9	伤害数值	84	自身攻击力计算比重	136	对方防御力计算比重	51																								63	STD_IMPACT_003	1	27358	27350	27358	-1	0	1	0	0	0	0	0	1	0	5000	1000	0	0	-1	1	0				-1	
27359	灼烧	0为按点数修正，1为按百分比修正	0	伤害类型	9	伤害数值	90	自身攻击力计算比重	144	对方防御力计算比重	54																								63	STD_IMPACT_003	1	27359	27350	27359	-1	0	1	0	0	0	0	0	1	0	5000	1000	0	0	-1	1	0				-1	
27360	灼烧	0为按点数修正，1为按百分比修正	0	伤害类型	9	伤害数值	96	自身攻击力计算比重	152	对方防御力计算比重	57																								63	STD_IMPACT_003	1	27360	27350	27360	-1	0	1	0	0	0	0	0	1	0	5000	1000	0	0	-1	1	0				-1	
27361	灼烧	0为按点数修正，1为按百分比修正	0	伤害类型	9	伤害数值	102	自身攻击力计算比重	160	对方防御力计算比重	60																								63	STD_IMPACT_003	1	27361	27350	27361	-1	0	1	0	0	0	0	0	1	0	5000	1000	0	0	-1	1	0				-1	
