NUM	NUM
10459951	3
10459952	3
10459953	3
10459954	3
10459955	3
10459956	3
10459957	3
10459958	3
10459959	3
10459960	3
10459961	3
10459962	3
10459963	3
10459964	3
10459965	4
10459966	4
10459967	4
10459968	4
10459969	4
10459970	4
10459971	4
10459972	3
10459973	3
10459974	3
10459975	3
10459976	3
10459977	3
10459978	3
10459979	3
10459980	3
10459981	3
10459982	3
10459983	3
10459984	3
10459985	3
10459986	4
10459987	4
10459988	4
10459989	4
10459990	4
10459991	4
10459992	4
10459993	3
10459994	3
10459995	3
10459996	3
10459997	3
10459998	3
10459999	3
10464003	1
10464004	2
10464005	3
10464100	1
10464101	2
10464102	3
10464200	1
10464201	3
10464202	3
10464203	3
10464301	1
10464302	1
10464303	1
10464401	2
10464402	2
10464403	3
10465003	1
10465004	2
10465005	3
10465100	1
10465101	2
10465102	3
10465200	1
10465201	3
10465202	3
10465203	3
10465301	1
10465302	1
10465303	1
10465401	2
10465402	2
10465403	3
10465404	4
10465405	4
10469916	3
10469917	3
10469918	3
10469919	3
10469920	3
10469921	3
10469922	3
10469923	4
10469924	4
10469925	4
10469926	4
10469927	4
10469928	4
10469929	4
10469930	3
10469931	3
10469932	3
10469933	3
10469934	3
10469935	3
10469936	3
10469937	3
10469938	3
10469939	3
10469940	3
10469941	3
10469942	3
10469943	3
10469944	4
10469945	4
10469946	4
10469947	4
10469948	4
10469949	4
10469950	4
10469951	3
10469952	3
10469953	3
10469954	3
10469955	3
10469956	3
10469957	3
10469958	3
10469959	3
10469960	3
10469961	3
10469962	3
10469963	3
10469964	3
10469965	4
10469966	4
10469967	4
10469968	4
10469969	4
10469970	4
10469971	4
10469972	3
10469973	3
10469974	3
10469975	3
10469976	3
10469977	3
10469978	3
10469979	3
10469980	3
10469981	3
10469982	3
10469983	3
10469984	3
10469985	3
10469986	4
10469987	4
10469988	4
10469989	4
10469990	4
10469991	4
10469992	4
10469993	3
10469994	3
10469995	3
10469996	3
10469997	3
10469998	3
10469999	3
