NUM	NUM	TEXT	NUM	TEXT	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM
4533	71	跨服副本场景预留	0	test/test.scn	12	1	0	-1	1	125	134	1499	20	-1
4534	72	跨服副本场景预留	0	test/test.scn	11	1	0	-1	1	125	134	1499	20	-1
4535	73	跨服副本场景预留	0	test/test.scn	12	1	0	-1	1	125	134	1499	20	-1
4536	70	跨服副本场景预留	0	test/test.scn	11	1	0	-1	1	125	134	1499	20	-1
4537	71	跨服副本场景预留	0	test/test.scn	12	1	0	-1	1	125	134	1499	20	-1
4538	72	跨服副本场景预留	0	test/test.scn	11	1	0	-1	1	125	134	1499	20	-1
4539	73	跨服副本场景预留	0	test/test.scn	12	1	0	-1	1	125	134	1499	20	-1
4540	70	跨服副本场景预留	0	test/test.scn	11	1	0	-1	1	125	134	1499	20	-1
4541	71	跨服副本场景预留	0	test/test.scn	12	1	0	-1	1	125	134	1499	20	-1
4542	72	跨服副本场景预留	0	test/test.scn	11	1	0	-1	1	125	134	1499	20	-1
4543	73	跨服副本场景预留	0	test/test.scn	12	1	0	-1	1	125	134	1499	20	-1
4544	70	跨服副本场景预留	0	test/test.scn	11	1	0	-1	1	125	134	1499	20	-1
4545	71	跨服副本场景预留	0	test/test.scn	12	1	0	-1	1	125	134	1499	20	-1
4546	72	跨服副本场景预留	0	test/test.scn	11	1	0	-1	1	125	134	1499	20	-1
4547	73	跨服副本场景预留	0	test/test.scn	12	1	0	-1	1	125	134	1499	20	-1
4548	70	跨服副本场景预留	0	test/test.scn	11	1	0	-1	1	125	134	1499	20	-1
4549	71	跨服副本场景预留	0	test/test.scn	12	1	0	-1	1	125	134	1499	20	-1
4550	72	跨服副本场景预留	0	test/test.scn	11	1	0	-1	1	125	134	1499	20	-1
4551	73	跨服副本场景预留	0	test/test.scn	12	1	0	-1	1	125	134	1499	20	-1
4552	70	跨服副本场景预留	0	test/test.scn	11	1	0	-1	1	125	134	1499	20	-1
4553	71	跨服副本场景预留	0	test/test.scn	12	1	0	-1	1	125	134	1499	20	-1
4554	72	跨服副本场景预留	0	test/test.scn	11	1	0	-1	1	125	134	1499	20	-1
4555	73	跨服副本场景预留	0	test/test.scn	12	1	0	-1	1	125	134	1499	20	-1
4556	70	跨服副本场景预留	0	test/test.scn	11	1	0	-1	1	125	134	1499	20	-1
4557	71	跨服副本场景预留	0	test/test.scn	12	1	0	-1	1	125	134	1499	20	-1
4558	72	跨服副本场景预留	0	test/test.scn	11	1	0	-1	1	125	134	1499	20	-1
4559	73	跨服副本场景预留	0	test/test.scn	12	1	0	-1	1	125	134	1499	20	-1
4560	70	跨服副本场景预留	0	test/test.scn	11	1	0	-1	1	125	134	1499	20	-1
4561	71	跨服副本场景预留	0	test/test.scn	12	1	0	-1	1	125	134	1499	20	-1
4562	72	跨服副本场景预留	0	test/test.scn	11	1	0	-1	1	125	134	1499	20	-1
4563	73	跨服副本场景预留	0	test/test.scn	12	1	0	-1	1	125	134	1499	20	-1
4564	70	跨服副本场景预留	0	test/test.scn	11	1	0	-1	1	125	134	1499	20	-1
4565	71	跨服副本场景预留	0	test/test.scn	12	1	0	-1	1	125	134	1499	20	-1
4566	72	跨服副本场景预留	0	test/test.scn	11	1	0	-1	1	125	134	1499	20	-1
4567	73	跨服副本场景预留	0	test/test.scn	12	1	0	-1	1	125	134	1499	20	-1
4568	70	跨服副本场景预留	0	test/test.scn	11	1	0	-1	1	125	134	1499	20	-1
4569	71	跨服副本场景预留	0	test/test.scn	12	1	0	-1	1	125	134	1499	20	-1
4570	72	跨服副本场景预留	0	test/test.scn	11	1	0	-1	1	125	134	1499	20	-1
4571	73	跨服副本场景预留	0	test/test.scn	12	1	0	-1	1	125	134	1499	20	-1
4572	70	跨服副本场景预留	0	test/test.scn	11	1	0	-1	1	125	134	1499	20	-1
4573	71	跨服副本场景预留	0	test/test.scn	12	1	0	-1	1	125	134	1499	20	-1
4574	72	跨服副本场景预留	0	test/test.scn	11	1	0	-1	1	125	134	1499	20	-1
4575	73	跨服副本场景预留	0	test/test.scn	12	1	0	-1	1	125	134	1499	20	-1
4576	70	跨服副本场景预留	0	test/test.scn	11	1	0	-1	1	125	134	1499	20	-1
4577	71	跨服副本场景预留	0	test/test.scn	12	1	0	-1	1	125	134	1499	20	-1
4578	72	跨服副本场景预留	0	test/test.scn	11	1	0	-1	1	125	134	1499	20	-1
4579	73	跨服副本场景预留	0	test/test.scn	12	1	0	-1	1	125	134	1499	20	-1
4580	70	跨服副本场景预留	0	test/test.scn	11	1	0	-1	1	125	134	1499	20	-1
4581	71	跨服副本场景预留	0	test/test.scn	12	1	0	-1	1	125	134	1499	20	-1
4582	72	跨服副本场景预留	0	test/test.scn	11	1	0	-1	1	125	134	1499	20	-1
4583	73	跨服副本场景预留	0	test/test.scn	12	1	0	-1	1	125	134	1499	20	-1
4584	70	跨服副本场景预留	0	test/test.scn	11	1	0	-1	1	125	134	1499	20	-1
4585	71	跨服副本场景预留	0	test/test.scn	12	1	0	-1	1	125	134	1499	20	-1
4586	72	跨服副本场景预留	0	test/test.scn	11	1	0	-1	1	125	134	1499	20	-1
4587	73	跨服副本场景预留	0	test/test.scn	12	1	0	-1	1	125	134	1499	20	-1
4588	70	跨服副本场景预留	0	test/test.scn	11	1	0	-1	1	125	134	1499	20	-1
4589	71	跨服副本场景预留	0	test/test.scn	12	1	0	-1	1	125	134	1499	20	-1
4590	72	跨服副本场景预留	0	test/test.scn	11	1	0	-1	1	125	134	1499	20	-1
4591	73	跨服副本场景预留	0	test/test.scn	12	1	0	-1	1	125	134	1499	20	-1
4592	70	跨服副本场景预留	0	test/test.scn	11	1	0	-1	1	125	134	1499	20	-1
4593	71	跨服副本场景预留	0	test/test.scn	12	1	0	-1	1	125	134	1499	20	-1
4594	72	跨服副本场景预留	0	test/test.scn	11	1	0	-1	1	125	134	1499	20	-1
4595	73	跨服副本场景预留	0	test/test.scn	12	1	0	-1	1	125	134	1499	20	-1
4596	70	跨服副本场景预留	0	test/test.scn	11	1	0	-1	1	125	134	1499	20	-1
4597	71	跨服副本场景预留	0	test/test.scn	12	1	0	-1	1	125	134	1499	20	-1
4598	72	跨服副本场景预留	0	test/test.scn	11	1	0	-1	1	125	134	1499	20	-1
4599	73	跨服副本场景预留	0	test/test.scn	12	1	0	-1	1	125	134	1499	20	-1
4600	70	跨服副本场景预留	0	test/test.scn	11	1	0	-1	1	125	134	1499	20	-1
4601	71	跨服副本场景预留	0	test/test.scn	12	1	0	-1	1	125	134	1499	20	-1
4602	72	跨服副本场景预留	0	test/test.scn	11	1	0	-1	1	125	134	1499	20	-1
4603	73	跨服副本场景预留	0	test/test.scn	12	1	0	-1	1	125	134	1499	20	-1
4604	70	跨服副本场景预留	0	test/test.scn	11	1	0	-1	1	125	134	1499	20	-1
4605	71	跨服副本场景预留	0	test/test.scn	12	1	0	-1	1	125	134	1499	20	-1
4606	72	跨服副本场景预留	0	test/test.scn	11	1	0	-1	1	125	134	1499	20	-1
4607	73	跨服副本场景预留	0	test/test.scn	12	1	0	-1	1	125	134	1499	20	-1
4608	70	跨服副本场景预留	0	test/test.scn	11	1	0	-1	1	125	134	1499	20	-1
4609	71	跨服副本场景预留	0	test/test.scn	12	1	0	-1	1	125	134	1499	20	-1
4610	72	跨服副本场景预留	0	test/test.scn	13	1	0	-1	1	125	134	1499	20	-1
4611	73	跨服副本场景预留	0	test/test.scn	14	1	0	-1	1	125	134	1499	20	-1
4612	70	跨服副本场景预留	0	test/test.scn	13	1	0	-1	1	125	134	1499	20	-1
4613	71	跨服副本场景预留	0	test/test.scn	14	1	0	-1	1	125	134	1499	20	-1
4614	72	跨服副本场景预留	0	test/test.scn	13	1	0	-1	1	125	134	1499	20	-1
4615	73	跨服副本场景预留	0	test/test.scn	14	1	0	-1	1	125	134	1499	20	-1
4616	70	跨服副本场景预留	0	test/test.scn	13	1	0	-1	1	125	134	1499	20	-1
4617	71	跨服副本场景预留	0	test/test.scn	14	1	0	-1	1	125	134	1499	20	-1
4618	72	跨服副本场景预留	0	test/test.scn	13	1	0	-1	1	125	134	1499	20	-1
4619	73	跨服副本场景预留	0	test/test.scn	14	1	0	-1	1	125	134	1499	20	-1
4620	70	跨服副本场景预留	0	test/test.scn	13	1	0	-1	1	125	134	1499	20	-1
4621	71	跨服副本场景预留	0	test/test.scn	14	1	0	-1	1	125	134	1499	20	-1
4622	72	跨服副本场景预留	0	test/test.scn	13	1	0	-1	1	125	134	1499	20	-1
4623	73	跨服副本场景预留	0	test/test.scn	14	1	0	-1	1	125	134	1499	20	-1
4624	70	跨服副本场景预留	0	test/test.scn	13	1	0	-1	1	125	134	1499	20	-1
4625	71	跨服副本场景预留	0	test/test.scn	14	1	0	-1	1	125	134	1499	20	-1
4626	72	跨服副本场景预留	0	test/test.scn	13	1	0	-1	1	125	134	1499	20	-1
4627	73	跨服副本场景预留	0	test/test.scn	14	1	0	-1	1	125	134	1499	20	-1
4628	70	跨服副本场景预留	0	test/test.scn	13	1	0	-1	1	125	134	1499	20	-1
4629	71	跨服副本场景预留	0	test/test.scn	14	1	0	-1	1	125	134	1499	20	-1
4630	72	跨服副本场景预留	0	test/test.scn	13	1	0	-1	1	125	134	1499	20	-1
4631	73	跨服副本场景预留	0	test/test.scn	14	1	0	-1	1	125	134	1499	20	-1
4632	70	跨服副本场景预留	0	test/test.scn	13	1	0	-1	1	125	134	1499	20	-1
4633	71	跨服副本场景预留	0	test/test.scn	14	1	0	-1	1	125	134	1499	20	-1
4634	72	跨服副本场景预留	0	test/test.scn	13	1	0	-1	1	125	134	1499	20	-1
4635	73	跨服副本场景预留	0	test/test.scn	14	1	0	-1	1	125	134	1499	20	-1
4636	70	跨服副本场景预留	0	test/test.scn	13	1	0	-1	1	125	134	1499	20	-1
4637	71	跨服副本场景预留	0	test/test.scn	14	1	0	-1	1	125	134	1499	20	-1
4638	72	跨服副本场景预留	0	test/test.scn	13	1	0	-1	1	125	134	1499	20	-1
4639	73	跨服副本场景预留	0	test/test.scn	14	1	0	-1	1	125	134	1499	20	-1
4640	70	跨服副本场景预留	0	test/test.scn	13	1	0	-1	1	125	134	1499	20	-1
4641	71	跨服副本场景预留	0	test/test.scn	14	1	0	-1	1	125	134	1499	20	-1
4642	72	跨服副本场景预留	0	test/test.scn	13	1	0	-1	1	125	134	1499	20	-1
4643	73	跨服副本场景预留	0	test/test.scn	14	1	0	-1	1	125	134	1499	20	-1
4644	70	跨服副本场景预留	0	test/test.scn	13	1	0	-1	1	125	134	1499	20	-1
4645	71	跨服副本场景预留	0	test/test.scn	14	1	0	-1	1	125	134	1499	20	-1
4646	72	跨服副本场景预留	0	test/test.scn	13	1	0	-1	1	125	134	1499	20	-1
4647	73	跨服副本场景预留	0	test/test.scn	14	1	0	-1	1	125	134	1499	20	-1
4648	70	跨服副本场景预留	0	test/test.scn	13	1	0	-1	1	125	134	1499	20	-1
4649	71	跨服副本场景预留	0	test/test.scn	14	1	0	-1	1	125	134	1499	20	-1
4650	72	跨服副本场景预留	0	test/test.scn	13	1	0	-1	1	125	134	1499	20	-1
4651	73	跨服副本场景预留	0	test/test.scn	14	1	0	-1	1	125	134	1499	20	-1
4652	70	跨服副本场景预留	0	test/test.scn	13	1	0	-1	1	125	134	1499	20	-1
4653	71	跨服副本场景预留	0	test/test.scn	14	1	0	-1	1	125	134	1499	20	-1
4654	72	跨服副本场景预留	0	test/test.scn	13	1	0	-1	1	125	134	1499	20	-1
4655	73	跨服副本场景预留	0	test/test.scn	14	1	0	-1	1	125	134	1499	20	-1
4656	70	跨服副本场景预留	0	test/test.scn	13	1	0	-1	1	125	134	1499	20	-1
4657	71	跨服副本场景预留	0	test/test.scn	14	1	0	-1	1	125	134	1499	20	-1
4658	72	跨服副本场景预留	0	test/test.scn	13	1	0	-1	1	125	134	1499	20	-1
4659	73	跨服副本场景预留	0	test/test.scn	14	1	0	-1	1	125	134	1499	20	-1
4660	70	跨服副本场景预留	0	test/test.scn	13	1	0	-1	1	125	134	1499	20	-1
4661	71	跨服副本场景预留	0	test/test.scn	14	1	0	-1	1	125	134	1499	20	-1
4662	72	跨服副本场景预留	0	test/test.scn	13	1	0	-1	1	125	134	1499	20	-1
4663	73	跨服副本场景预留	0	test/test.scn	14	1	0	-1	1	125	134	1499	20	-1
4664	70	跨服副本场景预留	0	test/test.scn	13	1	0	-1	1	125	134	1499	20	-1
4665	71	跨服副本场景预留	0	test/test.scn	14	1	0	-1	1	125	134	1499	20	-1
4666	72	跨服副本场景预留	0	test/test.scn	13	1	0	-1	1	125	134	1499	20	-1
4667	73	跨服副本场景预留	0	test/test.scn	14	1	0	-1	1	125	134	1499	20	-1
4668	70	跨服副本场景预留	0	test/test.scn	13	1	0	-1	1	125	134	1499	20	-1
4669	71	跨服副本场景预留	0	test/test.scn	14	1	0	-1	1	125	134	1499	20	-1
4670	72	跨服副本场景预留	0	test/test.scn	13	1	0	-1	1	125	134	1499	20	-1
4671	73	跨服副本场景预留	0	test/test.scn	14	1	0	-1	1	125	134	1499	20	-1
4672	70	跨服副本场景预留	0	test/test.scn	13	1	0	-1	1	125	134	1499	20	-1
4673	71	跨服副本场景预留	0	test/test.scn	14	1	0	-1	1	125	134	1499	20	-1
4674	72	跨服副本场景预留	0	test/test.scn	13	1	0	-1	1	125	134	1499	20	-1
4675	73	跨服副本场景预留	0	test/test.scn	14	1	0	-1	1	125	134	1499	20	-1
4676	70	跨服副本场景预留	0	test/test.scn	13	1	0	-1	1	125	134	1499	20	-1
4677	71	跨服副本场景预留	0	test/test.scn	14	1	0	-1	1	125	134	1499	20	-1
4678	72	跨服副本场景预留	0	test/test.scn	13	1	0	-1	1	125	134	1499	20	-1
4679	73	跨服副本场景预留	0	test/test.scn	14	1	0	-1	1	125	134	1499	20	-1
4680	70	跨服副本场景预留	0	test/test.scn	13	1	0	-1	1	125	134	1499	20	-1
4681	71	跨服副本场景预留	0	test/test.scn	14	1	0	-1	1	125	134	1499	20	-1
4682	72	跨服副本场景预留	0	test/test.scn	13	1	0	-1	1	125	134	1499	20	-1
4683	73	跨服副本场景预留	0	test/test.scn	14	1	0	-1	1	125	134	1499	20	-1
4684	70	跨服副本场景预留	0	test/test.scn	13	1	0	-1	1	125	134	1499	20	-1
4685	71	跨服副本场景预留	0	test/test.scn	14	1	0	-1	1	125	134	1499	20	-1
4686	72	跨服副本场景预留	0	test/test.scn	13	1	0	-1	1	125	134	1499	20	-1
4687	73	跨服副本场景预留	0	test/test.scn	14	1	0	-1	1	125	134	1499	20	-1
4688	70	跨服副本场景预留	0	test/test.scn	13	1	0	-1	1	125	134	1499	20	-1
4689	71	跨服副本场景预留	0	test/test.scn	14	1	0	-1	1	125	134	1499	20	-1
4690	72	跨服副本场景预留	0	test/test.scn	13	1	0	-1	1	125	134	1499	20	-1
4691	73	跨服副本场景预留	0	test/test.scn	14	1	0	-1	1	125	134	1499	20	-1
4692	70	跨服副本场景预留	0	test/test.scn	13	1	0	-1	1	125	134	1499	20	-1
4693	71	跨服副本场景预留	0	test/test.scn	14	1	0	-1	1	125	134	1499	20	-1
4694	72	跨服副本场景预留	0	test/test.scn	13	1	0	-1	1	125	134	1499	20	-1
4695	73	跨服副本场景预留	0	test/test.scn	14	1	0	-1	1	125	134	1499	20	-1
4696	70	跨服副本场景预留	0	test/test.scn	13	1	0	-1	1	125	134	1499	20	-1
4697	71	跨服副本场景预留	0	test/test.scn	14	1	0	-1	1	125	134	1499	20	-1
4698	72	跨服副本场景预留	0	test/test.scn	13	1	0	-1	1	125	134	1499	20	-1
4699	73	跨服副本场景预留	0	test/test.scn	14	1	0	-1	1	125	134	1499	20	-1
4700	70	跨服副本场景预留	0	test/test.scn	13	1	0	-1	1	125	134	1499	20	-1
4701	71	跨服副本场景预留	0	test/test.scn	14	1	0	-1	1	125	134	1499	20	-1
4702	72	跨服副本场景预留	0	test/test.scn	13	1	0	-1	1	125	134	1499	20	-1
4703	73	跨服副本场景预留	0	test/test.scn	14	1	0	-1	1	125	134	1499	20	-1
4704	70	跨服副本场景预留	0	test/test.scn	13	1	0	-1	1	125	134	1499	20	-1
4705	71	跨服副本场景预留	0	test/test.scn	14	1	0	-1	1	125	134	1499	20	-1
4706	72	跨服副本场景预留	0	test/test.scn	13	1	0	-1	1	125	134	1499	20	-1
4707	73	跨服副本场景预留	0	test/test.scn	14	1	0	-1	1	125	134	1499	20	-1
4708	70	跨服副本场景预留	0	test/test.scn	13	1	0	-1	1	125	134	1499	20	-1
4709	71	跨服副本场景预留	0	test/test.scn	14	1	0	-1	1	125	134	1499	20	-1
4710	72	跨服副本场景预留	0	test/test.scn	13	1	0	-1	1	125	134	1499	20	-1
4711	73	跨服副本场景预留	0	test/test.scn	14	1	0	-1	1	125	134	1499	20	-1
4712	70	跨服副本场景预留	0	test/test.scn	13	1	0	-1	1	125	134	1499	20	-1
4713	71	跨服副本场景预留	0	test/test.scn	14	1	0	-1	1	125	134	1499	20	-1
4714	72	跨服副本场景预留	0	test/test.scn	13	1	0	-1	1	125	134	1499	20	-1
4715	73	跨服副本场景预留	0	test/test.scn	14	1	0	-1	1	125	134	1499	20	-1
4716	70	跨服副本场景预留	0	test/test.scn	13	1	0	-1	1	125	134	1499	20	-1
4717	71	跨服副本场景预留	0	test/test.scn	14	1	0	-1	1	125	134	1499	20	-1
4718	72	跨服副本场景预留	0	test/test.scn	13	1	0	-1	1	125	134	1499	20	-1
4719	73	跨服副本场景预留	0	test/test.scn	14	1	0	-1	1	125	134	1499	20	-1
4720	70	跨服副本场景预留	0	test/test.scn	13	1	0	-1	1	125	134	1499	20	-1
4721	71	跨服副本场景预留	0	test/test.scn	14	1	0	-1	1	125	134	1499	20	-1
4722	72	跨服副本场景预留	0	test/test.scn	13	1	0	-1	1	125	134	1499	20	-1
4723	73	跨服副本场景预留	0	test/test.scn	14	1	0	-1	1	125	134	1499	20	-1
4724	70	跨服副本场景预留	0	test/test.scn	13	1	0	-1	1	125	134	1499	20	-1
4725	71	跨服副本场景预留	0	test/test.scn	14	1	0	-1	1	125	134	1499	20	-1
4726	72	跨服副本场景预留	0	test/test.scn	13	1	0	-1	1	125	134	1499	20	-1
4727	73	跨服副本场景预留	0	test/test.scn	14	1	0	-1	1	125	134	1499	20	-1
4728	70	跨服副本场景预留	0	test/test.scn	13	1	0	-1	1	125	134	1499	20	-1
4729	71	跨服副本场景预留	0	test/test.scn	14	1	0	-1	1	125	134	1499	20	-1
4730	72	跨服副本场景预留	0	test/test.scn	13	1	0	-1	1	125	134	1499	20	-1
4731	73	跨服副本场景预留	0	test/test.scn	14	1	0	-1	1	125	134	1499	20	-1
4732	70	跨服副本场景预留	0	test/test.scn	13	1	0	-1	1	125	134	1499	20	-1
4733	71	跨服副本场景预留	0	test/test.scn	14	1	0	-1	1	125	134	1499	20	-1
4734	72	跨服副本场景预留	0	test/test.scn	13	1	0	-1	1	125	134	1499	20	-1
4735	73	跨服副本场景预留	0	test/test.scn	14	1	0	-1	1	125	134	1499	20	-1
4736	70	跨服副本场景预留	0	test/test.scn	13	1	0	-1	1	125	134	1499	20	-1
4737	71	跨服副本场景预留	0	test/test.scn	14	1	0	-1	1	125	134	1499	20	-1
4738	72	跨服副本场景预留	0	test/test.scn	13	1	0	-1	1	125	134	1499	20	-1
4739	73	跨服副本场景预留	0	test/test.scn	14	1	0	-1	1	125	134	1499	20	-1
4740	70	跨服副本场景预留	0	test/test.scn	13	1	0	-1	1	125	134	1499	20	-1
4741	71	跨服副本场景预留	0	test/test.scn	14	1	0	-1	1	125	134	1499	20	-1
4742	72	跨服副本场景预留	0	test/test.scn	13	1	0	-1	1	125	134	1499	20	-1
4743	73	跨服副本场景预留	0	test/test.scn	14	1	0	-1	1	125	134	1499	20	-1
4744	70	跨服副本场景预留	0	test/test.scn	13	1	0	-1	1	125	134	1499	20	-1
4745	71	跨服副本场景预留	0	test/test.scn	14	1	0	-1	1	125	134	1499	20	-1
4746	72	跨服副本场景预留	0	test/test.scn	13	1	0	-1	1	125	134	1499	20	-1
4747	73	跨服副本场景预留	0	test/test.scn	14	1	0	-1	1	125	134	1499	20	-1
4748	70	跨服副本场景预留	0	test/test.scn	13	1	0	-1	1	125	134	1499	20	-1
4749	71	跨服副本场景预留	0	test/test.scn	14	1	0	-1	1	125	134	1499	20	-1
4750	72	跨服副本场景预留	0	test/test.scn	13	1	0	-1	1	125	134	1499	20	-1
4751	73	跨服副本场景预留	0	test/test.scn	14	1	0	-1	1	125	134	1499	20	-1
4752	70	跨服副本场景预留	0	test/test.scn	13	1	0	-1	1	125	134	1499	20	-1
4753	71	跨服副本场景预留	0	test/test.scn	14	1	0	-1	1	125	134	1499	20	-1
4754	72	跨服副本场景预留	0	test/test.scn	13	1	0	-1	1	125	134	1499	20	-1
4755	73	跨服副本场景预留	0	test/test.scn	14	1	0	-1	1	125	134	1499	20	-1
4756	70	跨服副本场景预留	0	test/test.scn	13	1	0	-1	1	125	134	1499	20	-1
4757	71	跨服副本场景预留	0	test/test.scn	14	1	0	-1	1	125	134	1499	20	-1
4758	72	跨服副本场景预留	0	test/test.scn	13	1	0	-1	1	125	134	1499	20	-1
4759	73	跨服副本场景预留	0	test/test.scn	14	1	0	-1	1	125	134	1499	20	-1
4760	70	跨服副本场景预留	0	test/test.scn	13	1	0	-1	1	125	134	1499	20	-1
4761	71	跨服副本场景预留	0	test/test.scn	14	1	0	-1	1	125	134	1499	20	-1
4762	72	跨服副本场景预留	0	test/test.scn	13	1	0	-1	1	125	134	1499	20	-1
4763	73	跨服副本场景预留	0	test/test.scn	14	1	0	-1	1	125	134	1499	20	-1
4764	70	跨服副本场景预留	0	test/test.scn	13	1	0	-1	1	125	134	1499	20	-1
4765	71	跨服副本场景预留	0	test/test.scn	14	1	0	-1	1	125	134	1499	20	-1
4766	72	跨服副本场景预留	0	test/test.scn	13	1	0	-1	1	125	134	1499	20	-1
4767	73	跨服副本场景预留	0	test/test.scn	14	1	0	-1	1	125	134	1499	20	-1
4768	70	跨服副本场景预留	0	test/test.scn	13	1	0	-1	1	125	134	1499	20	-1
4769	71	跨服副本场景预留	0	test/test.scn	14	1	0	-1	1	125	134	1499	20	-1
4770	72	跨服副本场景预留	0	test/test.scn	13	1	0	-1	1	125	134	1499	20	-1
4771	73	跨服副本场景预留	0	test/test.scn	14	1	0	-1	1	125	134	1499	20	-1
4772	70	跨服副本场景预留	0	test/test.scn	13	1	0	-1	1	125	134	1499	20	-1
4773	71	跨服副本场景预留	0	test/test.scn	14	1	0	-1	1	125	134	1499	20	-1
4774	72	跨服副本场景预留	0	test/test.scn	13	1	0	-1	1	125	134	1499	20	-1
4775	73	跨服副本场景预留	0	test/test.scn	14	1	0	-1	1	125	134	1499	20	-1
4776	70	跨服副本场景预留	0	test/test.scn	13	1	0	-1	1	125	134	1499	20	-1
4777	71	跨服副本场景预留	0	test/test.scn	14	1	0	-1	1	125	134	1499	20	-1
4778	72	跨服副本场景预留	0	test/test.scn	13	1	0	-1	1	125	134	1499	20	-1
4779	73	跨服副本场景预留	0	test/test.scn	14	1	0	-1	1	125	134	1499	20	-1
4780	70	跨服副本场景预留	0	test/test.scn	13	1	0	-1	1	125	134	1499	20	-1
4781	71	跨服副本场景预留	0	test/test.scn	14	1	0	-1	1	125	134	1499	20	-1
4782	72	跨服副本场景预留	0	test/test.scn	13	1	0	-1	1	125	134	1499	20	-1
4783	73	跨服副本场景预留	0	test/test.scn	14	1	0	-1	1	125	134	1499	20	-1
4784	70	跨服副本场景预留	0	test/test.scn	13	1	0	-1	1	125	134	1499	20	-1
4785	71	跨服副本场景预留	0	test/test.scn	14	1	0	-1	1	125	134	1499	20	-1
4786	72	跨服副本场景预留	0	test/test.scn	13	1	0	-1	1	125	134	1499	20	-1
4787	73	跨服副本场景预留	0	test/test.scn	14	1	0	-1	1	125	134	1499	20	-1
4788	70	跨服副本场景预留	0	test/test.scn	13	1	0	-1	1	125	134	1499	20	-1
4789	71	跨服副本场景预留	0	test/test.scn	14	1	0	-1	1	125	134	1499	20	-1
4790	72	跨服副本场景预留	0	test/test.scn	13	1	0	-1	1	125	134	1499	20	-1
4791	73	跨服副本场景预留	0	test/test.scn	14	1	0	-1	1	125	134	1499	20	-1
4792	70	跨服副本场景预留	0	test/test.scn	13	1	0	-1	1	125	134	1499	20	-1
4793	71	跨服副本场景预留	0	test/test.scn	14	1	0	-1	1	125	134	1499	20	-1
4794	72	跨服副本场景预留	0	test/test.scn	13	1	0	-1	1	125	134	1499	20	-1
4795	73	跨服副本场景预留	0	test/test.scn	14	1	0	-1	1	125	134	1499	20	-1
4796	70	跨服副本场景预留	0	test/test.scn	13	1	0	-1	1	125	134	1499	20	-1
4797	71	跨服副本场景预留	0	test/test.scn	14	1	0	-1	1	125	134	1499	20	-1
4798	72	跨服副本场景预留	0	test/test.scn	13	1	0	-1	1	125	134	1499	20	-1
4799	73	跨服副本场景预留	0	test/test.scn	14	1	0	-1	1	125	134	1499	20	-1
4800	70	跨服副本场景预留	0	test/test.scn	13	1	0	-1	1	125	134	1499	20	-1
4801	71	跨服副本场景预留	0	test/test.scn	14	1	0	-1	1	125	134	1499	20	-1
4802	72	跨服副本场景预留	0	test/test.scn	13	1	0	-1	1	125	134	1499	20	-1
4803	73	跨服副本场景预留	0	test/test.scn	14	1	0	-1	1	125	134	1499	20	-1
4804	70	跨服副本场景预留	0	test/test.scn	13	1	0	-1	1	125	134	1499	20	-1
4805	71	跨服副本场景预留	0	test/test.scn	14	1	0	-1	1	125	134	1499	20	-1
4806	72	跨服副本场景预留	0	test/test.scn	13	1	0	-1	1	125	134	1499	20	-1
4807	73	跨服副本场景预留	0	test/test.scn	14	1	0	-1	1	125	134	1499	20	-1
4808	70	跨服副本场景预留	0	test/test.scn	13	1	0	-1	1	125	134	1499	20	-1
4809	71	跨服副本场景预留	0	test/test.scn	14	1	0	-1	1	125	134	1499	20	-1
4810	72	跨服副本场景预留	0	test/test.scn	13	1	0	-1	1	125	134	1499	20	-1
4811	73	跨服副本场景预留	0	test/test.scn	14	1	0	-1	1	125	134	1499	20	-1
4812	70	跨服副本场景预留	0	test/test.scn	13	1	0	-1	1	125	134	1499	20	-1
4813	71	跨服副本场景预留	0	test/test.scn	14	1	0	-1	1	125	134	1499	20	-1
4814	72	跨服副本场景预留	0	test/test.scn	13	1	0	-1	1	125	134	1499	20	-1
4815	73	跨服副本场景预留	0	test/test.scn	14	1	0	-1	1	125	134	1499	20	-1
4816	70	跨服副本场景预留	0	test/test.scn	13	1	0	-1	1	125	134	1499	20	-1
4817	71	跨服副本场景预留	0	test/test.scn	14	1	0	-1	1	125	134	1499	20	-1
4818	72	跨服副本场景预留	0	test/test.scn	13	1	0	-1	1	125	134	1499	20	-1
4819	73	跨服副本场景预留	0	test/test.scn	14	1	0	-1	1	125	134	1499	20	-1
4820	70	跨服副本场景预留	0	test/test.scn	13	1	0	-1	1	125	134	1499	20	-1
4821	71	跨服副本场景预留	0	test/test.scn	14	1	0	-1	1	125	134	1499	20	-1
4822	72	跨服副本场景预留	0	test/test.scn	13	1	0	-1	1	125	134	1499	20	-1
4823	73	跨服副本场景预留	0	test/test.scn	14	1	0	-1	1	125	134	1499	20	-1
4824	70	跨服副本场景预留	0	test/test.scn	13	1	0	-1	1	125	134	1499	20	-1
4825	71	跨服副本场景预留	0	test/test.scn	14	1	0	-1	1	125	134	1499	20	-1
4826	72	跨服副本场景预留	0	test/test.scn	13	1	0	-1	1	125	134	1499	20	-1
4827	73	跨服副本场景预留	0	test/test.scn	14	1	0	-1	1	125	134	1499	20	-1
4828	70	跨服副本场景预留	0	test/test.scn	13	1	0	-1	1	125	134	1499	20	-1
