NUM	NUM	TEXT	NUM	TEXT	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM	NUM
3975	45	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	3071	20	-1	1	5
3976	45	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	3071	20	-1	1	5
3977	45	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	3071	20	-1	1	5
3978	45	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	3071	20	-1	1	5
3979	45	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	3071	20	-1	1	5
3980	45	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	3071	20	-1	1	5
3981	45	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	3071	20	-1	1	5
3982	45	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	3071	20	-1	1	5
3983	45	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	3071	20	-1	1	5
3984	45	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	3071	20	-1	1	5
3985	45	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	3071	20	-1	1	5
3986	45	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	3071	20	-1	1	5
3987	45	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	3071	20	-1	1	5
3988	45	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	3071	20	-1	1	5
3989	45	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	3071	20	-1	1	5
3990	45	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	3071	20	-1	1	5
3991	45	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	3071	20	-1	1	5
3992	45	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	3071	20	-1	1	5
3993	45	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	3071	20	-1	1	5
3994	45	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	3071	20	-1	1	5
3995	45	跨服双人战场	0	zhanchang_mshuangrenzhanchang/zhanchang_mshuangrenzhanchang.scn	0	7	1	0	1	65	55	3071	20	-1	1	5
3996	71	跨服六人战场	0	zhanchang_zuduizhanchang/zhanchang_zuduizhanchang.scn	0	7	1	0	1	65	55	3887	20	-1	1	5
3997	72	跨服六人战场	0	zhanchang_zuduizhanchang/zhanchang_zuduizhanchang.scn	0	7	1	0	1	65	55	3887	20	-1	1	5
3998	73	跨服六人战场	0	zhanchang_zuduizhanchang/zhanchang_zuduizhanchang.scn	0	7	1	0	1	65	55	3887	20	-1	1	5
3999	70	跨服六人战场	0	zhanchang_zuduizhanchang/zhanchang_zuduizhanchang.scn	0	7	1	0	1	65	55	3887	20	-1	1	5
4000	71	跨服六人战场	0	zhanchang_zuduizhanchang/zhanchang_zuduizhanchang.scn	0	7	1	0	1	65	55	3887	20	-1	1	5
4001	72	跨服六人战场	0	zhanchang_zuduizhanchang/zhanchang_zuduizhanchang.scn	0	7	1	0	1	65	55	3887	20	-1	1	5
4002	73	跨服六人战场	0	zhanchang_zuduizhanchang/zhanchang_zuduizhanchang.scn	0	7	1	0	1	65	55	3887	20	-1	1	5
4003	70	跨服六人战场	0	zhanchang_zuduizhanchang/zhanchang_zuduizhanchang.scn	0	7	1	0	1	65	55	3887	20	-1	1	5
4004	71	跨服六人战场	0	zhanchang_zuduizhanchang/zhanchang_zuduizhanchang.scn	0	7	1	0	1	65	55	3887	20	-1	1	5
4005	72	跨服六人战场	0	zhanchang_zuduizhanchang/zhanchang_zuduizhanchang.scn	0	7	1	0	1	65	55	3887	20	-1	1	5
4006	73	跨服六人战场	0	zhanchang_zuduizhanchang/zhanchang_zuduizhanchang.scn	0	7	1	0	1	65	55	3887	20	-1	1	5
4007	70	跨服六人战场	0	zhanchang_zuduizhanchang/zhanchang_zuduizhanchang.scn	0	7	1	0	1	65	55	3887	20	-1	1	5
4008	71	跨服六人战场	0	zhanchang_zuduizhanchang/zhanchang_zuduizhanchang.scn	0	7	1	0	1	65	55	3887	20	-1	1	5
4009	72	跨服六人战场	0	zhanchang_zuduizhanchang/zhanchang_zuduizhanchang.scn	0	7	1	0	1	65	55	3887	20	-1	1	5
4010	73	跨服六人战场	0	zhanchang_zuduizhanchang/zhanchang_zuduizhanchang.scn	0	7	1	0	1	65	55	3887	20	-1	1	5
4011	70	跨服六人战场	0	zhanchang_zuduizhanchang/zhanchang_zuduizhanchang.scn	0	7	1	0	1	65	55	3887	20	-1	1	5
4012	71	跨服六人战场	0	zhanchang_zuduizhanchang/zhanchang_zuduizhanchang.scn	0	7	1	0	1	65	55	3887	20	-1	1	5
4013	72	跨服六人战场	0	zhanchang_zuduizhanchang/zhanchang_zuduizhanchang.scn	0	7	1	0	1	65	55	3887	20	-1	1	5
4014	73	跨服六人战场	0	zhanchang_zuduizhanchang/zhanchang_zuduizhanchang.scn	0	7	1	0	1	65	55	3887	20	-1	1	5
4015	70	跨服六人战场	0	zhanchang_zuduizhanchang/zhanchang_zuduizhanchang.scn	0	7	1	0	1	65	55	3887	20	-1	1	5
4016	71	跨服六人战场	0	zhanchang_zuduizhanchang/zhanchang_zuduizhanchang.scn	0	7	1	0	1	65	55	3887	20	-1	1	5
4017	72	跨服六人战场	0	zhanchang_zuduizhanchang/zhanchang_zuduizhanchang.scn	0	7	1	0	1	65	55	3887	20	-1	1	5
4018	73	跨服六人战场	0	zhanchang_zuduizhanchang/zhanchang_zuduizhanchang.scn	0	7	1	0	1	65	55	3887	20	-1	1	5
4019	70	跨服六人战场	0	zhanchang_zuduizhanchang/zhanchang_zuduizhanchang.scn	0	7	1	0	1	65	55	3887	20	-1	1	5
4020	71	跨服六人战场	0	zhanchang_zuduizhanchang/zhanchang_zuduizhanchang.scn	0	7	1	0	1	65	55	3887	20	-1	1	5
4021	72	跨服六人战场	0	zhanchang_zuduizhanchang/zhanchang_zuduizhanchang.scn	0	7	1	0	1	65	55	3887	20	-1	1	5
4022	73	跨服六人战场	0	zhanchang_zuduizhanchang/zhanchang_zuduizhanchang.scn	0	7	1	0	1	65	55	3887	20	-1	1	5
4023	70	跨服六人战场	0	zhanchang_zuduizhanchang/zhanchang_zuduizhanchang.scn	0	7	1	0	1	65	55	3887	20	-1	1	5
4024	71	跨服六人战场	0	zhanchang_zuduizhanchang/zhanchang_zuduizhanchang.scn	0	7	1	0	1	65	55	3887	20	-1	1	5
4025	72	跨服六人战场	0	zhanchang_zuduizhanchang/zhanchang_zuduizhanchang.scn	0	7	1	0	1	65	55	3887	20	-1	1	5
4026	73	跨服六人战场	0	zhanchang_zuduizhanchang/zhanchang_zuduizhanchang.scn	0	7	1	0	1	65	55	3887	20	-1	1	5
4027	70	跨服六人战场	0	zhanchang_zuduizhanchang/zhanchang_zuduizhanchang.scn	0	7	1	0	1	65	55	3887	20	-1	1	5
4028	71	跨服六人战场	0	zhanchang_zuduizhanchang/zhanchang_zuduizhanchang.scn	0	7	1	0	1	65	55	3887	20	-1	1	5
4029	72	跨服六人战场	0	zhanchang_zuduizhanchang/zhanchang_zuduizhanchang.scn	0	7	1	0	1	65	55	3887	20	-1	1	5
4030	73	跨服六人战场	0	zhanchang_zuduizhanchang/zhanchang_zuduizhanchang.scn	0	7	1	0	1	65	55	3887	20	-1	1	5
4031	70	跨服六人战场	0	zhanchang_zuduizhanchang/zhanchang_zuduizhanchang.scn	0	7	1	0	1	65	55	3887	20	-1	1	5
4032	71	跨服六人战场	0	zhanchang_zuduizhanchang/zhanchang_zuduizhanchang.scn	0	7	1	0	1	65	55	3887	20	-1	1	5
4033	72	跨服六人战场	0	zhanchang_zuduizhanchang/zhanchang_zuduizhanchang.scn	0	7	1	0	1	65	55	3887	20	-1	1	5
4034	73	跨服六人战场	0	zhanchang_zuduizhanchang/zhanchang_zuduizhanchang.scn	0	7	1	0	1	65	55	3887	20	-1	1	5
4035	70	跨服六人战场	0	zhanchang_zuduizhanchang/zhanchang_zuduizhanchang.scn	0	7	1	0	1	65	55	3887	20	-1	1	5
4036	71	跨服六人战场	0	zhanchang_zuduizhanchang/zhanchang_zuduizhanchang.scn	0	7	1	0	1	65	55	3887	20	-1	1	5
4037	72	跨服六人战场	0	zhanchang_zuduizhanchang/zhanchang_zuduizhanchang.scn	0	7	1	0	1	65	55	3887	20	-1	1	5
4038	73	跨服六人战场	0	zhanchang_zuduizhanchang/zhanchang_zuduizhanchang.scn	0	7	1	0	1	65	55	3887	20	-1	1	5
4039	70	跨服六人战场	0	zhanchang_zuduizhanchang/zhanchang_zuduizhanchang.scn	0	7	1	0	1	65	55	3887	20	-1	1	5
4040	71	跨服六人战场	0	zhanchang_zuduizhanchang/zhanchang_zuduizhanchang.scn	0	7	1	0	1	65	55	3887	20	-1	1	5
4041	72	跨服六人战场	0	zhanchang_zuduizhanchang/zhanchang_zuduizhanchang.scn	0	7	1	0	1	65	55	3887	20	-1	1	5
4042	73	跨服六人战场	0	zhanchang_zuduizhanchang/zhanchang_zuduizhanchang.scn	0	7	1	0	1	65	55	3887	20	-1	1	5
4043	70	跨服六人战场	0	zhanchang_zuduizhanchang/zhanchang_zuduizhanchang.scn	0	7	1	0	1	65	55	3887	20	-1	1	5
4044	71	跨服六人战场	0	zhanchang_zuduizhanchang/zhanchang_zuduizhanchang.scn	0	7	1	0	1	65	55	3887	20	-1	1	5
4045	72	跨服六人战场	0	zhanchang_zuduizhanchang/zhanchang_zuduizhanchang.scn	0	7	1	0	1	65	55	3887	20	-1	1	5
4046	73	跨服六人战场	0	zhanchang_zuduizhanchang/zhanchang_zuduizhanchang.scn	0	7	1	0	1	65	55	3887	20	-1	1	5
4047	70	跨服六人战场	0	zhanchang_zuduizhanchang/zhanchang_zuduizhanchang.scn	0	7	1	0	1	65	55	3887	20	-1	1	5
4048	71	跨服六人战场	0	zhanchang_zuduizhanchang/zhanchang_zuduizhanchang.scn	0	7	1	0	1	65	55	3887	20	-1	1	5
4049	72	跨服六人战场	0	zhanchang_zuduizhanchang/zhanchang_zuduizhanchang.scn	0	7	1	0	1	65	55	3887	20	-1	1	5
4050	73	跨服六人战场	0	zhanchang_zuduizhanchang/zhanchang_zuduizhanchang.scn	0	7	1	0	1	65	55	3887	20	-1	1	5
4051	70	跨服六人战场	0	zhanchang_zuduizhanchang/zhanchang_zuduizhanchang.scn	0	7	1	0	1	65	55	3887	20	-1	1	5
4052	71	跨服六人战场	0	zhanchang_zuduizhanchang/zhanchang_zuduizhanchang.scn	0	7	1	0	1	65	55	3887	20	-1	1	5
4053	72	跨服六人战场	0	zhanchang_zuduizhanchang/zhanchang_zuduizhanchang.scn	0	7	1	0	1	65	55	3887	20	-1	1	5
4054	73	跨服六人战场	0	zhanchang_zuduizhanchang/zhanchang_zuduizhanchang.scn	0	7	1	0	1	65	55	3887	20	-1	1	5
4055	70	跨服六人战场	0	zhanchang_zuduizhanchang/zhanchang_zuduizhanchang.scn	0	7	1	0	1	65	55	3887	20	-1	1	5
4056	71	跨服六人战场	0	zhanchang_zuduizhanchang/zhanchang_zuduizhanchang.scn	0	7	1	0	1	65	55	3887	20	-1	1	5
4057	72	跨服六人战场	0	zhanchang_zuduizhanchang/zhanchang_zuduizhanchang.scn	0	7	1	0	1	65	55	3887	20	-1	1	5
4058	73	跨服六人战场	0	zhanchang_zuduizhanchang/zhanchang_zuduizhanchang.scn	0	7	1	0	1	65	55	3887	20	-1	1	5
4059	70	跨服六人战场	0	zhanchang_zuduizhanchang/zhanchang_zuduizhanchang.scn	0	7	1	0	1	65	55	3887	20	-1	1	5
4060	71	跨服六人战场	0	zhanchang_zuduizhanchang/zhanchang_zuduizhanchang.scn	0	7	1	0	1	65	55	3887	20	-1	1	5
4061	72	跨服六人战场	0	zhanchang_zuduizhanchang/zhanchang_zuduizhanchang.scn	0	7	1	0	1	65	55	3887	20	-1	1	5
4062	73	跨服六人战场	0	zhanchang_zuduizhanchang/zhanchang_zuduizhanchang.scn	0	7	1	0	1	65	55	3887	20	-1	1	5
4063	70	跨服六人战场	0	zhanchang_zuduizhanchang/zhanchang_zuduizhanchang.scn	0	7	1	0	1	65	55	3887	20	-1	1	5
4064	71	跨服六人战场	0	zhanchang_zuduizhanchang/zhanchang_zuduizhanchang.scn	0	7	1	0	1	65	55	3887	20	-1	1	5
4065	72	跨服六人战场	0	zhanchang_zuduizhanchang/zhanchang_zuduizhanchang.scn	0	7	1	0	1	65	55	3887	20	-1	1	5
4066	73	跨服六人战场	0	zhanchang_zuduizhanchang/zhanchang_zuduizhanchang.scn	0	7	1	0	1	65	55	3887	20	-1	1	5
4067	70	跨服六人战场	0	zhanchang_zuduizhanchang/zhanchang_zuduizhanchang.scn	0	7	1	0	1	65	55	3887	20	-1	1	5
4068	71	跨服六人战场	0	zhanchang_zuduizhanchang/zhanchang_zuduizhanchang.scn	0	7	1	0	1	65	55	3887	20	-1	1	5
4069	72	跨服六人战场	0	zhanchang_zuduizhanchang/zhanchang_zuduizhanchang.scn	0	7	1	0	1	65	55	3887	20	-1	1	5
4070	73	跨服六人战场	0	zhanchang_zuduizhanchang/zhanchang_zuduizhanchang.scn	0	7	1	0	1	65	55	3887	20	-1	1	5
4071	70	跨服六人战场	0	zhanchang_zuduizhanchang/zhanchang_zuduizhanchang.scn	0	7	1	0	1	65	55	3887	20	-1	1	5
4072	71	跨服六人战场	0	zhanchang_zuduizhanchang/zhanchang_zuduizhanchang.scn	0	7	1	0	1	65	55	3887	20	-1	1	5
4073	72	跨服六人战场	0	zhanchang_zuduizhanchang/zhanchang_zuduizhanchang.scn	0	7	1	0	1	65	55	3887	20	-1	1	5
4074	73	跨服六人战场	0	zhanchang_zuduizhanchang/zhanchang_zuduizhanchang.scn	0	7	1	0	1	65	55	3887	20	-1	1	5
4075	70	跨服六人战场	0	zhanchang_zuduizhanchang/zhanchang_zuduizhanchang.scn	0	7	1	0	1	65	55	3887	20	-1	1	5
4076	71	跨服六人战场	0	zhanchang_zuduizhanchang/zhanchang_zuduizhanchang.scn	0	7	1	0	1	65	55	3887	20	-1	1	5
4077	72	跨服六人战场	0	zhanchang_zuduizhanchang/zhanchang_zuduizhanchang.scn	0	7	1	0	1	65	55	3887	20	-1	1	5
4078	73	跨服六人战场	0	zhanchang_zuduizhanchang/zhanchang_zuduizhanchang.scn	0	7	1	0	1	65	55	3887	20	-1	1	5
4079	70	跨服六人战场	0	zhanchang_zuduizhanchang/zhanchang_zuduizhanchang.scn	0	7	1	0	1	65	55	3887	20	-1	1	5
4080	71	跨服六人战场	0	zhanchang_zuduizhanchang/zhanchang_zuduizhanchang.scn	0	7	1	0	1	65	55	3887	20	-1	1	5
4081	72	跨服六人战场	0	zhanchang_zuduizhanchang/zhanchang_zuduizhanchang.scn	0	7	1	0	1	65	55	3887	20	-1	1	5
4082	73	跨服六人战场	0	zhanchang_zuduizhanchang/zhanchang_zuduizhanchang.scn	0	7	1	0	1	65	55	3887	20	-1	1	5
4083	70	跨服六人战场	0	zhanchang_zuduizhanchang/zhanchang_zuduizhanchang.scn	0	7	1	0	1	65	55	3887	20	-1	1	5
4084	71	跨服六人战场	0	zhanchang_zuduizhanchang/zhanchang_zuduizhanchang.scn	0	7	1	0	1	65	55	3887	20	-1	1	5
4085	72	跨服六人战场	0	zhanchang_zuduizhanchang/zhanchang_zuduizhanchang.scn	0	7	1	0	1	65	55	3887	20	-1	1	5
4086	73	跨服六人战场	0	zhanchang_zuduizhanchang/zhanchang_zuduizhanchang.scn	0	7	1	0	1	65	55	3887	20	-1	1	5
4087	70	跨服六人战场	0	zhanchang_zuduizhanchang/zhanchang_zuduizhanchang.scn	0	7	1	0	1	65	55	3887	20	-1	1	5
4088	71	跨服六人战场	0	zhanchang_zuduizhanchang/zhanchang_zuduizhanchang.scn	0	7	1	0	1	65	55	3887	20	-1	1	5
4089	72	跨服六人战场	0	zhanchang_zuduizhanchang/zhanchang_zuduizhanchang.scn	0	7	1	0	1	65	55	3887	20	-1	1	5
4090	73	跨服六人战场	0	zhanchang_zuduizhanchang/zhanchang_zuduizhanchang.scn	0	7	1	0	1	65	55	3887	20	-1	1	5
4091	70	跨服六人战场	0	zhanchang_zuduizhanchang/zhanchang_zuduizhanchang.scn	0	7	1	0	1	65	55	3887	20	-1	1	5
4092	71	跨服六人战场	0	zhanchang_zuduizhanchang/zhanchang_zuduizhanchang.scn	0	7	1	0	1	65	55	3887	20	-1	1	5
4093	72	跨服六人战场	0	zhanchang_zuduizhanchang/zhanchang_zuduizhanchang.scn	0	7	1	0	1	65	55	3887	20	-1	1	5
4094	73	跨服六人战场	0	zhanchang_zuduizhanchang/zhanchang_zuduizhanchang.scn	0	7	1	0	1	65	55	3887	20	-1	1	5
4095	70	跨服六人战场	0	zhanchang_zuduizhanchang/zhanchang_zuduizhanchang.scn	0	7	1	0	1	65	55	3887	20	-1	1	5
4096	70	跨服副本临时场景	0	city_lunhuizhidi/city_lunhuizhidi.scn	0	0	1	-1	1	56	63	91	20	-1	1	5
4097	71	跨服副本临时场景	0	city_lunhuizhidi/city_lunhuizhidi.scn	0	0	1	-1	1	56	63	91	20	-1	1	5
4098	72	跨服副本临时场景	0	city_lunhuizhidi/city_lunhuizhidi.scn	0	0	1	-1	1	56	63	91	20	-1	1	5
4099	73	跨服副本临时场景	0	city_lunhuizhidi/city_lunhuizhidi.scn	0	0	1	-1	1	56	63	91	20	-1	1	5
4100	70	跨服副本场景预留	0	test/test.scn	0	1	0	-1	1	125	134	1499	20	-1	1	5
4101	71	跨服副本场景预留	0	test/test.scn	0	1	0	-1	1	125	134	1499	20	-1	1	5
4102	72	跨服副本场景预留	0	test/test.scn	0	1	0	-1	1	125	134	1499	20	-1	1	5
4103	73	跨服副本场景预留	0	test/test.scn	0	1	0	-1	1	125	134	1499	20	-1	1	5
4104	70	跨服副本场景预留	0	test/test.scn	0	1	0	-1	1	125	134	1499	20	-1	1	5
4105	71	跨服副本场景预留	0	test/test.scn	0	1	0	-1	1	125	134	1499	20	-1	1	5
4106	72	跨服副本场景预留	0	test/test.scn	0	1	0	-1	1	125	134	1499	20	-1	1	5
4107	73	跨服副本场景预留	0	test/test.scn	0	1	0	-1	1	125	134	1499	20	-1	1	5
4108	70	跨服副本场景预留	0	test/test.scn	0	1	0	-1	1	125	134	1499	20	-1	1	5
4109	71	跨服副本场景预留	0	test/test.scn	0	1	0	-1	1	125	134	1499	20	-1	1	5
4110	72	跨服副本场景预留	0	test/test.scn	0	1	0	-1	1	125	134	1499	20	-1	1	5
4111	73	跨服副本场景预留	0	test/test.scn	0	1	0	-1	1	125	134	1499	20	-1	1	5
4112	70	跨服副本场景预留	0	test/test.scn	0	1	0	-1	1	125	134	1499	20	-1	1	5
4113	71	跨服副本场景预留	0	test/test.scn	0	1	0	-1	1	125	134	1499	20	-1	1	5
4114	72	跨服副本场景预留	0	test/test.scn	0	1	0	-1	1	125	134	1499	20	-1	1	5
4115	73	跨服副本场景预留	0	test/test.scn	0	1	0	-1	1	125	134	1499	20	-1	1	5
4116	70	跨服副本场景预留	0	test/test.scn	0	1	0	-1	1	125	134	1499	20	-1	1	5
4117	71	跨服副本场景预留	0	test/test.scn	0	1	0	-1	1	125	134	1499	20	-1	1	5
4118	72	跨服副本场景预留	0	test/test.scn	0	1	0	-1	1	125	134	1499	20	-1	1	5
4119	73	跨服副本场景预留	0	test/test.scn	0	1	0	-1	1	125	134	1499	20	-1	1	5
4120	70	跨服副本场景预留	0	test/test.scn	0	1	0	-1	1	125	134	1499	20	-1	1	5
4121	71	跨服副本场景预留	0	test/test.scn	0	1	0	-1	1	125	134	1499	20	-1	1	5
4122	72	跨服副本场景预留	0	test/test.scn	0	1	0	-1	1	125	134	1499	20	-1	1	5
4123	73	跨服副本场景预留	0	test/test.scn	0	1	0	-1	1	125	134	1499	20	-1	1	5
4124	70	跨服副本场景预留	0	test/test.scn	0	1	0	-1	1	125	134	1499	20	-1	1	5
4125	71	跨服副本场景预留	0	test/test.scn	0	1	0	-1	1	125	134	1499	20	-1	1	5
4126	72	跨服副本场景预留	0	test/test.scn	0	1	0	-1	1	125	134	1499	20	-1	1	5
4127	73	跨服副本场景预留	0	test/test.scn	0	1	0	-1	1	125	134	1499	20	-1	1	5
4128	70	跨服副本场景预留	0	test/test.scn	0	1	0	-1	1	125	134	1499	20	-1	1	5
4129	71	跨服副本场景预留	0	test/test.scn	0	1	0	-1	1	125	134	1499	20	-1	1	5
4130	72	跨服副本场景预留	0	test/test.scn	0	1	0	-1	1	125	134	1499	20	-1	1	5
4131	73	跨服副本场景预留	0	test/test.scn	0	1	0	-1	1	125	134	1499	20	-1	1	5
4132	70	跨服副本场景预留	0	test/test.scn	0	1	0	-1	1	125	134	1499	20	-1	1	5
4133	71	跨服副本场景预留	0	test/test.scn	0	1	0	-1	1	125	134	1499	20	-1	1	5
4134	72	跨服副本场景预留	0	test/test.scn	0	1	0	-1	1	125	134	1499	20	-1	1	5
4135	73	跨服副本场景预留	0	test/test.scn	0	1	0	-1	1	125	134	1499	20	-1	1	5
4136	70	跨服副本场景预留	0	test/test.scn	0	1	0	-1	1	125	134	1499	20	-1	1	5
4137	71	跨服副本场景预留	0	test/test.scn	0	1	0	-1	1	125	134	1499	20	-1	1	5
4138	72	跨服副本场景预留	0	test/test.scn	0	1	0	-1	1	125	134	1499	20	-1	1	5
4139	73	跨服副本场景预留	0	test/test.scn	0	1	0	-1	1	125	134	1499	20	-1	1	5
4140	70	跨服副本场景预留	0	test/test.scn	0	1	0	-1	1	125	134	1499	20	-1	1	5
4141	71	跨服副本场景预留	0	test/test.scn	0	1	0	-1	1	125	134	1499	20	-1	1	5
4142	72	跨服副本场景预留	0	test/test.scn	0	1	0	-1	1	125	134	1499	20	-1	1	5
4143	73	跨服副本场景预留	0	test/test.scn	0	1	0	-1	1	125	134	1499	20	-1	1	5
4144	70	跨服副本场景预留	0	test/test.scn	0	1	0	-1	1	125	134	1499	20	-1	1	5
4145	71	跨服副本场景预留	0	test/test.scn	0	1	0	-1	1	125	134	1499	20	-1	1	5
4146	72	跨服副本场景预留	0	test/test.scn	0	1	0	-1	1	125	134	1499	20	-1	1	5
4147	73	跨服副本场景预留	0	test/test.scn	0	1	0	-1	1	125	134	1499	20	-1	1	5
4148	70	跨服副本场景预留	0	test/test.scn	0	1	0	-1	1	125	134	1499	20	-1	1	5
4149	71	跨服副本场景预留	0	test/test.scn	0	1	0	-1	1	125	134	1499	20	-1	1	5
4150	72	跨服副本场景预留	0	test/test.scn	0	1	0	-1	1	125	134	1499	20	-1	1	5
4151	73	跨服副本场景预留	0	test/test.scn	0	1	0	-1	1	125	134	1499	20	-1	1	5
4152	70	跨服副本场景预留	0	test/test.scn	0	1	0	-1	1	125	134	1499	20	-1	1	5
4153	71	跨服副本场景预留	0	test/test.scn	0	1	0	-1	1	125	134	1499	20	-1	1	5
4154	72	跨服副本场景预留	0	test/test.scn	0	1	0	-1	1	125	134	1499	20	-1	1	5
4155	73	跨服副本场景预留	0	test/test.scn	0	1	0	-1	1	125	134	1499	20	-1	1	5
4156	70	跨服副本场景预留	0	test/test.scn	0	1	0	-1	1	125	134	1499	20	-1	1	5
4157	71	跨服副本场景预留	0	test/test.scn	0	1	0	-1	1	125	134	1499	20	-1	1	5
4158	72	跨服副本场景预留	0	test/test.scn	0	1	0	-1	1	125	134	1499	20	-1	1	5
4159	73	跨服副本场景预留	0	test/test.scn	0	1	0	-1	1	125	134	1499	20	-1	1	5
4160	70	跨服副本场景预留	0	test/test.scn	0	1	0	-1	1	125	134	1499	20	-1	1	5
4161	71	跨服副本场景预留	0	test/test.scn	0	1	0	-1	1	125	134	1499	20	-1	1	5
4162	72	跨服副本场景预留	0	test/test.scn	0	1	0	-1	1	125	134	1499	20	-1	1	5
4163	73	跨服副本场景预留	0	test/test.scn	0	1	0	-1	1	125	134	1499	20	-1	1	5
4164	70	跨服副本场景预留	0	test/test.scn	0	1	0	-1	1	125	134	1499	20	-1	1	5
4165	71	跨服副本场景预留	0	test/test.scn	0	1	0	-1	1	125	134	1499	20	-1	1	5
4166	72	跨服副本场景预留	0	test/test.scn	0	1	0	-1	1	125	134	1499	20	-1	1	5
4167	73	跨服副本场景预留	0	test/test.scn	0	1	0	-1	1	125	134	1499	20	-1	1	5
4168	70	跨服副本场景预留	0	test/test.scn	0	1	0	-1	1	125	134	1499	20	-1	1	5
4169	71	跨服副本场景预留	0	test/test.scn	0	1	0	-1	1	125	134	1499	20	-1	1	5
4170	72	跨服副本场景预留	0	test/test.scn	0	1	0	-1	1	125	134	1499	20	-1	1	5
4171	73	跨服副本场景预留	0	test/test.scn	0	1	0	-1	1	125	134	1499	20	-1	1	5
4172	70	跨服副本场景预留	0	test/test.scn	0	1	0	-1	1	125	134	1499	20	-1	1	5
4173	71	跨服副本场景预留	0	test/test.scn	0	1	0	-1	1	125	134	1499	20	-1	1	5
4174	72	跨服副本场景预留	0	test/test.scn	0	1	0	-1	1	125	134	1499	20	-1	1	5
4175	73	跨服副本场景预留	0	test/test.scn	0	1	0	-1	1	125	134	1499	20	-1	1	5
4176	70	跨服副本场景预留	0	test/test.scn	0	1	0	-1	1	125	134	1499	20	-1	1	5
4177	71	跨服副本场景预留	0	test/test.scn	0	1	0	-1	1	125	134	1499	20	-1	1	5
4178	72	跨服副本场景预留	0	test/test.scn	0	1	0	-1	1	125	134	1499	20	-1	1	5
4179	73	跨服副本场景预留	0	test/test.scn	0	1	0	-1	1	125	134	1499	20	-1	1	5
4180	70	跨服副本场景预留	0	test/test.scn	0	1	0	-1	1	125	134	1499	20	-1	1	5
4181	71	跨服副本场景预留	0	test/test.scn	0	1	0	-1	1	125	134	1499	20	-1	1	5
4182	72	跨服副本场景预留	0	test/test.scn	0	1	0	-1	1	125	134	1499	20	-1	1	5
4183	73	跨服副本场景预留	0	test/test.scn	0	1	0	-1	1	125	134	1499	20	-1	1	5
4184	70	跨服副本场景预留	0	test/test.scn	0	1	0	-1	1	125	134	1499	20	-1	1	5
4185	71	跨服副本场景预留	0	test/test.scn	0	1	0	-1	1	125	134	1499	20	-1	1	5
4186	72	跨服副本场景预留	0	test/test.scn	0	1	0	-1	1	125	134	1499	20	-1	1	5
4187	73	跨服副本场景预留	0	test/test.scn	0	1	0	-1	1	125	134	1499	20	-1	1	5
4188	70	跨服副本场景预留	0	test/test.scn	0	1	0	-1	1	125	134	1499	20	-1	1	5
