NUM	TEXT	NUM	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT	TEXT
85	躯干	3071	0|6	0|6	16|18|20|54	16|18|20|54	0|6|16|18|20	-1	-1	-1	0|6	0|6	16|18|20|54	16|18|20|54	0|6|16|18|20	-1	-1	-1	2|6	2|6	16|18|20|54	16|18|20|54	2|6|16|18|20	-1	-1	-1	2|6	2|6	16|18|20|54	16|18|20|54	2|6|16|18|20	-1	-1	-1	4|6	4|6	16|18|20|54	16|18|20|54	4|6|16|18|20	-1	-1	-1	4|6	4|6	16|18|20|54	16|18|20|54	4|6|16|18|20	-1	-1	-1	0|6	0|6	16|18|20|54	16|18|20|54	0|6|16|18|20	-1	-1	-1	0|6	0|6	16|18|20|54	16|18|20|54	0|6|16|18|20	-1	-1	-1	2|6	2|6	16|18|20|54	16|18|20|54	2|6|16|18|20	-1	-1	-1	2|6	2|6	16|18|20|54	16|18|20|54	2|6|16|18|20	-1	-1	-1	4|6	4|6	16|18|20|54	16|18|20|54	4|6|16|18|20	-1	-1	-1	4|6	4|6	16|18|20|54	16|18|20|54	4|6|16|18|20	-1	-1	-1
86	躯干	6143	0|6	0|6	16|18|20|54	16|18|20|54	0|6|16|18|20	-1	-1	-1	0|6	0|6	16|18|20|54	16|18|20|54	0|6|16|18|20	-1	-1	-1	2|6	2|6	16|18|20|54	16|18|20|54	2|6|16|18|20	-1	-1	-1	2|6	2|6	16|18|20|54	16|18|20|54	2|6|16|18|20	-1	-1	-1	4|6	4|6	16|18|20|54	16|18|20|54	4|6|16|18|20	-1	-1	-1	4|6	4|6	16|18|20|54	16|18|20|54	4|6|16|18|20	-1	-1	-1	0|6	0|6	16|18|20|54	16|18|20|54	0|6|16|18|20	-1	-1	-1	0|6	0|6	16|18|20|54	16|18|20|54	0|6|16|18|20	-1	-1	-1	2|6	2|6	16|18|20|54	16|18|20|54	2|6|16|18|20	-1	-1	-1	2|6	2|6	16|18|20|54	16|18|20|54	2|6|16|18|20	-1	-1	-1	4|6	4|6	16|18|20|54	16|18|20|54	4|6|16|18|20	-1	-1	-1	4|6	4|6	16|18|20|54	16|18|20|54	4|6|16|18|20	-1	-1	-1
87	躯干	12287	0|6	0|6	16|18|20|54	16|18|20|54	0|6|16|18|20	-1	-1	-1	0|6	0|6	16|18|20|54	16|18|20|54	0|6|16|18|20	-1	-1	-1	2|6	2|6	16|18|20|54	16|18|20|54	2|6|16|18|20	-1	-1	-1	2|6	2|6	16|18|20|54	16|18|20|54	2|6|16|18|20	-1	-1	-1	4|6	4|6	16|18|20|54	16|18|20|54	4|6|16|18|20	-1	-1	-1	4|6	4|6	16|18|20|54	16|18|20|54	4|6|16|18|20	-1	-1	-1	0|6	0|6	16|18|20|54	16|18|20|54	0|6|16|18|20	-1	-1	-1	0|6	0|6	16|18|20|54	16|18|20|54	0|6|16|18|20	-1	-1	-1	2|6	2|6	16|18|20|54	16|18|20|54	2|6|16|18|20	-1	-1	-1	2|6	2|6	16|18|20|54	16|18|20|54	2|6|16|18|20	-1	-1	-1	4|6	4|6	16|18|20|54	16|18|20|54	4|6|16|18|20	-1	-1	-1	4|6	4|6	16|18|20|54	16|18|20|54	4|6|16|18|20	-1	-1	-1
88	躯干	24575	0|6	0|6	16|18|20|54	16|18|20|54	0|6|16|18|20	-1	-1	-1	0|6	0|6	16|18|20|54	16|18|20|54	0|6|16|18|20	-1	-1	-1	2|6	2|6	16|18|20|54	16|18|20|54	2|6|16|18|20	-1	-1	-1	2|6	2|6	16|18|20|54	16|18|20|54	2|6|16|18|20	-1	-1	-1	4|6	4|6	16|18|20|54	16|18|20|54	4|6|16|18|20	-1	-1	-1	4|6	4|6	16|18|20|54	16|18|20|54	4|6|16|18|20	-1	-1	-1	0|6	0|6	16|18|20|54	16|18|20|54	0|6|16|18|20	-1	-1	-1	0|6	0|6	16|18|20|54	16|18|20|54	0|6|16|18|20	-1	-1	-1	2|6	2|6	16|18|20|54	16|18|20|54	2|6|16|18|20	-1	-1	-1	2|6	2|6	16|18|20|54	16|18|20|54	2|6|16|18|20	-1	-1	-1	4|6	4|6	16|18|20|54	16|18|20|54	4|6|16|18|20	-1	-1	-1	4|6	4|6	16|18|20|54	16|18|20|54	4|6|16|18|20	-1	-1	-1
89	躯干	49151	0|6	0|6	16|18|20|54	16|18|20|54	0|6|16|18|20	-1	-1	-1	0|6	0|6	16|18|20|54	16|18|20|54	0|6|16|18|20	-1	-1	-1	2|6	2|6	16|18|20|54	16|18|20|54	2|6|16|18|20	-1	-1	-1	2|6	2|6	16|18|20|54	16|18|20|54	2|6|16|18|20	-1	-1	-1	4|6	4|6	16|18|20|54	16|18|20|54	4|6|16|18|20	-1	-1	-1	4|6	4|6	16|18|20|54	16|18|20|54	4|6|16|18|20	-1	-1	-1	0|6	0|6	16|18|20|54	16|18|20|54	0|6|16|18|20	-1	-1	-1	0|6	0|6	16|18|20|54	16|18|20|54	0|6|16|18|20	-1	-1	-1	2|6	2|6	16|18|20|54	16|18|20|54	2|6|16|18|20	-1	-1	-1	2|6	2|6	16|18|20|54	16|18|20|54	2|6|16|18|20	-1	-1	-1	4|6	4|6	16|18|20|54	16|18|20|54	4|6|16|18|20	-1	-1	-1	4|6	4|6	16|18|20|54	16|18|20|54	4|6|16|18|20	-1	-1	-1
90	腕	1	12	50|51	-1	-1	-1	-1	-1	-1	12	50|51	-1	-1	-1	-1	-1	-1	14	50|51	-1	-1	-1	-1	-1	-1	14	50|51	-1	-1	-1	-1	-1	-1	10	50|51	-1	-1	-1	-1	-1	-1	10	50|51	-1	-1	-1	-1	-1	-1	12	50|51	-1	-1	-1	-1	-1	-1	12	50|51	-1	-1	-1	-1	-1	-1	14	50|51	-1	-1	-1	-1	-1	-1	14	50|51	-1	-1	-1	-1	-1	-1	10	50|51	-1	-1	-1	-1	-1	-1	10	50|51	-1	-1	-1	-1	-1	-1
91	腕	5	12	50|51	12	-1	-1	-1	-1	-1	12	50|51	12	-1	-1	-1	-1	-1	14	50|51	14	-1	-1	-1	-1	-1	14	50|51	14	-1	-1	-1	-1	-1	10	50|51	10	-1	-1	-1	-1	-1	10	50|51	10	-1	-1	-1	-1	-1	12	50|51	12	-1	-1	-1	-1	-1	12	50|51	12	-1	-1	-1	-1	-1	14	50|51	14	-1	-1	-1	-1	-1	14	50|51	14	-1	-1	-1	-1	-1	10	50|51	10	-1	-1	-1	-1	-1	10	50|51	10	-1	-1	-1	-1	-1
92	腕	11	12	50|51	12	50|51	-1	-1	-1	-1	12	50|51	12	50|51	-1	-1	-1	-1	14	50|51	14	50|51	-1	-1	-1	-1	14	50|51	14	50|51	-1	-1	-1	-1	10	50|51	10	50|51	-1	-1	-1	-1	10	50|51	10	50|51	-1	-1	-1	-1	12	50|51	12	50|51	-1	-1	-1	-1	12	50|51	12	50|51	-1	-1	-1	-1	14	50|51	14	50|51	-1	-1	-1	-1	14	50|51	14	50|51	-1	-1	-1	-1	10	50|51	10	50|51	-1	-1	-1	-1	10	50|51	10	50|51	-1	-1	-1	-1
93	腕	23	12	50|51	12	50|51	12|50|51	-1	-1	-1	12	50|51	12	50|51	12|50|51	-1	-1	-1	14	50|51	14	50|51	14|50|51	-1	-1	-1	14	50|51	14	50|51	14|50|51	-1	-1	-1	10	50|51	10	50|51	10|50|51	-1	-1	-1	10	50|51	10	50|51	10|50|51	-1	-1	-1	12	50|51	12	50|51	12|50|51	-1	-1	-1	12	50|51	12	50|51	12|50|51	-1	-1	-1	14	50|51	14	50|51	14|50|51	-1	-1	-1	14	50|51	14	50|51	14|50|51	-1	-1	-1	10	50|51	10	50|51	10|50|51	-1	-1	-1	10	50|51	10	50|51	10|50|51	-1	-1	-1
94	腕	47	12	50|51	12	50|51	12|50|51	-1	-1	-1	12	50|51	12	50|51	12|50|51	-1	-1	-1	14	50|51	14	50|51	14|50|51	-1	-1	-1	14	50|51	14	50|51	14|50|51	-1	-1	-1	10	50|51	10	50|51	10|50|51	-1	-1	-1	10	50|51	10	50|51	10|50|51	-1	-1	-1	12	50|51	12	50|51	12|50|51	-1	-1	-1	12	50|51	12	50|51	12|50|51	-1	-1	-1	14	50|51	14	50|51	14|50|51	-1	-1	-1	14	50|51	14	50|51	14|50|51	-1	-1	-1	10	50|51	10	50|51	10|50|51	-1	-1	-1	10	50|51	10	50|51	10|50|51	-1	-1	-1
95	腕	95	12	50|51	12	50|51	12|50|51	-1	-1	-1	12	50|51	12	50|51	12|50|51	-1	-1	-1	14	50|51	14	50|51	14|50|51	-1	-1	-1	14	50|51	14	50|51	14|50|51	-1	-1	-1	10	50|51	10	50|51	10|50|51	-1	-1	-1	10	50|51	10	50|51	10|50|51	-1	-1	-1	12	50|51	12	50|51	12|50|51	-1	-1	-1	12	50|51	12	50|51	12|50|51	-1	-1	-1	14	50|51	14	50|51	14|50|51	-1	-1	-1	14	50|51	14	50|51	14|50|51	-1	-1	-1	10	50|51	10	50|51	10|50|51	-1	-1	-1	10	50|51	10	50|51	10|50|51	-1	-1	-1
96	腕	191	12	50|51	12	50|51	12|50|51	-1	-1	-1	12	50|51	12	50|51	12|50|51	-1	-1	-1	14	50|51	14	50|51	14|50|51	-1	-1	-1	14	50|51	14	50|51	14|50|51	-1	-1	-1	10	50|51	10	50|51	10|50|51	-1	-1	-1	10	50|51	10	50|51	10|50|51	-1	-1	-1	12	50|51	12	50|51	12|50|51	-1	-1	-1	12	50|51	12	50|51	12|50|51	-1	-1	-1	14	50|51	14	50|51	14|50|51	-1	-1	-1	14	50|51	14	50|51	14|50|51	-1	-1	-1	10	50|51	10	50|51	10|50|51	-1	-1	-1	10	50|51	10	50|51	10|50|51	-1	-1	-1
97	腕	383	12	50|51	12	50|51	12|50|51	-1	-1	-1	12	50|51	12	50|51	12|50|51	-1	-1	-1	14	50|51	14	50|51	14|50|51	-1	-1	-1	14	50|51	14	50|51	14|50|51	-1	-1	-1	10	50|51	10	50|51	10|50|51	-1	-1	-1	10	50|51	10	50|51	10|50|51	-1	-1	-1	12	50|51	12	50|51	12|50|51	-1	-1	-1	12	50|51	12	50|51	12|50|51	-1	-1	-1	14	50|51	14	50|51	14|50|51	-1	-1	-1	14	50|51	14	50|51	14|50|51	-1	-1	-1	10	50|51	10	50|51	10|50|51	-1	-1	-1	10	50|51	10	50|51	10|50|51	-1	-1	-1
98	腕	767	12	50|51	12	50|51	12|50|51	-1	-1	-1	12	50|51	12	50|51	12|50|51	-1	-1	-1	14	50|51	14	50|51	14|50|51	-1	-1	-1	14	50|51	14	50|51	14|50|51	-1	-1	-1	10	50|51	10	50|51	10|50|51	-1	-1	-1	10	50|51	10	50|51	10|50|51	-1	-1	-1	12	50|51	12	50|51	12|50|51	-1	-1	-1	12	50|51	12	50|51	12|50|51	-1	-1	-1	14	50|51	14	50|51	14|50|51	-1	-1	-1	14	50|51	14	50|51	14|50|51	-1	-1	-1	10	50|51	10	50|51	10|50|51	-1	-1	-1	10	50|51	10	50|51	10|50|51	-1	-1	-1
99	腕	1535	12	50|51	12	50|51	12|50|51	-1	-1	-1	12	50|51	12	50|51	12|50|51	-1	-1	-1	14	50|51	14	50|51	14|50|51	-1	-1	-1	14	50|51	14	50|51	14|50|51	-1	-1	-1	10	50|51	10	50|51	10|50|51	-1	-1	-1	10	50|51	10	50|51	10|50|51	-1	-1	-1	12	50|51	12	50|51	12|50|51	-1	-1	-1	12	50|51	12	50|51	12|50|51	-1	-1	-1	14	50|51	14	50|51	14|50|51	-1	-1	-1	14	50|51	14	50|51	14|50|51	-1	-1	-1	10	50|51	10	50|51	10|50|51	-1	-1	-1	10	50|51	10	50|51	10|50|51	-1	-1	-1
100	腕	3071	12	50|51	12	50|51	12|50|51	-1	-1	-1	12	50|51	12	50|51	12|50|51	-1	-1	-1	14	50|51	14	50|51	14|50|51	-1	-1	-1	14	50|51	14	50|51	14|50|51	-1	-1	-1	10	50|51	10	50|51	10|50|51	-1	-1	-1	10	50|51	10	50|51	10|50|51	-1	-1	-1	12	50|51	12	50|51	12|50|51	-1	-1	-1	12	50|51	12	50|51	12|50|51	-1	-1	-1	14	50|51	14	50|51	14|50|51	-1	-1	-1	14	50|51	14	50|51	14|50|51	-1	-1	-1	10	50|51	10	50|51	10|50|51	-1	-1	-1	10	50|51	10	50|51	10|50|51	-1	-1	-1
101	腕	6143	12	50|51	12	50|51	12|50|51	-1	-1	-1	12	50|51	12	50|51	12|50|51	-1	-1	-1	14	50|51	14	50|51	14|50|51	-1	-1	-1	14	50|51	14	50|51	14|50|51	-1	-1	-1	10	50|51	10	50|51	10|50|51	-1	-1	-1	10	50|51	10	50|51	10|50|51	-1	-1	-1	12	50|51	12	50|51	12|50|51	-1	-1	-1	12	50|51	12	50|51	12|50|51	-1	-1	-1	14	50|51	14	50|51	14|50|51	-1	-1	-1	14	50|51	14	50|51	14|50|51	-1	-1	-1	10	50|51	10	50|51	10|50|51	-1	-1	-1	10	50|51	10	50|51	10|50|51	-1	-1	-1
102	腕	12287	12	50|51	12	50|51	12|50|51	-1	-1	-1	12	50|51	12	50|51	12|50|51	-1	-1	-1	14	50|51	14	50|51	14|50|51	-1	-1	-1	14	50|51	14	50|51	14|50|51	-1	-1	-1	10	50|51	10	50|51	10|50|51	-1	-1	-1	10	50|51	10	50|51	10|50|51	-1	-1	-1	12	50|51	12	50|51	12|50|51	-1	-1	-1	12	50|51	12	50|51	12|50|51	-1	-1	-1	14	50|51	14	50|51	14|50|51	-1	-1	-1	14	50|51	14	50|51	14|50|51	-1	-1	-1	10	50|51	10	50|51	10|50|51	-1	-1	-1	10	50|51	10	50|51	10|50|51	-1	-1	-1
103	腕	24575	12	50|51	12	50|51	12|50|51	-1	-1	-1	12	50|51	12	50|51	12|50|51	-1	-1	-1	14	50|51	14	50|51	14|50|51	-1	-1	-1	14	50|51	14	50|51	14|50|51	-1	-1	-1	10	50|51	10	50|51	10|50|51	-1	-1	-1	10	50|51	10	50|51	10|50|51	-1	-1	-1	12	50|51	12	50|51	12|50|51	-1	-1	-1	12	50|51	12	50|51	12|50|51	-1	-1	-1	14	50|51	14	50|51	14|50|51	-1	-1	-1	14	50|51	14	50|51	14|50|51	-1	-1	-1	10	50|51	10	50|51	10|50|51	-1	-1	-1	10	50|51	10	50|51	10|50|51	-1	-1	-1
104	腕	49151	12	50|51	12	50|51	12|50|51	-1	-1	-1	12	50|51	12	50|51	12|50|51	-1	-1	-1	14	50|51	14	50|51	14|50|51	-1	-1	-1	14	50|51	14	50|51	14|50|51	-1	-1	-1	10	50|51	10	50|51	10|50|51	-1	-1	-1	10	50|51	10	50|51	10|50|51	-1	-1	-1	12	50|51	12	50|51	12|50|51	-1	-1	-1	12	50|51	12	50|51	12|50|51	-1	-1	-1	14	50|51	14	50|51	14|50|51	-1	-1	-1	14	50|51	14	50|51	14|50|51	-1	-1	-1	10	50|51	10	50|51	10|50|51	-1	-1	-1	10	50|51	10	50|51	10|50|51	-1	-1	-1
105	手	1	0|6	16|18|20	-1	-1	-1	-1	-1	-1	0|6	16|18|20	-1	-1	-1	-1	-1	-1	2|6	16|18|20	-1	-1	-1	-1	-1	-1	2|6	16|18|20	-1	-1	-1	-1	-1	-1	4|6	16|18|20	-1	-1	-1	-1	-1	-1	4|6	16|18|20	-1	-1	-1	-1	-1	-1	0|6	16|18|20	-1	-1	-1	-1	-1	-1	0|6	16|18|20	-1	-1	-1	-1	-1	-1	2|6	16|18|20	-1	-1	-1	-1	-1	-1	2|6	16|18|20	-1	-1	-1	-1	-1	-1	4|6	16|18|20	-1	-1	-1	-1	-1	-1	4|6	16|18|20	-1	-1	-1	-1	-1	-1
106	手	5	0|6	0|6	16|18|20|54	-1	-1	-1	-1	-1	0|6	0|6	16|18|20|54	-1	-1	-1	-1	-1	2|6	2|6	16|18|20|54	-1	-1	-1	-1	-1	2|6	2|6	16|18|20|54	-1	-1	-1	-1	-1	4|6	4|6	16|18|20|54	-1	-1	-1	-1	-1	4|6	4|6	16|18|20|54	-1	-1	-1	-1	-1	0|6	0|6	16|18|20|54	-1	-1	-1	-1	-1	0|6	0|6	16|18|20|54	-1	-1	-1	-1	-1	2|6	2|6	16|18|20|54	-1	-1	-1	-1	-1	2|6	2|6	16|18|20|54	-1	-1	-1	-1	-1	4|6	4|6	16|18|20|54	-1	-1	-1	-1	-1	4|6	4|6	16|18|20|54	-1	-1	-1	-1	-1
107	手	11	0|6	0|6	16|18|20|54	16|18|20|54	-1	-1	-1	-1	0|6	0|6	16|18|20|54	16|18|20|54	-1	-1	-1	-1	2|6	2|6	16|18|20|54	16|18|20|54	-1	-1	-1	-1	2|6	2|6	16|18|20|54	16|18|20|54	-1	-1	-1	-1	4|6	4|6	16|18|20|54	16|18|20|54	-1	-1	-1	-1	4|6	4|6	16|18|20|54	16|18|20|54	-1	-1	-1	-1	0|6	0|6	16|18|20|54	16|18|20|54	-1	-1	-1	-1	0|6	0|6	16|18|20|54	16|18|20|54	-1	-1	-1	-1	2|6	2|6	16|18|20|54	16|18|20|54	-1	-1	-1	-1	2|6	2|6	16|18|20|54	16|18|20|54	-1	-1	-1	-1	4|6	4|6	16|18|20|54	16|18|20|54	-1	-1	-1	-1	4|6	4|6	16|18|20|54	16|18|20|54	-1	-1	-1	-1
108	手	23	0|6	0|6	16|18|20|54	16|18|20|54	0|6|16|18|20	-1	-1	-1	0|6	0|6	16|18|20|54	16|18|20|54	0|6|16|18|20	-1	-1	-1	2|6	2|6	16|18|20|54	16|18|20|54	2|6|16|18|20	-1	-1	-1	2|6	2|6	16|18|20|54	16|18|20|54	2|6|16|18|20	-1	-1	-1	4|6	4|6	16|18|20|54	16|18|20|54	4|6|16|18|20	-1	-1	-1	4|6	4|6	16|18|20|54	16|18|20|54	4|6|16|18|20	-1	-1	-1	0|6	0|6	16|18|20|54	16|18|20|54	0|6|16|18|20	-1	-1	-1	0|6	0|6	16|18|20|54	16|18|20|54	0|6|16|18|20	-1	-1	-1	2|6	2|6	16|18|20|54	16|18|20|54	2|6|16|18|20	-1	-1	-1	2|6	2|6	16|18|20|54	16|18|20|54	2|6|16|18|20	-1	-1	-1	4|6	4|6	16|18|20|54	16|18|20|54	4|6|16|18|20	-1	-1	-1	4|6	4|6	16|18|20|54	16|18|20|54	4|6|16|18|20	-1	-1	-1
109	手	47	0|6	0|6	16|18|20|54	16|18|20|54	0|6|16|18|20	-1	-1	-1	0|6	0|6	16|18|20|54	16|18|20|54	0|6|16|18|20	-1	-1	-1	2|6	2|6	16|18|20|54	16|18|20|54	2|6|16|18|20	-1	-1	-1	2|6	2|6	16|18|20|54	16|18|20|54	2|6|16|18|20	-1	-1	-1	4|6	4|6	16|18|20|54	16|18|20|54	4|6|16|18|20	-1	-1	-1	4|6	4|6	16|18|20|54	16|18|20|54	4|6|16|18|20	-1	-1	-1	0|6	0|6	16|18|20|54	16|18|20|54	0|6|16|18|20	-1	-1	-1	0|6	0|6	16|18|20|54	16|18|20|54	0|6|16|18|20	-1	-1	-1	2|6	2|6	16|18|20|54	16|18|20|54	2|6|16|18|20	-1	-1	-1	2|6	2|6	16|18|20|54	16|18|20|54	2|6|16|18|20	-1	-1	-1	4|6	4|6	16|18|20|54	16|18|20|54	4|6|16|18|20	-1	-1	-1	4|6	4|6	16|18|20|54	16|18|20|54	4|6|16|18|20	-1	-1	-1
110	手	95	0|6	0|6	16|18|20|54	16|18|20|54	0|6|16|18|20	-1	-1	-1	0|6	0|6	16|18|20|54	16|18|20|54	0|6|16|18|20	-1	-1	-1	2|6	2|6	16|18|20|54	16|18|20|54	2|6|16|18|20	-1	-1	-1	2|6	2|6	16|18|20|54	16|18|20|54	2|6|16|18|20	-1	-1	-1	4|6	4|6	16|18|20|54	16|18|20|54	4|6|16|18|20	-1	-1	-1	4|6	4|6	16|18|20|54	16|18|20|54	4|6|16|18|20	-1	-1	-1	0|6	0|6	16|18|20|54	16|18|20|54	0|6|16|18|20	-1	-1	-1	0|6	0|6	16|18|20|54	16|18|20|54	0|6|16|18|20	-1	-1	-1	2|6	2|6	16|18|20|54	16|18|20|54	2|6|16|18|20	-1	-1	-1	2|6	2|6	16|18|20|54	16|18|20|54	2|6|16|18|20	-1	-1	-1	4|6	4|6	16|18|20|54	16|18|20|54	4|6|16|18|20	-1	-1	-1	4|6	4|6	16|18|20|54	16|18|20|54	4|6|16|18|20	-1	-1	-1
111	手	191	0|6	0|6	16|18|20|54	16|18|20|54	0|6|16|18|20	-1	-1	-1	0|6	0|6	16|18|20|54	16|18|20|54	0|6|16|18|20	-1	-1	-1	2|6	2|6	16|18|20|54	16|18|20|54	2|6|16|18|20	-1	-1	-1	2|6	2|6	16|18|20|54	16|18|20|54	2|6|16|18|20	-1	-1	-1	4|6	4|6	16|18|20|54	16|18|20|54	4|6|16|18|20	-1	-1	-1	4|6	4|6	16|18|20|54	16|18|20|54	4|6|16|18|20	-1	-1	-1	0|6	0|6	16|18|20|54	16|18|20|54	0|6|16|18|20	-1	-1	-1	0|6	0|6	16|18|20|54	16|18|20|54	0|6|16|18|20	-1	-1	-1	2|6	2|6	16|18|20|54	16|18|20|54	2|6|16|18|20	-1	-1	-1	2|6	2|6	16|18|20|54	16|18|20|54	2|6|16|18|20	-1	-1	-1	4|6	4|6	16|18|20|54	16|18|20|54	4|6|16|18|20	-1	-1	-1	4|6	4|6	16|18|20|54	16|18|20|54	4|6|16|18|20	-1	-1	-1
112	手	383	0|6	0|6	16|18|20|54	16|18|20|54	0|6|16|18|20	-1	-1	-1	0|6	0|6	16|18|20|54	16|18|20|54	0|6|16|18|20	-1	-1	-1	2|6	2|6	16|18|20|54	16|18|20|54	2|6|16|18|20	-1	-1	-1	2|6	2|6	16|18|20|54	16|18|20|54	2|6|16|18|20	-1	-1	-1	4|6	4|6	16|18|20|54	16|18|20|54	4|6|16|18|20	-1	-1	-1	4|6	4|6	16|18|20|54	16|18|20|54	4|6|16|18|20	-1	-1	-1	0|6	0|6	16|18|20|54	16|18|20|54	0|6|16|18|20	-1	-1	-1	0|6	0|6	16|18|20|54	16|18|20|54	0|6|16|18|20	-1	-1	-1	2|6	2|6	16|18|20|54	16|18|20|54	2|6|16|18|20	-1	-1	-1	2|6	2|6	16|18|20|54	16|18|20|54	2|6|16|18|20	-1	-1	-1	4|6	4|6	16|18|20|54	16|18|20|54	4|6|16|18|20	-1	-1	-1	4|6	4|6	16|18|20|54	16|18|20|54	4|6|16|18|20	-1	-1	-1
113	手	767	0|6	0|6	16|18|20|54	16|18|20|54	0|6|16|18|20	-1	-1	-1	0|6	0|6	16|18|20|54	16|18|20|54	0|6|16|18|20	-1	-1	-1	2|6	2|6	16|18|20|54	16|18|20|54	2|6|16|18|20	-1	-1	-1	2|6	2|6	16|18|20|54	16|18|20|54	2|6|16|18|20	-1	-1	-1	4|6	4|6	16|18|20|54	16|18|20|54	4|6|16|18|20	-1	-1	-1	4|6	4|6	16|18|20|54	16|18|20|54	4|6|16|18|20	-1	-1	-1	0|6	0|6	16|18|20|54	16|18|20|54	0|6|16|18|20	-1	-1	-1	0|6	0|6	16|18|20|54	16|18|20|54	0|6|16|18|20	-1	-1	-1	2|6	2|6	16|18|20|54	16|18|20|54	2|6|16|18|20	-1	-1	-1	2|6	2|6	16|18|20|54	16|18|20|54	2|6|16|18|20	-1	-1	-1	4|6	4|6	16|18|20|54	16|18|20|54	4|6|16|18|20	-1	-1	-1	4|6	4|6	16|18|20|54	16|18|20|54	4|6|16|18|20	-1	-1	-1
114	手	1535	0|6	0|6	16|18|20|54	16|18|20|54	0|6|16|18|20	-1	-1	-1	0|6	0|6	16|18|20|54	16|18|20|54	0|6|16|18|20	-1	-1	-1	2|6	2|6	16|18|20|54	16|18|20|54	2|6|16|18|20	-1	-1	-1	2|6	2|6	16|18|20|54	16|18|20|54	2|6|16|18|20	-1	-1	-1	4|6	4|6	16|18|20|54	16|18|20|54	4|6|16|18|20	-1	-1	-1	4|6	4|6	16|18|20|54	16|18|20|54	4|6|16|18|20	-1	-1	-1	0|6	0|6	16|18|20|54	16|18|20|54	0|6|16|18|20	-1	-1	-1	0|6	0|6	16|18|20|54	16|18|20|54	0|6|16|18|20	-1	-1	-1	2|6	2|6	16|18|20|54	16|18|20|54	2|6|16|18|20	-1	-1	-1	2|6	2|6	16|18|20|54	16|18|20|54	2|6|16|18|20	-1	-1	-1	4|6	4|6	16|18|20|54	16|18|20|54	4|6|16|18|20	-1	-1	-1	4|6	4|6	16|18|20|54	16|18|20|54	4|6|16|18|20	-1	-1	-1
115	手	3071	0|6	0|6	16|18|20|54	16|18|20|54	0|6|16|18|20	-1	-1	-1	0|6	0|6	16|18|20|54	16|18|20|54	0|6|16|18|20	-1	-1	-1	2|6	2|6	16|18|20|54	16|18|20|54	2|6|16|18|20	-1	-1	-1	2|6	2|6	16|18|20|54	16|18|20|54	2|6|16|18|20	-1	-1	-1	4|6	4|6	16|18|20|54	16|18|20|54	4|6|16|18|20	-1	-1	-1	4|6	4|6	16|18|20|54	16|18|20|54	4|6|16|18|20	-1	-1	-1	0|6	0|6	16|18|20|54	16|18|20|54	0|6|16|18|20	-1	-1	-1	0|6	0|6	16|18|20|54	16|18|20|54	0|6|16|18|20	-1	-1	-1	2|6	2|6	16|18|20|54	16|18|20|54	2|6|16|18|20	-1	-1	-1	2|6	2|6	16|18|20|54	16|18|20|54	2|6|16|18|20	-1	-1	-1	4|6	4|6	16|18|20|54	16|18|20|54	4|6|16|18|20	-1	-1	-1	4|6	4|6	16|18|20|54	16|18|20|54	4|6|16|18|20	-1	-1	-1
116	手	6143	0|6	0|6	16|18|20|54	16|18|20|54	0|6|16|18|20	-1	-1	-1	0|6	0|6	16|18|20|54	16|18|20|54	0|6|16|18|20	-1	-1	-1	2|6	2|6	16|18|20|54	16|18|20|54	2|6|16|18|20	-1	-1	-1	2|6	2|6	16|18|20|54	16|18|20|54	2|6|16|18|20	-1	-1	-1	4|6	4|6	16|18|20|54	16|18|20|54	4|6|16|18|20	-1	-1	-1	4|6	4|6	16|18|20|54	16|18|20|54	4|6|16|18|20	-1	-1	-1	0|6	0|6	16|18|20|54	16|18|20|54	0|6|16|18|20	-1	-1	-1	0|6	0|6	16|18|20|54	16|18|20|54	0|6|16|18|20	-1	-1	-1	2|6	2|6	16|18|20|54	16|18|20|54	2|6|16|18|20	-1	-1	-1	2|6	2|6	16|18|20|54	16|18|20|54	2|6|16|18|20	-1	-1	-1	4|6	4|6	16|18|20|54	16|18|20|54	4|6|16|18|20	-1	-1	-1	4|6	4|6	16|18|20|54	16|18|20|54	4|6|16|18|20	-1	-1	-1
